Code churn,Test churn,Prior changes,Average cyclomatic,Number of functions,Comment ratio,Closeness,Betweenness,PageRank,Number of comments,Developer exp.,Reviewer exp.,Review duration,Developer sentiment,Owner sentiment,LOC,Maximum nesting,Comment words,Landing delta,Module number,Response delta,Release delta
18.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7,8.0,0.0,0.1,-2,-2,0.0,0.0,0.0,-0.5171875,1.0,3.07594907407,24.8464583333
7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.89,-3,0,0.0,0.0,0.0,0.145289351852,1.0,1.05009259259,1.55614583333
48.0,0.0,461.0,3.0,30.5,0.17,1.65,1830649.43,44.75,16,14.0,38.0,115.83,-4,-3,949.5,3.0,10.0,-0.701631944444,1.0,9.00612268519,13.7626041667
79.0,47.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3.0,0.0,4.25,-2,0,0.0,0.0,1.0,0.0178009259259,1.0,0.50119212963,5.35600694444
41.0,0.0,357.0,2.5,98.5,0.29,1.87,75274.52,19.88,14,45.0,15.0,11.78,-3,-3,1723.5,3.0,50.0,-0.972372685185,1.0,1.38978009259,22.3659953704
48.0,28.0,551.0,3.5,20.0,0.47,1.66,105143.09,5.39,17,8.0,159.0,11.94,-2,0,607.0,3.0,0.0,0.407986111111,2.0,2.03962962963,11.4588888889
88.0,0.0,568.0,5.0,181.0,0.24,1.41,324073.08,1.99,23,32.0,0.0,2.59,-2,-2,7042.5,5.5,0.0,3.95337962963,3.0,0.0925810185185,21.7913194444
13.0,0.0,1524.0,3.0,277.0,0.14,1.65,3820131.47,27.54,25,167.0,76.0,2.38,-3,-3,6134.0,5.0,0.0,11.5455671296,1.0,0.0786921296296,13.3343171296
35.0,0.0,10.0,3.0,3.0,0.42,1.87,326.46,1.59,11,5.0,0.0,0.21,-2,0,93.0,2.0,0.0,0.408298611111,1.0,0.497094907407,9.34959490741
35.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,11,17.0,5.0,3.29,-2,-2,0.0,0.0,12.0,0.470219907407,1.0,1.66837962963,0.412662037037
14.0,63.0,1496.0,3.0,6.0,0.04,1.91,40239.19,27.13,14,172.0,0.0,0.07,-3,-1,176.0,2.0,9.0,7.0415625,2.0,0.125578703704,7.44868055556
181.0,0.0,4239.0,1.75,99.25,0.29,1.21,138183.14,11.81,225,446.0,42.0,1.64,-3,0,1801.0,2.38,15.0,5.71413194444,2.0,1.61997685185,15.8522685185
811.0,0.0,1449.0,2.71,34.0,0.18,1.77,920391.31,6.01,71,237.0,10.0,4.28,-4,-4,942.93,2.5,48.0,38.631875,4.0,1.74505787037,29.0985300926
1657.0,0.0,516.0,1.75,35.5,0.08,1.84,27328.65,1.44,35,104.0,174.0,8.48,-4,0,449.0,2.0,15.67,-4.86079861111,4.0,1.18140046296,6.65217592593
21.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1.0,0.0,10.57,-2,0,0.0,0.0,2.5,5.95282407407,1.0,0.817615740741,22.507037037
43.0,0.0,486.0,6.0,272.0,0.22,1.91,267375.75,7.83,16,54.0,94.0,0.38,-2,-2,10558.0,5.0,0.0,-37.4866203704,2.0,0.0,8.30991898148
19.0,10.0,170.0,8.0,208.0,0.11,1.24,86223.25,3.87,33,25.0,0.0,0.0,-3,0,2392.0,6.5,0.0,-0.669675925926,1.0,0.145497685185,7.52496527778
389.0,13.0,4736.0,2.4,78.9,0.31,1.27,796876.26,36.89,27,192.0,0.0,3.18,-4,0,1039.6,2.8,57.67,7.91609953704,1.0,3.76868055556,11.7250231481
244.0,89.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,69,6.0,0.0,32.92,-4,0,0.0,0.0,101.5,4.83803240741,1.0,14.9231365741,2.53490740741
44.0,0.0,14.0,1.0,4.0,0.11,1.39,153.43,1.5,10,1.0,7.0,-0.46,-3,-3,49.0,1.0,0.0,1.27596064815,1.0,2.73149305556,1.20237268519
44.0,72.0,536.0,1.5,33.5,0.13,1.03,12694.25,1.98,26,16.0,154.0,14.45,-3,0,292.0,1.0,0.0,-0.692476851852,2.0,1.13474537037,34.5673726852
38.0,0.0,48.0,4.0,32.0,0.05,1.65,15324.88,1.28,8,10.0,8.0,3.78,-3,0,482.0,5.0,0.0,-0.292083333333,1.0,1.76065972222,6.43141203704
29.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,68,2.0,2.0,9.81,-4,-3,0.0,0.0,71.5,-17.1505208333,1.0,0.0,0.386493055556
15.0,0.0,198.0,2.0,62.0,0.1,1.16,97278.07,2.07,17,5.0,1.0,4.61,-4,0,989.0,3.0,33.0,3.13300925926,1.0,0.050787037037,10.6514351852
12.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,7,33.0,13.0,0.18,-3,0,0.0,0.0,2.0,0.156875,1.0,0.0803819444444,1.67631944444
21.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4.0,1.0,0.19,-2,-2,0.0,0.0,0.0,0.0,1.0,1.11707175926,3.35740740741
64.0,0.0,124.0,1.5,59.5,0.45,1.65,72453.18,3.03,19,0.0,14.0,0.05,-4,-1,692.5,1.5,4.0,-2.41298611111,1.0,2.79603009259,18.3623032407
32.0,0.0,455.0,4.0,275.0,0.13,1.91,2952392.74,26.17,6,170.0,0.0,13.28,-2,0,7795.0,8.0,0.0,-0.35724537037,1.0,0.449965277778,6.83888888889
456.0,0.0,582.0,3.26,27.83,0.23,1.75,286875.51,6.5,17,22.0,40.0,0.34,-2,-1,730.35,3.09,3.5,1.40688657407,4.0,4.88866898148,0.384791666667
25.0,0.0,312.0,2.0,132.0,0.09,1.61,136879.59,1.39,23,1.0,17.0,50.48,-2,-2,3341.0,3.0,7.0,3.2356712963,1.0,1.51128472222,1.4728125
1402.0,97.0,499.0,2.33,31.0,0.11,1.65,23757.36,1.36,14,64.0,96.0,56.37,-3,-2,698.5,3.5,157.0,34.1941782407,1.0,2.20815972222,1.44657407407
79.0,110.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,17,23.0,0.0,65.04,-2,0,0.0,0.0,31.0,14.4170023148,1.0,0.0,24.4112962963
18.0,25.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,19,5.0,0.0,1.59,-3,0,0.0,0.0,0.0,0.0145949074074,2.0,0.604710648148,8.23170138889
173.0,0.0,132.0,4.5,52.5,0.32,1.05,16176.23,1.42,29,1.0,3.0,98.95,-5,-2,1528.5,5.5,6.0,0.0233217592593,1.0,0.0193634259259,3.84133101852
9.0,0.0,297.0,4.0,107.0,0.15,1.87,45837.22,1.82,28,9.0,16.0,0.61,-4,-1,2723.0,6.0,97.0,-0.486840277778,1.0,0.15443287037,18.7794212963
13.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3.0,0.0,5.85,-2,-1,0.0,0.0,22.33,20.5313657407,1.0,2.73930555556,1.21758101852
146.0,152.0,544.0,5.0,34.0,0.29,1.77,171.15,1.36,31,39.0,0.0,71.16,-3,0,1181.0,5.0,8.5,0.32900462963,2.0,1.07423611111,6.97550925926
69.0,0.0,38.0,1.5,10.75,0.08,1.24,2684.83,1.33,21,9.0,0.0,0.11,-3,-3,198.75,1.25,0.0,0.0489583333333,1.0,0.853194444444,0.259039351852
153.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,31,2.0,0.0,19.06,-3,0,0.0,0.0,86.67,-1.73928240741,1.0,3.97167824074,11.4169212963
57.0,0.0,1970.0,4.0,62.6,0.32,1.18,736603.42,8.39,14,75.0,5.0,70.4,-3,0,1466.8,3.0,0.0,12.1248611111,1.0,0.259710648148,20.3726388889
38.0,86.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,23,3.0,9.0,-0.37,-2,-2,0.0,0.0,23.0,-0.275081018519,1.0,0.00325231481481,26.6303819444
8.0,0.0,1295.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,13.0,8.36,-2,0,0.0,0.0,5.0,-0.744201388889,1.0,0.406284722222,11.9593402778
26.0,0.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,39,1.0,29.0,0.53,-4,-3,0.0,0.0,0.5,0.0,1.0,1.15175925926,15.6511689815
17.0,0.0,446.0,3.0,190.0,0.14,1.92,120940.49,18.26,23,1.0,59.0,0.04,-4,-3,3306.0,4.0,0.0,0.719131944444,1.0,0.0513310185185,18.0532638889
10.0,0.0,68.0,4.0,17.0,0.11,1.83,330.91,1.52,14,0.0,0.0,29.89,-3,0,357.0,4.0,0.0,0.0633333333333,1.0,0.565023148148,11.5446527778
117.0,0.0,7.0,0.0,0.0,0.0,0.5,0.0,1.37,27,0.0,0.0,14.03,-3,-3,0.0,0.0,0.0,0.5771875,2.0,0.158101851852,11.7531018519
39.0,0.0,193.0,6.0,146.0,0.08,1.64,57776.58,1.53,59,57.0,58.0,0.28,-4,-2,4189.0,6.0,40.0,-0.664016203704,2.0,0.0,0.35599537037
67.0,48.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,79,16.0,0.0,29.41,-4,0,0.0,0.0,60.0,5.62789351852,4.0,0.142071759259,7.13658564815
122.0,0.0,1693.0,2.33,192.17,0.18,1.74,288210.96,7.21,31,26.0,184.0,0.06,-3,-1,4857.83,2.83,5.67,2.5303587963,1.0,3.4187037037,17.8844907407
245.0,0.0,4279.0,0.0,0.0,0.0,0.0,0.0,0.0,60,14.0,82.0,2.92,-4,-4,0.0,0.0,44.86,0.0412847222222,2.0,0.132627314815,21.7732986111
185.0,0.0,1666.0,2.44,60.33,0.35,1.2,128762.24,4.86,78,54.0,237.0,1.1,-4,-4,1395.89,3.0,7.8,1.25417824074,6.0,1.9628125,15.6295601852
320.0,0.0,1699.0,0.0,0.0,0.0,0.0,0.0,0.0,70,150.0,142.0,-0.5,-4,-3,0.0,0.0,36.0,19.1486921296,2.0,1.96744212963,6.72516203704
77.0,0.0,344.0,2.75,19.5,0.6,1.2,7786.46,1.99,41,22.0,0.0,17.71,-3,-2,497.5,3.0,0.0,5.0609375,1.0,0.00577546296296,3.47163194444
8.0,0.0,107.0,5.0,6.0,0.16,1.69,32156.04,1.36,11,0.0,0.0,4.95,-3,-3,875.0,3.0,0.0,30.7678472222,1.0,0.213553240741,22.1078587963
126.0,0.0,221.0,5.0,25.0,0.1,1.13,1516.89,1.43,45,11.0,149.0,29.33,-4,-2,762.0,5.0,98.0,-1.87712962963,3.0,0.255023148148,5.59490740741
10.0,0.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,16,86.0,0.0,5.57,-2,0,0.0,0.0,11.0,-0.267326388889,1.0,1.16743055556,2.77248842593
27.0,0.0,375.0,4.0,83.0,0.07,1.13,90994.25,2.05,53,26.0,1.0,-0.32,-3,-1,2148.0,6.0,0.0,-0.24806712963,1.0,-0.00135416666667,11.5943981481
23.0,0.0,150.0,7.0,56.5,0.22,1.38,131903.03,10.38,46,2.0,12.0,13.86,-4,-4,1959.0,5.0,29.75,5.45915509259,2.0,0.0983449074074,13.4087384259
8.0,0.0,79.0,4.0,88.0,0.11,1.65,37499.22,1.45,14,17.0,30.0,90.93,-3,-2,2031.0,8.0,2.0,38.0335069444,1.0,0.192037037037,11.724537037
769.0,0.0,8199.0,1.79,96.74,0.27,1.55,262516.29,22.26,39,815.0,0.0,0.93,-3,0,1468.58,2.21,9.8,4.33929398148,3.0,0.0151273148148,5.83256944444
160.0,0.0,96.0,7.0,7.0,0.56,1.1,3805.61,1.29,25,0.0,0.0,174.59,-4,0,648.0,3.0,224.0,-1.08594907407,1.0,5.17400462963,19.7488310185
14.0,0.0,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,17,29.0,4.0,0.08,-3,-3,0.0,0.0,13.0,0.0,1.0,3.60260416667,4.53503472222
11.0,0.0,30.0,4.0,112.0,0.18,1.74,343705.56,1.62,20,1.0,0.0,0.1,-4,-1,2284.0,5.0,0.0,22.2054282407,1.0,0.129699074074,5.59773148148
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,1.0,-0.23,-3,-1,0.0,0.0,0.0,15.4847685185,1.0,2.73938657407,1.21380787037
12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,302,0.0,1.0,8.61,-3,-3,0.0,0.0,15.0,0.374502314815,1.0,2.8833912037,24.3803125
8.0,0.0,31.0,2.0,21.0,0.02,1.64,13619.28,1.4,19,1.0,0.0,0.09,-4,-4,366.0,3.0,49.0,8.58202546296,1.0,0.896539351852,27.3128240741
163.0,24.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,20,25.0,0.0,0.0,-2,0,0.0,0.0,0.0,51.2288310185,2.0,1.76834490741,0.0942361111111
,,,0.0,0.0,0.0,0.0,0.0,0.0,20,,,-1.0,-2,-2,0.0,0.0,0.0,0.0,,1.5637037037,2.0112962963
90.0,58.0,1986.0,3.67,76.33,0.42,1.38,1716962.23,21.51,39,0.0,27.0,93.26,-3,-2,2247.33,5.67,0.0,-8.71546296296,2.0,0.552581018519,1.98193287037
42.0,0.0,34.0,4.0,49.5,0.11,1.76,24670.33,5.17,27,22.0,0.0,5.81,-3,-2,868.0,7.0,12.0,2.74587962963,2.0,0.00752314814815,21.7312037037
339.0,152.0,886.0,2.33,176.0,0.34,1.83,1620122.2,24.04,76,5.0,87.0,176.33,-4,-2,3694.33,2.83,0.0,65.5531481481,3.0,3.45325231481,20.1440856481
13.0,81.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,21,6.0,0.0,-0.47,-2,-1,0.0,0.0,0.0,-1.24604166667,2.0,0.162604166667,21.8108912037
21.0,0.0,300.0,4.0,46.0,0.07,1.2,601036.46,2.79,33,17.0,11.0,0.0,-3,0,1477.0,6.0,0.0,-0.584340277778,1.0,0.0,0.379340277778
76.0,0.0,772.0,3.0,24.0,0.08,1.12,21985.0,1.61,9,9.0,13.0,1.54,-3,0,433.0,7.0,16.0,2.24922453704,2.0,2.47337962963,12.4159027778
155.0,95.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,41,48.0,93.0,4.17,-3,-3,0.0,0.0,25.33,-0.00025462962963,3.0,0.274699074074,26.2400347222
38.0,0.0,40.0,2.5,11.5,0.26,1.83,156.35,1.55,18,22.0,5.0,70.82,-2,0,229.0,1.5,0.0,3.94484953704,1.0,0.221319444444,29.7734375
30.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,56,1.0,0.0,2.97,-4,-2,0.0,0.0,0.0,2.66760416667,2.0,0.00135416666667,2.77177083333
26.0,53.0,519.0,7.0,178.0,0.24,1.91,297858.04,3.06,25,75.0,8.0,16.06,-4,-3,6204.0,6.0,0.0,-0.219097222222,1.0,0.288900462963,12.4587847222
56.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,39,4.0,0.0,36.57,-4,0,0.0,0.0,17.0,7.7953125,1.0,0.75244212963,20.0697337963
9.0,0.0,14.0,8.0,11.0,0.08,1.16,184744.23,1.48,20,0.0,1.0,6.37,-4,0,731.0,3.0,13.0,-0.719293981481,1.0,2.92537037037,0.413321759259
547.0,0.0,1213.0,0.0,0.0,0.0,0.0,0.0,0.0,14,23.0,2.0,0.02,-2,0,0.0,0.0,0.0,0.0,2.0,0.0354166666667,14.5370601852
34.0,0.0,89.0,1.0,17.0,0.19,1.16,0.0,1.33,12,0.0,0.0,44.91,-2,0,315.0,2.67,0.0,0.471597222222,1.0,2.65890046296,0.396296296296
15.0,0.0,4.0,0.0,0.0,0.0,0.48,0.0,1.32,9,0.0,0.0,43.56,-2,0,0.0,0.0,0.0,0.472488425926,1.0,2.65671296296,0.395231481481
12.0,0.0,17.0,0.0,0.0,0.0,1.79,394.93,1.59,18,0.0,1.0,9.78,-2,-2,356.0,0.0,0.0,41.5971412037,1.0,0.609398148148,17.2774652778
14.0,0.0,160.0,3.0,14.0,0.19,1.84,0.0,1.36,69,9.0,0.0,0.75,-4,-2,417.0,3.0,0.0,-0.253703703704,1.0,0.00166666666667,1.55009259259
12.0,0.0,413.0,2.0,104.0,0.13,1.21,15780.53,1.6,16,0.0,0.0,-0.11,-4,-4,1437.0,3.0,5.0,0.103854166667,1.0,2.21857638889,5.63508101852
7.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,16,106.0,0.0,0.12,-2,0,0.0,0.0,0.0,-0.0113888888889,1.0,0.35130787037,32.3094675926
24.0,0.0,1422.0,0.0,0.0,0.0,0.0,0.0,0.0,10,207.0,0.0,1.84,-2,0,0.0,0.0,0.0,2.72664351852,1.0,0.772916666667,1.71167824074
62.0,16.0,67.0,4.0,31.0,0.12,1.84,0.0,1.32,47,12.0,0.0,5.84,-3,-3,601.0,4.0,0.0,0.456747685185,6.0,1.7515625,9.71633101852
118.0,12.0,2092.0,4.75,1018.75,0.16,1.77,246022.06,7.27,24,307.0,187.0,18.47,-3,-3,8196.0,4.25,46.0,5.45804398148,1.0,0.0,0.363576388889
2116.0,436.0,3579.0,4.0,213.0,0.45,1.87,417884.78,2.33,94,54.0,50.0,74.64,-3,-3,7296.5,4.5,31.2,43.6791203704,6.0,6.03684027778,0.543796296296
13.0,21.0,335.0,6.0,43.0,0.19,1.96,15782.1,2.44,36,2.0,0.0,35.96,-3,0,1552.0,7.0,0.0,4.20418981481,1.0,0.00157407407407,8.39819444444
100.0,0.0,817.0,4.67,103.33,0.2,1.61,108498.44,2.8,27,19.0,168.0,9.58,-3,-1,3084.0,4.0,2.17,14.5776388889,4.0,0.0836921296296,7.6569212963
92.0,223.0,930.0,3.33,93.0,0.19,1.92,21417.85,2.87,61,134.0,44.0,73.4,-4,-2,2866.67,5.0,22.0,1.46267361111,1.0,0.00694444444444,5.82197916667
71.0,0.0,317.0,3.0,107.0,0.22,1.66,458342.62,4.62,29,6.0,0.0,-0.25,-4,0,2071.0,5.0,34.5,-12.5699652778,1.0,0.0379398148148,9.43834490741
43.0,4.0,202.0,2.0,58.0,0.21,1.24,12511.99,3.61,18,12.0,0.0,0.9,-2,-1,936.5,2.0,1.0,8.78219907407,2.0,0.00175925925926,6.87365740741
195.0,0.0,1175.0,2.8,179.2,0.15,1.84,426988.7,9.67,23,70.0,100.0,4.15,-2,0,3730.2,3.6,13.0,2.73697916667,1.0,0.0,3.72096064815
93.0,159.0,194.0,4.0,37.0,0.1,1.64,33988.81,1.91,23,24.0,0.0,5.0,-4,-2,993.5,6.0,0.0,20.0206597222,3.0,8.65697916667,13.4242592593
14.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4.0,0.0,29.17,-3,-3,0.0,0.0,12.0,4.70540509259,1.0,0.609583333333,4.55545138889
65.0,12.0,166.0,3.0,29.33,0.16,1.77,16521.68,2.87,9,70.0,0.0,19.62,-3,-3,450.33,3.33,0.0,4.22085648148,1.0,0.934259259259,9.53342592593
577.0,0.0,1466.0,2.5,36.0,0.45,0.87,222.68,1.3,57,220.0,32.0,20.59,-4,-4,1046.5,2.5,1.67,1.95579861111,5.0,2.86239583333,10.9085300926
8.0,0.0,1570.0,5.0,278.0,0.23,1.65,777236.53,15.94,28,29.0,0.0,17.52,-2,-1,10446.0,9.0,13.0,4.47297453704,1.0,0.399236111111,21.4116666667
138.0,64.0,253.0,2.8,21.6,0.42,1.04,17447.58,1.31,56,78.0,0.0,8.46,-4,-2,376.4,2.6,84.75,-4.27394675926,2.0,0.368668981481,10.0682060185
306.0,0.0,562.0,2.5,36.17,0.12,1.72,176296.8,1.44,21,77.0,32.0,80.81,-3,0,729.5,2.17,0.0,1.27708333333,5.0,2.05377314815,7.55053240741
30.0,0.0,6.0,3.0,9.0,0.14,1.12,8344.14,1.37,18,0.0,5.0,12.87,-3,-1,229.0,2.0,0.0,-1.49267361111,1.0,0.621469907407,10.176412037
17.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,20,102.0,0.0,0.42,-2,0,0.0,0.0,52.0,10.2685300926,1.0,2.97834490741,30.5404861111
28.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3.0,8.0,34.96,-3,-3,0.0,0.0,0.0,6.19512731481,1.0,0.037349537037,13.5630902778
12.0,0.0,23.0,2.0,10.0,0.1,1.74,0.0,1.25,19,2.0,3.0,9.13,-3,-3,211.0,3.0,0.0,2.61849537037,1.0,0.703599537037,25.2360532407
69.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,28,2.0,17.0,16.12,-4,-1,0.0,0.0,1.0,3.79859953704,1.0,0.00847222222222,13.457650463
19432.0,84.0,18624.0,2.11,102.88,0.18,1.64,168929.25,8.2,44,512.0,1680.0,7.39,-3,-2,1386.14,2.12,7.33,0.0765740740741,2.0,5.89971064815,4.17819444444
206.0,128.0,1415.0,2.0,305.0,0.21,1.21,247289.62,8.03,37,329.0,94.0,84.95,-4,-4,3763.0,3.5,73.0,11.0678240741,3.0,0.00127314814815,2.67414351852
21.0,42.0,63.0,5.0,71.0,0.16,1.12,40708.3,1.83,51,20.0,0.0,2.08,-5,-5,1616.0,5.0,77.0,5.65486111111,2.0,12.7464351852,0.163680555556
61.0,73.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,24,20.0,0.0,0.2,-3,-3,0.0,0.0,0.0,47.8848842593,3.0,1.01451388889,26.5972800926
43.0,0.0,2176.0,3.33,96.67,0.17,1.24,1139850.63,36.61,33,1.0,0.0,1.94,-3,-2,2287.67,4.33,19.0,2.07372685185,1.0,0.707604166667,33.3381712963
16.0,0.0,1.0,2.0,4.0,0.16,1.61,19.22,1.31,19,1.0,0.0,2735.78,-3,-1,90.0,3.0,79.0,-1.97445601852,1.0,0.928368055556,7.39927083333
92.0,0.0,470.0,2.5,56.5,0.15,1.16,525666.07,1.65,41,77.0,15.0,3.34,-2,0,1954.0,2.5,11.0,-2.7674537037,1.0,0.0560763888889,13.3993865741
7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.28,-3,0,0.0,0.0,0.0,45.0905555556,1.0,1.06275462963,22.7054398148
23.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,1.12,-3,0,0.0,0.0,20.0,-2.73046296296,1.0,0.178634259259,4.37412037037
19.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.49,-3,0,0.0,0.0,0.0,1.88601851852,1.0,0.119756944444,1.76804398148
11.0,0.0,250.0,4.0,57.0,0.2,1.65,463943.1,21.67,23,9.0,0.0,1.38,-3,-1,1680.0,4.0,1.0,-15.4494907407,1.0,8.10568287037,3.59579861111
21.0,0.0,90.0,8.0,6.0,0.58,1.65,136.84,1.24,16,42.0,0.0,15.98,-3,-2,765.0,1.0,60.0,5.38782407407,1.0,0.0249768518519,8.31892361111
37.0,0.0,89.0,7.0,17.0,0.24,1.18,19274.05,1.41,52,7.0,1.0,31.72,-3,0,868.0,5.0,4.17,-5.19767361111,1.0,0.914155092593,6.50769675926
85.0,0.0,2931.0,3.6,158.0,0.2,1.23,64342.21,8.7,28,189.0,93.0,121.5,-3,-3,2751.2,4.8,5.0,0.0351736111111,2.0,0.174861111111,18.7165856481
17.0,24.0,105.0,3.0,39.0,0.1,1.21,3856.71,1.71,41,16.0,0.0,2.06,-3,-1,809.0,4.0,28.0,0.149247685185,1.0,0.00162037037037,4.63041666667
34.0,124.0,176.0,2.0,50.0,0.06,1.65,9374.17,1.38,49,5.0,11.0,0.06,-3,0,577.0,3.0,0.2,6.3840162037,4.0,1.94033564815,6.39195601852
16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,30,2.0,0.0,0.28,-2,-2,0.0,0.0,0.0,2.84325231481,1.0,2.67859953704,0.579409722222
273.0,31.0,110.0,7.0,37.0,0.21,0.87,0.0,1.26,37,19.0,2.0,26.96,-3,0,1487.0,5.0,11.67,2.10815972222,1.0,0.763125,4.59730324074
42.0,0.0,1179.0,4.0,85.0,0.26,1.64,15520.33,1.62,21,101.0,7.0,0.04,-2,-1,2268.0,4.0,18.0,6.17790509259,2.0,0.26875,34.6832523148
9.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,25,12.0,1.0,0.01,-4,-2,0.0,0.0,0.0,0.230266203704,1.0,0.676886574074,26.6586574074
133.0,0.0,332.0,3.75,116.0,0.56,1.51,5892893.4,27.48,36,3.0,12.0,-1.0,-2,-2,3375.75,4.25,0.0,32.9626273148,3.0,0.0319212962963,0.247048611111
65.0,42.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,17.09,-3,0,0.0,0.0,0.0,-0.00680555555556,3.0,0.923668981481,24.6123611111
8.0,0.0,139.0,3.0,45.0,0.12,1.18,11870.54,1.56,22,37.0,4.0,95.81,-3,0,935.0,4.0,2.0,0.25349537037,1.0,1.40641203704,16.3784375
408.0,0.0,677.0,0.0,0.0,0.0,0.49,0.0,1.34,25,79.0,19.0,1.9,-2,-1,0.0,0.0,0.0,1.92994212963,3.0,0.194016203704,11.953599537
35.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4.0,0.0,0.78,-2,-2,0.0,0.0,5.5,-1.48931712963,1.0,1.85041666667,13.654224537
12.0,0.0,1143.0,0.0,0.0,0.0,0.0,0.0,0.0,69,11.0,3.0,0.44,-3,-3,0.0,0.0,0.0,-1.22863425926,1.0,2.11069444444,5.66538194444
24.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,32,9.0,0.0,4.55,-3,-2,0.0,0.0,0.0,-1.66319444444,1.0,0.796481481481,12.3833449074
67.0,0.0,117.0,2.33,8.33,0.89,1.92,108317.37,1.85,19,5.0,0.0,9.84,-2,-2,365.67,2.0,0.0,-0.0733217592593,1.0,0.71025462963,0.580069444444
16.0,0.0,247.0,4.0,198.0,0.11,1.92,226444.87,7.96,21,39.0,23.0,13.6,-2,0,3590.0,5.0,0.0,-4.42246527778,1.0,0.121956018519,5.70503472222
44.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,48.0,21.65,-4,-2,0.0,0.0,0.0,0.630081018519,1.0,1.0434375,13.7003935185
19.0,4.0,2848.0,1.0,206.0,0.08,1.65,629673.79,2.08,33,55.0,62.0,50.0,-3,0,8674.5,2.5,26.5,0.171203703704,2.0,0.277743055556,6.62372685185
15.0,20.0,143.0,8.5,35.5,0.05,1.33,96170.05,1.31,16,39.0,34.0,7.87,-2,0,2324.0,4.5,96.5,46.9954976852,2.0,1.52925925926,2.51851851852
136.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,10,92.0,41.0,0.67,-2,0,0.0,0.0,0.0,2.2962037037,2.0,2.9068287037,9.50386574074
51.0,76.0,129.0,4.67,38.67,0.38,1.92,65364.57,2.96,24,24.0,83.0,0.89,-2,-2,696.33,2.67,0.0,1.11924768519,1.0,0.00655092592593,19.6080092593
25.0,0.0,26.0,1.5,13.5,0.28,1.66,13.37,1.36,16,0.0,0.0,145.33,-4,-4,270.0,1.5,125.0,4.48424768519,1.0,0.496956018519,22.3973611111
37.0,58.0,412.0,4.0,92.0,0.09,1.87,1983680.7,7.49,23,108.0,49.0,20.71,-4,-4,2610.0,6.0,0.0,-0.923796296296,1.0,0.00864583333333,24.5438541667
259.0,0.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,17,272.0,7.0,1.26,-3,-3,0.0,0.0,0.0,1.09615740741,5.0,0.0114930555556,22.5260416667
21.0,31.0,246.0,4.0,12.67,0.22,1.55,97566.29,1.63,48,3.0,62.0,41.0,-4,-2,483.0,2.67,37.0,0.358877314815,1.0,0.0100578703704,13.4260416667
