node,page_rank,betweenness,closeness,indegree,outdegree
storage/public/mozStorageHelper,3.748,6599.968,2.155,26,4
security/nss/tests/pkcs11/netscape/suites/security/pkcs11/pk11test,1.742,12603.146,2.155,3,34
netwerk/srtp/src/crypto/test/auth_driver,1.603,0.0,2.155,0,6
gfx/2d/SourceSurfaceCairo,1.778,0.0,2.155,2,13
xpcom/reflect/xptcall/src/md/unix/xptcstubs_sparc64_openbsd,1.603,0.0,2.155,0,2
gfx/skia/src/gpu/gl/mac/SkNativeGLContext_mac,1.603,0.0,2.155,0,7
extensions/permissions/nsModuleFactory,1.603,0.0,2.155,0,4
xpcom/tests/TestPipes,1.603,0.0,2.156,0,19
mozilla/net/PRemoteOpenFileChild,1.603,0.0,0.558,0,0
nsIDOMMozVoicemailStatus,1.603,0.0,0.558,0,0
toolkit/crashreporter/google-breakpad/src/client/apple/Framework/BreakpadDefines,4.327,0.0,0.558,2,0
gfx/layers/DirectedGraph,1.718,0.0,2.155,1,3
js/public/CallArgs,1.603,0.0,2.155,0,8
intl/icu/source/i18n/udateintervalformat,1.744,461.555,2.155,1,22
accessible/src/base/AccCollector,2.073,0.0,2.155,2,6
media/libjpeg/simd/jsimd_arm,1.603,0.0,2.155,0,7
console,1.603,0.0,0.558,0,0
nsISSLSocketControl,1.603,0.0,0.558,0,0
mozilla/dom/UIEventBinding,1.603,0.0,0.558,0,0
netwerk/sctp/src/netinet/sctp_var,3.044,0.433,2.155,13,2
content/xul/templates/src/nsXULTemplateQueryProcessorRDF,2.732,95217.605,2.156,11,53
media/webrtc/trunk/webrtc/modules/audio_device/linux/audio_device_utility_linux,1.793,0.0,2.155,1,8
js/src/jit/shared/IonFrames-x86-shared,1.603,0.0,2.155,0,14
mozilla/dom/NodeFilterBinding,1.603,0.0,0.558,0,0
media/webrtc/trunk/tools/gyp/test/dependencies/b/b3,4.122,0.0,0.558,1,0
security/nss/lib/pkcs7/p7common,3.611,6556.404,2.155,24,24
xpcom/tests/TestStreamUtils,1.603,0.0,2.155,0,6
content/base/public/nsIDocument,69.759,1205451.905,2.156,420,45
security/nss/lib/ckfw/nssmkey/minst,2.057,180.59,2.155,1,7
media/libtheora/lib/internal,16.897,56471.71,2.155,20,8
gfx/skia/src/images/SkImageDecoder_libbmp,1.603,0.0,2.155,0,13
gfx/angle/src/libGLESv2/shaders/componentmaskps,1.71,0.0,2.155,1,0
intl/icu/source/i18n/fpositer,1.971,1414.977,2.155,2,10
mozilla/net/PFTPChannelParent,1.603,0.0,0.558,0,0
rdf/base/src/nsRDFXMLDataSource,1.662,408.148,2.156,1,34
security/nss/lib/ckfw/builtins/bfind,1.775,649.252,2.155,1,10
direct/util,1.603,0.0,0.558,0,0
nsILocalFileOS2,1.603,0.0,0.558,0,0
widget/os2/nsLookAndFeel,1.767,98.607,2.156,2,14
nsITransportSecurityInfo,1.603,0.0,0.558,0,0
media/libopus/silk/fixed/burg_modified_FIX,1.712,1.667,2.155,1,9
media/webrtc/signaling/src/sipcc/core/common/logmsg,3.177,0.0,2.155,5,1
ucdn,1.603,0.0,0.558,0,0
gfx/thebes/gfxFT2FontList,19.958,748651.915,2.156,93,50
ipc/chromium/src/base/string_escape,2.035,0.0,2.155,1,4
security/nss/lib/dbm/src/h_bigkey,1.972,1.488,2.155,2,8
security/nss/lib/util/utilparst,3.888,25199.217,2.155,11,3
toolkit/crashreporter/google-breakpad/src/common/linux/linux_libc_support_unittest,1.603,0.0,2.155,0,5
content/events/src/nsDOMAnimationEvent,1.667,0.0,2.155,1,22
nsprpub/pr/tests/fsync,1.603,0.0,2.155,0,15
media/webrtc/trunk/tools/gyp/test/win/rc-build/subdir/include,1.603,0.0,0.558,0,0
gfx/ycbcr/yuv_row_posix,1.603,0.0,2.155,0,3
dom/telephony/Telephony,1.831,5891.892,2.156,4,41
mozilla/dom/FileBinding,1.603,0.0,0.558,0,0
toolkit/crashreporter/google-breakpad/src/processor/address_map,3.273,0.0,2.155,7,0
webkit/glue/form_data,1.603,0.0,0.558,0,0
content/canvas/src/WebGLExtensionElementIndexUint,1.681,1674.647,2.155,1,7
toolkit/xre/nsCommandLineServiceMac,2.035,0.0,2.155,1,4
qabstracteventdispatcher,1.603,0.0,0.558,0,0
nsprpub/pr/tests/semaerr,1.603,0.0,2.155,0,10
media/libopus/celt/fixed_generic,1.603,0.0,0.558,0,0
toolkit/crashreporter/google-breakpad/src/third_party/linux/include/gflags/gflags,6.131,15986.604,2.155,19,3
security/nss/lib/dbm/src/snprintf,22.757,73440.765,2.155,46,5
intl/uconv/ucvtw/nsUnicodeToBIG5HKSCS,1.789,6.933,2.155,2,9
mozilla/dom/CallbackInterface,1.603,0.0,0.558,0,0
media/webrtc/signaling/src/media/CSFAudioTermination,1.765,12.334,2.155,3,1
nsprpub/pr/src/threads/prcthr,22.941,34479.976,2.155,7,17
media/libcubeb/include/cubeb,1.603,0.0,2.155,0,1
js/src/gdb/tests/typedef-printers,1.603,0.0,2.155,0,2
content/base/public/mozFlushType,5.358,0.0,2.155,10,0
xpcom/io/nsStreamUtils,5.105,32283.977,2.156,53,17
gfx/gl/GLContextSymbols,1.819,0.0,2.155,1,4
UIABridge,1.603,0.0,0.558,0,0
other-licenses/android/assertions,3.96,0.0,2.155,3,0
security/nss/lib/ssl/sslcon,2.008,20875.517,2.155,5,48
layout/svg/nsISVGChildFrame,2.808,29710.653,2.155,21,8
content/html/content/src/HTMLElement,1.603,0.0,2.156,0,17
b2g/gaia/run-b2g,14.429,246884.249,2.155,61,1
gfx/angle/src/libGLESv2/D3DConstantTable,2.149,0.2,2.155,2,4
media/webrtc/signaling/src/callcontrol/CC_CallTypes,1.603,0.0,2.155,0,2
TelemetryHistogramEnums,1.603,0.0,0.558,0,0
intl/icu/source/common/unicode/uset,5.826,65068.379,2.155,34,10
media/webrtc/trunk/webrtc/modules/audio_coding/neteq4/time_stretch_unittest,1.603,0.0,2.155,0,6
content/base/src/FileIOObject,1.686,0.367,2.156,2,23
mozilla/_ipdltest/PTestShutdownSubChild,1.603,0.0,0.558,0,0
modules/freetype2/src/base/fttype1,1.603,0.0,2.155,0,1
media/webrtc/trunk/tools/gyp/test/win/compiler-flags/character-set-unicode,1.603,0.0,0.558,0,0
other-licenses/7zstub/src/Windows/Control/Dialog,1.949,1348.606,2.155,2,9
gfx/cairo/cairo/src/cairo-freelist-type-private,2.905,2.392,2.155,7,3
cutils/sockets,1.603,0.0,0.558,0,0
media/webrtc/trunk/testing/gtest/src/gtest,21.435,39876.348,2.155,24,24
accessible/src/mac/HTMLTableAccessibleWrap,1.667,0.0,2.155,1,1
media/webrtc/trunk/tools/gyp/test/module/src/program,1.603,0.0,0.558,0,0
js/src/jit/IonCaches,3.037,36242.772,2.156,10,52
netinet/udp_var,1.603,0.0,0.558,0,0
toolkit/components/url-classifier/tests/TestUrlClassifierUtils,1.603,0.0,2.156,0,14
widget/gonk/HwcComposer2D,1.674,0.0,2.155,1,20
tools/jprof/stub/config,2.578,0.0,2.155,3,0
ipc/chromium/src/third_party/libevent/test/regress_http,1.666,35.229,2.155,1,32
gfx/graphite2/src/inc/Code,2.774,13.143,2.155,4,7
toolkit/crashreporter/google-breakpad/src/client/linux/minidump_writer/directory_reader,1.94,5.443,2.155,2,3
mozilla/dom/PStorageChild,1.603,0.0,0.558,0,0
js/src/jsproxy,16.858,100240.24,2.156,33,40
xpcom/ds/nsUnicharBuffer,1.965,18.867,2.156,3,8
dbus/dbus-protocol,1.603,0.0,0.558,0,0
modules/freetype2/include/freetype/ftcache,3.073,11472.372,2.155,9,10
nsprpub/pr/src/md/os2/os2cv,1.603,0.0,2.155,0,10
nsIDOMDesktopNotification,1.603,0.0,0.558,0,0
toolkit/crashreporter/google-breakpad/src/client/windows/unittests/minidump_test,1.603,0.0,2.155,0,5
media/webrtc/trunk/webrtc/video_engine/vie_file_recorder,1.802,29322.064,2.155,3,18
media/mtransport/third_party/nICEr/src/stun/stun,3.824,10319.441,2.155,14,10
media/webrtc/trunk/webrtc/voice_engine/include/voe_neteq_stats,2.116,0.052,2.155,5,2
media/webrtc/signaling/src/media/CSFMediaTermination,3.91,0.0,2.155,3,0
layout/mathml/nsMathMLmsubFrame,1.732,1318.122,2.155,3,25
media/webrtc/signaling/src/sipcc/core/sdp/sdp_base64,11.169,0.0,2.155,2,1
gfx/angle/src/compiler/ExtensionBehavior,3.188,0.0,2.155,7,0
gfx/cairo/cairo/src/cairo-win32-refptr,2.141,0.0,2.155,4,0
media/libvpx/vpx/src/vpx_decoder,3.163,1279.742,2.155,4,6
nsIXULSortService,1.603,0.0,0.558,0,0
gfx/skia/src/pipe/SkGPipePriv,1.671,0.17,2.155,2,7
security/nss/lib/util/secdig,3.723,438.292,2.155,12,14
intl/icu/source/i18n/unicode/numfmt,3.036,65746.1,2.155,25,23
media/webrtc/trunk/webrtc/video_engine/test/auto_test/source/vie_window_manager_factory_win,1.603,0.0,2.155,0,3
intl/locale/src/windows/nsWinCharset,1.985,82.987,2.156,4,20
gfx/skia/include/gpu/SkGrTexturePixelRef,2.981,6584.0,2.155,2,1
skia/SkGraphics,1.603,0.0,0.558,0,0
intl/icu/source/i18n/ztrans,1.786,0.75,2.155,2,14
toolkit/components/protobuf/google/protobuf/wire_format_lite_inl,2.016,1914.114,2.155,3,8
media/webrtc/trunk/webrtc/voice_engine/test/auto_test/voe_unit_test,1.722,20.72,2.155,2,23
nsprpub/pr/tests/formattm,1.603,0.0,2.155,0,2
content/media/webspeech/recognition/test/FakeSpeechRecognitionService,1.678,0.0,2.156,1,19
tools/reorder/garope,3.182,226.227,2.155,5,5
accessible/src/windows/msaa/ApplicationAccessibleWrap,1.838,44.953,2.155,2,13
view/src/nsViewManager,1.603,0.0,2.156,0,34
intl/icu/source/tools/ctestfw/unicode/ctest,1.688,1032.518,2.155,1,7
netwerk/test/TestStreamPump,1.603,0.0,2.156,0,20
mozilla/dom/indexedDB/IDBCursor,1.603,0.0,0.558,0,0
nsprpub/pr/tests/append,1.603,0.0,2.155,0,8
nsIResumableChannel,1.603,0.0,0.558,0,0
media/webrtc/signaling/src/sipcc/core/common/prot_cfgmgr_private,2.141,2485.881,2.155,3,9
testing/gtest/gtest/include/gtest/gtest-printers,24.82,8460.649,2.155,6,5
gfx/skia/src/ports/SkXMLPullParser_expat,1.603,0.0,2.155,0,10
layout/style/nsCSSKeywordList,2.137,0.0,2.155,1,1
content/html/content/src/HTMLMeterElement,1.659,0.0,2.156,1,25
media/webrtc/trunk/webrtc/modules/video_capture/mac/qtkit/video_capture_qtkit_info_objc,1.603,0.0,2.155,0,3
media/webrtc/trunk/tools/gyp/test/mac/postbuild-multiple-configurations/main,1.603,0.0,0.558,0,0
dom/network/src/TCPServerSocketParent,1.753,259.82,2.156,2,19
intl/uconv/ucvibm/cp857,1.603,0.0,0.558,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/neteq/min_distortion,1.662,0.0,2.155,1,3
gfx/graphite2/src/gr_slot,1.695,9659.215,2.155,2,10
modules/libjar/nsJAR,1.903,1991.619,2.156,4,34
js/xpconnect/public/nsTArrayHelpers,1.946,47.265,2.155,8,13
media/libopus/celt/celt_lpc,2.53,0.0,2.155,3,4
media/webrtc/trunk/testing/gtest/test/gtest_help_test_,1.603,0.0,2.155,0,3
build/stlport/stlport/stl/_cprolog,524.711,2406086.664,2.155,20,1
accessible/src/other/TextLeafAccessibleWrap,1.603,0.0,2.155,0,1
mozilla/plugins/PPluginIdentifierChild,1.603,0.0,0.558,0,0
hal/HalSandbox,2.347,0.0,2.155,1,2
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/rtp_rtcp_impl,3.579,399232.475,2.155,22,31
gfx/layers/composite/ContentHost,2.003,572.123,2.156,5,23
intl/icu/source/common/unicode/resbund,2.582,676.853,2.155,12,13
security/nss/coreconf/mkdepend/def,5.975,6.108,2.155,6,1
gfx/layers/d3d9/ColorLayerD3D9,1.906,0.167,2.155,2,7
media/mtransport/third_party/nrappkit/src/port/android/include/sys/ttycom,1.603,0.0,0.558,0,0
media/omx-plugin/include/froyo/utils/Errors,11.229,0.0,2.155,12,0
nsprpub/pr/src/pthreads/ptthread,1.603,0.0,0.558,0,0
AccessibleTable,1.603,0.0,0.558,0,0
dsplib,1.603,0.0,0.558,0,0
media/libvorbis/lib/vorbis_block,1.603,0.0,2.155,0,22
gfx/skia/include/utils/win/SkIStream,2.273,0.0,2.155,3,2
js/src/vm/MatchPairs,3.162,1.406,2.155,4,1
layout/style/nsCSSDataBlock,2.103,2033.937,2.156,4,18
gfx/skia/src/core/SkRasterizer,2.138,725.804,2.155,6,14
content/svg/content/src/SVGPreserveAspectRatio,3.638,7531.951,2.156,4,20
extensions/spellcheck/hunspell/src/hunspell_alloc_hooks,1.603,0.0,2.155,0,1
gfx/skia/src/core/SkDraw,2.769,391656.254,2.155,13,76
netwerk/base/src/nsAutodialWin,2.009,465.682,2.155,2,12
modules/freetype2/src/gxvalid/gxvmort1,1.993,1.392,2.155,2,6
widget/gonk/libui/android_keycodes,5.329,0.0,2.155,5,0
media/webrtc/trunk/third_party/libyuv/include/libyuv/scale,3.826,1.302,2.155,5,2
media/webrtc/signaling/src/sipcc/cpr/win32/cpr_win_time,1.603,0.0,2.155,0,1
toolkit/components/protobuf/google/protobuf/stubs/map-util,1.7,0.0,2.155,1,1
security/nss/cmd/signver/signver,1.603,0.0,2.155,0,29
widget/gtk2/nsToolkit,2.306,116.026,2.155,3,2
media/webrtc/signaling/src/sipcc/include/ccapi_line,2.284,0.25,2.155,5,3
security/nss/lib/smime/smimemessage,1.603,0.0,2.155,0,10
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/isac/main/util/utility,29.451,0.0,2.155,8,1
gfx/graphite2/src/inc/SegCacheStore,2.721,4384.647,2.155,6,8
gfx/angle/src/libGLESv2/VertexDataManager,2.094,21127.042,2.155,3,17
gfx/thebes/gfxFailure,1.81,14.763,2.155,4,3
nsIHTTPHeaderListener,1.603,0.0,0.558,0,0
accessible/src/atk/nsMaiInterfaceDocument,1.995,0.0,2.155,1,12
widget/windows/WinTaskbar,1.912,60551.494,2.156,5,30
_STLP_NATIVE_C_HEADER(stdarg,1.603,0.0,0.558,0,0
gfx/qcms/matrix,12.88,221769.931,2.155,33,4
js/src/jsexn,9.235,3477.117,2.156,8,35
security/nss/lib/softoken/legacydb/pcertt,3.263,609.707,2.155,14,11
gfx/skia/src/utils/SkParseColor,1.813,5.194,2.155,3,8
parser/html/nsHtml5ArrayCopy,2.727,393.702,2.155,10,6
modules/freetype2/src/pfr/pfrcmap,2.227,1.004,2.155,3,6
nestegg/nestegg,1.603,0.0,0.558,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/main/source/acm_g722,1.838,12355.858,2.155,2,14
ipc/chromium/src/third_party/libevent/test/bench_http,1.603,0.0,2.155,0,13
accessible/src/xpcom/xpcAccessibleTable,2.241,43.91,2.156,5,14
sys/param,1.603,0.0,0.558,0,0
gfx/layers/d3d11/CompositorD3D11,1.717,5396.476,2.155,2,29
rmsdef,1.603,0.0,0.558,0,0
mozilla/ipc/ScopedXREEmbed,1.603,0.0,0.558,0,0
gfx/skia/src/gpu/GrIndexBuffer,2.787,3854.91,2.155,12,3
js/src/ctypes/libffi/src/cris/ffitarget,1.603,0.0,0.558,0,0
embedding/browser/webBrowser/nsWebBrowserContentPolicy,1.913,376.335,2.156,2,14
gfx/layers/client/ClientLayerManager,2.601,45274.351,2.155,14,28
intl/icu/source/tools/ctestfw/datamap,2.084,303.934,2.155,3,16
TestMacros,1.603,0.0,0.558,0,0
modules/freetype2/include/freetype/ftbbox,1.966,120.078,2.155,2,4
parser/expat/expat_config,1.665,202.526,2.155,2,3
toolkit/mozapps/update/common/pathhash,5.865,6588.2,2.155,4,2
user_include/umem,1.603,0.0,0.558,0,0
media/webrtc/trunk/webrtc/modules/remote_bitrate_estimator/bitrate_estimator,3.107,3.333,2.155,4,3
dom/system/gonk/AutoMounterSetting,1.72,1242.059,2.156,2,26
gfx/skia/src/core/SkString,22.821,92784.8,2.156,110,17
ipc/chromium/src/base/pe_image,13.566,0.0,2.155,2,1
ipc/glue/RPCChannel,1.968,4186.795,2.156,2,13
other-licenses/7zstub/src/7zip/Archive/7z/7zIn,2.201,1207.261,2.155,5,19
widget/gtk2/nsDragService,1.775,56481.578,2.156,3,48
security/manager/ssl/src/nsCMSSecureMessage,1.676,47.92,2.156,2,38
mozilla/_ipdltest/PTestSyncHangChild,1.603,0.0,0.558,0,0
gfx/skia/src/animator/SkAnimatorScript,2.842,489.43,2.155,9,28
media/webrtc/trunk/webrtc/modules/video_capture/windows/sink_filter_ds,1.871,18.0,2.155,2,10
security/nss/lib/crmf/respcmn,2.072,447.109,2.155,7,20
js/src/jit/shared/CodeGenerator-shared-inl,2.008,37.605,2.155,8,5
nsprpub/pr/include/prproces,5.567,1064.438,2.155,17,3
mfbt/GuardObjects,1.603,0.0,0.558,0,0
nsIFileChannel,1.603,0.0,0.558,0,0
mozilla/layers/PLayer,1.603,0.0,0.558,0,0
dom/workers/WorkerInlines,1.972,0.0,2.155,5,3
xpcom/glue/nsRefPtrHashtable,8.024,1099.081,2.155,36,7
qpa/qplatformnativeinterface,1.603,0.0,0.558,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/neteq4/test/NETEQTEST_RTPpacket,9.643,67.5,2.155,19,5
content/svg/content/src/SVGFEDisplacementMapElement,1.679,214.391,2.156,1,20
dom/plugins/base/android/ANPKeyCodes,2.391,0.0,2.155,1,0
gst/gststructure,1.603,0.0,0.558,0,0
gfx/angle/src/libGLESv2/Shader,2.49,49666.088,2.155,6,12
ipc/chromium/src/third_party/libevent/win32select,1.603,0.0,2.155,0,20
accessible/src/other/Platform,1.603,0.0,2.155,0,1
accessible/src/base/TextAttrs,1.86,2553.443,2.156,2,31
IntlResources,1.603,0.0,0.558,0,0
gfx/skia/src/core/SkBitmap_scroll,1.603,0.0,2.155,0,5
security/nss/lib/ckfw/builtins/bobject,1.753,0.5,2.155,1,8
media/webrtc/signaling/src/sipcc/include/cc_device_feature,1.868,0.167,2.155,3,2
content/xbl/src/nsBindingManager,3.311,41700.7,2.156,25,60
xpcom/tests/TestStrings,1.603,0.0,2.156,0,19
media/webrtc/trunk/webrtc/test/channel_transport/udp_socket_manager_unittest,1.603,0.0,2.155,0,7
