node,page_rank,betweenness,closeness,indegree,outdegree
testing/gtest/gtest/include/gtest/gtest-death-test,7.014,12737.0,1.99,2,4
mozilla/dom/quota/QuotaCommon,1.411,0.0,0.518,0,0
media/webrtc/trunk/webrtc/modules/audio_processing/aec/echo_cancellation,1.935,28658.683,1.99,3,7
gfx/thebes/gfxMatrix,14.498,29113.241,1.991,82,7
intl/uconv/ucvlatin/8859-16,1.411,0.0,0.518,0,0
media/libvpx/vp8/decoder/detokenize,1.677,7970.042,1.991,4,11
xpcom/ds/nsHashPropertyBag,2.484,6395.846,1.991,18,19
netwerk/base/src/nsIncrementalDownload,1.411,0.0,1.991,0,22
media/webrtc/trunk/webrtc/system_wrappers/source/trace_impl_no_op,8.231,1.333,1.991,3,3
nsprpub/pr/tests/multiwait,1.411,0.0,1.991,0,34
parser/expat/lib/iasciitab,1.843,0.0,1.99,1,0
js/src/ctypes/libffi/src/dlmalloc,1.756,0.0,1.99,1,0
mp4_demuxer/fourccs,1.411,0.0,0.518,0,0
mozilla/dom/MozMobileConnectionArrayBinding,1.411,0.0,0.518,0,0
asm/ioctls,1.411,0.0,0.518,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/neteq4/neteq,1.963,246962.656,1.99,7,11
mozilla/_ipdltest/PTestDataStructuresSubChild,1.411,0.0,0.518,0,0
content/canvas/src/WebGLShader,1.994,366.105,1.991,8,17
gfx/cairo/cairo/src/cairo-qt,1.463,0.0,1.99,1,1
security/nss/lib/util/base64,3.473,15.735,1.991,22,2
media/webrtc/trunk/tools/gyp/test/hard_dependency/src/b,2.896,4.0,0.518,1,2
security/nss/lib/pki/pki3hack,2.717,15040.912,1.99,17,50
gfx/src/nsThebesGfxFactory,1.411,0.0,1.991,0,8
usr/include/malloc,1.411,0.0,0.518,0,0
ipc/chromium/src/base/atomicops_internals_x86_gcc,19.453,36268.267,1.991,19,6
js/src/ctypes/libffi/testsuite/libffi.call/nested_struct9,4.983,3.0,1.99,9,2
libgnomevfs/gnome-vfs-ops,1.411,0.0,0.518,0,0
media/webrtc/signaling/src/sipcc/include/cc_info_listener,1.461,0.0,1.99,1,1
gfx/skia/trunk/include/core/SkMallocPixelRef,2.147,61.498,1.99,9,14
usr/include/stab,1.411,0.0,0.518,0,0
other-licenses/atk-1.0/atk/atkrelationtype,15.154,7445.15,1.99,3,1
image/src/DiscardTracker,1.73,201858.986,1.991,5,14
dom/xslt/base/txOwningArray,1.72,0.0,1.991,2,1
json/reader,1.411,0.0,0.518,0,0
nsIVolumeService,1.411,0.0,0.518,0,0
security/sandbox/win/src/crosscall_client,3.904,3822.513,1.991,17,6
widget/qt/nsWindow,2.797,68973.761,1.991,8,51
xpcom/reflect/xptcall/src/md/unix/xptcstubs_ppc_rhapsody,1.411,0.0,1.991,0,9
nsIPrincipal,1.411,0.0,0.518,0,0
nsprpub/config/libc_r,1.411,0.0,0.518,0,0
media/mtransport/third_party/nrappkit/src/util/libekr/r_thread,1.411,0.0,0.518,0,0
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/rtp_format_video_generic,1.63,0.0,1.991,3,2
security/sandbox/chromium/base/shim/base/third_party/nspr/prtime,6.477,6.463,1.991,42,1
media/libopus/silk/NLSF_del_dec_quant,1.487,0.0,1.99,1,6
dom/base/nsIScriptExternalNameSet,1.624,0.167,1.991,4,3
mozglue/linker/szip,1.411,0.0,1.991,0,18
accessible/src/windows/msaa/XULTreeGridAccessibleWrap,1.518,0.0,1.991,1,12
gfx/skia/trunk/include/core/SkTRegistry,4.503,4177.028,1.99,15,1
security/nss/cmd/sdrtest/sdrtest,1.792,12747.354,1.99,1,22
camera/CameraParameters,1.411,0.0,0.518,0,0
intl/icu/source/common/ucnv_u32,1.515,0.286,1.991,1,14
extensions/cookie/nsPermissionManager,1.63,18694.372,1.991,3,44
gfx/skia/trunk/include/core/SkBounder,3.306,566.957,1.991,16,10
dom/xslt/xpath/txXPathNode,5.873,23613.469,1.991,34,13
build/stlport/stlport/stl/_stlport_version,104.025,0.0,1.99,2,0
chrome/src/nsChromeProtocolHandler,1.504,77.291,1.991,2,21
extensions/universalchardet/src/xpcom/nsUniversalCharDetDll,1.616,5.405,1.991,2,1
netwerk/protocol/about/nsAboutProtocolHandler,1.5,152.917,1.991,2,21
security/nss/lib/softoken/legacydb/keydbi,1.931,813.167,1.99,5,6
media/webrtc/trunk/webrtc/modules/video_coding/main/source/inter_frame_delay,2.057,0.0,1.991,2,3
xpctest,1.411,0.0,0.518,0,0
modules/zlib/src/crc32,3.1,2803.879,1.991,8,6
dom/base/nsIScriptNameSpaceManager,1.537,0.0,1.99,4,0
media/webrtc/trunk/webrtc/modules/audio_coding/main/test/TwoWayCommunication,1.569,66.053,1.991,2,17
security/sandbox/chromium/base/threading/platform_thread_win,4.026,83366.25,1.99,8,9
gfx/skia/trunk/src/core/SkAlphaRuns,1.733,14.298,1.991,2,7
nsprpub/pr/src/cplus/rclock,2.612,1329.266,1.99,6,6
content/xul/document/src/XULDocument,1.545,85277.631,1.991,4,114
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/isac/fix/test/kenny,1.411,0.0,1.991,0,5
usr/include/netinet/ip,1.411,0.0,0.518,0,0
nsIVariant,1.411,0.0,0.518,0,0
mozilla/ipc/FileDescriptorUtils,1.411,0.0,0.518,0,0
media/libtheora/lib/arm/armstate,1.411,0.0,1.99,0,1
security/nss/lib/ckfw/capi/staticobj,1.527,0.5,1.99,1,4
nsIContextMenuListener,1.411,0.0,0.518,0,0
gfx/skia/trunk/src/core/SkDither,2.38,0.0,1.991,6,2
media/webrtc/signaling/src/sipcc/cpr/android/cpr_android_in,1.411,0.0,0.518,0,0
nsILocale,1.411,0.0,0.518,0,0
widget/windows/nsAppShell,1.956,26080.106,1.991,7,24
security/nss/lib/softoken/sdb,3.055,84953.669,1.991,16,26
media/webrtc/trunk/webrtc/system_wrappers/test/TestSort/TestSort,1.411,0.0,1.99,0,4
js/src/yarr/PageBlock,9.092,277.733,1.991,4,5
security/nss/cmd/rsaperf/rsaperf,1.71,1628.494,1.99,1,37
content/html/content/src/HTMLSharedObjectElement,1.411,0.0,1.991,0,25
gfx/cairo/cairo/src/cairo-gl-shaders,1.52,16.448,1.99,1,12
gfx/thebes/gfxDWriteShaper,1.577,10.084,1.991,2,11
other-licenses/snappy/src/snappy_unittest,1.673,1843.502,1.991,1,8
media/libyuv/include/libyuv/planar_functions,5.126,35032.689,1.99,15,5
mozilla/dom/BindingDeclarations,1.411,0.0,0.518,0,0
build/stlport/stlport/iostream,36.017,72740.939,1.99,11,7
netwerk/protocol/http/SpdyPush31,1.617,4629.42,1.991,4,23
mozglue/android/APKOpen,2.386,47170.345,1.991,5,12
xpcom/reflect/xptinfo/src/xptiprivate,13.234,108068.919,1.991,40,28
security/manager/ssl/src/nsProtectedAuthThread,1.475,12746.815,1.991,2,28
content/svg/content/src/nsSVGLength2,4.945,37304.584,1.991,33,29
widget/gtk/compat/gtk/gtkcolorseldialog,1.411,0.0,0.518,0,0
dom/camera/GonkCameraSource,1.536,158.255,1.991,2,25
js/xpconnect/src/XPCRuntimeService,1.528,670.698,1.991,3,21
nsprpub/pr/include/md/_unixos,1.927,19.593,1.991,2,8
gfx/skia/trunk/src/utils/SkCullPoints,1.411,0.0,1.991,0,14
mozilla/_ipdltest/PTestActorPunningPunnedParent,1.411,0.0,0.518,0,0
toolkit/crashreporter/google-breakpad/src/client/windows/unittests/exception_handler_death_test,1.411,0.0,1.991,0,20
nsIPrefService,1.411,0.0,0.518,0,0
gfx/skia/trunk/src/ports/SkFontHost_win,1.81,7091.262,1.991,1,56
mozilla/dom/IDBKeyRangeBinding,1.411,0.0,0.518,0,0
intl/icu/source/i18n/uspoof_conf,1.522,98.165,1.991,2,28
media/webrtc/trunk/webrtc/modules/audio_device/ios/audio_device_utility_ios,1.606,0.0,1.99,1,7
toolkit/mozapps/update/common/uachelper,3.937,59.116,1.99,4,2
G726Interface,1.411,0.0,0.518,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/constants,21.277,33.512,1.99,49,4
toolkit/xre/MacApplicationDelegate,1.791,0.0,1.99,1,0
layout/base/nsIReflowCallback,2.265,0.0,1.99,17,0
nsIVersionComparator,1.411,0.0,0.518,0,0
gfx/skia/trunk/include/gpu/GrFontScaler,2.094,8.454,1.99,9,4
js/MemoryMetrics,1.411,0.0,0.518,0,0
intl/icu/source/common/ustrfmt,2.528,4.544,1.991,15,7
nsIProtocolHandler,1.411,0.0,0.518,0,0
js/src/assembler/assembler/MacroAssemblerX86Common,3.063,11092.392,1.991,4,8
xpcom/ds/nsCharSeparatedTokenizer,5.19,681.289,1.991,36,5
media/webrtc/trunk/webrtc/modules/audio_coding/main/acm2/acm_speex,1.7,0.0,1.991,1,5
nsIAlarmHalService,1.411,0.0,0.518,0,0
wingdi,1.411,0.0,0.518,0,0
other-licenses/android/dst,5.868,0.0,1.99,2,0
mozilla/dom/PluginArrayBinding,1.411,0.0,0.518,0,0
mfbt/double-conversion/bignum-dtoa,2.026,6369.786,1.991,2,5
netwerk/dns/nsIDNKitInterface,2.647,3.0,1.99,3,1
layout/forms/nsFormControlFrame,2.023,694.422,1.991,14,28
mozilla/dom/SVGImageElement,1.411,0.0,0.518,0,0
media/webrtc/trunk/webrtc/system_wrappers/source/trace_impl,2.099,12596.38,1.991,3,18
media/libvpx/vp9/common/vp9_default_coef_probs,1.811,0.0,1.99,1,1
js/src/jsast,1.411,0.0,0.518,0,0
gfx/skia/trunk/src/pathops/SkDQuadImplicit,1.9,0.0,1.99,2,4
intl/icu/source/common/ucnvisci,1.515,1615.065,1.991,1,15
mozilla/dom/HTMLTableSectionElement,1.411,0.0,0.518,0,0
media/webrtc/signaling/src/sipcc/core/includes/phone_platform_constants,11.811,0.0,1.99,28,0
media/libtremor/lib/asm_arm,2.531,0.0,1.99,2,0
js/src/jsapi-tests/testJSEvaluateScript,1.411,0.0,1.99,0,2
toolkit/crashreporter/google-breakpad/src/common/windows/pdb_source_line_writer,2.696,12.353,1.99,4,6
layout/style/StyleRule,5.403,643471.803,1.991,14,44
extensions/universalchardet/src/base/CharDistribution,3.674,819.71,1.991,7,3
ipc/dbus/RawDBusConnection,1.578,0.0,1.991,1,8
nsITaskbarProgress,1.411,0.0,0.518,0,0
xpcom/io/nsLocalFileUnix,1.411,0.0,1.991,0,44
modules/freetype2/include/ftbdf,1.698,0.519,1.99,4,4
content/svg/content/src/SVGAnimatedNumberList,2.913,39074.373,1.991,12,14
mozilla/layers/MacIOSurfaceTextureHostOGL,1.411,0.0,0.518,0,0
media/libvpx/vp8/common/x86/vp8_asm_stubs,1.411,0.0,1.99,0,5
gfx/tests/gtest/TestSkipChars,1.411,0.0,1.991,0,3
widget/BasicEvents,23.111,112340.927,1.991,93,9
security/nss/cmd/libpkix/pkix_pl/module/test_httpcertstore,1.428,6.833,1.99,1,18
layout/xul/nsIRootBox,1.656,4.926,1.99,6,2
js/src/devtools/vprof/vprof,14.219,117574.927,1.991,10,3
editor/libeditor/html/TypeInState,1.548,136.026,1.991,4,21
nsIDataSignatureVerifier,1.411,0.0,0.518,0,0
accessible/src/atk/XULTreeGridAccessibleWrap,1.411,0.0,1.99,0,1
build/stlport/stlport/stl/_string_operators,2.83,840.367,1.991,1,8
gfx/layers/opengl/TextureHostOGL,1.612,14712.275,1.991,3,45
js/xpconnect/src/XPCWrappedNativeJSOps,2.3,2701.616,1.991,9,28
security/sandbox/chromium/base/time/time,21.537,53876.458,1.99,21,16
image/src/ICOFileHeaders,1.549,0.0,1.991,2,1
gfx/skia/trunk/src/core/SkTemplatesPriv,5.151,57.626,1.99,12,3
security/sandbox/chromium/base/win/scoped_handle,4.273,52013.772,1.991,19,14
media/omx-plugin/include/gb/stagefright/MetaData,2.65,214.303,1.991,10,5
editor/libeditor/html/nsTableEditor,1.551,329.218,1.991,4,30
netwerk/sctp/src/netinet/sctp_process_lock,1.411,0.0,0.518,0,0
js/src/jsgcinlines,18.991,5225.351,1.991,32,18
intl/icu/source/common/normalizer2impl,2.294,58781.331,1.991,16,34
gfx/2d/Factory,3.136,93304.716,1.991,9,8
media/webrtc/signaling/src/sipcc/core/src-common/dialplan,1.568,45588.53,1.99,3,19
intl/icu/source/common/uobject,30.934,67773.861,1.99,225,7
embedding/components/build/nsEmbeddingModule,1.411,0.0,1.991,0,16
usr/include/nl_types,1.411,0.0,0.518,0,0
netwerk/sctp/src/netinet/sctp_os_userspace,7.916,114504.611,1.991,9,15
security/sandbox/chromium/base/memory/singleton,2.709,5008.61,1.99,6,12
uriloader/exthandler/android/nsExternalSharingAppService,1.477,0.0,1.991,1,19
media/webrtc/trunk/tools/gyp/test/dependencies/b/b3,3.629,0.0,0.518,1,0
mozilla/net/CookieServiceParent,1.411,0.0,0.518,0,0
content/canvas/src/WebGLExtensionInstancedArrays,1.467,52.398,1.991,1,13
content/canvas/src/WebGLContextNotSupported,1.421,0.0,1.99,1,0
intl/uconv/ucvlatin/macgreek,1.411,0.0,0.518,0,0
media/webrtc/trunk/tools/gyp/test/same-source-file-name/src/prog2,1.411,0.0,1.99,0,1
mozilla/dom/Errors,1.411,0.0,0.518,0,0
media/webrtc/trunk/tools/gyp/test/make/noload/main,1.411,0.0,0.518,0,1
content/svg/content/src/SVGFEFloodElement,1.411,0.0,1.991,0,13
gfx/skia/trunk/include/effects/SkArithmeticMode,1.48,1.897,1.99,3,4
intl/icu/source/common/caniter,1.475,25472.101,1.991,2,26
gfx/graphite2/src/gr_char_info,1.512,1630.781,1.99,2,2
mozilla/_ipdltest/PTestActorPunningSubParent,1.411,0.0,0.518,0,0
toolkit/crashreporter/google-breakpad/src/processor/static_map_iterator,6.51,11.611,1.991,9,3
js/public/CallNonGenericMethod,1.411,0.0,1.99,0,2
embedding/components/appstartup/src/nsIAppStartupNotifier,2.291,0.0,1.99,6,0
mozilla/dom/MozTimeManagerBinding,1.411,0.0,0.518,0,0
editor/libeditor/base/nsIAbsorbingTransaction,1.499,0.0,1.991,2,3
toolkit/crashreporter/google-breakpad/src/processor/stackwalker_x86,1.805,59031.448,1.991,6,26
intl/icu/source/tools/ctestfw/unicode/tstdtmod,1.697,2263.523,1.99,2,11
nsprpub/pr/src/md/windows/w95dllmain,1.411,0.0,1.99,0,4
other-licenses/7zstub/src/Common/Random,2.671,0.067,1.99,2,2
media/libvorbis/lib/vorbis_smallft,1.524,0.777,1.99,2,5
media/libjpeg/jdapistd,1.491,12622.029,1.99,2,6
netwerk/protocol/http/HttpLog,4.589,0.0,1.99,37,0
gfx/angle/src/libGLESv2/renderer/shaders/compiled/luminanceps,1.486,0.0,1.99,1,0
build/stlport/stlport/mem,1.411,0.0,1.99,0,3
content/svg/content/src/SVGAnimatedPreserveAspectRatio,2.32,2856.393,1.991,11,27
intl/icu/source/common/unicode/udata,7.472,94109.665,1.991,55,8
nsIWindowMediator,1.411,0.0,0.518,0,0
nsISelection,1.411,0.0,0.518,0,0
js/src/yarr/YarrPattern,3.961,70413.959,1.991,5,12
xpcom/tests/TestQuickReturn,1.411,0.0,0.518,0,0
xpcom/glue/nsThreadIDs,1.411,0.0,0.518,0,0
gfx/cairo/cairo/src/cairo-surface-offset,1.468,8.021,1.991,1,17
mozilla/_ipdltest/PTestSelfManageRootParent,1.411,0.0,0.518,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/main/test/TestAllCodecs,1.557,155.286,1.991,2,20
media/webrtc/trunk/webrtc/video_engine/include/vie_image_process,2.876,60622.799,1.99,12,3
intl/icu/source/i18n/nultrans,1.618,0.111,1.99,4,14
mozilla/ipc/CrossProcessMutex,1.411,0.0,0.518,0,0
mfbt/CheckedInt,1.411,0.0,1.991,0,4
intl/uconv/ucvlatin/nsISOIR111ToUnicode,1.623,9.195,1.991,2,7
mozilla/dom/IccManager,1.411,0.0,0.518,0,0
js/src/vm/Shape,23.007,78406.64,1.991,56,40
ipc/testshell/TestShellParent,1.751,3740.133,1.991,4,10
intl/icu/source/tools/ctestfw/ucln_ct,1.411,0.0,1.99,0,1
Dvdmedia,1.411,0.0,0.518,0,0
media/webrtc/trunk/webrtc/video_engine/test/common/video_renderer,5.018,15586.375,1.991,8,6
mozilla/layers/CompositorTypes,1.411,0.0,0.518,0,0
mozilla/ipc/Transport_posix,1.411,0.0,0.518,0,0
gfx/angle/src/libGLESv2/renderer/ShaderExecutable9,1.76,0.0,1.99,2,5
xpfe/appshell/src/nsContentTreeOwner,1.485,2.398,1.991,2,26
usr/include/arpa/nameser,1.411,0.0,0.518,0,0
dom/events/nsPaintRequest,1.523,15.433,1.991,2,20
nsprpub/pr/tests/pipepong,1.411,0.0,0.518,0,0
gfx/cairo/cairo/src/cairo-tee,1.749,2.315,1.99,3,1
toolkit/components/places/nsPlacesTables,2.12,0.0,1.991,3,1
mozilla/_ipdltest/PTestRacyReentryParent,1.411,0.0,0.518,0,0
media/webrtc/signaling/src/peerconnection/MediaStreamList,1.473,0.0,1.991,1,20
intl/uconv/ucvtw2/nsUnicodeToEUCTW,1.575,9.195,1.991,2,9
toolkit/crashreporter/google-breakpad/src/processor/basic_source_line_resolver_unittest,1.411,0.0,1.991,0,16
intl/strres/src/nsStringBundle,1.573,642.328,1.991,2,30
netwerk/protocol/rtsp/rtsp/AMPEG4ElementaryAssembler,1.68,1.5,1.991,2,10
media/webrtc/trunk/webrtc/modules/audio_coding/neteq4/mock/mock_delay_manager,1.457,6.868,1.99,1,8
widget/windows/tests/TestWinDND,1.411,0.0,1.991,0,13
mozilla/dom/HTMLObjectElementBinding,1.411,0.0,0.518,0,0
intl/icu/source/common/mutex,3.547,16680.847,1.99,29,5
modules/freetype2/src/smooth/ftsmooth,1.795,5812.666,1.991,2,18
gfx/skia/trunk/src/gpu/GrTHashTable,1.754,57.638,1.991,4,6
media/libogg/include/ogg/ogg,39.105,273668.443,1.991,50,3
gfx/qcms/transform_util,2.072,0.5,1.991,3,7
modules/freetype2/src/type1/t1driver,1.66,1451.175,1.991,2,18
gfx/harfbuzz/src/hb-ot-shape-complex-hangul,1.674,17.014,1.991,1,11
dom/file/FileHelper,1.86,1039.888,1.991,7,19
media/libopus/silk/resampler_private_IIR_FIR,1.553,1.783,1.99,1,9
nsprpub/pr/src/md/unix/netbsd,1.411,0.0,1.99,0,5
dom/system/gonk/VolumeServiceIOThread,1.6,0.333,1.99,2,9
media/webrtc/signaling/src/media-conduit/MediaConduitInterface,1.778,23560.835,1.991,7,8
mozilla/Base64,1.411,0.0,0.518,0,0
toolkit/crashreporter/test/dumputils,1.411,0.0,1.991,0,4
intl/lwbrk/public/nsLWBrkCIID,1.955,0.0,1.99,7,0
js/src/ctypes/libffi/src/arm/ffi,1.411,0.0,1.99,0,3
media/webrtc/trunk/build/precompile,1.411,0.0,1.991,0,2
mozilla/dom/DocumentBinding,1.411,0.0,0.518,0,0
content/media/fmp4/demuxer/box_reader,1.411,0.0,1.991,0,2
dom/smil/nsSMILInstanceTime,2.003,1272.888,1.991,4,10
js/src/assembler/assembler/ARMv7Assembler,1.411,0.0,1.99,0,1
nsIMobileMessageCursorCallback,1.411,0.0,0.518,0,0
media/webrtc/trunk/webrtc/video_engine/test/common/null_platform_renderer,1.411,0.0,1.99,0,1
mozilla/net/PFTPChannelParent,1.411,0.0,0.518,0,0
gfx/cairo/cairo/src/cairo-fixed,1.411,0.0,1.99,0,2
dom/system/gonk/VolumeServiceTest,1.676,12.068,1.991,2,8
netwerk/cookie/nsCookieService,1.53,28296.415,1.991,3,47
build/stlport/stlport/stl/_unordered_set,1.411,0.0,1.99,0,8
winspool,1.411,0.0,0.518,0,0
nsIMacWebAppUtils,1.411,0.0,0.518,0,0
media/webrtc/trunk/webrtc/common_audio/signal_processing/include/signal_processing_library,123.03,1998.637,1.991,193,4
netwerk/protocol/device/AndroidCaptureProvider,1.46,0.0,1.991,1,25
media/webrtc/signaling/src/sipcc/core/sipstack/ccsip_messaging,2.231,97111.897,1.991,14,72
gfx/ots/src/ots,21.67,320480.96,1.991,37,10
media/webrtc/trunk/webrtc/video_engine/include/vie_render,3.977,10.474,1.991,24,2
ipc/chromium/src/third_party/libevent/event_iocp,1.503,683.207,1.991,2,12
nsIControllerContext,1.411,0.0,0.518,0,0
mfbt/tests/TestCountPopulation,1.411,0.0,0.518,0,0
security/manager/ssl/src/nsPK11TokenDB,1.601,4929.33,1.991,7,29
mozglue/build/WindowsDllBlocklist,1.411,0.0,1.991,0,8
media/webrtc/trunk/webrtc/modules/audio_coding/neteq4/test/PayloadTypes,1.561,0.0,1.99,1,0
build/stlport/stlport/stl/debug/_hashtable,1.411,0.0,1.99,0,6
gfx/skia/trunk/include/effects/SkAlphaThresholdFilter,1.435,0.0,1.99,1,4
SpeexInterface,1.411,0.0,0.518,0,0
nsIInterfaceRequestor,1.411,0.0,0.518,0,0
layout/generic/nsFloatManager,2.014,25516.809,1.991,7,25
rdf/tests/triplescat/triplescat,1.411,0.0,1.991,0,21
mozilla/gfx/SharedDIBWin,1.411,0.0,0.518,0,0
intl/uconv/ucvlatin/nsISO88598EToUnicode,1.811,0.007,1.991,2,4
widget/shared/WidgetUtils,1.71,5109.795,1.991,1,4
toolkit/crashreporter/google-breakpad/src/common/solaris/file_id,1.755,30454.168,1.991,3,9
gfx/skia/trunk/src/core/SkPaintPriv,1.636,9.493,1.99,2,7
media/webrtc/trunk/webrtc/modules/video_coding/codecs/tools/video_quality_measurement,1.411,0.0,1.991,0,17
content/html/content/src/HTMLButtonElement,1.411,0.0,1.991,0,40
mach/mach_port,1.411,0.0,0.518,0,0
nsprpub/pr/tests/lltest,1.411,0.0,1.99,0,10
security/sandbox/win/src/sidestep/mini_disassembler_types,4.736,0.0,1.99,3,0
gfx/skia/trunk/src/pathops/SkPathOpsRect,2.34,778.681,1.991,5,8
other-licenses/nsis/Contrib/ServicesHelper/Services,1.411,0.0,1.99,0,2
modules/freetype2/src/gxvalid/gxvkern,1.58,0.65,1.99,2,11
