node,page_rank,betweenness,closeness,indegree,outdegree
nsIDOMHTMLUListElement,2.687,0.0,0.952,0,0
dom/src/storage/nsDOMStorage,4.137,55814.746,3.497,12,54
gfx/angle/samples/gles2_book/Common/esTransform,2.916,1.25,3.496,1,3
ipc/chromium/src/base/json_reader_unittest,2.687,0.0,3.496,0,6
other-licenses/7zstub/src/7zip/Common/LSBFEncoder,3.059,0.0,3.496,1,7
ipc/chromium/src/base/message_loop,31.499,262368.849,3.497,87,22
xpcom/string/src/nsTString,3.144,366.745,3.497,1,3
widget/src/os2/os2FrameWindow,2.88,8.16,3.497,2,19
gfx/2d/SourceSurfaceD2DTarget,42.505,218462.63,3.497,51,6
ipc/chromium/src/third_party/libevent/select,4.516,49149.45,3.497,1,9
mozilla/_ipdltest/PTestRPCErrorCleanupChild,2.687,0.0,0.952,0,0
content/base/src/nsContentAreaDragDrop,2.838,1032.26,3.497,3,35
nsprpub/pr/src/cplus/tests/ranfile,2.687,0.0,3.497,0,16
ipc/chromium/src/testing/gtest/include/gtest/gtest_prod,15.413,0.0,3.496,4,0
content/xul/templates/src/nsRDFPropertyTestNode,3.264,103.972,3.497,4,16
nsprpub/lib/libc/src/strcpy,8.312,22.484,3.497,31,2
gfx/layers/d3d10/LayerManagerD3D10,4.916,312911.425,3.497,11,39
gfx/layers/d3d9/ThebesLayerD3D9,3.273,7790.294,3.497,5,33
gfx/angle/src/compiler/intermOut,11.402,17.175,3.495,4,6
ipc/chromium/src/base/tracked_objects,7.766,10084.318,3.497,3,10
widget/src/gtk2/maiRedundantObjectFactory,3.238,0.0,3.497,1,5
d3dcompiler,2.687,0.0,0.952,0,0
content/smil/nsSMILNullType,9.286,4.533,3.497,19,7
toolkit/xre/nsAppData,3.579,358.04,3.497,5,14
jpeg/jmorecfg,60.127,2738.191,3.497,63,3
gfx/cairo/cairo/src/cairo-rectangle,22.609,4016.81,3.496,29,8
content/html/content/src/nsHTMLSpanElement,2.687,0.0,3.497,0,16
security/nss/lib/pkcs12/p12tmpl,2.808,23.244,3.497,2,15
gdk/gdkkeysyms,2.687,0.0,0.952,0,0
js/src/ctypes/libffi/src/x86/ffitarget,2.687,0.0,0.952,0,0
modules/freetype2/include/freetype/internal/services/svgldict,2.687,0.0,0.952,0,0
sys/user,2.687,0.0,0.952,0,0
dbm/src/hash,5.03,52353.575,3.498,3,13
security/nss/lib/freebl/sysrand,3.442,333.992,3.497,1,4
ipc/chromium/src/chrome/common/file_descriptor_set_unittest,2.687,0.0,3.497,0,6
nsIDOMSVGClipPathElement,2.687,0.0,0.952,0,0
js/src/methodjit/BaseAssembler,2.948,0.0,3.496,1,0
nsDOMWorkerScriptLoader,2.687,0.0,0.952,0,0
gfx/cairo/cairo/src/cairo-xlib-xrender-private,3.9,0.333,3.496,5,1
intl/uconv/src/nsUTF8ConverterService,2.86,184.276,3.497,2,17
accessible/src/mac/nsHTMLImageAccessibleWrap,2.77,0.0,3.496,1,1
media/libvpx/vpx_scale/yv12config,27.329,0.0,3.496,26,0
mozilla/net/PCookieServiceChild,2.687,0.0,0.952,0,0
widget/src/windows/JumpListBuilder,3.047,7488.311,3.497,4,28
storage/public/mozStorageHelper,5.995,7930.402,3.497,20,8
security/nss/tests/pkcs11/netscape/suites/security/pkcs11/pk11test,2.956,1929.309,3.497,3,35
widget/src/windows/KeyboardLayout,3.021,3.058,3.497,2,9
nsISSLStatus,2.687,0.0,0.952,0,0
xpcom/reflect/xptcall/src/md/unix/xptcstubs_sparc64_openbsd,2.687,0.0,3.497,0,2
nsIHTTPChannel,2.687,0.0,0.952,0,0
xpcom/tests/TestPipes,2.687,0.0,3.497,0,21
xpcom/io/nsMediaCacheRemover,2.687,0.0,3.497,0,11
intl/uconv/ucvibm/cp1131,2.687,0.0,0.952,0,0
toolkit/components/alerts/mac/growl/GrowlTicketController,2.687,0.0,0.952,0,0
mach/mach_time,2.687,0.0,0.952,0,0
modules/freetype2/src/gxvalid/gxvprop,3.056,6.742,3.497,2,9
nsprpub/pr/src/md/unix/uxshm,16.823,38470.967,3.497,4,21
content/base/src/nsImageLoadingContent,3.417,2161.869,3.497,11,35
accessible/src/base/AccCollector,3.752,3.091,3.497,3,7
embedding/browser/build/nsWebBrowserModule,2.687,0.0,3.497,0,7
console,2.687,0.0,0.952,0,0
security/nss/lib/ckfw/nssckepv,3.107,1.2,3.496,1,1
js/src/jsfun,30.284,34438.143,3.497,82,56
libgnomevfs/gnome-vfs-mime-utils,2.687,0.0,0.952,0,0
content/xul/templates/src/nsXULTemplateQueryProcessorRDF,4.412,8247.954,3.497,11,53
xpcom/tests/static-checker/o8,2.687,0.0,3.497,0,1
nsIDOMTextListener,2.687,0.0,0.952,0,0
mozilla/plugins/NPEventOSX,2.687,0.0,0.952,0,0
security/manager/ssl/src/nsNSSModule,2.687,0.0,3.497,0,38
nsIScriptableDateFormat,2.687,0.0,0.952,0,0
modules/freetype2/include/freetype/internal/services/svwinfnt,2.687,0.0,0.952,0,0
GTypedefs,2.687,0.0,0.952,0,0
sys/cachectl,2.687,0.0,0.952,0,0
content/base/public/nsIDocument,77.507,649015.836,3.498,439,37
nsprpub/pr/tests/sem,3.228,1108.854,3.497,3,9
emmintrin,2.687,0.0,0.952,0,0
security/nss/lib/ckfw/nssmkey/minst,3.449,229.652,3.497,1,7
media/libtheora/lib/internal,30.976,57214.501,3.497,20,9
js/src/config/mkdepend/parse,3.443,3447.0,3.497,1,8
js/src/ctypes/libffi/testsuite/libffi.call/return_fl2,2.687,0.0,3.495,0,1
X11/X,2.687,0.0,0.952,0,0
toolkit/components/alerts/mac/nsNotificationsList,2.687,0.0,0.952,0,0
mozilla/_ipdltest/PTestFailedCtorChild,2.687,0.0,0.952,0,0
mozilla/net/PFTPChannelParent,2.687,0.0,0.952,0,0
nsprpub/pr/src/memory/prseg,5.717,526.392,3.497,2,6
rdf/base/src/nsRDFXMLDataSource,2.779,226.213,3.497,1,33
security/nss/lib/ckfw/builtins/bfind,2.976,128.727,3.497,1,11
net/url_request/url_request_test_job,2.687,0.0,0.952,0,0
unicode/udata,2.687,0.0,0.952,0,0
nsIMIMEHeaderParam,2.687,0.0,0.952,0,0
dom/ipc/AudioChild,2.687,0.0,3.497,0,1
nsITransportSecurityInfo,2.687,0.0,0.952,0,0
content/base/src/nsDOMAttribute,3.262,237.271,3.497,7,44
embedding/components/windowwatcher/public/nsPromptUtils,2.687,0.0,3.497,0,2
jpeg/jdct,9.025,5.683,3.496,13,4
unknwn,2.687,0.0,0.952,0,0
media/libvpx/vpx_config_c,2.687,0.0,3.495,0,1
sys/procfs,2.687,0.0,0.952,0,0
gfx/thebes/gfxFT2FontList,2.908,2057.571,3.498,3,47
ipc/chromium/src/base/string_escape,5.021,0.533,3.496,3,3
mozilla/_ipdltest/PTestShutdownSubChild,2.687,0.0,0.952,0,0
parser/html/nsHtml5UTF16BufferHSupplement,3.199,0.333,3.497,4,4
toolkit/crashreporter/google-breakpad/src/common/linux/linux_libc_support_unittest,2.687,0.0,3.496,0,3
content/events/src/nsDOMAnimationEvent,2.893,1.46,3.497,2,15
nsprpub/pr/tests/fsync,2.687,0.0,3.497,0,15
modules/libpref/src/nsPrefsFactory,2.687,0.0,3.497,0,4
gfx/ycbcr/yuv_row_posix,2.687,0.0,3.497,0,3
chrome/browser/meta_table_helper,2.687,0.0,0.952,0,0
mozilla/ipc/ScopedXREEmbed,2.687,0.0,0.952,0,0
toolkit/crashreporter/google-breakpad/src/processor/address_map,4.163,0.0,3.496,3,0
webkit/glue/form_data,2.687,0.0,0.952,0,0
toolkit/crashreporter/google-breakpad/src/client/mac/crash_generation/client_info,4.596,0.0,3.496,4,0
mach-o/fat,2.687,0.0,0.952,0,0
toolkit/xre/nsCommandLineServiceMac,3.238,0.0,3.497,1,5
qabstracteventdispatcher,2.687,0.0,0.952,0,0
nsIDOMXULCommandDispatcher,2.687,0.0,0.952,0,0
nsprpub/pr/include/md/_nextstep,2.687,0.0,3.497,0,3
nsprpub/pr/tests/semaerr,2.687,0.0,3.497,0,11
gfx/cairo/libpixman/src/pixman-access,4.971,3430.0,3.497,1,6
xpcom/reflect/xptcall/src/md/unix/xptcstubs_ppc64_linux,2.687,0.0,3.497,0,9
toolkit/crashreporter/google-breakpad/src/third_party/linux/include/gflags/gflags,3.829,0.0,3.495,1,0
accessible/src/atk/nsRootAccessibleWrap,2.968,0.0,3.497,1,9
nsprpub/pr/src/md/os2/os2thred,3.152,1024.94,3.497,1,10
content/svg/content/src/nsSVGScriptElement,2.74,6998.821,3.497,1,30
accessible/src/atk/nsHTMLImageAccessibleWrap,2.687,0.0,3.496,0,1
nsINavHistoryService,2.687,0.0,0.952,0,0
intl/uconv/ucvtw/nsUnicodeToBIG5HKSCS,3.001,0.033,3.497,2,9
nsIDOMSVGPathSeg,2.687,0.0,0.952,0,0
content/svg/content/src/nsSVGFilterElement,3.002,277.44,3.497,5,28
security/nss/lib/libpkix/pkix/checker/pkix_policychecker,5.271,2.827,3.496,5,16
mozilla/mozalloc,2.687,0.0,0.952,0,0
dom/plugins/ipc/PluginSurfaceParent,2.687,0.0,3.497,0,2
nsIHttpChannelInternal,2.687,0.0,0.952,0,0
content/base/public/mozFlushType,6.91,0.0,3.497,6,0
xpcom/io/nsStreamUtils,9.789,5863.145,3.497,44,16
widget/tests/TestWinTSF,2.687,0.0,3.497,0,36
imgIContainer,2.687,0.0,0.952,0,0
nsIPrompt,2.687,0.0,0.952,0,0
intl/uconv/ucvtw2/nsUnicodeToEUCTW,3.001,0.033,3.497,2,9
layout/style/StyleRule,5.6,16430.104,3.497,19,48
widget/src/os2/nsSound,2.929,289.387,3.497,2,17
netwerk/test/ReadNTLM,2.687,0.0,3.497,0,7
content/html/content/src/nsHTMLObjectElement,2.687,0.0,3.497,0,44
build/win32/crashinject,2.687,0.0,0.952,0,0
nsIUrlClassifierDBService,2.687,0.0,0.952,0,0
jpeg/jconfig,75.302,0.0,3.497,18,0
gfx/cairo/cairo/src/test-paginated-surface,2.892,0.0,3.497,1,12
nsprpub/pr/tests/intrupt,2.687,0.0,3.497,0,22
security/nss/lib/libpkix/pkix/params/pkix_resourcelimits,7.978,524.563,3.496,8,8
Archive/GZip/GZipHandler,2.687,0.0,0.952,0,0
xpcom/glue/ReentrantMonitor,12.767,11592.429,3.497,44,4
dom/plugins/ipc/PluginScriptableObjectParent,3.7,13705.943,3.497,6,20
xpcom/tests/static-checker/onull2,2.687,0.0,3.497,0,1
xpcom/reflect/xptcall/src/md/unix/xptcstubs_x86_64_solaris,2.687,0.0,3.497,0,9
other-licenses/7zstub/src/Windows/Control/Dialog,3.312,913.143,3.496,2,8
gfx/cairo/cairo/src/cairo-freelist-type-private,6.61,1.754,3.496,7,2
cutils/sockets,2.687,0.0,0.952,0,0
accessible/src/msaa/nsAccessibleWrap,2.734,0.0,3.497,1,50
security/nss/lib/pkcs7/certread,2.944,90.759,3.497,6,25
layout/svg/base/src/nsSVGPaintServerFrame,3.188,23.51,3.497,5,13
uriloader/exthandler/unix/nsExternalSharingAppService,3.086,1.0,3.497,2,1
gfx/cairo/cairo/src/cairo-image-surface,50.706,168650.785,3.497,49,52
media/libtheora/lib/x86/sse2idct,2.687,0.0,3.495,0,3
layout/style/nsStyleStructList,8.632,3870.878,3.497,7,3
tools/jprof/stub/config,5.034,0.0,3.496,3,0
dom/plugins/ipc/PluginScriptableObjectUtils-inl,3.262,81.557,3.497,3,9
xpcom/tests/static-checker/e12,2.687,0.0,3.497,0,2
toolkit/crashreporter/google-breakpad/src/client/linux/minidump_writer/directory_reader,3.501,0.0,3.495,2,1
mozilla/dom/PStorageChild,2.687,0.0,0.952,0,0
js/src/jsproxy,10.039,244.899,3.497,22,26
modules/freetype2/src/base/ftbbox,2.687,0.0,3.496,0,10
intl/uconv/util/umap,6.516,71.635,3.497,5,4
nsprpub/pr/src/md/windows/ntgc,2.687,0.0,3.497,0,3
xpfe/components/autocomplete/src/nsAutoComplete,2.849,0.0,3.497,1,15
nsISelectionListener,2.687,0.0,0.952,0,0
xpcom/glue/nsStringAPI,987.625,1369225.516,3.498,1579,16
modules/freetype2/include/freetype/ftcache,4.983,6473.043,3.497,9,10
toolkit/mozapps/plugins/tests/BadPlugin,2.687,0.0,0.952,0,0
security/nss/cmd/pk12util/pk12util,2.74,0.0,3.497,1,44
nsIDOMDesktopNotification,2.687,0.0,0.952,0,0
gfx/src/nsFont,12.94,4556.823,3.497,29,13
toolkit/crashreporter/google-breakpad/src/processor/logging,21.811,61.937,3.496,32,3
embedding/tests/winEmbed/resource,2.95,0.0,3.497,2,0
content/svg/content/src/nsSVGClipPathElement,2.964,236.588,3.497,3,20
nsprpub/pr/src/misc/prerrortable,9.353,2781.538,3.497,38,4
layout/svg/base/src/nsSVGFilterInstance,2.858,328.843,3.497,3,37
nsIDOMEventException,2.687,0.0,0.952,0,0
gfx/angle/src/compiler/ExtensionBehavior,7.278,0.343,3.496,6,1
toolkit/crashreporter/google-breakpad/src/google_breakpad/common/minidump_cpu_ppc,13.228,1.501,3.496,8,1
nsIPropertyBag,2.687,0.0,0.952,0,0
media/libvpx/vpx/src/vpx_decoder,5.116,39.078,3.497,3,5
nsIXULSortService,2.687,0.0,0.952,0,0
layout/svg/base/src/nsSVGTextPathFrame,3.031,16500.574,3.497,5,34
gfx/cairo/cairo/test/fill_rule,2.687,0.0,3.497,0,4
security/nss/lib/util/secdig,6.587,531.404,3.497,12,16
toolkit/components/startup/nsUserInfo,3.72,411.383,3.497,4,1
intl/chardet/public/nsICharsetDetectionObserver,4.761,2298.502,3.497,10,4
widget/public/LookAndFeel,2.687,0.0,3.497,0,4
ipc/chromium/src/chrome/common/devtools_messages,2.687,0.0,3.496,0,1
netwerk/streamconv/converters/nsDirIndexParser,2.807,45.963,3.497,2,28
nsIDOMPopupBlockedEvent,2.687,0.0,0.952,0,0
gtk/gtkprinter,2.687,0.0,0.952,0,0
js/src/ctypes/libffi/testsuite/libffi.call/closure_fn4,2.687,0.0,3.495,0,2
nsprpub/pr/tests/formattm,2.687,0.0,3.497,0,3
content/base/public/nsIHTMLToTextSink,3.185,18.679,3.497,6,4
mozilla/gfx/BasePoint,2.687,0.0,0.952,0,0
extensions/auth/gssapi,2.912,0.0,3.497,1,1
view/src/nsViewManager,3.711,12068.196,3.497,6,43
toolkit/crashreporter/google-breakpad/src/processor/range_map,5.385,0.0,3.496,6,0
netwerk/test/TestStreamPump,2.687,0.0,3.497,0,23
mozilla/dom/indexedDB/IDBCursor,2.687,0.0,0.952,0,0
ipc/chromium/src/base/base_paths_mac,2.687,0.0,0.952,0,0
widget/src/qt/nsNativeThemeQt,2.844,608.571,3.497,2,29
content/html/content/src/nsHTMLVideoElement,2.722,60.288,3.497,1,43
layout/style/nsComputedDOMStyle,3.331,29555.186,3.497,11,77
nsIAccessibleRetrieval,2.687,0.0,0.952,0,0
nsIResumableChannel,2.687,0.0,0.952,0,0
modules/freetype2/src/base/ftinit,3.42,37381.322,3.497,6,11
modules/freetype2/src/gxvalid/gxvfgen,2.687,0.0,0.952,0,0
nsprpub/pr/tests/thrpool_server,2.687,0.0,3.497,0,23
layout/style/nsCSSKeywordList,3.212,0.0,3.496,1,1
security/nss/lib/softoken/legacydb/lgfind,2.796,7.269,3.497,1,25
gfx/thebes/GLContextProviderImpl,3.501,656.446,3.497,1,7
content/base/src/nsStubImageDecoderObserver,5.592,0.0,3.497,8,2
tools/reorder/elf_symbol_table,8.752,4018.376,3.497,5,4
ipc/glue/ScopedXREEmbed,3.019,179.966,3.497,2,16
media/libvpx/vpx_version,4.581,0.0,3.496,2,0
modules/libjar/nsJAR,3.193,52150.52,3.498,5,39
security/manager/ssl/src/nsClientAuthRemember,2.874,6642.789,3.497,3,43
ipc/chromium/src/base/values_unittest,2.687,0.0,3.496,0,4
mozIStorageBaseStatement,2.687,0.0,0.952,0,0
js/src/analysis-tests/green-accessred,2.687,0.0,3.496,0,1
media/libvpx/vp8/common/g_common,3.552,0.0,3.495,4,0
mozilla/plugins/PPluginIdentifierChild,2.687,0.0,0.952,0,0
nsPIWindowWatcher,2.687,0.0,0.952,0,0
nsIFocusManager,2.687,0.0,0.952,0,0
intl/chardet/public/nsICharsetDetectionAdaptor,3.562,1030.568,3.497,3,3
gfx/layers/d3d9/ColorLayerD3D9,3.061,7.782,3.497,2,10
nsILDAPSyncQuery,2.687,0.0,0.952,0,0
toolkit/components/places/tests/cpp/test_IHistory,2.687,0.0,3.497,0,19
xpcom/reflect/xptcall/src/md/unix/xptcstubs_ipf32,2.687,0.0,3.497,0,9
widget/src/gtk2/nsAppShell,3.848,2730.852,3.497,6,14
initguid,2.687,0.0,0.952,0,0
toolkit/crashreporter/google-breakpad/src/google_breakpad/common/minidump_exception_linux,6.344,0.0,3.496,1,1
dom/plugins/base/nsNPAPIPluginInstance,9.548,93490.044,3.498,24,58
media/libvorbis/lib/vorbis_block,2.687,0.0,3.497,0,22
tools/elf-dynstr-gc/elf-gc-dynstr,2.687,0.0,3.497,0,1
js/src/ctypes/libffi/testsuite/libffi.call/cls_align_double,2.687,0.0,3.495,0,3
ipc/chromium/src/base/crypto/cssm_init,4.509,19.667,3.496,2,3
other-licenses/7zstub/src/7zip/Bundles/SFXSetup-moz/Main,6.774,12055.137,3.496,9,23
layout/style/nsCSSDataBlock,3.152,615.112,3.497,3,18
js/src/nanojit/NativeSH4,2.687,0.0,3.497,0,7
toolkit/components/ctypes/tests/jsctypes-test,8.573,35271.549,3.497,21,7
js/src/jsapi-tests/testFunctionProperties,2.687,0.0,3.496,0,3
content/svg/content/src/SVGPointList,3.727,5663.217,3.497,7,27
ipc/chromium/src/base/scoped_nsautorelease_pool,4.824,95.139,3.497,6,2
nsIDOMGeoPositionCallback,2.687,0.0,0.952,0,0
js/src/assembler/jit/ExecutableAllocatorOS2,2.687,0.0,3.496,0,2
xpcom/tests/TestFile,2.687,0.0,3.497,0,15
security/nss/lib/crmf/crmfit,5.786,660.671,3.497,9,8
gfx/angle/include/GLSLANG/ShaderLang,15.65,0.0,3.496,20,0
toolkit/crashreporter/google-breakpad/src/processor/postfix_evaluator_unittest,2.687,0.0,3.495,0,5
nsIDOMWindowUtils,2.687,0.0,0.952,0,0
qmimedata,2.687,0.0,0.952,0,0
build/unix/elfhack/elfhack,2.687,0.0,3.496,0,4
gfx/cairo/cairo/src/cairo-script-surface,2.687,0.0,3.497,0,46
ipc/chromium/src/base/image_util,3.75,0.0,3.497,1,3
js/src/ctypes/libffi/testsuite/libffi.call/closure_loc_fn0,2.687,0.0,3.495,0,2
e32def,2.687,0.0,0.952,0,0
modules/freetype2/include/freetype/ftmoderr,35.285,0.0,3.495,22,0
content/xslt/src/xslt/txKeyFunctionCall,3.087,2914.364,3.497,4,34
gfx/angle/src/libGLESv2/VertexDataManager,3.698,7909.219,3.496,3,14
gfx/thebes/gfxFailure,2.989,13.628,3.497,3,4
intl/uconv/ucvlatin/nsMacIcelandicToUnicode,3.093,0.033,3.497,2,7
dom/ipc/CrashReporterChild,2.815,0.0,3.497,1,1
usr/include/zlib,2.687,0.0,0.952,0,0
accessible/src/atk/nsMaiInterfaceDocument,3.417,0.0,3.497,2,14
security/nss/lib/libpkix/pkix_pl_nss/pki/pkix_pl_certpolicyinfo,8.156,388.558,3.497,11,9
js/src/jsbit,18.675,6.773,3.497,25,3
js/src/yarr/PageAllocation,16.336,8071.384,3.496,2,6
gfx/cairo/libpixman/src/pixman-edge-accessors,2.687,0.0,3.495,0,1
gfx/qcms/matrix,49.532,2355.953,3.497,58,3
js/src/jsexn,9.502,1842.563,3.497,11,34
gfx/src/nsColorNameList,4.047,0.0,3.497,2,1
usr/include/spawn,2.687,0.0,0.952,0,0
