node,page_rank,betweenness,closeness,indegree,outdegree
security/nss/tests/pkcs11/netscape/suites/security/pkcs11/pk11test,1.649,13247.892,2.234,3,34
nsIDOMDOMError,1.518,0.0,0.579,0,0
gfx/2d/SourceSurfaceCairo,1.699,0.0,2.234,2,12
xpcom/reflect/xptcall/src/md/unix/xptcstubs_sparc64_openbsd,1.518,0.0,2.234,0,2
security/nss/lib/libpkix/pkix/checker/pkix_namechainingchecker,2.458,0.167,2.234,3,10
xpcom/tests/TestPipes,1.518,0.0,2.234,0,18
mozilla/net/PRemoteOpenFileChild,1.518,0.0,0.579,0,0
nsIDOMMozVoicemailStatus,1.518,0.0,0.579,0,0
toolkit/crashreporter/google-breakpad/src/client/apple/Framework/BreakpadDefines,4.097,0.0,0.579,2,0
gfx/layers/DirectedGraph,1.636,0.0,2.234,1,3
js/public/CallArgs,1.518,0.0,2.234,0,4
intl/icu/source/i18n/udateintervalformat,1.652,6321.167,2.234,1,22
accessible/src/base/AccCollector,2.174,0.0,2.234,2,4
media/libjpeg/simd/jsimd_arm,1.518,0.0,2.234,0,7
console,1.518,0.0,0.579,0,0
nsISSLSocketControl,1.518,0.0,0.579,0,0
mozilla/dom/UIEventBinding,1.518,0.0,0.579,0,0
netwerk/sctp/src/netinet/sctp_var,2.954,818.51,2.234,13,2
content/xul/templates/src/nsXULTemplateQueryProcessorRDF,2.646,24738.561,2.234,11,51
media/webrtc/trunk/webrtc/modules/audio_device/linux/audio_device_utility_linux,1.698,0.0,2.234,1,8
mozilla/dom/NodeFilterBinding,1.518,0.0,0.579,0,0
nsINavigatorMobileConnection,1.518,0.0,0.579,0,0
security/nss/lib/pkcs7/p7common,3.423,7519.866,2.234,24,24
xpcom/tests/TestStreamUtils,1.84,6202.222,2.234,1,5
content/base/public/nsIDocument,55.622,1802718.301,2.234,416,41
media/libtheora/lib/internal,18.069,91842.629,2.234,20,8
gfx/skia/src/images/SkImageDecoder_libbmp,1.518,0.0,2.234,0,14
gfx/angle/src/libGLESv2/shaders/componentmaskps,1.619,0.0,2.234,1,0
intl/icu/source/i18n/fpositer,1.869,2.75,2.234,2,10
mozilla/net/PFTPChannelParent,1.518,0.0,0.579,0,0
rdf/base/src/nsRDFXMLDataSource,1.574,435.138,2.234,1,33
security/nss/lib/ckfw/builtins/bfind,1.681,248.055,2.234,1,10
gfx/angle/src/compiler/preprocessor/Diagnostics,3.669,0.5,2.234,7,1
direct/util,1.518,0.0,0.579,0,0
nsILocalFileOS2,1.518,0.0,0.579,0,0
widget/os2/nsLookAndFeel,1.703,50.603,2.234,2,11
nsITransportSecurityInfo,1.518,0.0,0.579,0,0
media/libopus/silk/fixed/burg_modified_FIX,1.622,1.667,2.234,1,9
media/webrtc/signaling/src/sipcc/core/common/logmsg,3.198,0.0,2.234,5,1
ucdn,1.518,0.0,0.579,0,0
gfx/thebes/gfxFT2FontList,18.429,2140238.336,2.234,91,46
ipc/chromium/src/base/string_escape,2.161,9.813,2.234,2,4
security/nss/lib/dbm/src/h_bigkey,1.945,820.35,2.234,2,8
security/nss/lib/util/utilparst,3.683,224594.151,2.234,11,3
toolkit/crashreporter/google-breakpad/src/common/linux/linux_libc_support_unittest,1.518,0.0,2.234,0,5
content/events/src/nsDOMAnimationEvent,1.585,0.0,2.234,1,20
nsprpub/pr/tests/fsync,1.518,0.0,2.234,0,15
media/webrtc/trunk/tools/gyp/test/win/rc-build/subdir/include,1.518,0.0,0.579,0,0
gfx/ycbcr/yuv_row_posix,1.518,0.0,2.234,0,3
dom/telephony/Telephony,1.749,7785.791,2.234,4,35
mozilla/dom/FileBinding,1.518,0.0,0.579,0,0
toolkit/crashreporter/google-breakpad/src/processor/address_map,3.113,0.0,2.234,7,0
modules/freetype2/src/type1/type1,1.518,0.0,2.234,0,7
toolkit/xre/nsCommandLineServiceMac,1.927,0.0,2.234,1,4
qabstracteventdispatcher,1.518,0.0,0.579,0,0
nsprpub/pr/tests/semaerr,1.518,0.0,2.234,0,10
media/libopus/celt/fixed_generic,1.518,0.0,0.579,0,0
toolkit/crashreporter/google-breakpad/src/third_party/linux/include/gflags/gflags,5.215,106520.484,2.234,17,4
security/nss/lib/dbm/src/snprintf,42.383,208606.633,2.234,46,3
intl/uconv/ucvtw/nsUnicodeToBIG5HKSCS,1.719,0.041,2.234,2,8
mozilla/dom/CallbackInterface,1.518,0.0,0.579,0,0
media/webrtc/signaling/src/media/CSFAudioTermination,1.679,12.418,2.234,3,1
nsprpub/pr/src/threads/prcthr,30.295,45788.836,2.234,7,17
media/libcubeb/include/cubeb,1.518,0.0,2.233,0,1
js/src/gdb/tests/typedef-printers,1.518,0.0,2.234,0,2
content/base/public/mozFlushType,4.744,0.0,2.234,10,0
xpcom/io/nsStreamUtils,4.792,38224.985,2.234,50,16
gfx/gl/GLContextSymbols,1.688,0.0,2.234,1,4
UIABridge,1.518,0.0,0.579,0,0
other-licenses/android/assertions,3.748,0.0,2.234,3,0
security/nss/lib/ssl/sslcon,1.902,19574.822,2.234,5,48
layout/svg/nsISVGChildFrame,2.58,12633.809,2.234,21,8
content/html/content/src/HTMLElement,1.518,0.0,2.234,0,15
b2g/gaia/run-b2g,14.32,282027.319,2.234,59,1
gfx/angle/src/libGLESv2/D3DConstantTable,2.036,0.0,2.234,2,4
media/webrtc/signaling/src/callcontrol/CC_CallTypes,1.518,0.0,2.234,0,1
TelemetryHistogramEnums,1.518,0.0,0.579,0,0
intl/icu/source/common/unicode/uset,5.532,61563.268,2.234,34,10
security/nss/lib/libpkix/pkix/params/pkix_resourcelimits,4.603,1364.287,2.234,8,8
content/base/src/FileIOObject,1.61,0.333,2.234,2,19
mozilla/_ipdltest/PTestShutdownSubChild,1.518,0.0,0.579,0,0
modules/freetype2/src/base/fttype1,1.518,0.0,2.234,0,1
media/webrtc/trunk/tools/gyp/test/win/compiler-flags/character-set-unicode,1.518,0.0,0.579,0,0
other-licenses/7zstub/src/Windows/Control/Dialog,1.846,1637.459,2.234,2,9
gfx/cairo/cairo/src/cairo-freelist-type-private,2.752,2.392,2.234,7,3
cutils/sockets,1.518,0.0,0.579,0,0
media/webrtc/trunk/testing/gtest/src/gtest,17.098,341238.758,2.234,22,22
accessible/src/mac/HTMLTableAccessibleWrap,1.586,0.0,2.234,1,1
media/webrtc/trunk/tools/gyp/test/module/src/program,1.518,0.0,0.579,0,0
netinet/udp_var,1.518,0.0,0.579,0,0
toolkit/components/url-classifier/tests/TestUrlClassifierUtils,1.518,0.0,2.234,0,12
widget/gonk/HwcComposer2D,1.603,104.309,2.234,2,23
tools/jprof/stub/config,2.683,0.0,2.234,3,0
ipc/chromium/src/third_party/libevent/test/regress_http,1.581,35.303,2.234,1,32
gfx/graphite2/src/inc/Code,2.634,45.621,2.234,4,7
toolkit/crashreporter/google-breakpad/src/client/linux/minidump_writer/directory_reader,1.914,6.0,2.234,2,3
mozilla/dom/PStorageChild,1.518,0.0,0.579,0,0
js/src/jsproxy,15.715,21382.352,2.234,40,35
xpcom/ds/nsUnicharBuffer,1.973,19.867,2.234,3,6
dbus/dbus-protocol,1.518,0.0,0.579,0,0
modules/freetype2/include/freetype/ftcache,2.83,10879.03,2.234,9,11
nsprpub/pr/src/md/os2/os2cv,1.518,0.0,2.234,0,10
nsIDOMDesktopNotification,1.518,0.0,0.579,0,0
toolkit/crashreporter/google-breakpad/src/client/windows/unittests/minidump_test,1.518,0.0,2.234,0,7
media/webrtc/trunk/webrtc/video_engine/vie_file_recorder,1.716,29099.806,2.234,3,17
media/mtransport/third_party/nICEr/src/stun/stun,3.597,14148.029,2.234,13,10
media/webrtc/trunk/webrtc/voice_engine/include/voe_neteq_stats,2.003,0.04,2.234,5,2
media/webrtc/signaling/src/media/CSFMediaTermination,3.714,0.0,2.234,3,0
layout/mathml/nsMathMLmsubFrame,1.632,1076.103,2.234,3,25
media/webrtc/signaling/src/sipcc/core/sdp/sdp_base64,10.577,0.0,2.234,2,1
gfx/angle/src/compiler/ExtensionBehavior,3.22,0.0,2.234,7,0
gfx/cairo/cairo/src/cairo-win32-refptr,1.717,0.0,2.234,2,0
js/src/ion/arm/BaselineIC-arm,1.518,0.0,2.234,0,13
media/libvpx/vpx/src/vpx_decoder,3.836,1255.323,2.234,4,6
nsIXULSortService,1.518,0.0,0.579,0,0
gfx/skia/src/pipe/SkGPipePriv,1.583,0.766,2.234,2,8
security/nss/lib/util/secdig,3.533,465.029,2.234,12,14
intl/icu/source/i18n/unicode/numfmt,3.201,132236.61,2.234,25,23
media/webrtc/trunk/webrtc/video_engine/test/auto_test/source/vie_window_manager_factory_win,1.518,0.0,2.233,0,3
intl/locale/src/windows/nsWinCharset,1.881,209.825,2.234,4,19
gfx/skia/include/gpu/SkGrTexturePixelRef,2.824,6337.0,2.234,2,1
dom/base/nsWrapperCacheInlines,3.485,1072.486,2.234,36,8
intl/icu/source/i18n/ztrans,1.691,0.75,2.234,2,14
toolkit/components/protobuf/google/protobuf/wire_format_lite_inl,1.805,2.0,2.234,2,7
media/webrtc/trunk/webrtc/voice_engine/test/auto_test/voe_unit_test,1.646,13.807,2.234,2,19
nsprpub/pr/tests/formattm,1.518,0.0,2.234,0,2
content/media/webspeech/recognition/test/FakeSpeechRecognitionService,1.597,0.0,2.234,1,17
tools/reorder/garope,3.559,27.0,2.234,5,4
accessible/src/windows/msaa/ApplicationAccessibleWrap,1.762,51.076,2.234,2,12
view/src/nsViewManager,1.518,0.0,2.234,0,30
intl/icu/source/tools/ctestfw/unicode/ctest,1.604,2741.207,2.234,1,7
netwerk/test/TestStreamPump,1.518,0.0,2.234,0,18
mozilla/dom/indexedDB/IDBCursor,1.518,0.0,0.579,0,0
resample_sse,1.518,0.0,0.579,0,0
nsprpub/pr/tests/append,1.518,0.0,2.234,0,8
nsIResumableChannel,1.518,0.0,0.579,0,0
media/webrtc/signaling/src/sipcc/core/common/prot_cfgmgr_private,2.031,2285.363,2.234,3,9
testing/gtest/gtest/include/gtest/gtest-printers,29.979,4258.373,2.234,7,5
gfx/skia/src/ports/SkXMLPullParser_expat,1.518,0.0,2.234,0,11
layout/style/nsCSSKeywordList,2.118,0.0,2.234,1,1
content/html/content/src/HTMLMeterElement,1.576,0.0,2.234,1,23
widget/android/nsFilePicker,1.631,89.066,2.234,2,21
intl/uconv/ucvibm/cp857,1.518,0.0,0.579,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/neteq/min_distortion,1.576,0.0,2.234,1,3
gfx/graphite2/src/gr_slot,1.606,22122.54,2.234,2,10
modules/libjar/nsJAR,1.804,2483.32,2.234,4,34
js/xpconnect/public/nsTArrayHelpers,1.888,16.436,2.234,8,10
media/libopus/celt/celt_lpc,2.401,0.0,2.233,3,4
media/webrtc/trunk/testing/gtest/test/gtest_help_test_,1.518,0.0,2.234,0,1
accessible/src/other/TextLeafAccessibleWrap,1.518,0.0,2.234,0,1
mozilla/plugins/PPluginIdentifierChild,1.518,0.0,0.579,0,0
hal/HalSandbox,2.433,0.0,2.234,1,2
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/rtp_rtcp_impl,3.568,399190.944,2.234,21,27
gfx/layers/composite/ContentHost,1.956,142.114,2.234,5,17
widget/gtk2/compat/gtk/gtkselection,1.518,0.0,0.579,0,0
intl/icu/source/common/unicode/resbund,2.447,184.025,2.234,12,13
security/nss/coreconf/mkdepend/def,7.596,6.357,2.234,6,1
gfx/layers/d3d9/ColorLayerD3D9,1.749,0.167,2.234,2,9
media/mtransport/third_party/nrappkit/src/port/android/include/sys/ttycom,1.518,0.0,0.579,0,0
media/omx-plugin/include/froyo/utils/Errors,10.841,0.0,2.234,12,0
nsprpub/pr/src/pthreads/ptthread,1.518,0.0,0.579,0,0
AccessibleTable,1.518,0.0,0.579,0,0
dsplib,1.518,0.0,0.579,0,0
media/libvorbis/lib/vorbis_block,1.518,0.0,2.234,0,22
gfx/skia/include/utils/win/SkIStream,2.182,0.0,2.234,3,2
js/src/vm/MatchPairs,3.547,0.827,2.234,5,1
layout/style/nsCSSDataBlock,2.043,2871.301,2.234,4,17
gfx/skia/src/core/SkRasterizer,1.877,1156.214,2.234,5,12
content/svg/content/src/SVGPreserveAspectRatio,3.408,7009.695,2.234,4,18
extensions/spellcheck/hunspell/src/hunspell_alloc_hooks,1.518,0.0,2.234,0,1
gfx/skia/src/core/SkDraw,2.736,723037.287,2.234,13,73
intl/icu/source/i18n/dtitvfmt,1.639,1329.768,2.234,2,41
modules/freetype2/src/gxvalid/gxvmort1,1.887,1.392,2.234,2,6
widget/gonk/libui/android_keycodes,5.048,0.0,2.234,5,0
media/webrtc/trunk/third_party/libyuv/include/libyuv/scale,3.714,1.441,2.234,5,2
media/webrtc/signaling/src/sipcc/cpr/win32/cpr_win_time,1.518,0.0,2.234,0,1
ipc/chromium/src/base/atomicops_unittest,1.518,0.0,2.234,0,5
security/nss/cmd/signver/signver,1.518,0.0,2.234,0,29
widget/gtk2/nsToolkit,2.4,362.874,2.234,3,2
media/webrtc/signaling/src/sipcc/include/ccapi_line,2.186,0.25,2.234,5,3
security/nss/lib/smime/smimemessage,1.518,0.0,2.234,0,10
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/isac/main/util/utility,29.752,0.0,2.234,8,1
gfx/graphite2/src/inc/SegCacheStore,2.573,3100.371,2.234,6,8
gfx/angle/src/libGLESv2/VertexDataManager,2.0,13864.875,2.234,3,15
gfx/thebes/gfxFailure,1.679,10.772,2.234,3,3
nsIHTTPHeaderListener,1.518,0.0,0.579,0,0
accessible/src/atk/nsMaiInterfaceDocument,1.915,0.0,2.234,1,12
widget/windows/WinTaskbar,1.831,56197.623,2.234,5,29
gfx/qcms/matrix,13.983,10144.628,2.234,41,3
js/src/jsexn,7.534,701300.983,2.234,8,27
security/nss/lib/softoken/legacydb/pcertt,3.091,763.141,2.234,14,11
gfx/skia/src/utils/SkParseColor,1.703,12.556,2.234,3,9
parser/html/nsHtml5ArrayCopy,2.731,554.433,2.234,10,5
modules/freetype2/src/pfr/pfrcmap,2.108,1.004,2.234,3,6
nestegg/nestegg,1.518,0.0,0.579,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/main/source/acm_g722,1.797,46959.475,2.234,2,15
ipc/chromium/src/third_party/libevent/test/bench_http,1.518,0.0,2.234,0,13
accessible/src/xpcom/xpcAccessibleTable,2.175,43.419,2.234,5,12
sys/param,1.518,0.0,0.579,0,0
gfx/layers/d3d11/CompositorD3D11,1.651,10768.865,2.234,2,23
rmsdef,1.518,0.0,0.579,0,0
mozilla/ipc/ScopedXREEmbed,1.518,0.0,0.579,0,0
gfx/skia/src/gpu/GrIndexBuffer,2.722,3558.145,2.234,12,3
js/src/ctypes/libffi/src/cris/ffitarget,1.518,0.0,0.579,0,0
embedding/browser/webBrowser/nsWebBrowserContentPolicy,1.832,593.183,2.234,2,12
gfx/layers/client/ClientLayerManager,2.505,67811.239,2.234,13,25
intl/icu/source/tools/ctestfw/datamap,1.979,1652.382,2.234,3,16
nsIAccessibleCursorable,1.518,0.0,0.579,0,0
TestMacros,1.518,0.0,0.579,0,0
modules/freetype2/include/freetype/ftbbox,1.862,143.959,2.234,2,4
parser/expat/expat_config,1.579,150.718,2.234,2,2
toolkit/mozapps/update/common/pathhash,5.52,10.7,2.234,4,2
user_include/umem,1.518,0.0,0.579,0,0
media/webrtc/trunk/webrtc/modules/remote_bitrate_estimator/bitrate_estimator,2.85,2.0,2.234,4,3
dom/system/gonk/AutoMounterSetting,1.642,1392.437,2.234,2,22
gfx/skia/src/core/SkString,19.544,597775.036,2.234,100,17
ipc/chromium/src/base/pe_image,14.567,0.0,2.234,3,1
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/lsp_to_lsf,1.798,0.25,2.234,1,4
other-licenses/7zstub/src/7zip/Archive/7z/7zIn,2.084,1463.784,2.234,5,19
widget/gtk2/nsDragService,1.691,48935.591,2.234,3,46
security/manager/ssl/src/nsCMSSecureMessage,1.59,31.489,2.234,2,36
mozilla/WidgetTraceEvent,1.518,0.0,0.579,0,0
mozilla/_ipdltest/PTestSyncHangChild,1.518,0.0,0.579,0,0
gfx/skia/src/animator/SkAnimatorScript,2.599,429.465,2.234,9,29
media/webrtc/trunk/webrtc/modules/video_capture/windows/sink_filter_ds,1.772,235.348,2.234,2,10
security/nss/lib/crmf/respcmn,1.963,445.512,2.234,7,20
security/nss/lib/pki/pkistore,2.38,5599.054,2.234,8,24
nsprpub/pr/include/prproces,5.767,1138.226,2.234,17,3
mfbt/GuardObjects,1.518,0.0,0.579,0,0
nsIFileChannel,1.518,0.0,0.579,0,0
mozilla/layers/PLayer,1.518,0.0,0.579,0,0
dom/workers/WorkerInlines,1.95,0.0,2.234,5,3
xpcom/glue/nsRefPtrHashtable,4.298,1388.048,2.234,34,6
qpa/qplatformnativeinterface,1.518,0.0,0.579,0,0
sys/dir,1.518,0.0,0.579,0,0
content/svg/content/src/SVGFEDisplacementMapElement,1.59,159.454,2.234,1,15
dom/plugins/base/android/ANPKeyCodes,2.64,0.0,2.234,1,0
gfx/angle/src/libGLESv2/Shader,2.327,151916.341,2.234,6,13
ipc/chromium/src/third_party/libevent/win32select,1.518,0.0,2.234,0,20
accessible/src/other/Platform,1.518,0.0,2.234,0,1
accessible/src/base/TextAttrs,1.785,2059.652,2.234,2,29
IntlResources,1.518,0.0,0.579,0,0
gfx/skia/src/core/SkBitmap_scroll,1.518,0.0,2.234,0,5
security/nss/lib/ckfw/builtins/bobject,1.66,0.5,2.234,1,8
media/webrtc/signaling/src/sipcc/include/cc_device_feature,1.77,0.167,2.234,3,2
content/xbl/src/nsBindingManager,3.134,37475.52,2.234,26,57
xpcom/tests/TestStrings,1.518,0.0,2.234,0,16
