node,page_rank,betweenness,closeness,indegree,outdegree
media/libopus/silk/fixed/vector_ops_FIX,2.812,1.0,2.739,6,4
ipc/chromium/src/base/message_pump_default,2.834,8408.853,2.74,3,8
modules/freetype2/include/freetype/ftoutln,4.542,4418.933,2.74,21,8
mozilla/_ipdltest/PTestLatencyParent,1.709,0.0,0.685,0,0
toolkit/crashreporter/google-breakpad/src/processor/address_map_unittest,1.709,0.0,2.739,0,6
dom/base/nsLocation,1.799,33.523,2.74,3,38
tools/profiler/libunwind/src/src/x86/Ginit_remote,3.162,4911.0,2.739,1,3
security/nss/lib/ssl/sslerrstrs,1.929,8459.794,2.74,1,10
media/libopus/silk/float/find_LTP_FLP,1.817,46.167,2.739,1,13
media/webrtc/trunk/tools/gyp/test/msvs/list_excluded/hello,1.709,0.0,0.685,0,0
gfx/graphite2/src/gr_slot,1.8,1.543,2.74,2,8
media/webrtc/trunk/src/video_engine/main/test/WindowsTest/videosize,1.76,0.0,2.739,1,1
modules/freetype2/src/base/ftgasp,1.709,0.0,2.74,0,7
content/svg/content/src/SVGIntegerPairSMILType,2.015,1041.423,2.74,2,8
gfx/skia/include/core/SkTSearch,5.509,0.77,2.74,23,3
extensions/spellcheck/hunspell/src/hunspell_alloc_hooks,1.709,0.0,2.739,0,1
nsIX509Cert2,1.709,0.0,0.685,0,0
layout/printing/nsPrintData,1.817,3.402,2.74,2,18
sys/socket,1.709,0.0,0.685,0,0
security/nss/cmd/modutil/install-ds,2.858,708.063,2.74,4,9
netwerk/cookie/CookieServiceParent,1.709,0.0,2.74,0,10
media/webrtc/trunk/src/modules/audio_coding/neteq/test/PayloadTypes,1.951,0.0,2.739,1,0
xpcom/tests/SizeTest01,1.709,0.0,2.74,0,3
gfx/skia/include/gpu/GrInstanceCounter,12.642,0.0,2.739,1,3
js/src/frontend/FoldConstants,2.24,9.47,2.74,3,17
layout/style/nsCSSPropList,10.77,21205.714,2.74,9,3
gfx/cairo/libpixman/src/pixman,41.522,127973.425,2.74,56,13
nsprpub/pr/tests/lock,1.778,4.35,2.74,1,23
mfbt/Util,3.66,0.0,2.74,20,0
media/webrtc/trunk/src/video_engine/vie_channel_manager,3.115,700411.372,2.739,12,23
xpcom/reflect/xptcall/src/md/win32/xptcinvoke,1.709,0.0,2.74,0,5
content/xslt/src/xpath/txMozillaXPathTreeWalker,4.827,141404.552,2.74,25,29
media/webrtc/trunk/testing/gtest/include/gtest/internal/gtest-param-util,2.953,7268.788,2.739,2,4
content/base/src/nsDOMFile,2.179,5429.051,2.74,8,48
media/webrtc/trunk/src/video_engine/vie_capture_impl,2.699,911.197,2.74,11,20
content/xbl/src/nsXBLEventHandler,1.925,21.523,2.74,4,15
nsprpub/pr/tests/semapong,1.709,0.0,2.74,0,8
netwerk/cache/nsDeleteDir,6.218,2081.776,2.74,4,11
nsprpub/pr/tests/multiacc,1.709,0.0,2.74,0,14
xpcom/glue/nsHashKeys,28.012,154137.097,2.74,130,14
gfx/skia/include/gpu/GrClipIterator,2.504,36.044,2.739,5,3
nsIDOMSVGTitleElement,1.709,0.0,0.685,0,0
security/nss/lib/freebl/stubs,1.709,0.0,2.74,0,33
accessible/src/mac/XULTreeGridAccessibleWrap,1.822,0.0,2.739,1,1
mozilla/ipc/ProtocolUtils,1.709,0.0,0.685,0,0
modules/freetype2/src/type1/t1tokens,1.814,0.0,2.739,1,2
media/webrtc/trunk/testing/gtest/test/gtest-typed-test_test,3.312,6163.035,2.74,3,4
ipc/chromium/src/base/debug_util_unittest,1.709,0.0,2.74,0,4
modules/freetype2/src/tools/ftrandom/ftrandom,1.709,0.0,2.74,0,11
intl/unicharutil/util/nsUnicodeScriptCodes,5.091,0.0,2.74,5,0
gfx/skia/src/core/SkBlitRow_D32,2.136,59.214,2.74,4,11
nsIDOMHTMLUListElement,1.709,0.0,0.685,0,0
dom/src/storage/nsDOMStorage,2.933,84322.277,2.74,13,49
other-licenses/7zstub/src/7zip/Common/LSBFEncoder,1.912,0.0,2.739,1,8
security/manager/ssl/src/nsSmartCardMonitor,1.825,24.304,2.74,2,25
gfx/2d/SourceSurfaceD2DTarget,2.004,0.0,2.739,2,9
mozilla/_ipdltest/PTestRPCErrorCleanupChild,1.709,0.0,0.685,0,0
content/base/src/nsContentAreaDragDrop,1.808,10665.873,2.74,3,37
nsprpub/pr/src/cplus/tests/ranfile,1.709,0.0,2.74,0,15
nsprpub/lib/libc/src/strcpy,5.126,34.002,2.74,26,2
media/libvpx/vpx_config_x86-win32-vs8,1.709,0.0,0.685,0,0
audio_device_iphone,1.709,0.0,0.685,0,0
gfx/layers/d3d9/ThebesLayerD3D9,2.05,9003.968,2.74,5,32
mach/thread_policy,1.709,0.0,0.685,0,0
tools/profiler/libunwind/src/include/tdep-ppc64/jmpbuf,1.709,0.0,0.685,0,0
gfx/skia/include/effects/SkLayerDrawLooper,1.898,31.091,2.74,2,14
intl/chardet/src/nsCyrillicClass,1.847,0.0,2.739,1,0
media/omx-plugin/include/ics/stagefright/MediaExtractor,1.951,0.478,2.739,2,1
content/html/content/src/nsHTMLSpanElement,1.709,0.0,2.74,0,15
security/nss/lib/pkcs12/p12tmpl,1.792,23.389,2.74,2,15
AudioToolbox/DefaultAudioOutput,1.709,0.0,0.685,0,0
modules/freetype2/include/freetype/internal/services/svgldict,1.709,0.0,0.685,0,0
media/webrtc/trunk/src/modules/rtp_rtcp/source/dtmf_queue,2.241,0.0,2.739,2,5
media/webrtc/trunk/src/video_engine/test/auto_test/source/vie_autotest_android,2.073,2738.479,2.739,1,15
security/nss/lib/freebl/sysrand,2.229,2964.666,2.74,1,3
ipc/chromium/src/chrome/common/file_descriptor_set_unittest,1.709,0.0,2.74,0,6
ipc/ipdl/test/cxx/TestSyncError,2.171,0.0,2.74,1,4
gfx/cairo/cairo/src/cairo-xlib-xrender-private,2.432,0.333,2.739,5,1
intl/uconv/src/nsUTF8ConverterService,1.827,393.989,2.74,2,16
media/libvpx/vpx_scale/yv12config,23.764,0.0,2.739,47,0
gfx/skia/src/gpu/SkGrFontScaler,1.73,1.675,2.74,1,18
storage/public/mozStorageHelper,4.752,5135.126,2.74,29,4
nsIDOMDOMError,1.709,0.0,0.685,0,0
nsIDOMNodeIterator,1.709,0.0,0.685,0,0
nsINetUtil,1.709,0.0,0.685,0,0
security/nss/lib/libpkix/pkix/checker/pkix_namechainingchecker,2.778,0.54,2.739,3,10
xpcom/tests/TestPipes,1.709,0.0,2.74,0,20
media/webrtc/trunk/src/modules/video_coding/main/source/video_coding_robustness_unittest,1.709,0.0,2.74,0,19
gfx/layers/DirectedGraph,1.828,0.0,2.74,1,3
media/webrtc/trunk/src/modules/rtp_rtcp/source/bandwidth_management,2.104,1171.857,2.739,2,7
gfx/skia/src/effects/SkBlurMask,1.992,24.222,2.74,3,16
tools/profiler/libunwind/src/src/mi/Ldestroy_addr_space,1.709,0.0,2.738,0,1
media/webrtc/trunk/src/voice_engine/main/source/dtmf_inband,2.139,0.0,2.74,3,7
accessible/src/base/AccCollector,2.28,0.0,2.74,2,5
media/libjpeg/simd/jsimd_arm,1.709,0.0,2.74,0,8
console,1.709,0.0,0.685,0,0
security/nss/lib/ckfw/nssckepv,1.978,1.2,2.739,1,1
media/webrtc/trunk/src/modules/interface/module_common_types,53.741,76.68,2.74,154,2
content/xul/templates/src/nsXULTemplateQueryProcessorRDF,12.151,591015.297,2.74,11,50
media/webrtc/trunk/third_party/libyuv/source/row_posix,3.058,2.75,2.74,5,4
mozilla/plugins/NPEventOSX,1.709,0.0,0.685,0,0
nsIDOMSVGAnimationElement,1.709,0.0,0.685,0,0
content/base/public/nsIDocument,63.612,647590.848,2.74,381,30
media/libtremor/include/tremor/ivorbiscodec,8.753,21.061,2.739,15,3
gfx/skia/src/images/SkImageDecoder_libbmp,1.709,0.0,2.74,0,14
gfx/angle/src/libGLESv2/shaders/componentmaskps,1.832,0.0,2.739,1,0
machine/inline,1.709,0.0,0.685,0,0
tools/profiler/libunwind/src/src/ia64/Gcreate_addr_space,3.162,4911.0,2.739,1,2
tools/profiler/libunwind/src/include/tdep-arm/dwarf-config,1.709,0.0,0.685,0,0
mozilla/net/PFTPChannelParent,1.709,0.0,0.685,0,0
rdf/base/src/nsRDFXMLDataSource,1.77,408.205,2.74,1,33
security/nss/lib/ckfw/builtins/bfind,1.893,10.643,2.74,1,11
dom/ipc/AudioChild,1.709,0.0,2.74,0,1
nsITransportSecurityInfo,1.709,0.0,0.685,0,0
content/base/src/nsDOMAttribute,2.26,439.961,2.74,9,42
media/libopus/silk/fixed/burg_modified_FIX,1.827,1.667,2.739,1,9
xpcom/io/nsLocalFile,2.433,0.949,2.74,8,3
unknwn,1.709,0.0,0.685,0,0
media/libvpx/vpx_config_c,1.709,0.0,2.739,0,1
sys/procfs,1.709,0.0,0.685,0,0
gfx/thebes/gfxFT2FontList,1.84,226.798,2.74,3,44
tools/profiler/libunwind/src/src/mips/Linit_local,1.709,0.0,2.739,0,1
toolkit/crashreporter/google-breakpad/src/common/linux/linux_libc_support_unittest,1.709,0.0,2.74,0,4
content/events/src/nsDOMAnimationEvent,1.829,0.0,2.74,1,13
nsprpub/pr/tests/fsync,1.709,0.0,2.74,0,15
content/html/document/src/VideoDocument,1.709,0.0,2.74,0,22
gfx/ycbcr/yuv_row_posix,1.709,0.0,2.74,0,4
chrome/browser/meta_table_helper,1.709,0.0,0.685,0,0
dom/telephony/Telephony,1.932,385.674,2.74,3,34
toolkit/crashreporter/google-breakpad/src/processor/address_map,2.666,0.0,2.739,3,0
toolkit/xre/nsCommandLineServiceMac,1.991,0.0,2.74,1,6
qabstracteventdispatcher,1.709,0.0,0.685,0,0
nsprpub/pr/include/md/_nextstep,1.709,0.0,2.74,0,2
media/libopus/celt/fixed_generic,1.709,0.0,0.685,0,0
toolkit/crashreporter/google-breakpad/src/third_party/linux/include/gflags/gflags,3.024,14.229,2.74,6,2
content/svg/content/src/nsSVGScriptElement,1.74,8509.932,2.74,1,30
intl/uconv/ucvtw/nsUnicodeToBIG5HKSCS,1.936,0.028,2.74,2,8
nsIDOMSVGPathSeg,1.709,0.0,0.685,0,0
nsprpub/pr/src/threads/prcthr,29.68,59838.086,2.74,7,17
media/libcubeb/include/cubeb,1.709,0.0,2.739,0,2
content/base/public/mozFlushType,5.191,0.0,2.74,9,0
xpcom/io/nsStreamUtils,5.436,4772.749,2.74,47,17
gfx/gl/GLContextSymbols,1.88,0.0,2.74,1,4
media/webrtc/trunk/src/video_engine/vie_impl,3.824,810415.128,2.74,21,26
security/nss/lib/ssl/sslcon,2.543,15618.903,2.74,8,49
content/html/content/src/nsHTMLObjectElement,1.709,0.0,2.74,0,37
TelemetryHistogramEnums,1.709,0.0,0.685,0,0
security/nss/lib/libpkix/pkix/params/pkix_resourcelimits,5.139,1570.636,2.739,8,8
content/base/src/FileIOObject,1.82,2.341,2.74,2,18
media/webrtc/trunk/src/modules/media_file/source/avi_file,2.138,10.0,2.739,2,7
mozilla/_ipdltest/PTestShutdownSubChild,1.709,0.0,0.685,0,0
toolkit/crashreporter/google-breakpad/src/client/linux/android_link,1.709,0.0,0.685,0,0
media/webrtc/trunk/tools/gyp/test/mac/non-strs-flattened-to-env/main,1.709,0.0,0.685,0,0
other-licenses/7zstub/src/Windows/Control/Dialog,2.106,1322.409,2.739,2,8
gfx/cairo/cairo/src/cairo-freelist-type-private,3.197,2.643,2.74,7,3
cutils/sockets,1.709,0.0,0.685,0,0
media/webrtc/trunk/testing/gtest/src/gtest,194.968,623030.919,2.74,222,15
accessible/src/mac/HTMLTableAccessibleWrap,1.781,0.0,2.739,1,1
media/webrtc/trunk/tools/gyp/test/module/src/program,1.709,0.0,0.685,0,0
tools/jprof/stub/config,3.689,0.0,2.739,4,0
nsprpub/pr/tests/io_timeout,1.709,0.0,2.74,0,19
gfx/graphite2/src/inc/Code,3.269,1664.857,2.739,4,7
toolkit/crashreporter/google-breakpad/src/client/linux/minidump_writer/directory_reader,2.166,1.0,2.74,2,2
mozilla/dom/PStorageChild,1.709,0.0,0.685,0,0
js/src/jsproxy,12.881,476.458,2.74,22,32
dbus/dbus-protocol,1.709,0.0,0.685,0,0
modules/freetype2/include/freetype/ftcache,3.17,8942.158,2.74,9,10
nsprpub/pr/src/md/os2/os2cv,1.709,0.0,2.74,0,10
nsIDOMDesktopNotification,1.709,0.0,0.685,0,0
toolkit/crashreporter/google-breakpad/src/processor/logging,14.443,61.937,2.739,32,3
content/svg/content/src/nsSVGClipPathElement,1.884,673.262,2.74,3,20
media/webrtc/trunk/src/modules/audio_coding/main/source/acm_neteq_unittest,1.709,0.0,2.74,0,13
layout/svg/base/src/nsSVGFilterInstance,1.817,133.937,2.74,3,37
widget/qt/nsIdleServiceQt,1.923,3.407,2.74,2,10
gfx/cairo/cairo/src/cairo-win32-refptr,1.709,0.0,0.685,0,0
xpfe/appshell/src/nsAppShellService,1.971,1389.583,2.74,2,31
nsIXULSortService,1.709,0.0,0.685,0,0
media/webrtc/trunk/src/video_engine/main/test/WindowsTest/StdAfx,5.07,0.0,2.739,5,0
security/nss/lib/util/secdig,3.946,795.902,2.74,12,15
toolkit/components/startup/nsUserInfo,2.342,783.936,2.74,4,1
media/webrtc/trunk/src/voice_engine/main/source/voe_hardware_impl,2.705,168.927,2.74,11,16
nsIScriptSecurityManager,1.709,0.0,0.685,0,0
media/webrtc/trunk/testing/gmock/test/gmock_leak_test_,1.709,0.0,2.739,0,6
intl/locale/src/windows/nsWinCharset,1.709,0.0,2.74,0,22
gfx/skia/include/gpu/SkGrTexturePixelRef,1.803,5.945,2.739,2,11
dom/base/nsWrapperCacheInlines,3.805,109.854,2.74,30,3
media/webrtc/trunk/src/voice_engine/main/test/auto_test/standard/hardware_test,1.709,0.0,2.739,0,3
js/src/ctypes/libffi/testsuite/libffi.call/closure_fn4,1.709,0.0,2.739,0,2
nsprpub/pr/tests/formattm,1.709,0.0,2.739,0,2
tools/reorder/garope,1.709,0.0,2.739,0,5
extensions/auth/gssapi,1.861,0.0,2.739,1,1
tools/profiler/libunwind/src/tests/test-ptrace-misc,1.709,0.0,2.74,0,2
netwerk/test/TestStreamPump,1.709,0.0,2.74,0,21
mozilla/dom/indexedDB/IDBCursor,1.709,0.0,0.685,0,0
content/svg/content/src/SVGPathSegUtils,2.306,533.185,2.74,5,13
resample_sse,1.709,0.0,0.685,0,0
nsIResumableChannel,1.709,0.0,0.685,0,0
modules/freetype2/src/base/ftinit,2.281,12928.934,2.74,8,11
gfx/skia/src/ports/SkXMLPullParser_expat,1.709,0.0,2.74,0,11
layout/style/nsCSSKeywordList,2.096,0.0,2.739,1,1
intl/uconv/ucvibm/cp857,1.709,0.0,0.685,0,0
nsIDOMToString,1.709,0.0,0.685,0,0
modules/libjar/nsJAR,1.977,1401.232,2.74,4,36
js/xpconnect/public/nsTArrayHelpers,1.728,0.0,2.74,1,10
media/libopus/celt/celt_lpc,2.56,0.0,2.738,3,5
media/webrtc/trunk/testing/gtest/test/gtest_help_test_,1.709,0.0,2.739,0,1
mozilla/plugins/PPluginIdentifierChild,1.709,0.0,0.685,0,0
media/omx-plugin/include/ics/binder/IInterface,6.562,8362.433,2.739,10,5
gfx/layers/d3d9/ColorLayerD3D9,1.95,1.726,2.74,2,10
initguid,1.709,0.0,0.685,0,0
nsprpub/pr/src/pthreads/ptthread,1.709,0.0,0.685,0,0
AccessibleTable,1.709,0.0,0.685,0,0
dsplib,1.709,0.0,0.685,0,0
media/libvorbis/lib/vorbis_block,1.709,0.0,2.739,0,22
gfx/skia/include/utils/win/SkIStream,2.427,0.0,2.739,2,2
js/src/vm/MatchPairs,3.796,0.0,2.739,4,0
ipc/chromium/src/base/crypto/cssm_init,3.111,817.429,2.739,2,3
layout/style/nsCSSDataBlock,2.166,1168.268,2.74,4,18
gfx/skia/src/core/SkRasterizer,1.981,64.349,2.739,4,11
layout/base/nsCounterManager,1.808,272.683,2.74,2,20
gfx/skia/src/core/SkDraw,5.284,610946.603,2.74,12,71
js/src/jsapi-tests/testFunctionProperties,1.709,0.0,2.739,0,3
sys/cfgodm,1.709,0.0,0.685,0,0
nsIDOMGeoPositionCallback,1.709,0.0,0.685,0,0
widget/gonk/libui/android_keycodes,5.314,0.0,2.739,4,0
media/webrtc/trunk/third_party/libyuv/include/libyuv/scale,2.476,2562.285,2.739,3,2
ipc/chromium/src/base/atomicops_unittest,1.709,0.0,2.739,0,4
GL/glew,1.709,0.0,0.685,0,0
ipc/chromium/src/base/image_util,2.385,0.0,2.74,1,3
security/nss/lib/smime/smimemessage,1.709,0.0,2.74,0,10
gfx/graphite2/src/inc/SegCacheStore,3.01,206.247,2.739,6,8
gfx/angle/src/libGLESv2/VertexDataManager,2.29,10159.085,2.74,3,15
gfx/thebes/gfxFailure,1.896,9.899,2.74,3,3
accessible/src/atk/nsMaiInterfaceDocument,2.025,0.0,2.74,1,14
widget/windows/WinTaskbar,2.06,31433.901,2.74,5,30
gfx/qcms/matrix,41.922,10995.724,2.74,66,3
js/src/jsexn,11.499,215.173,2.74,11,37
media/webrtc/trunk/src/system_wrappers/source/thread_win,1.888,0.0,2.739,1,9
security/nss/lib/softoken/legacydb/pcertt,3.411,334.549,2.74,14,12
gfx/skia/src/utils/SkParseColor,1.922,3.358,2.74,3,8
parser/html/nsHtml5ArrayCopy,2.959,369.027,2.74,10,4
modules/freetype2/src/pfr/pfrcmap,2.375,1.004,2.739,3,6
nestegg/nestegg,1.709,0.0,0.685,0,0
accessible/src/xpcom/xpcAccessibleTable,2.405,19.616,2.74,5,12
sys/param,1.709,0.0,0.685,0,0
ipc/chromium/src/base/json_writer_unittest,1.709,0.0,2.739,0,5
content/base/src/nsGenericElement,16.041,599535.795,2.74,171,102
nsISystemProxySettings,1.709,0.0,0.685,0,0
gfx/skia/src/gpu/GrIndexBuffer,2.913,29.741,2.739,11,2
embedding/browser/webBrowser/nsWebBrowserContentPolicy,2.063,216.496,2.74,2,12
nsIAccessibleCursorable,1.709,0.0,0.685,0,0
layout/style/nsROCSSPrimitiveValue,1.807,4.296,2.74,2,21
netwerk/protocol/ftp/FTPChannelChild,1.709,0.0,2.74,0,25
parser/expat/expat_config,1.776,107.301,2.74,2,3
toolkit/mozapps/update/common/pathhash,47.91,0.0,2.739,4,1
other-licenses/7zstub/src/7zip/Bundles/SFXSetup-moz/ExtractCallback,1.865,1056.962,2.739,2,25
dom/system/gonk/AutoMounterSetting,1.864,323.977,2.74,2,21
gfx/skia/src/core/SkString,23.3,94867.347,2.74,90,15
ipc/chromium/src/base/pe_image,15.666,0.0,2.739,3,1
media/webrtc/trunk/src/modules/audio_coding/codecs/iSAC/fix/source/bandwidth_estimator,2.914,0.833,2.739,6,6
nsIInputStreamTee,1.709,0.0,0.685,0,0
media/webrtc/trunk/src/modules/video_processing/main/source/video_processing_impl,3.004,164630.477,2.74,9,16
security/manager/ssl/src/nsCMSSecureMessage,1.786,18.657,2.74,2,38
mozilla/_ipdltest/PTestSyncHangChild,1.709,0.0,0.685,0,0
js/src/jsapi-tests/testConservativeGC,1.709,0.0,2.739,0,7
gfx/skia/src/animator/SkAnimatorScript,2.929,312.98,2.74,9,28
tools/profiler/libunwind/src/src/x86/Linit_local,1.709,0.0,2.739,0,1
security/nss/lib/crmf/respcmn,2.183,786.939,2.74,7,21
dom/base/DOMRequest,2.167,2495.17,2.74,7,25
security/nss/lib/pki/pkistore,2.676,1015.589,2.74,8,24
nsprpub/pr/include/prproces,5.854,808.607,2.74,17,3
mfbt/GuardObjects,1.709,0.0,0.685,0,0
nsIFileChannel,1.709,0.0,0.685,0,0
dom/workers/WorkerInlines,2.253,0.0,2.74,6,2
xpcom/glue/nsRefPtrHashtable,4.555,565.057,2.74,29,6
nsprpub/pr/src/md/windows/ntsec,4.477,54.07,2.74,5,7
sys/dir,1.709,0.0,0.685,0,0
nsITypeAheadFind,1.709,0.0,0.685,0,0
dom/plugins/base/android/ANPKeyCodes,2.748,0.0,2.739,1,0
gfx/skia/src/effects/SkRectShape,1.852,40.579,2.739,1,11
content/xslt/src/xpath/txNameTest,2.015,23.395,2.74,4,8
tools/profiler/libunwind/src/src/arm/Lget_proc_info,1.709,0.0,2.739,0,1
gfx/skia/src/core/SkBitmap_scroll,1.709,0.0,2.739,0,5
unicode/numfmt,1.709,0.0,0.685,0,0
media/webrtc/trunk/src/voice_engine/main/source/transmit_mixer,2.815,26543.023,2.739,10,33
content/xbl/src/nsBindingManager,6.134,89541.988,2.74,37,63
media/webrtc/trunk/src/system_wrappers/interface/map_wrapper,9.293,8171.865,2.739,24,1
xpcom/tests/TestStrings,1.709,0.0,2.74,0,18
content/xbl/src/nsXBLContentSink,1.819,16533.72,2.74,3,36
media/webrtc/trunk/src/modules/video_render/main/source/mac/video_render_agl,1.709,0.0,2.739,0,1
gfx/harfbuzz/src/hb-ot-maxp-table,1.922,0.0,2.74,1,4
content/svg/content/src/nsDOMSVGZoomEvent,1.781,0.0,2.74,1,21
content/html/content/src/nsHTMLUnknownElement,1.737,31.038,2.74,1,12
js/src/frontend/NameFunctions,2.125,0.481,2.739,2,9
nsIDOMSVGStyleElement,1.709,0.0,0.685,0,0
media/libopus/celt/fixed_debug,1.709,0.0,0.685,0,0
media/webrtc/trunk/src/modules/audio_coding/neteq/test/RTPjitter,1.709,0.0,2.74,0,2
layout/xul/base/src/nsTextBoxFrame,1.735,0.0,2.74,1,58
uriloader/exthandler/unix/nsMeegoExternalSharingAppService,1.709,0.0,2.74,0,6
media/webrtc/trunk/src/modules/video_coding/codecs/test/packet_manipulator_unittest,1.709,0.0,2.74,0,10
security/nss/lib/freebl/drbg,1.79,4365.571,2.74,1,22
gfx/angle/src/common/version,2.469,0.0,2.739,3,0
media/libvpx/vp8/encoder/asm_enc_offsets,1.709,0.0,2.739,0,11
mozilla/a11y/Role,1.709,0.0,0.685,0,0
nsprpub/lib/libc/src/strlen,29.357,24227.561,2.74,68,4
nsprpub/pr/include/md/_scoos,2.079,0.0,2.74,1,0
security/nss/lib/smime/cmsmessage,2.024,7608.298,2.74,7,19
dom/indexedDB/IDBTransaction,2.661,13729.083,2.74,13,53
mozilla/dom/ImageData,1.709,0.0,0.685,0,0
ReleaseTest,1.709,0.0,0.685,0,0
media/webrtc/trunk/src/modules/video_render/main/interface/video_render_defines,6.929,634.075,2.739,21,3
content/base/src/nsGenConImageContent,1.731,120.889,2.74,1,15
widget/os2/nsOS2Uni,2.75,3169.204,2.74,9,13
toolkit/crashreporter/google-breakpad/src/processor/linked_ptr,2.903,0.0,2.739,7,0
ipc/chromium/src/third_party/libevent/select,3.085,122147.814,2.74,1,8
widget/android/AndroidBridge,8.802,444154.315,2.74,39,42
os2im,1.709,0.0,0.685,0,0
widget/android/nsAppShell,2.574,265823.95,2.74,8,38
nsIPhonetic,1.709,0.0,0.685,0,0
nsprpub/pr/tests/freeif,1.709,0.0,2.74,0,3
gfx/layers/ipc/ImageBridgeParent,1.789,0.75,2.74,1,6
media/webrtc/trunk/src/modules/audio_coding/codecs/ilbc/smooth_out_data,1.861,0.0,2.739,1,4
media/webrtc/trunk/testing/gtest/samples/sample8_unittest,1.709,0.0,2.739,0,2
editor/libeditor/base/DeleteRangeTxn,1.814,12.322,2.74,2,26
gfx/skia/src/animator/SkCondensedDebug,1.709,0.0,2.739,0,2
js/xpconnect/src/XPCWrapper,3.708,6281.788,2.74,22,13
widget/windows/KeyboardLayout,2.041,70.605,2.74,5,19
js/src/jsapi-tests/testErrorCopying,1.709,0.0,2.74,0,4
sys/timeb,1.709,0.0,0.685,0,0
RateControlDetector,1.709,0.0,0.685,0,0
security/nss/lib/freebl/loader,2.469,12977.623,2.74,6,24
dom/power/Types,2.758,0.0,2.739,3,1
intl/uconv/ucvlatin/nsISO88593ToUnicode,2.016,0.028,2.74,2,6
nsIIDNService,1.709,0.0,0.685,0,0
intl/lwbrk/src/nsRuleBreaker,1.709,0.0,2.74,0,4
tools/profiler/libunwind/src/src/mips/Linit_remote,1.709,0.0,2.738,0,1
gfx/angle/src/libGLESv2/utilities,4.801,6.4,2.739,12,7
gfx/layers/ImageTypes,2.177,0.0,2.74,4,0
dom/ipc/StructuredCloneUtils,2.136,1673.564,2.74,8,15
content/events/src/nsDOMSimpleGestureEvent,1.82,0.0,2.74,1,14
media/webrtc/trunk/src/video_engine/vie_file_player,1.916,49499.163,2.74,3,27
mozilla/dom/XMLHttpRequestUploadBinding,1.709,0.0,0.685,0,0
parser/htmlparser/public/nsIParserNode,2.723,715.697,2.74,6,4
nsIRefreshURI,1.709,0.0,0.685,0,0
tools/reorder/mcount,1.709,0.0,0.685,0,0
security/nss/cmd/dbtest/dbtest,1.709,0.0,2.74,0,25
gfx/skia/src/images/SkImageDecoder_libpng,1.709,0.0,2.74,0,30
Guiddef,1.709,0.0,0.685,0,0
jis0208ext,1.709,0.0,0.685,0,0
media/libopus/silk/LP_variable_cutoff,1.838,12.266,2.739,2,9
ipc/chromium/src/base/string16,19.633,20392.608,2.74,25,7
gfx/skia/src/ports/SkOSFile_brew,1.709,0.0,2.739,0,1
netwerk/test/TestBlockingSocket,1.709,0.0,2.74,0,17
dom/plugins/ipc/PluginModuleParent,1.95,58905.584,2.74,3,39
media/libvpx/vp8/decoder/decodframe,1.836,51.75,2.74,2,40
editor/libeditor/base/nsEditProperty,6.986,5881.455,2.74,15,2
nsIDOMXPathNSResolver,1.709,0.0,0.685,0,0
