node,page_rank,betweenness,closeness,indegree,outdegree
security/nss/lib/freebl/sha256,2.323,0.111,1.958,3,1
d3d10_1,1.404,0.0,0.512,0,0
media/libopus/silk/MacroDebug,4.833,0.0,1.958,1,0
content/canvas/public/DocumentRendererParent,1.404,0.0,1.959,0,5
nsIApplicationReputation,1.404,0.0,0.512,0,0
intl/icu/source/i18n/tzfmt,1.475,47691.257,1.959,2,52
media/libvpx/vp8/common/arm/dequantize_arm,1.404,0.0,1.958,0,3
toolkit/crashreporter/google-breakpad/src/client/windows/crash_generation/client_info,3.056,81638.751,1.959,10,5
build/stlport/stlport/stl/pointers/_tools,37.514,13947.661,1.958,5,1
intl/strres/src/nsStringBundleTextOverride,1.593,1212.984,1.959,3,16
widget/windows/winrt/MetroInput,1.9,172353.401,1.959,4,24
gfx/cairo/cairo/src/cairo-image-surface,14.569,209220.443,1.959,48,53
media/webrtc/trunk/tools/gyp/test/rules/src/subdir3/program,1.404,0.0,0.512,0,0
other-licenses/7zstub/src/7zip/Archive/7z/7zCompressionMode,1.474,0.0,1.958,1,6
AccessibleStates,1.404,0.0,0.512,0,0
mozilla/dom/FragmentOrElement,1.404,0.0,0.512,0,0
js/xpconnect/src/XPCForwards,1.757,0.0,1.959,2,0
python/mozbuild/mozbuild/test/backend/data/exports/pprio,1.404,0.0,0.512,0,0
security/manager/ssl/src/nsDataSignatureVerifier,1.492,35.264,1.959,2,22
mozilla/css/Loader,1.404,0.0,0.512,0,0
mozilla/PodOperations,1.404,0.0,0.512,0,0
build/stlport/src/monetary,1.404,0.0,1.958,0,3
media/webrtc/signaling/src/sipcc/core/sdp/sdp_config,1.686,0.5,1.958,3,4
dom/ipc/TabContext,1.784,239.809,1.959,5,7
js/src/yarr/PageAllocation,11.712,39550.177,1.958,9,6
gfx/skia/trunk/src/gpu/GrAllocPool,1.82,0.0,1.959,3,5
intl/icu/source/i18n/dtrule,1.682,0.333,1.958,4,8
tlhelp32,1.404,0.0,0.512,0,0
gfx/skia/trunk/src/pdf/SkPDFFormXObject,1.642,198.289,1.959,5,17
media/webrtc/trunk/webrtc/modules/audio_processing/aec/echo_cancellation_unittest,1.404,0.0,1.958,0,5
mozilla/dom/HTMLIFrameElement,1.404,0.0,0.512,0,0
gfx/skia/trunk/src/animator/SkDisplayAdd,1.617,1.525,1.959,3,15
media/webrtc/trunk/webrtc/test/testsupport/fileutils,17.383,3169.295,1.959,96,4
media/webrtc/trunk/webrtc/system_wrappers/source/rw_lock_win,1.783,0.0,1.958,1,4
js/src/gc/RootMarking,1.975,157.176,1.959,2,34
gfx/angle/src/libGLESv2/Constants,2.301,0.0,1.958,7,0
intl/lwbrk/src/nsSemanticUnitScanner,1.712,148.402,1.959,2,6
intl/icu/source/common/uinvchar,6.95,2818.92,1.959,59,12
media/libvorbis/lib/modes/setup_11,1.909,30.828,1.958,1,7
js/src/jsapi-tests/testUncaughtError,1.404,0.0,1.959,0,6
build/stlport/src/details/fstream_unistd,1.575,241.392,1.958,1,8
modules/freetype2/src/base/ftobjs,7.398,231980.447,1.959,58,26
dom/plugins/ipc/ChildTimer,1.623,7.501,1.959,2,8
mozilla/dom/network/Connection,1.404,0.0,0.512,0,0
testing/gtest/gtest/include/gtest/gtest-death-test,7.108,12791.0,1.958,2,4
mozilla/dom/quota/QuotaCommon,1.404,0.0,0.512,0,0
media/webrtc/trunk/webrtc/modules/audio_processing/aec/echo_cancellation,1.926,28780.183,1.959,3,7
gfx/thebes/gfxMatrix,13.734,31359.519,1.959,79,7
intl/uconv/ucvlatin/8859-16,1.404,0.0,0.512,0,0
media/libvpx/vp8/decoder/detokenize,1.669,7946.18,1.959,4,11
xpcom/ds/nsHashPropertyBag,2.64,7288.805,1.959,19,19
netwerk/base/src/nsIncrementalDownload,1.404,0.0,1.959,0,22
media/webrtc/trunk/webrtc/system_wrappers/source/trace_impl_no_op,8.19,1.333,1.959,3,3
nsprpub/pr/tests/multiwait,1.404,0.0,1.959,0,34
parser/expat/lib/iasciitab,1.843,0.0,1.958,1,0
js/src/ctypes/libffi/src/dlmalloc,1.748,0.0,1.958,1,0
mp4_demuxer/fourccs,1.404,0.0,0.512,0,0
mozilla/dom/MozMobileConnectionArrayBinding,1.404,0.0,0.512,0,0
asm/ioctls,1.404,0.0,0.512,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/neteq4/neteq,1.954,248050.428,1.958,7,11
mozilla/_ipdltest/PTestDataStructuresSubChild,1.404,0.0,0.512,0,0
content/canvas/src/WebGLShader,2.067,375.16,1.959,9,17
gfx/cairo/cairo/src/cairo-qt,1.456,0.0,1.958,1,1
security/nss/lib/util/base64,3.455,17.519,1.959,22,2
media/webrtc/trunk/tools/gyp/test/hard_dependency/src/b,2.883,4.0,0.512,1,2
nsIControllerContext,1.404,0.0,0.512,0,0
security/nss/lib/pki/pki3hack,2.702,15023.444,1.958,17,50
gfx/src/nsThebesGfxFactory,1.404,0.0,1.959,0,8
usr/include/malloc,1.404,0.0,0.512,0,0
ipc/chromium/src/base/atomicops_internals_x86_gcc,19.357,35998.54,1.959,19,6
js/src/ctypes/libffi/testsuite/libffi.call/nested_struct9,5.362,6.0,1.958,10,2
libgnomevfs/gnome-vfs-ops,1.404,0.0,0.512,0,0
media/webrtc/signaling/src/sipcc/include/cc_info_listener,1.454,0.0,1.958,1,1
gfx/skia/trunk/include/core/SkMallocPixelRef,2.267,99.912,1.958,9,14
usr/include/stab,1.404,0.0,0.512,0,0
other-licenses/atk-1.0/atk/atkrelationtype,15.045,7355.15,1.958,3,1
image/src/DiscardTracker,1.735,202233.162,1.959,5,13
dom/xslt/base/txOwningArray,1.712,0.0,1.959,2,1
json/reader,1.404,0.0,0.512,0,0
nsIVolumeService,1.404,0.0,0.512,0,0
security/sandbox/win/src/crosscall_client,3.886,3839.108,1.958,17,6
widget/qt/nsWindow,2.811,280585.98,1.959,8,46
xpcom/reflect/xptcall/src/md/unix/xptcstubs_ppc_rhapsody,1.404,0.0,1.959,0,9
nsIPrincipal,1.404,0.0,0.512,0,0
nsprpub/config/libc_r,1.404,0.0,0.512,0,0
mozilla/dom/MozActivityBinding,1.404,0.0,0.512,0,0
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/rtp_format_video_generic,1.622,0.0,1.959,3,2
security/sandbox/chromium/base/shim/base/third_party/nspr/prtime,6.419,6.465,1.959,42,1
media/libopus/silk/NLSF_del_dec_quant,1.48,0.0,1.958,1,6
dom/base/nsIScriptExternalNameSet,1.636,0.2,1.959,4,3
mozglue/linker/szip,1.404,0.0,1.959,0,18
accessible/src/windows/msaa/XULTreeGridAccessibleWrap,1.511,0.0,1.959,1,12
gfx/skia/trunk/include/core/SkTRegistry,4.473,4002.095,1.958,15,1
security/nss/cmd/sdrtest/sdrtest,1.787,14446.941,1.958,1,22
camera/CameraParameters,1.404,0.0,0.512,0,0
intl/icu/source/common/ucnv_u32,1.508,0.286,1.959,1,14
extensions/cookie/nsPermissionManager,1.624,18683.462,1.959,3,43
gfx/skia/trunk/include/core/SkBounder,3.292,490.323,1.959,16,10
dom/xslt/xpath/txXPathNode,5.844,22211.09,1.959,34,13
mozilla/net/PRtspChannelParent,1.404,0.0,0.512,0,0
build/stlport/stlport/stl/_stlport_version,104.9,0.0,1.958,2,0
chrome/src/nsChromeProtocolHandler,1.498,80.17,1.959,2,20
extensions/universalchardet/src/xpcom/nsUniversalCharDetDll,1.609,5.344,1.959,2,1
netwerk/protocol/about/nsAboutProtocolHandler,1.496,189.418,1.959,2,20
security/nss/lib/softoken/legacydb/keydbi,1.922,838.708,1.958,5,6
media/webrtc/trunk/webrtc/modules/video_coding/main/source/inter_frame_delay,2.047,0.0,1.959,2,3
xpctest,1.404,0.0,0.512,0,0
modules/zlib/src/crc32,3.052,4023.322,1.959,8,6
dom/base/nsIScriptNameSpaceManager,1.531,0.0,1.959,4,0
media/webrtc/trunk/webrtc/modules/audio_coding/main/test/TwoWayCommunication,1.562,64.416,1.959,2,17
security/sandbox/chromium/base/threading/platform_thread_win,4.01,59178.04,1.958,8,9
modules/freetype2/src/autofit/afpic,2.228,5.725,1.958,7,6
nsprpub/pr/src/cplus/rclock,2.41,1170.366,1.959,6,6
content/xul/document/src/XULDocument,1.549,88681.279,1.959,4,109
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/isac/fix/test/kenny,1.404,0.0,1.959,0,5
usr/include/netinet/ip,1.404,0.0,0.512,0,0
nsIVariant,1.404,0.0,0.512,0,0
mozilla/ipc/FileDescriptorUtils,1.404,0.0,0.512,0,0
media/libtheora/lib/arm/armstate,1.404,0.0,1.958,0,1
security/nss/lib/ckfw/capi/staticobj,1.52,0.5,1.958,1,4
nsIContextMenuListener,1.404,0.0,0.512,0,0
gfx/skia/trunk/src/core/SkDither,2.602,0.0,1.959,7,2
media/webrtc/signaling/src/sipcc/cpr/android/cpr_android_in,1.404,0.0,0.512,0,0
nsILocale,1.404,0.0,0.512,0,0
widget/windows/nsAppShell,1.968,18032.921,1.959,7,26
security/nss/lib/softoken/sdb,3.042,85093.329,1.959,16,26
media/webrtc/trunk/webrtc/system_wrappers/test/TestSort/TestSort,1.404,0.0,1.958,0,4
js/src/yarr/PageBlock,8.806,249.111,1.959,4,5
security/nss/cmd/rsaperf/rsaperf,1.702,1650.242,1.959,1,37
content/html/content/src/HTMLSharedObjectElement,1.404,0.0,1.959,0,22
gfx/cairo/cairo/src/cairo-gl-shaders,1.513,14.645,1.959,1,12
gfx/thebes/gfxDWriteShaper,1.57,11.475,1.959,2,11
other-licenses/snappy/src/snappy_unittest,1.665,1794.089,1.959,1,8
media/libyuv/include/libyuv/planar_functions,5.1,33184.314,1.959,15,5
mozilla/dom/BindingDeclarations,1.404,0.0,0.512,0,0
build/stlport/stlport/iostream,36.255,72807.007,1.959,11,7
netwerk/protocol/http/SpdyPush31,1.619,382.268,1.959,4,22
mozglue/android/APKOpen,2.375,47039.093,1.959,5,12
xpcom/reflect/xptinfo/src/xptiprivate,12.547,98926.285,1.959,40,28
security/manager/ssl/src/nsProtectedAuthThread,1.47,12794.187,1.959,2,27
content/svg/content/src/nsSVGLength2,5.074,59076.902,1.959,34,24
widget/gtk/compat/gtk/gtkcolorseldialog,1.404,0.0,0.512,0,0
dom/camera/GonkCameraSource,1.529,159.413,1.959,2,25
js/xpconnect/src/XPCRuntimeService,1.518,681.756,1.959,3,22
nsprpub/pr/include/md/_unixos,1.918,18.604,1.959,2,8
gfx/skia/trunk/src/utils/SkCullPoints,1.404,0.0,1.959,0,14
mozilla/_ipdltest/PTestActorPunningPunnedParent,1.404,0.0,0.512,0,0
toolkit/crashreporter/google-breakpad/src/client/windows/unittests/exception_handler_death_test,1.404,0.0,1.959,0,20
nsIPrefService,1.404,0.0,0.512,0,0
gfx/skia/trunk/src/ports/SkFontHost_win,12.869,1107790.472,1.959,15,56
mozilla/dom/IDBKeyRangeBinding,1.404,0.0,0.512,0,0
intl/icu/source/i18n/uspoof_conf,1.515,98.165,1.959,2,28
media/webrtc/trunk/webrtc/modules/audio_device/ios/audio_device_utility_ios,1.598,0.0,1.958,1,7
toolkit/mozapps/update/common/uachelper,3.918,45.35,1.958,4,2
G726Interface,1.404,0.0,0.512,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/constants,21.178,33.512,1.958,49,4
toolkit/xre/MacApplicationDelegate,1.783,0.0,1.958,1,0
layout/base/nsIReflowCallback,2.27,0.0,1.959,17,0
nsIVersionComparator,1.404,0.0,0.512,0,0
gfx/skia/trunk/include/gpu/GrFontScaler,1.838,42.588,1.958,7,4
js/MemoryMetrics,1.404,0.0,0.512,0,0
intl/icu/source/common/ustrfmt,2.516,4.544,1.959,15,7
nsIProtocolHandler,1.404,0.0,0.512,0,0
js/src/assembler/assembler/MacroAssemblerX86Common,3.047,6473.682,1.959,4,8
xpcom/ds/nsCharSeparatedTokenizer,5.097,674.535,1.959,36,5
media/webrtc/trunk/webrtc/modules/audio_coding/main/acm2/acm_speex,1.692,0.0,1.959,1,5
nsIAlarmHalService,1.404,0.0,0.512,0,0
wingdi,1.404,0.0,0.512,0,0
other-licenses/android/dst,5.841,0.0,1.958,2,0
mozilla/dom/PluginArrayBinding,1.404,0.0,0.512,0,0
mfbt/double-conversion/bignum-dtoa,2.019,6396.786,1.959,2,5
netwerk/dns/nsIDNKitInterface,2.637,3.0,1.958,3,1
layout/forms/nsFormControlFrame,2.02,1073.401,1.959,14,28
mozilla/dom/SVGImageElement,1.404,0.0,0.512,0,0
media/webrtc/trunk/webrtc/system_wrappers/source/trace_impl,2.089,11364.722,1.959,3,18
media/libvpx/vp9/common/vp9_default_coef_probs,1.802,0.0,1.958,1,1
js/src/jsast,1.404,0.0,0.512,0,0
gfx/skia/trunk/src/pathops/SkDQuadImplicit,1.891,0.0,1.958,2,4
intl/icu/source/common/ucnvisci,1.508,1621.815,1.959,1,15
mozilla/dom/HTMLTableSectionElement,1.404,0.0,0.512,0,0
media/webrtc/signaling/src/sipcc/core/includes/phone_platform_constants,11.707,0.0,1.958,28,0
media/libtremor/lib/asm_arm,2.52,0.0,1.958,2,0
js/src/jsapi-tests/testJSEvaluateScript,1.404,0.0,1.959,0,2
toolkit/crashreporter/google-breakpad/src/common/windows/pdb_source_line_writer,2.696,9.167,1.958,4,6
layout/style/StyleRule,5.308,597988.698,1.959,14,44
extensions/universalchardet/src/base/CharDistribution,3.657,868.016,1.959,7,3
mozilla/EventNameList,1.404,0.0,0.512,0,0
ipc/dbus/RawDBusConnection,1.571,0.0,1.959,1,8
nsITaskbarProgress,1.404,0.0,0.512,0,0
xpcom/io/nsLocalFileUnix,1.404,0.0,1.959,0,43
modules/freetype2/include/ftbdf,1.691,0.519,1.958,4,4
content/svg/content/src/SVGAnimatedNumberList,2.936,39426.216,1.959,12,14
mozilla/layers/MacIOSurfaceTextureHostOGL,1.404,0.0,0.512,0,0
media/libvpx/vp8/common/x86/vp8_asm_stubs,1.404,0.0,1.958,0,5
gfx/tests/gtest/TestSkipChars,1.404,0.0,1.959,0,3
security/nss/lib/freebl/ecl/tests/ecp_test,1.404,0.0,1.958,0,12
widget/BasicEvents,23.938,24701.331,1.959,91,8
security/nss/cmd/libpkix/pkix_pl/module/test_httpcertstore,1.421,6.833,1.958,1,18
layout/xul/nsIRootBox,1.656,4.386,1.959,6,2
js/src/devtools/vprof/vprof,14.014,104669.221,1.959,10,3
editor/libeditor/html/TypeInState,1.542,64.642,1.959,4,21
nsIDataSignatureVerifier,1.404,0.0,0.512,0,0
accessible/src/atk/XULTreeGridAccessibleWrap,1.404,0.0,1.958,0,1
build/stlport/stlport/stl/_string_operators,2.841,825.532,1.959,1,8
gfx/layers/opengl/TextureHostOGL,1.616,39584.196,1.959,3,42
js/xpconnect/src/XPCWrappedNativeJSOps,2.322,4306.268,1.959,9,26
security/sandbox/chromium/base/time/time,21.449,55095.767,1.959,21,16
image/src/ICOFileHeaders,1.55,0.0,1.959,2,1
security/sandbox/chromium/base/win/scoped_handle,4.253,52951.818,1.959,19,14
media/omx-plugin/include/gb/stagefright/MetaData,2.691,550.484,1.959,11,5
editor/libeditor/html/nsTableEditor,1.545,341.349,1.959,4,30
netwerk/sctp/src/netinet/sctp_process_lock,1.404,0.0,0.512,0,0
js/src/jsgcinlines,18.915,4046.165,1.959,32,17
intl/icu/source/common/normalizer2impl,2.284,59190.718,1.959,16,34
gfx/skia/trunk/src/core/SkPathMeasure,1.767,526.321,1.959,6,14
media/webrtc/signaling/src/sipcc/core/src-common/dialplan,1.561,45718.306,1.958,3,19
intl/icu/source/common/uobject,30.79,65418.524,1.959,225,7
embedding/components/build/nsEmbeddingModule,1.404,0.0,1.959,0,16
usr/include/nl_types,1.404,0.0,0.512,0,0
netwerk/sctp/src/netinet/sctp_os_userspace,7.88,114618.195,1.959,9,15
security/sandbox/chromium/base/memory/singleton,2.696,4974.291,1.958,6,12
uriloader/exthandler/android/nsExternalSharingAppService,1.47,0.0,1.959,1,19
media/webrtc/trunk/tools/gyp/test/dependencies/b/b3,3.612,0.0,0.512,1,0
mozilla/net/CookieServiceParent,1.404,0.0,0.512,0,0
content/canvas/src/WebGLExtensionInstancedArrays,1.462,12830.493,1.959,1,14
content/canvas/src/WebGLContextNotSupported,1.414,0.0,1.958,1,0
intl/uconv/ucvlatin/macgreek,1.404,0.0,0.512,0,0
media/webrtc/trunk/tools/gyp/test/same-source-file-name/src/prog2,1.404,0.0,1.958,0,1
mozilla/dom/Errors,1.404,0.0,0.512,0,0
media/webrtc/trunk/tools/gyp/test/make/noload/main,1.404,0.0,0.512,0,1
content/svg/content/src/SVGFEFloodElement,1.404,0.0,1.959,0,12
gfx/skia/trunk/include/effects/SkArithmeticMode,1.472,0.898,1.958,3,4
mozilla/DOMEventTargetHelper,1.404,0.0,0.512,0,0
gfx/graphite2/src/gr_char_info,1.505,1560.412,1.958,2,2
mozilla/_ipdltest/PTestActorPunningSubParent,1.404,0.0,0.512,0,0
toolkit/crashreporter/google-breakpad/src/processor/static_map_iterator,6.485,11.611,1.959,9,3
security/pkix/include/pkix/ScopedPtr,2.901,3.5,1.959,27,1
embedding/components/appstartup/src/nsIAppStartupNotifier,2.276,0.0,1.959,6,0
mozilla/dom/MozTimeManagerBinding,1.404,0.0,0.512,0,0
editor/libeditor/base/nsIAbsorbingTransaction,1.489,0.0,1.959,2,3
toolkit/crashreporter/google-breakpad/src/processor/stackwalker_x86,1.709,500.441,1.959,5,26
intl/icu/source/tools/ctestfw/unicode/tstdtmod,1.689,2152.457,1.959,2,11
nsprpub/pr/src/md/windows/w95dllmain,1.404,0.0,1.958,0,4
other-licenses/7zstub/src/Common/Random,2.658,0.067,1.958,2,2
media/libvorbis/lib/vorbis_smallft,1.517,0.777,1.958,2,5
media/libjpeg/jdapistd,1.486,12670.552,1.959,2,6
netwerk/protocol/http/HttpLog,4.656,0.0,1.959,37,0
gfx/angle/src/libGLESv2/renderer/shaders/compiled/luminanceps,1.479,0.0,1.958,1,0
build/stlport/stlport/mem,1.404,0.0,1.958,0,3
content/svg/content/src/SVGAnimatedPreserveAspectRatio,2.316,2905.973,1.959,11,27
intl/icu/source/common/unicode/udata,7.437,87826.971,1.959,55,8
nsIWindowMediator,1.404,0.0,0.512,0,0
nsISelection,1.404,0.0,0.512,0,0
js/src/yarr/YarrPattern,3.971,66143.628,1.959,5,12
xpcom/tests/TestQuickReturn,1.404,0.0,0.512,0,0
xpcom/glue/nsThreadIDs,1.404,0.0,0.512,0,0
gfx/cairo/cairo/src/cairo-surface-offset,1.461,6.33,1.959,1,17
mozilla/_ipdltest/PTestSelfManageRootParent,1.404,0.0,0.512,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/main/test/TestAllCodecs,1.549,153.648,1.959,2,20
media/webrtc/trunk/webrtc/video_engine/include/vie_image_process,2.862,45859.407,1.958,12,3
intl/icu/source/i18n/nultrans,1.611,0.111,1.958,4,14
mozilla/ipc/CrossProcessMutex,1.404,0.0,0.512,0,0
mfbt/CheckedInt,1.404,0.0,1.958,0,1
intl/uconv/ucvlatin/nsISOIR111ToUnicode,1.616,11.892,1.959,2,7
mozilla/dom/IccManager,1.404,0.0,0.512,0,0
js/src/vm/Shape,23.239,78254.838,1.959,56,39
ipc/testshell/TestShellParent,1.738,3349.081,1.959,4,10
intl/icu/source/tools/ctestfw/ucln_ct,1.404,0.0,1.958,0,1
Dvdmedia,1.404,0.0,0.512,0,0
media/webrtc/trunk/webrtc/video_engine/test/common/video_renderer,4.995,16209.566,1.959,8,6
mozilla/layers/CompositorTypes,1.404,0.0,0.512,0,0
mozilla/ipc/Transport_posix,1.404,0.0,0.512,0,0
gfx/angle/src/libGLESv2/renderer/ShaderExecutable9,1.752,0.0,1.958,2,5
xpfe/appshell/src/nsContentTreeOwner,1.476,2.219,1.959,2,27
usr/include/arpa/nameser,1.404,0.0,0.512,0,0
nsprpub/pr/tests/pipepong,1.404,0.0,0.512,0,0
gfx/cairo/cairo/src/cairo-tee,1.753,2.315,1.958,3,1
toolkit/components/places/nsPlacesTables,2.109,0.0,1.959,3,1
mozilla/_ipdltest/PTestRacyReentryParent,1.404,0.0,0.512,0,0
media/webrtc/signaling/src/peerconnection/MediaStreamList,1.47,0.0,1.959,1,19
intl/uconv/ucvtw2/nsUnicodeToEUCTW,1.568,11.892,1.959,2,9
toolkit/crashreporter/google-breakpad/src/processor/basic_source_line_resolver_unittest,1.404,0.0,1.959,0,16
intl/strres/src/nsStringBundle,1.442,0.0,1.959,1,32
netwerk/protocol/rtsp/rtsp/AMPEG4ElementaryAssembler,1.672,1.5,1.959,2,10
media/webrtc/trunk/webrtc/modules/audio_coding/neteq4/mock/mock_delay_manager,1.45,7.703,1.959,1,8
widget/windows/tests/TestWinDND,1.404,0.0,1.959,0,13
mozilla/dom/HTMLObjectElementBinding,1.404,0.0,0.512,0,0
intl/icu/source/common/mutex,3.527,13609.342,1.958,29,5
modules/freetype2/src/smooth/ftsmooth,1.787,5520.313,1.959,2,18
gfx/skia/trunk/src/gpu/GrTHashTable,1.728,61.414,1.959,4,6
media/libogg/include/ogg/ogg,38.915,271239.011,1.959,50,3
gfx/qcms/transform_util,2.065,0.5,1.959,3,7
modules/freetype2/src/type1/t1driver,1.653,1438.459,1.959,2,18
gfx/harfbuzz/src/hb-ot-shape-complex-hangul,1.666,15.937,1.959,1,11
dom/file/FileHelper,1.897,1724.338,1.959,7,18
media/libopus/silk/resampler_private_IIR_FIR,1.545,1.783,1.958,1,9
nsprpub/pr/src/md/unix/netbsd,1.404,0.0,1.959,0,5
dom/system/gonk/VolumeServiceIOThread,1.596,0.0,1.959,2,9
media/webrtc/signaling/src/media-conduit/MediaConduitInterface,2.856,35730.984,1.959,9,8
mozilla/Base64,1.404,0.0,0.512,0,0
toolkit/crashreporter/test/dumputils,1.404,0.0,1.959,0,4
intl/lwbrk/public/nsLWBrkCIID,1.952,0.0,1.959,7,0
js/src/ctypes/libffi/src/arm/ffi,1.404,0.0,1.958,0,3
media/webrtc/trunk/build/precompile,1.404,0.0,1.959,0,2
mozilla/dom/DocumentBinding,1.404,0.0,0.512,0,0
content/media/fmp4/demuxer/box_reader,1.404,0.0,1.959,0,5
dom/smil/nsSMILInstanceTime,2.023,1113.864,1.959,4,9
js/src/assembler/assembler/ARMv7Assembler,1.603,0.0,1.958,1,1
nsIMobileMessageCursorCallback,1.404,0.0,0.512,0,0
media/webrtc/trunk/webrtc/video_engine/test/common/null_platform_renderer,1.404,0.0,1.958,0,1
mozilla/net/PFTPChannelParent,1.404,0.0,0.512,0,0
gfx/cairo/cairo/src/cairo-fixed,1.404,0.0,1.958,0,2
dom/system/gonk/VolumeServiceTest,1.662,10.062,1.959,2,8
netwerk/cookie/nsCookieService,1.524,28158.135,1.959,3,46
build/stlport/stlport/stl/_unordered_set,1.404,0.0,1.958,0,8
winspool,1.404,0.0,0.512,0,0
nsIMacWebAppUtils,1.404,0.0,0.512,0,0
media/webrtc/trunk/webrtc/common_audio/signal_processing/include/signal_processing_library,122.452,2310.93,1.959,193,4
netwerk/protocol/device/AndroidCaptureProvider,1.456,0.0,1.959,1,24
media/webrtc/signaling/src/sipcc/core/sipstack/ccsip_messaging,2.221,97799.022,1.959,14,72
gfx/ots/src/ots,21.567,338444.415,1.959,37,10
media/webrtc/trunk/webrtc/video_engine/include/vie_render,3.931,10.472,1.959,24,2
ipc/chromium/src/third_party/libevent/event_iocp,1.496,666.154,1.959,2,12
content/media/webrtc/MediaTrackConstraints,1.598,503.073,1.959,6,3
mfbt/tests/TestCountPopulation,1.404,0.0,0.512,0,0
security/manager/ssl/src/nsPK11TokenDB,1.596,4925.938,1.959,7,28
mozglue/build/WindowsDllBlocklist,1.404,0.0,1.959,0,8
media/webrtc/trunk/webrtc/modules/audio_coding/neteq4/test/PayloadTypes,1.553,0.0,1.958,1,0
build/stlport/stlport/stl/debug/_hashtable,1.404,0.0,1.958,0,6
gfx/skia/trunk/include/effects/SkAlphaThresholdFilter,1.428,0.0,1.958,1,4
SpeexInterface,1.404,0.0,0.512,0,0
nsIInterfaceRequestor,1.404,0.0,0.512,0,0
content/media/fmp4/ffmpeg/include/libavutil/old_pix_fmts,1.404,0.0,0.512,0,0
layout/generic/nsFloatManager,2.012,25622.802,1.959,7,25
rdf/tests/triplescat/triplescat,1.404,0.0,1.959,0,20
mozilla/gfx/SharedDIBWin,1.404,0.0,0.512,0,0
intl/uconv/ucvlatin/nsISO88598EToUnicode,1.803,0.007,1.959,2,4
widget/shared/WidgetUtils,1.702,4973.182,1.959,1,4
toolkit/crashreporter/google-breakpad/src/common/solaris/file_id,1.749,30499.119,1.959,3,9
gfx/skia/trunk/src/core/SkPaintPriv,1.629,13.567,1.958,2,7
media/webrtc/trunk/webrtc/modules/video_coding/codecs/tools/video_quality_measurement,1.404,0.0,1.959,0,17
content/html/content/src/HTMLButtonElement,1.404,0.0,1.959,0,37
mach/mach_port,1.404,0.0,0.512,0,0
nsprpub/pr/tests/lltest,1.404,0.0,1.958,0,10
security/sandbox/win/src/sidestep/mini_disassembler_types,4.714,0.0,1.958,3,0
gfx/skia/trunk/src/pathops/SkPathOpsRect,2.329,717.242,1.959,5,8
