node,page_rank,betweenness,closeness,indegree,outdegree
toolkit/crashreporter/google-breakpad/src/third_party/linux/include/gflags/gflags,5.795,81.613,2.501,13,2
net/url_request/url_request,1.812,0.0,0.629,0,0
intl/uconv/ucvtw/nsUnicodeToBIG5HKSCS,2.052,0.034,2.501,2,8
nsIDOMSVGPathSeg,1.812,0.0,0.629,0,0
media/webrtc/signaling/src/media/CSFAudioTermination,1.992,13.559,2.501,3,1
nsprpub/pr/src/threads/prcthr,34.039,134806.173,2.501,7,17
media/libcubeb/include/cubeb,1.812,0.0,2.501,0,2
media/webrtc/signaling/src/sipcc/core/src-common/dialplanint,4.074,113117.793,2.501,9,42
content/base/public/mozFlushType,5.233,0.0,2.501,9,0
xpcom/io/nsStreamUtils,6.061,20689.634,2.501,48,16
gfx/gl/GLContextSymbols,2.001,0.0,2.501,1,3
media/webrtc/trunk/src/video_engine/vie_impl,4.168,515339.211,2.501,22,24
security/nss/lib/ssl/sslcon,2.284,17406.019,2.501,5,48
layout/svg/nsISVGChildFrame,3.168,29143.716,2.501,21,8
b2g/gaia/run-b2g,31.205,458912.005,2.501,73,2
content/html/content/src/nsHTMLObjectElement,1.812,0.0,2.501,0,38
media/webrtc/signaling/src/callcontrol/CC_CallTypes,1.812,0.0,2.5,0,1
TelemetryHistogramEnums,1.812,0.0,0.629,0,0
security/nss/lib/libpkix/pkix/params/pkix_resourcelimits,5.473,1341.553,2.501,8,8
content/base/src/FileIOObject,1.92,1.854,2.501,2,20
media/webrtc/trunk/src/modules/media_file/source/avi_file,2.266,10.0,2.501,2,7
mozilla/_ipdltest/PTestShutdownSubChild,1.812,0.0,0.629,0,0
modules/freetype2/src/base/fttype1,1.812,0.0,2.501,0,1
media/webrtc/trunk/tools/gyp/test/win/compiler-flags/character-set-unicode,1.812,0.0,0.629,0,0
other-licenses/7zstub/src/Windows/Control/Dialog,2.203,1404.952,2.501,2,9
gfx/cairo/cairo/src/cairo-freelist-type-private,3.291,2.392,2.501,7,3
media/webrtc/trunk/src/system_wrappers/source/sleep,2.797,10.0,2.501,8,2
media/webrtc/trunk/testing/gtest/src/gtest,220.721,1156472.588,2.501,243,17
accessible/src/mac/HTMLTableAccessibleWrap,1.889,0.0,2.501,1,1
media/webrtc/trunk/tools/gyp/test/module/src/program,1.812,0.0,0.629,0,0
netinet/udp_var,1.812,0.0,0.629,0,0
widget/gonk/HwcComposer2D,1.914,53.692,2.501,2,23
tools/jprof/stub/config,3.399,0.0,2.501,4,0
ipc/chromium/src/third_party/libevent/test/regress_http,1.902,40.97,2.501,1,16
gfx/graphite2/src/inc/Code,3.464,1234.607,2.501,4,7
toolkit/crashreporter/google-breakpad/src/client/linux/minidump_writer/directory_reader,2.286,6.0,2.501,2,3
mozilla/dom/PStorageChild,1.812,0.0,0.629,0,0
js/src/jsproxy,11.425,2861.117,2.501,24,31
dbus/dbus-protocol,1.812,0.0,0.629,0,0
modules/freetype2/include/freetype/ftcache,3.378,9248.748,2.501,9,11
nsprpub/pr/src/md/os2/os2cv,1.812,0.0,2.501,0,10
nsIDOMDesktopNotification,1.812,0.0,0.629,0,0
toolkit/crashreporter/google-breakpad/src/processor/logging,21.323,264.821,2.501,42,5
media/webrtc/trunk/src/voice_engine/include/voe_volume_control,3.16,0.232,2.501,12,2
content/svg/content/src/nsSVGClipPathElement,1.996,448.874,2.501,3,20
media/webrtc/trunk/src/modules/audio_coding/main/source/acm_neteq_unittest,1.812,0.0,2.501,0,13
layout/mathml/nsMathMLmsubFrame,1.945,921.964,2.501,3,26
media/webrtc/signaling/src/sipcc/core/sdp/sdp_base64,12.69,0.0,2.501,2,1
gfx/angle/src/compiler/ExtensionBehavior,4.361,0.0,2.501,7,0
media/libvpx/vpx/src/vpx_decoder,4.454,1176.572,2.501,4,6
nsIXULSortService,1.812,0.0,0.629,0,0
media/webrtc/trunk/src/video_engine/main/test/WindowsTest/StdAfx,5.459,0.0,2.501,5,0
security/nss/lib/util/secdig,4.159,454.834,2.501,12,15
toolkit/components/startup/nsUserInfo,2.547,1288.832,2.501,4,1
media/webrtc/trunk/src/modules/rtp_rtcp/test/testAPI/test_api_nack,1.812,0.0,2.501,0,11
nsIScriptSecurityManager,1.812,0.0,0.629,0,0
media/webrtc/trunk/src/voice_engine/test/auto_test/standard/file_before_streaming_test,1.812,0.0,2.501,0,4
intl/locale/src/windows/nsWinCharset,2.245,144.63,2.501,4,19
gfx/skia/include/gpu/SkGrTexturePixelRef,3.371,5406.0,2.501,2,1
dom/base/nsWrapperCacheInlines,4.174,210.329,2.501,35,6
js/src/ctypes/libffi/testsuite/libffi.call/closure_fn4,1.812,0.0,2.5,0,2
nsprpub/pr/tests/formattm,1.812,0.0,2.501,0,2
tools/reorder/garope,5.473,39.0,2.501,5,3
extensions/auth/gssapi,1.982,0.0,2.501,1,1
view/src/nsViewManager,2.93,9788.055,2.501,6,42
netwerk/test/TestStreamPump,1.812,0.0,2.501,0,21
mozilla/dom/indexedDB/IDBCursor,1.812,0.0,0.629,0,0
resample_sse,1.812,0.0,0.629,0,0
nsprpub/pr/tests/append,1.812,0.0,2.501,0,8
nsIResumableChannel,1.812,0.0,0.629,0,0
media/webrtc/signaling/src/sipcc/core/common/prot_cfgmgr_private,2.405,2270.533,2.501,3,9
gfx/2d/PathRecording,3.086,1.833,2.501,4,7
gfx/skia/src/ports/SkXMLPullParser_expat,1.812,0.0,2.501,0,11
media/libopus/silk/tables_NLSF_CB_WB,2.025,0.45,2.5,2,4
layout/style/nsCSSKeywordList,2.285,0.0,2.501,1,1
modules/freetype2/src/otvalid/otvjstf,2.223,0.0,2.501,2,6
widget/android/nsFilePicker,1.952,69.113,2.501,2,20
intl/uconv/ucvibm/cp857,1.812,0.0,0.629,0,0
ip/sctp/sctp_os_iox,1.812,0.0,0.629,0,0
gfx/graphite2/src/gr_slot,1.908,1.543,2.501,2,8
modules/libjar/nsJAR,2.098,4910.875,2.501,4,36
js/xpconnect/public/nsTArrayHelpers,1.971,0.541,2.501,4,12
media/libopus/celt/celt_lpc,2.875,0.0,2.5,3,4
media/webrtc/trunk/testing/gtest/test/gtest_help_test_,1.812,0.0,2.501,0,1
mozilla/plugins/PPluginIdentifierChild,1.812,0.0,0.629,0,0
media/omx-plugin/include/ics/binder/IInterface,6.919,27076.99,2.501,10,5
gfx/layers/d3d9/ColorLayerD3D9,2.074,1.786,2.501,2,10
initguid,1.812,0.0,0.629,0,0
nsprpub/pr/src/pthreads/ptthread,1.812,0.0,0.629,0,0
AccessibleTable,1.812,0.0,0.629,0,0
dsplib,1.812,0.0,0.629,0,0
media/libvorbis/lib/vorbis_block,1.812,0.0,2.501,0,22
gfx/skia/include/utils/win/SkIStream,2.605,0.0,2.501,3,2
js/src/vm/MatchPairs,3.913,0.533,2.501,4,1
ipc/chromium/src/base/crypto/cssm_init,2.958,80.908,2.501,2,3
layout/style/nsCSSDataBlock,2.333,2089.938,2.501,4,17
gfx/skia/src/core/SkRasterizer,2.242,1087.294,2.501,5,12
extensions/spellcheck/hunspell/src/hunspell_alloc_hooks,1.812,0.0,2.501,0,1
gfx/skia/src/core/SkDraw,3.275,634970.848,2.501,13,73
modules/freetype2/src/gxvalid/gxvmort1,2.253,12.6,2.501,2,6
widget/gonk/libui/android_keycodes,5.678,0.0,2.501,4,0
media/webrtc/trunk/third_party/libyuv/include/libyuv/scale,3.476,1.174,2.501,5,2
media/webrtc/signaling/src/sipcc/cpr/win32/cpr_win_time,1.812,0.0,2.501,0,1
ipc/chromium/src/base/atomicops_unittest,1.812,0.0,2.501,0,5
security/nss/cmd/signver/signver,1.812,0.0,2.501,0,28
widget/gtk2/nsToolkit,2.865,210.389,2.501,3,2
media/webrtc/signaling/src/sipcc/include/ccapi_line,2.612,0.25,2.501,5,3
ipc/chromium/src/base/image_util,2.528,0.0,2.501,1,3
security/nss/lib/smime/smimemessage,1.812,0.0,2.501,0,10
toolkit/crashreporter/google-breakpad/src/third_party/libdisasm/x86_insn,2.506,2.5,2.501,2,3
gfx/graphite2/src/inc/SegCacheStore,3.19,1134.09,2.501,6,8
gfx/angle/src/libGLESv2/VertexDataManager,2.554,12068.121,2.501,3,14
gfx/thebes/gfxFailure,2.005,10.256,2.501,3,3
nsIHTTPHeaderListener,1.812,0.0,0.629,0,0
accessible/src/atk/nsMaiInterfaceDocument,2.218,0.0,2.501,1,13
media/libcubeb/src/cubeb_audiounit,1.812,0.0,2.501,0,1
widget/windows/WinTaskbar,2.211,35941.37,2.501,5,29
gfx/qcms/matrix,39.088,2760.096,2.501,66,3
js/src/jsexn,9.875,472.758,2.501,11,35
media/webrtc/trunk/src/system_wrappers/source/thread_win,2.001,0.0,2.501,1,9
security/nss/lib/softoken/legacydb/pcertt,3.634,790.669,2.501,14,12
memory/jemalloc/src/test/rallocm,1.812,0.0,0.629,0,0
parser/html/nsHtml5ArrayCopy,3.126,652.392,2.501,10,5
modules/freetype2/src/pfr/pfrcmap,2.517,1.004,2.501,3,6
tools/profiler/libunwind/src/src/unwind/Resume,1.812,0.0,2.501,0,4
accessible/src/xpcom/xpcAccessibleTable,2.593,41.772,2.501,5,12
sys/param,1.812,0.0,0.629,0,0
ipc/glue/AsyncChannel,2.331,9014.404,2.502,5,13
content/base/src/nsGenericElement,13.505,287982.221,2.502,165,103
mozilla/ipc/ScopedXREEmbed,1.812,0.0,0.629,0,0
gfx/skia/src/gpu/GrIndexBuffer,3.251,3225.145,2.501,12,3
js/src/ctypes/libffi/src/cris/ffitarget,1.812,0.0,0.629,0,0
embedding/browser/webBrowser/nsWebBrowserContentPolicy,2.186,236.257,2.501,2,12
media/webrtc/signaling/src/sipcc/core/common/cfgfile_utils,3.922,429.29,2.501,14,13
nsIAccessibleCursorable,1.812,0.0,0.629,0,0
TestMacros,1.812,0.0,0.629,0,0
modules/freetype2/include/freetype/ftbbox,2.222,128.263,2.501,2,4
parser/expat/expat_config,1.883,161.671,2.501,2,3
toolkit/mozapps/update/common/pathhash,25.352,0.0,2.501,4,1
user_include/umem,1.812,0.0,0.629,0,0
other-licenses/7zstub/src/7zip/Bundles/SFXSetup-moz/ExtractCallback,1.976,1216.114,2.501,2,25
dom/system/gonk/AutoMounterSetting,1.98,531.485,2.501,2,20
gfx/skia/src/core/SkString,23.359,139722.362,2.501,100,17
ipc/chromium/src/base/pe_image,17.389,0.0,2.501,3,1
other-licenses/7zstub/src/7zip/Archive/7z/7zIn,2.427,803.634,2.501,5,20
media/webrtc/trunk/src/modules/video_processing/main/source/video_processing_impl,3.167,216933.714,2.501,9,16
security/manager/ssl/src/nsCMSSecureMessage,1.893,28.987,2.501,2,38
tools/profiler/libunwind/src/tests/ppc64-test-altivec-utils,2.12,0.0,2.5,1,0
js/src/jsapi-tests/testConservativeGC,1.812,0.0,2.501,0,8
gfx/skia/src/animator/SkAnimatorScript,3.103,429.465,2.501,9,29
tools/profiler/libunwind/src/src/x86/Linit_local,1.812,0.0,2.5,0,1
media/webrtc/signaling/src/sipcc/cpr/darwin/cpr_darwin_init,1.812,0.0,2.501,0,13
modules/freetype2/builds/vms/ftconfig,2.106,1631.491,2.501,2,4
security/nss/lib/pki/pkistore,2.834,6682.829,2.501,8,24
nsprpub/pr/include/prproces,6.956,946.284,2.501,17,3
mfbt/GuardObjects,1.812,0.0,0.629,0,0
nsIFileChannel,1.812,0.0,0.629,0,0
dom/workers/WorkerInlines,2.307,0.0,2.501,5,2
xpcom/glue/nsRefPtrHashtable,8.138,1125.147,2.501,31,5
nsprpub/pr/src/md/windows/ntsec,4.177,244.252,2.501,5,7
sys/dir,1.812,0.0,0.629,0,0
media/webrtc/signaling/src/common/browser_logging/CSFLogStream,2.833,21.995,2.501,10,1
media/webrtc/trunk/src/common_types,259.136,800.878,2.501,253,1
tools/profiler/libunwind/src/src/arm/Lget_proc_info,1.812,0.0,2.501,0,1
gfx/skia/src/core/SkBitmap_scroll,1.812,0.0,2.501,0,5
unicode/numfmt,1.812,0.0,0.629,0,0
media/webrtc/signaling/src/sipcc/include/cc_device_feature,2.113,0.167,2.501,3,2
media/webrtc/trunk/src/modules/audio_coding/codecs/ilbc/interface/ilbc,3.353,0.0,2.501,4,1
content/xbl/src/nsBindingManager,6.241,119708.124,2.502,37,63
media/webrtc/trunk/src/system_wrappers/interface/map_wrapper,9.986,68.065,2.501,24,1
xpcom/tests/TestStrings,1.812,0.0,2.501,0,17
content/xbl/src/nsXBLContentSink,1.928,26426.375,2.501,3,37
media/webrtc/trunk/src/modules/video_render/main/source/mac/video_render_agl,1.812,0.0,2.501,0,1
unicode/locid,1.812,0.0,0.629,0,0
gfx/harfbuzz/src/hb-ot-maxp-table,2.017,0.0,2.501,1,4
content/svg/content/src/nsDOMSVGZoomEvent,1.888,0.0,2.501,1,21
media/webrtc/trunk/third_party/libyuv/unit_test/rotate_argb_test,1.812,0.0,2.501,0,7
content/html/content/src/nsHTMLUnknownElement,1.842,25.691,2.501,1,12
js/src/frontend/NameFunctions,2.141,0.937,2.501,2,12
nsIDOMSVGStyleElement,1.812,0.0,0.629,0,0
media/libopus/celt/fixed_debug,1.812,0.0,0.629,0,0
media/webrtc/trunk/src/modules/audio_coding/neteq/test/RTPjitter,1.812,0.0,2.501,0,2
layout/xul/base/src/nsTextBoxFrame,1.86,13049.398,2.501,2,57
wpcapi,1.812,0.0,0.629,0,0
media/webrtc/trunk/src/modules/video_coding/codecs/test/packet_manipulator_unittest,1.812,0.0,2.501,0,10
security/nss/lib/freebl/drbg,1.846,353.091,2.501,1,22
gfx/angle/src/common/version,2.788,0.0,2.501,3,0
xpcexception,1.812,0.0,0.629,0,0
mozilla/a11y/Role,1.812,0.0,0.629,0,0
widget/gonk/libui/Tokenizer,2.826,7.0,2.501,5,7
media/webrtc/trunk/src/modules/audio_coding/codecs/opus/interface/opus_interface,2.081,5467.7,2.501,2,5
nsprpub/pr/include/md/_scoos,2.217,0.0,2.501,1,0
security/nss/lib/smime/cmsmessage,2.148,110.157,2.501,7,19
intl/uconv/ucvlatin/nsARMSCII8ToUnicode,2.137,0.034,2.501,2,6
media/webrtc/signaling/src/sipcc/core/sipstack/ccsip_subsmanager,2.248,12661.871,2.501,7,67
dom/indexedDB/IDBTransaction,2.821,17396.848,2.502,13,56
media/webrtc/trunk/third_party/libyuv/source/row_neon,7.792,0.0,2.501,13,1
mozilla/dom/ImageData,1.812,0.0,0.629,0,0
ReleaseTest,1.812,0.0,0.629,0,0
media/webrtc/trunk/src/modules/video_render/main/interface/video_render_defines,7.549,963.935,2.501,21,3
content/base/src/nsGenConImageContent,1.833,154.727,2.501,1,15
widget/os2/nsOS2Uni,2.958,3519.315,2.501,9,12
