node,page_rank,betweenness,closeness,indegree,outdegree
tlhelp32,1.506,0.0,0.527,0,0
mozilla/gfx/SharedDIBWin,1.506,0.0,0.527,0,0
media/webrtc/trunk/webrtc/modules/audio_processing/aec/echo_cancellation_unittest,1.506,0.0,2.032,0,5
mozilla/dom/HTMLIFrameElement,1.506,0.0,0.527,0,0
security/insanity/lib/pkixcheck,1.677,949.556,2.032,3,26
media/webrtc/trunk/webrtc/test/testsupport/fileutils,18.288,3425.665,2.032,96,4
gfx/skia/src/core/SkColorFilter,2.921,3862.119,2.032,10,24
media/webrtc/trunk/webrtc/system_wrappers/source/rw_lock_win,2.101,0.0,2.032,1,3
js/src/gc/RootMarking,2.094,191.356,2.032,2,34
gfx/angle/src/libGLESv2/Constants,2.468,0.0,2.031,7,0
intl/lwbrk/src/nsSemanticUnitScanner,1.793,90.909,2.032,2,7
intl/icu/source/common/uinvchar,7.073,2922.451,2.032,59,13
media/libvorbis/lib/modes/setup_11,2.076,30.828,2.031,1,7
js/src/jsapi-tests/testUncaughtError,1.506,0.0,2.032,0,5
build/stlport/src/details/fstream_unistd,1.689,237.876,2.032,1,8
modules/freetype2/src/base/ftobjs,8.33,250530.869,2.032,59,26
dom/plugins/ipc/ChildTimer,1.742,7.51,2.032,2,8
mozilla/dom/network/Connection,1.506,0.0,0.527,0,0
testing/gtest/gtest/include/gtest/gtest-death-test,7.397,12479.0,2.032,2,4
mozilla/dom/quota/QuotaCommon,1.506,0.0,0.527,0,0
media/webrtc/trunk/webrtc/modules/audio_processing/aec/echo_cancellation,2.076,28078.283,2.032,3,8
gfx/thebes/gfxMatrix,14.132,29476.241,2.032,85,7
intl/uconv/ucvlatin/8859-16,1.506,0.0,0.527,0,0
media/libvpx/vp8/decoder/detokenize,1.79,8173.784,2.032,4,11
xpcom/ds/nsHashPropertyBag,2.605,6243.626,2.032,18,20
netwerk/base/src/nsIncrementalDownload,1.506,0.0,2.032,0,23
media/webrtc/trunk/webrtc/system_wrappers/source/trace_impl_no_op,8.617,6.283,2.032,3,4
nsprpub/pr/tests/multiwait,1.506,0.0,2.032,0,34
parser/expat/lib/iasciitab,1.973,0.0,2.031,1,0
js/src/ctypes/libffi/src/dlmalloc,1.874,0.0,2.031,1,0
mp4_demuxer/fourccs,1.506,0.0,0.527,0,0
mozilla/dom/MozMobileConnectionArrayBinding,1.506,0.0,0.527,0,0
asm/ioctls,1.506,0.0,0.527,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/neteq4/neteq,2.065,242651.523,2.032,7,11
mozilla/_ipdltest/PTestDataStructuresSubChild,1.506,0.0,0.527,0,0
content/canvas/src/WebGLShader,2.162,384.992,2.032,8,16
gfx/cairo/cairo/src/cairo-qt,1.561,0.0,2.032,1,1
security/nss/lib/util/base64,3.699,17.31,2.032,22,2
intl/locale/public/nsILanguageAtomService,2.639,1.149,2.032,6,3
security/nss/lib/pki/pki3hack,2.897,15413.577,2.032,17,50
gfx/src/nsThebesGfxFactory,1.506,0.0,2.032,0,8
toolkit/xre/nsNativeAppSupportOS2,1.571,871.039,2.032,2,34
usr/include/malloc,1.506,0.0,0.527,0,0
ipc/chromium/src/base/atomicops_internals_x86_gcc,19.331,36232.313,2.032,19,6
js/src/ctypes/libffi/testsuite/libffi.call/nested_struct9,5.311,3.0,2.032,9,2
libgnomevfs/gnome-vfs-ops,1.506,0.0,0.527,0,0
media/webrtc/signaling/src/sipcc/include/cc_info_listener,1.56,0.0,2.032,1,1
sys/videoio,1.506,0.0,0.527,0,0
other-licenses/atk-1.0/atk/atkrelationtype,16.253,7341.15,2.031,3,1
image/src/DiscardTracker,1.851,438941.64,2.032,5,14
dom/xslt/base/txOwningArray,1.813,0.0,2.032,2,1
nsIVolumeService,1.506,0.0,0.527,0,0
security/sandbox/win/src/crosscall_client,4.167,3277.182,2.032,17,6
widget/qt/nsWindow,4.673,731003.26,2.032,28,59
xpcom/reflect/xptcall/src/md/unix/xptcstubs_ppc_rhapsody,1.506,0.0,2.032,0,9
modules/freetype2/include/freetype/config/ftheader,800.622,68.05,2.032,253,1
gfx/skia/src/views/SkWindow,3.21,7547.707,2.032,9,30
nsprpub/config/libc_r,1.506,0.0,0.527,0,0
other-licenses/bsdiff/bsdiff,1.506,0.0,2.032,0,7
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/rtp_format_video_generic,1.734,0.0,2.032,3,2
security/sandbox/chromium/base/shim/base/third_party/nspr/prtime,6.967,6.463,2.032,42,1
media/libopus/silk/NLSF_del_dec_quant,1.587,0.0,2.031,1,6
dom/base/nsIScriptExternalNameSet,1.736,0.167,2.032,4,3
mozglue/linker/szip,1.506,0.0,2.032,0,18
gfx/skia/src/svg/SkSVGClipPath,1.719,0.0,2.032,2,10
media/webrtc/trunk/webrtc/modules/audio_coding/neteq4/dtmf_tone_generator,2.451,228.259,2.032,5,6
security/nss/cmd/sdrtest/sdrtest,1.913,31813.523,2.032,1,22
camera/CameraParameters,1.506,0.0,0.527,0,0
intl/icu/source/common/ucnv_u32,1.613,0.286,2.032,1,14
modules/freetype2/src/truetype/tterrors,2.443,19.315,2.032,7,3
gfx/skia/include/effects/SkPorterDuff,1.719,6.028,2.032,1,3
dom/xslt/xpath/txXPathNode,5.904,30414.749,2.032,34,13
nsCDefaultURIFixup,1.506,0.0,0.527,0,0
build/stlport/stlport/stl/_stlport_version,101.79,0.0,2.032,2,0
chrome/src/nsChromeProtocolHandler,1.597,76.114,2.032,2,22
extensions/universalchardet/src/xpcom/nsUniversalCharDetDll,1.72,5.505,2.032,2,1
netwerk/protocol/about/nsAboutProtocolHandler,1.597,158.401,2.032,2,22
widget/os2/nsLookAndFeel,1.678,109.108,2.032,2,12
security/nss/lib/softoken/legacydb/keydbi,2.061,807.213,2.032,5,6
media/webrtc/trunk/webrtc/modules/video_coding/main/source/inter_frame_delay,2.001,0.111,2.032,2,4
xpctest,1.506,0.0,0.527,0,0
modules/zlib/src/crc32,3.22,4819.247,2.032,8,6
dom/base/nsIScriptNameSpaceManager,1.634,0.0,2.032,4,0
media/webrtc/trunk/webrtc/modules/audio_coding/main/test/TwoWayCommunication,1.67,59.079,2.032,2,18
security/sandbox/chromium/base/threading/platform_thread_win,4.349,87731.722,2.032,8,9
modules/freetype2/src/autofit/afpic,2.195,5.778,2.032,4,5
media/libtheora/lib/apiwrapper,1.736,26.232,2.032,2,13
content/xul/document/src/XULDocument,1.637,82653.102,2.032,4,116
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/isac/fix/test/kenny,1.506,0.0,2.032,0,6
usr/include/netinet/ip,1.506,0.0,0.527,0,0
nsIVariant,1.506,0.0,0.527,0,0
mozilla/ipc/FileDescriptorUtils,1.506,0.0,0.527,0,0
media/libtheora/lib/arm/armstate,1.506,0.0,2.031,0,1
security/nss/lib/ckfw/capi/staticobj,1.63,0.5,2.032,1,4
nsIContextMenuListener,1.506,0.0,0.527,0,0
media/webrtc/signaling/src/sipcc/cpr/android/cpr_android_in,1.506,0.0,0.527,0,0
security/sandbox/chromium/base/profiler/alternate_timer,1.506,0.0,2.031,0,1
widget/windows/nsAppShell,2.299,383538.724,2.032,8,17
security/nss/lib/softoken/sdb,3.258,81733.812,2.032,16,26
media/webrtc/trunk/webrtc/system_wrappers/test/TestSort/TestSort,1.506,0.0,2.032,0,5
js/src/yarr/PageBlock,4.891,6117.319,2.032,3,6
security/nss/cmd/rsaperf/rsaperf,1.826,1857.527,2.032,1,37
content/html/content/src/HTMLSharedObjectElement,1.506,0.0,2.032,0,26
gfx/cairo/cairo/src/cairo-gl-shaders,1.622,15.977,2.032,1,12
gfx/thebes/gfxDWriteShaper,1.671,8.61,2.032,2,12
other-licenses/snappy/src/snappy_unittest,1.786,1792.617,2.032,1,8
nsICertTree,1.506,0.0,0.527,0,0
mozilla/dom/BindingDeclarations,1.506,0.0,0.527,0,0
build/stlport/stlport/iostream,35.868,71407.82,2.032,11,7
netwerk/protocol/http/SpdyPush31,1.729,4634.131,2.032,4,23
mozglue/android/APKOpen,2.799,27804.846,2.032,5,11
xpcom/reflect/xptinfo/src/xptiprivate,13.752,118773.287,2.032,40,28
widget/qt/nsDragService,1.667,56.919,2.032,3,16
security/manager/ssl/src/nsProtectedAuthThread,1.574,12488.502,2.032,2,28
content/svg/content/src/nsSVGLength2,5.183,36852.334,2.032,33,30
widget/gtk/compat/gtk/gtkcolorseldialog,1.506,0.0,0.527,0,0
dom/camera/GonkCameraSource,1.633,139.801,2.032,2,26
js/xpconnect/src/XPCRuntimeService,1.634,880.979,2.032,3,22
nsprpub/pr/include/md/_unixos,2.037,20.094,2.032,2,8
mozilla/_ipdltest/PTestActorPunningPunnedParent,1.506,0.0,0.527,0,0
toolkit/crashreporter/google-breakpad/src/client/windows/unittests/exception_handler_death_test,1.506,0.0,2.032,0,20
nsIPrefService,1.506,0.0,0.527,0,0
mozilla/dom/IDBKeyRangeBinding,1.506,0.0,0.527,0,0
intl/icu/source/i18n/uspoof_conf,1.621,97.915,2.032,2,28
media/webrtc/trunk/webrtc/modules/audio_device/ios/audio_device_utility_ios,1.685,0.0,2.032,1,8
toolkit/mozapps/update/common/uachelper,3.175,0.0,2.032,3,2
G726Interface,1.506,0.0,0.527,0,0
gfx/skia/include/core/SkPath,29.949,49730.98,2.032,122,19
toolkit/xre/MacApplicationDelegate,1.912,0.0,2.032,1,0
layout/base/nsIReflowCallback,2.199,0.0,2.032,17,0
nsIVersionComparator,1.506,0.0,0.527,0,0
js/MemoryMetrics,1.506,0.0,0.527,0,0
intl/icu/source/common/ustrfmt,2.614,4.555,2.032,15,8
nsIProtocolHandler,1.506,0.0,0.527,0,0
js/src/assembler/assembler/MacroAssemblerX86Common,3.26,6344.048,2.032,4,8
xpcom/ds/nsCharSeparatedTokenizer,5.157,586.289,2.032,34,5
media/webrtc/trunk/webrtc/modules/audio_coding/main/acm2/acm_speex,1.814,0.0,2.032,1,5
nsIAlarmHalService,1.506,0.0,0.527,0,0
wingdi,1.506,0.0,0.527,0,0
other-licenses/android/dst,6.228,0.0,2.032,2,0
mozilla/dom/PluginArrayBinding,1.506,0.0,0.527,0,0
mfbt/double-conversion/bignum-dtoa,2.158,6240.833,2.032,2,5
netwerk/dns/nsIDNKitInterface,2.823,3.0,2.032,3,1
layout/forms/nsFormControlFrame,2.125,743.723,2.032,14,30
mozilla/dom/SVGImageElement,1.506,0.0,0.527,0,0
media/webrtc/trunk/webrtc/system_wrappers/source/trace_impl,2.098,12294.81,2.032,3,19
media/libvpx/vp9/common/vp9_default_coef_probs,1.933,0.0,2.032,1,1
js/src/jsast,1.506,0.0,0.527,0,0
mozilla/dom/HTMLTableSectionElement,1.506,0.0,0.527,0,0
media/webrtc/signaling/src/sipcc/core/includes/phone_platform_constants,12.546,0.0,2.032,28,0
media/libtremor/lib/asm_arm,2.722,0.0,2.031,2,0
js/src/jsapi-tests/testJSEvaluateScript,1.506,0.0,2.032,0,2
toolkit/crashreporter/google-breakpad/src/common/windows/pdb_source_line_writer,2.878,12.404,2.032,4,6
layout/style/StyleRule,5.247,617864.328,2.032,14,45
extensions/universalchardet/src/base/CharDistribution,3.554,650.448,2.032,7,4
ipc/dbus/RawDBusConnection,1.688,2.125,2.032,2,13
nsITaskbarProgress,1.506,0.0,0.527,0,0
xpcom/io/nsLocalFileUnix,1.506,0.0,2.032,0,44
toolkit/components/parentalcontrols/nsParentalControlsServiceWin,1.576,0.0,2.032,1,19
content/svg/content/src/SVGAnimatedNumberList,2.962,43808.022,2.032,12,14
mozilla/layers/MacIOSurfaceTextureHostOGL,1.506,0.0,0.527,0,0
media/libvpx/vp8/common/x86/vp8_asm_stubs,1.506,0.0,2.031,0,5
gfx/skia/include/views/SkOSWindow_NaCl,2.409,868.781,2.032,4,5
gfx/tests/gtest/TestSkipChars,1.506,0.0,2.032,0,3
widget/BasicEvents,22.738,83066.02,2.032,107,9
security/nss/cmd/libpkix/pkix_pl/module/test_httpcertstore,1.524,6.833,2.032,1,18
layout/xul/nsIRootBox,1.762,3.152,2.032,6,2
toolkit/xre/nsWindowsDllInterceptor,3.234,2.0,2.032,5,1
js/src/devtools/vprof/vprof,13.695,136193.312,2.032,10,3
editor/libeditor/html/TypeInState,1.648,51.963,2.032,4,22
nsIDataSignatureVerifier,1.506,0.0,0.527,0,0
accessible/src/atk/XULTreeGridAccessibleWrap,1.506,0.0,2.032,0,1
build/stlport/stlport/stl/_string_operators,2.951,966.842,2.032,1,8
gfx/layers/opengl/TextureHostOGL,1.708,63982.839,2.032,3,47
js/xpconnect/src/XPCWrappedNativeJSOps,2.351,1878.599,2.032,9,27
security/sandbox/chromium/base/time/time,24.257,59784.258,2.032,21,16
image/src/ICOFileHeaders,1.656,0.0,2.032,2,1
security/sandbox/chromium/base/win/scoped_handle,4.561,56156.961,2.032,19,14
media/omx-plugin/include/gb/stagefright/MetaData,2.726,192.812,2.032,9,5
editor/libeditor/html/nsTableEditor,1.65,171.37,2.032,4,31
netwerk/sctp/src/netinet/sctp_process_lock,1.506,0.0,0.527,0,0
media/webrtc/trunk/testing/gtest/src/gtest-internal-inl,4.946,1844.146,2.032,16,16
intl/icu/source/common/normalizer2impl,2.405,57821.416,2.032,16,35
gfx/tests/gtest/gfxWordCacheTest,1.506,0.0,2.032,0,18
intl/icu/source/common/uobject,30.382,71113.904,2.032,225,7
usr/include/nl_types,1.506,0.0,0.527,0,0
gfx/skia/src/utils/mac/SkStream_mac,1.528,0.0,2.032,1,7
netwerk/sctp/src/netinet/sctp_os_userspace,8.42,112696.187,2.032,9,15
security/sandbox/chromium/base/memory/singleton,2.892,5274.675,2.032,6,12
uriloader/exthandler/android/nsExternalSharingAppService,1.573,0.0,2.032,1,20
media/webrtc/trunk/tools/gyp/test/dependencies/b/b3,3.873,0.0,0.527,1,0
mozilla/net/CookieServiceParent,1.506,0.0,0.527,0,0
content/canvas/src/WebGLExtensionInstancedArrays,1.589,47.033,2.032,1,10
content/canvas/src/WebGLContextNotSupported,1.516,0.0,2.032,1,0
intl/uconv/ucvlatin/macgreek,1.506,0.0,0.527,0,0
media/webrtc/trunk/tools/gyp/test/same-source-file-name/src/prog2,1.506,0.0,2.031,0,1
mozilla/dom/Errors,1.506,0.0,0.527,0,0
media/webrtc/trunk/tools/gyp/test/make/noload/main,1.506,0.0,0.527,0,1
content/svg/content/src/SVGFEFloodElement,1.506,0.0,2.032,0,12
intl/icu/source/common/caniter,1.574,24956.101,2.032,2,27
gfx/graphite2/src/gr_char_info,1.611,1613.935,2.032,2,2
intl/uconv/ucvibm/nsCP1131ToUnicode,1.714,0.0,2.032,1,7
mozilla/_ipdltest/PTestActorPunningSubParent,1.506,0.0,0.527,0,0
toolkit/crashreporter/google-breakpad/src/processor/static_map_iterator,5.573,12.806,2.032,9,4
js/public/CallNonGenericMethod,1.506,0.0,2.032,0,2
embedding/components/appstartup/src/nsIAppStartupNotifier,2.422,0.0,2.032,6,0
mozilla/dom/MozTimeManagerBinding,1.506,0.0,0.527,0,0
editor/libeditor/base/nsIAbsorbingTransaction,1.599,0.0,2.032,2,3
toolkit/crashreporter/google-breakpad/src/processor/stackwalker_x86,1.924,57530.627,2.032,6,26
AMRWBInterface,1.506,0.0,0.527,0,0
intl/icu/source/tools/ctestfw/unicode/tstdtmod,1.776,3539.141,2.032,2,12
nsprpub/pr/src/md/windows/w95dllmain,1.506,0.0,2.032,0,4
other-licenses/7zstub/src/Common/Random,2.851,0.067,2.031,2,2
media/libvorbis/lib/vorbis_smallft,1.632,0.777,2.031,2,4
media/libjpeg/jdapistd,1.789,12477.766,2.032,3,6
netwerk/protocol/http/HttpLog,4.998,0.0,2.032,37,0
gfx/angle/src/libGLESv2/renderer/shaders/compiled/luminanceps,1.586,0.0,2.031,1,0
build/stlport/stlport/mem,1.506,0.0,2.032,0,3
content/svg/content/src/SVGAnimatedPreserveAspectRatio,2.471,2750.087,2.032,11,27
intl/icu/source/common/unicode/udata,7.608,93849.374,2.032,55,8
nsIWindowMediator,1.506,0.0,0.527,0,0
nsISelection,1.506,0.0,0.527,0,0
gfx/skia/include/views/animated/SkWidgetViews,2.235,3493.208,2.032,8,24
experimental/StrokePathRenderer/GrStrokePathRenderer,1.506,0.0,0.527,0,0
xpcom/tests/TestQuickReturn,1.506,0.0,0.527,0,0
xpcom/glue/nsThreadIDs,1.506,0.0,0.527,0,0
gfx/cairo/cairo/src/cairo-surface-offset,1.567,7.64,2.032,1,17
mozilla/_ipdltest/PTestSelfManageRootParent,1.506,0.0,0.527,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/main/test/TestAllCodecs,1.658,148.312,2.032,2,21
media/webrtc/trunk/webrtc/video_engine/include/vie_image_process,3.047,58426.542,2.032,12,3
intl/icu/source/i18n/nultrans,1.723,0.111,2.032,4,14
mozilla/ipc/CrossProcessMutex,1.506,0.0,0.527,0,0
intl/icu/source/common/umath,3.008,140.731,2.032,20,5
intl/uconv/ucvlatin/nsISOIR111ToUnicode,1.733,5.467,2.032,2,7
mozilla/dom/IccManager,1.506,0.0,0.527,0,0
js/src/vm/Shape,20.558,10902.263,2.032,52,41
ipc/testshell/TestShellParent,1.879,6432.129,2.032,4,9
intl/icu/source/tools/ctestfw/ucln_ct,1.506,0.0,2.031,0,1
Dvdmedia,1.506,0.0,0.527,0,0
media/webrtc/trunk/webrtc/video_engine/test/common/video_renderer,5.357,16105.128,2.032,8,6
mozilla/layers/CompositorTypes,1.506,0.0,0.527,0,0
mozilla/ipc/Transport_posix,1.506,0.0,0.527,0,0
gfx/angle/src/libGLESv2/renderer/ShaderExecutable9,1.879,0.0,2.032,2,5
xpfe/appshell/src/nsContentTreeOwner,1.582,2.364,2.032,2,27
gfx/skia/src/ports/SkImageDecoder_CG,1.506,0.0,2.032,0,15
usr/include/arpa/nameser,1.506,0.0,0.527,0,0
dom/events/nsPaintRequest,1.632,31.691,2.032,2,20
nsprpub/pr/tests/pipepong,1.506,0.0,0.527,0,0
gfx/cairo/cairo/src/cairo-tee,1.833,2.315,2.032,3,1
toolkit/components/places/nsPlacesTables,2.261,0.0,2.032,3,1
mozilla/_ipdltest/PTestRacyReentryParent,1.506,0.0,0.527,0,0
media/webrtc/signaling/src/peerconnection/MediaStreamList,1.576,0.0,2.032,1,19
intl/uconv/ucvtw2/nsUnicodeToEUCTW,1.681,5.467,2.032,2,9
toolkit/crashreporter/google-breakpad/src/processor/basic_source_line_resolver_unittest,1.506,0.0,2.032,0,16
intl/strres/src/nsStringBundle,1.677,998.0,2.032,2,31
netwerk/protocol/rtsp/rtsp/AMPEG4ElementaryAssembler,1.765,1.5,2.032,2,11
media/webrtc/trunk/webrtc/modules/audio_coding/neteq4/mock/mock_delay_manager,1.555,7.769,2.032,1,8
media/webrtc/trunk/tools/gyp/test/mac/cflags/cxxfile_withcflags,1.506,0.0,0.527,0,0
mozilla/dom/HTMLObjectElementBinding,1.506,0.0,0.527,0,0
intl/icu/source/common/mutex,3.667,16869.285,2.032,29,5
modules/freetype2/src/smooth/ftsmooth,1.916,5744.569,2.032,2,18
gfx/skia/src/views/mac/SkTextFieldCell,1.506,0.0,0.527,0,0
media/libogg/include/ogg/ogg,43.098,389321.21,2.032,49,3
gfx/qcms/transform_util,2.199,0.667,2.032,3,7
modules/freetype2/src/type1/t1driver,1.777,1431.787,2.032,2,17
gfx/harfbuzz/src/hb-ot-shape-complex-hangul,1.787,17.173,2.032,1,11
dom/file/FileHelper,1.986,660.217,2.032,7,19
media/libopus/silk/resampler_private_IIR_FIR,1.657,1.783,2.031,1,9
layout/style/CSS,1.646,0.0,2.032,1,10
nsprpub/pr/src/md/unix/netbsd,1.506,0.0,2.032,0,5
dom/system/gonk/VolumeServiceIOThread,1.706,0.333,2.032,2,9
media/webrtc/signaling/src/media-conduit/MediaConduitInterface,1.9,14833.66,2.032,7,8
mozilla/Base64,1.506,0.0,0.527,0,0
gfx/skia/include/core/SkImageFilter,6.033,34898.117,2.032,45,21
intl/lwbrk/public/nsLWBrkCIID,2.041,0.0,2.032,7,0
js/src/ctypes/libffi/src/arm/ffi,1.506,0.0,2.032,0,3
media/webrtc/trunk/build/precompile,1.506,0.0,2.032,0,2
mozilla/dom/DocumentBinding,1.506,0.0,0.527,0,0
build/stlport/stlport/stl/_collate,1.506,0.0,2.032,0,8
dom/smil/nsSMILInstanceTime,2.034,1523.216,2.032,4,11
js/src/assembler/assembler/ARMv7Assembler,1.719,0.0,2.031,1,1
nsIMobileMessageCursorCallback,1.506,0.0,0.527,0,0
media/webrtc/trunk/webrtc/video_engine/test/common/null_platform_renderer,1.506,0.0,2.032,0,1
mozilla/net/PFTPChannelParent,1.506,0.0,0.527,0,0
gfx/cairo/cairo/src/cairo-fixed,1.506,0.0,2.032,0,2
dom/system/gonk/VolumeServiceTest,1.789,12.914,2.032,2,8
netwerk/cookie/nsCookieService,1.632,27703.891,2.032,3,48
winspool,1.506,0.0,0.527,0,0
nsIMacWebAppUtils,1.506,0.0,0.527,0,0
media/webrtc/trunk/webrtc/common_audio/signal_processing/include/signal_processing_library,92.26,1597.373,2.032,193,4
netwerk/protocol/device/AndroidCaptureProvider,1.557,0.0,2.032,1,26
gfx/ots/src/ots,19.071,775602.813,2.032,32,37
media/webrtc/trunk/webrtc/video_engine/include/vie_render,4.205,12.594,2.032,24,2
ipc/chromium/src/third_party/libevent/event_iocp,1.604,443.839,2.032,2,12
nsIControllerContext,1.506,0.0,0.527,0,0
mfbt/tests/TestCountPopulation,1.506,0.0,0.527,0,0
security/manager/ssl/src/nsPK11TokenDB,1.706,4527.63,2.032,7,30
mozglue/build/WindowsDllBlocklist,1.506,0.0,2.032,0,8
media/webrtc/trunk/webrtc/modules/audio_coding/neteq4/test/PayloadTypes,1.666,0.0,2.032,1,0
build/stlport/stlport/stl/debug/_hashtable,1.506,0.0,2.032,0,6
security/nss/lib/ckfw/session,4.687,2851.886,2.032,11,20
SpeexInterface,1.506,0.0,0.527,0,0
nsIInterfaceRequestor,1.506,0.0,0.527,0,0
layout/generic/nsFloatManager,2.054,24995.062,2.032,7,26
rdf/tests/triplescat/triplescat,1.506,0.0,2.032,0,22
intl/uconv/ucvlatin/nsISO88598EToUnicode,1.933,0.007,2.032,2,4
other-licenses/7zstub/src/7zip/Compress/LZ/LZOutWindow,1.847,0.0,2.032,2,6
widget/shared/WidgetUtils,1.826,5178.157,2.032,1,4
toolkit/crashreporter/google-breakpad/src/common/solaris/file_id,1.873,29718.676,2.032,3,9
media/webrtc/trunk/webrtc/modules/video_coding/codecs/tools/video_quality_measurement,1.506,0.0,2.032,0,17
content/html/content/src/HTMLButtonElement,1.506,0.0,2.032,0,41
nsprpub/pr/tests/lltest,1.506,0.0,2.032,0,10
gfx/skia/src/gpu/GrMemory,2.449,0.0,2.032,4,1
mozilla/dom/AnalyserNode,1.506,0.0,0.527,0,0
other-licenses/nsis/Contrib/ServicesHelper/Services,1.506,0.0,2.031,0,2
modules/freetype2/src/gxvalid/gxvkern,1.71,0.65,2.032,2,10
content/svg/content/src/DOMSVGPathSeg,1.687,859.663,2.032,3,23
ipc/chromium/src/base/process_util_posix,2.354,65667.537,2.032,2,20
dom/system/gonk/Volume,2.186,3612.261,2.032,7,16
gfx/angle/src/compiler/VariablePacker,1.934,0.0,2.032,2,5
gfx/skia/src/core/SkFontStream,2.094,900.018,2.032,5,9
