node,page_rank,betweenness,closeness,indegree,outdegree
js/src/ctypes/libffi/testsuite/libffi.call/closure_fn4,2.23,0.0,3.103,0,2
nsprpub/pr/tests/formattm,2.23,0.0,3.105,0,3
tools/reorder/garope,2.23,0.0,3.104,0,5
accessible/src/base/nsARIAMap,12.466,2196.429,3.105,46,14
tools/profiler/libunwind/src/tests/test-ptrace-misc,2.23,0.0,3.105,0,3
netwerk/test/TestStreamPump,2.23,0.0,3.105,0,23
mozilla/dom/indexedDB/IDBCursor,2.23,0.0,0.785,0,0
content/svg/content/src/SVGPathSegUtils,2.847,1277.724,3.105,5,17
resample_sse,2.23,0.0,0.785,0,0
nsIResumableChannel,2.23,0.0,0.785,0,0
modules/freetype2/src/base/ftinit,2.949,12003.271,3.105,8,11
gfx/skia/src/ports/SkXMLPullParser_expat,2.23,0.0,3.105,0,10
layout/style/nsCSSKeywordList,2.705,0.0,3.104,1,1
intl/uconv/ucvibm/cp857,2.23,0.0,0.785,0,0
nsIDOMToString,2.23,0.0,0.785,0,0
modules/libjar/nsJAR,2.561,1715.003,3.105,4,38
js/xpconnect/public/nsTArrayHelpers,2.253,0.0,3.105,1,12
media/libopus/celt/celt_lpc,3.339,0.0,3.103,3,5
mozilla/plugins/PPluginIdentifierChild,2.23,0.0,0.785,0,0
gfx/layers/d3d9/ColorLayerD3D9,2.531,1.733,3.105,2,10
initguid,2.23,0.0,0.785,0,0
nsprpub/pr/src/pthreads/ptthread,2.23,0.0,0.785,0,0
AccessibleTable,2.23,0.0,0.785,0,0
dsplib,2.23,0.0,0.785,0,0
media/libvorbis/lib/vorbis_block,2.23,0.0,3.104,0,22
gfx/skia/include/utils/win/SkIStream,3.166,0.0,3.104,2,2
js/src/vm/MatchPairs,4.314,0.0,3.104,4,0
ipc/chromium/src/base/crypto/cssm_init,3.869,591.778,3.104,2,3
layout/style/nsCSSDataBlock,2.797,2553.974,3.105,4,19
gfx/skia/src/core/SkRasterizer,2.585,64.349,3.104,4,11
layout/base/nsCounterManager,2.351,388.885,3.105,2,21
gfx/skia/src/core/SkDraw,7.065,523136.069,3.105,12,71
sys/cfgodm,2.23,0.0,0.785,0,0
widget/gonk/libui/android_keycodes,7.402,0.0,3.104,4,0
ipc/chromium/src/base/atomicops_unittest,2.23,0.0,3.104,0,3
GL/glew,2.23,0.0,0.785,0,0
synch,2.23,0.0,0.785,0,0
security/nss/lib/smime/smimemessage,2.23,0.0,3.105,0,10
gfx/graphite2/src/inc/SegCacheStore,3.886,2311.008,3.104,6,8
gfx/angle/src/libGLESv2/VertexDataManager,3.009,8956.473,3.104,3,14
gfx/thebes/gfxFailure,2.455,11.584,3.105,3,3
accessible/src/atk/nsMaiInterfaceDocument,2.612,0.0,3.105,1,15
media/libcubeb/src/cubeb_audiounit,2.23,0.0,3.104,0,1
widget/windows/WinTaskbar,2.652,28874.791,3.105,5,34
gfx/qcms/matrix,53.469,679.625,3.105,63,3
js/src/jsexn,12.452,211.397,3.105,11,36
layout/svg/base/src/nsSVGTextFrame,2.451,5212.267,3.105,4,31
security/nss/lib/softoken/legacydb/pcertt,4.38,367.382,3.105,14,12
gfx/skia/src/utils/SkParseColor,2.511,3.355,3.105,3,8
parser/html/nsHtml5ArrayCopy,3.66,342.877,3.105,10,5
modules/freetype2/src/pfr/pfrcmap,3.098,1.004,3.104,3,6
nestegg/nestegg,2.23,0.0,0.785,0,0
accessible/src/xpcom/xpcAccessibleTable,3.139,16.086,3.105,5,11
sys/param,2.23,0.0,0.785,0,0
ipc/chromium/src/base/json_writer_unittest,2.23,0.0,3.104,0,4
content/base/src/nsGenericElement,24.012,983968.552,3.105,203,133
nsISystemProxySettings,2.23,0.0,0.785,0,0
gfx/skia/src/gpu/GrIndexBuffer,3.888,29.741,3.104,11,2
embedding/browser/webBrowser/nsWebBrowserContentPolicy,2.662,466.915,3.105,2,14
nsIAccessibleCursorable,2.23,0.0,0.785,0,0
layout/style/nsROCSSPrimitiveValue,2.347,1.897,3.105,2,23
netwerk/protocol/ftp/FTPChannelChild,2.23,0.0,3.105,0,27
parser/expat/expat_config,2.339,203.042,3.105,2,3
toolkit/mozapps/update/common/pathhash,25.986,0.0,3.104,3,1
other-licenses/7zstub/src/7zip/Bundles/SFXSetup-moz/ExtractCallback,2.433,874.172,3.104,2,25
dom/system/gonk/AutoMounterSetting,2.439,622.912,3.105,2,22
gfx/skia/src/core/SkString,32.47,76631.799,3.105,90,13
ipc/chromium/src/base/pe_image,22.034,0.0,3.104,3,1
other-licenses/7zstub/src/7zip/Archive/7z/7zIn,2.987,2919.335,3.104,5,20
security/manager/ssl/src/nsCMSSecureMessage,2.328,45.5,3.105,2,40
mozilla/_ipdltest/PTestSyncHangChild,2.23,0.0,0.785,0,0
gfx/skia/src/animator/SkAnimatorScript,3.874,326.253,3.105,9,28
tools/profiler/libunwind/src/src/x86/Linit_local,2.23,0.0,3.104,0,1
security/nss/lib/crmf/respcmn,2.847,579.773,3.105,7,21
tools/profiler/libunwind/src/src/x86/is_fpreg,2.23,0.0,3.104,0,1
security/nss/lib/pki/pkistore,3.438,674.525,3.105,8,24
nsprpub/pr/include/prproces,6.694,626.133,3.105,17,4
mfbt/GuardObjects,2.23,0.0,0.785,0,0
nsIFileChannel,2.23,0.0,0.785,0,0
dom/workers/WorkerInlines,2.948,0.0,3.105,6,2
xpcom/glue/nsRefPtrHashtable,5.598,452.035,3.105,29,6
nsprpub/pr/src/md/windows/ntsec,6.546,215.465,3.105,5,9
sys/dir,2.23,0.0,0.785,0,0
dom/plugins/base/android/ANPKeyCodes,3.201,0.0,3.104,1,0
content/xslt/src/xpath/txNameTest,2.57,27.98,3.105,4,10
tools/profiler/libunwind/src/src/arm/Lget_proc_info,2.23,0.0,3.103,0,1
nsIDOMXPathException,2.23,0.0,0.785,0,0
netwerk/base/public/nsURIHashKey,2.909,61.062,3.105,12,7
gfx/skia/src/core/SkBitmap_scroll,2.23,0.0,3.104,0,5
unicode/numfmt,2.23,0.0,0.785,0,0
content/xbl/src/nsBindingManager,6.571,42964.478,3.105,35,64
xpcom/tests/TestStrings,2.23,0.0,3.105,0,18
content/xbl/src/nsXBLContentSink,2.366,5895.762,3.105,3,37
gfx/harfbuzz/src/hb-ot-maxp-table,2.488,0.0,3.105,1,4
content/svg/content/src/nsDOMSVGZoomEvent,2.347,235.033,3.105,2,23
content/html/content/src/nsHTMLUnknownElement,2.262,1.783,3.105,1,12
nsIDOMSVGStyleElement,2.23,0.0,0.785,0,0
media/libopus/celt/fixed_debug,2.23,0.0,0.785,0,0
layout/xul/base/src/nsTextBoxFrame,2.262,0.0,3.105,1,60
wpcapi,2.23,0.0,0.785,0,0
security/nss/lib/freebl/drbg,2.33,3984.76,3.105,1,23
gfx/angle/src/common/version,3.039,0.0,3.104,2,0
xpcexception,2.23,0.0,0.785,0,0
mozilla/a11y/Role,2.23,0.0,0.785,0,0
widget/gonk/libui/Tokenizer,4.227,0.5,3.105,5,5
security/nss/lib/ckfw/capi/ckcapiver,2.23,0.0,3.103,0,1
nsprpub/pr/include/md/_scoos,2.468,0.0,3.104,1,0
libnotify/notify,2.23,0.0,0.785,0,0
security/nss/lib/smime/cmsmessage,2.633,7064.642,3.105,7,19
dom/indexedDB/IDBTransaction,3.405,25426.08,3.105,13,55
mozilla/dom/ImageData,2.23,0.0,0.785,0,0
content/base/src/nsGenConImageContent,2.256,156.329,3.105,1,16
toolkit/crashreporter/google-breakpad/src/processor/linked_ptr,3.768,0.0,3.104,7,0
ipc/chromium/src/third_party/libevent/select,3.844,93323.967,3.105,1,8
widget/android/AndroidBridge,10.536,437776.007,3.105,38,45
nsICycleCollectorListener,2.23,0.0,0.785,0,0
nsIPhonetic,2.23,0.0,0.785,0,0
nsprpub/pr/tests/freeif,2.23,0.0,3.105,0,3
gfx/skia/src/svg/SkSVGPolygon,2.67,0.0,3.104,2,7
editor/libeditor/base/DeleteRangeTxn,2.379,18.39,3.105,2,22
gfx/skia/src/animator/SkCondensedDebug,2.23,0.0,3.104,0,2
widget/windows/KeyboardLayout,2.487,19.163,3.105,3,16
netwerk/base/src/nsURLHelper,5.095,2623.435,3.105,28,23
security/nss/lib/freebl/loader,3.163,10799.859,3.105,6,24
dom/power/Types,3.36,0.0,3.104,3,1
intl/uconv/ucvlatin/nsISO88593ToUnicode,2.566,0.034,3.105,2,7
nsIIDNService,2.23,0.0,0.785,0,0
intl/lwbrk/src/nsRuleBreaker,2.23,0.0,3.105,0,4
tools/profiler/libunwind/src/src/mips/Linit_remote,2.23,0.0,3.103,0,1
gfx/angle/src/libGLESv2/utilities,6.123,5.917,3.104,11,7
asm/cputable,2.23,0.0,0.785,0,0
mozilla/dom/XMLHttpRequestUploadBinding,2.23,0.0,0.785,0,0
parser/htmlparser/public/nsIParserNode,3.595,269.068,3.105,6,4
nsIRefreshURI,2.23,0.0,0.785,0,0
tools/reorder/mcount,2.23,0.0,0.785,0,0
gfx/skia/include/core/SkPathEffect,7.775,889.028,3.104,25,9
gfx/skia/src/images/SkImageDecoder_libpng,2.23,0.0,3.105,0,30
Guiddef,2.23,0.0,0.785,0,0
jis0208ext,2.23,0.0,0.785,0,0
media/libopus/silk/LP_variable_cutoff,2.397,12.266,3.104,2,9
ipc/chromium/src/base/string16,30.999,14328.068,3.105,25,6
gfx/skia/src/ports/SkOSFile_brew,2.23,0.0,3.104,0,1
netwerk/test/TestBlockingSocket,2.23,0.0,3.105,0,19
