node,page_rank,betweenness,closeness,indegree,outdegree
security/nss/cmd/libpkix/pkix/top/test_buildchain_uchecker,2.705,3.646,3.44,1,20
nsIContentPrefService,2.673,0.0,0.944,0,0
nsISystemProxySettings,2.673,0.0,0.944,0,0
extensions/spellcheck/src/mozInlineSpellWordUtil,2.88,64.109,3.441,2,19
gfx/cairo/cairo/src/cairo-win32-private,3.083,13.383,3.44,4,6
nsINSSCertCache,2.673,0.0,0.944,0,0
embedding/browser/activex/src/pluginhostctrl/pluginsdk_include/jni,15.24,21090.558,3.44,13,2
security/manager/ssl/src/nsCrypto,2.752,660.506,3.441,2,114
tools/trace-malloc/lib/nsTypeInfo,5.309,0.0,3.439,2,0
security/nss/cmd/btoa/btoa,2.673,0.0,3.441,0,8
content/xul/content/src/nsXULElement,3.733,108426.583,3.441,9,112
netwerk/wifi/wlanapi,2.825,0.0,3.44,1,0
netwerk/test/TestBlockingSocket,2.673,0.0,3.441,0,19
security/nss/lib/sysinit/nsssysinit,2.673,0.0,3.441,0,14
mozilla/layout/PRenderFrameChild,2.673,0.0,0.944,0,0
rdf/tests/rdfpoll/rdfpoll,2.673,0.0,3.441,0,24
xpcom/reflect/xptcall/src/md/unix/xptcinvoke_arm_netbsd,2.673,0.0,3.441,0,5
js/src/ctypes/libffi/testsuite/libffi.call/return_fl3,2.673,0.0,3.439,0,1
xpfe/appshell/src/nsWindowMediator,3.213,1246.562,3.441,3,25
usr/include/openssl/sha,2.673,0.0,0.944,0,0
security/nss/lib/freebl/ecl/ec2_193,4.696,13.667,3.44,7,8
nsprpub/pr/src/misc/pripc,3.814,1.583,3.441,2,5
modules/freetype2/src/base/ftbitmap,2.98,92.584,3.44,2,12
gfx/angle/src/compiler/Intermediate,66.413,306363.375,3.441,41,10
ipc/chromium/src/base/lock_impl_win,2.673,0.0,3.44,0,2
uriloader/exthandler/unix/nsExternalSharingAppService,3.07,1.0,3.44,2,1
inISearchProcess,2.673,0.0,0.944,0,0
content/base/public/nsIStyleSheetLinkingElement,3.436,0.167,3.441,13,3
ipc/chromium/src/base/histogram,6.059,18590.826,3.441,9,10
content/svg/content/src/nsSVGPolyElement,3.037,123.025,3.441,3,22
gfx/angle/src/libEGL/Config,5.036,1.933,3.439,4,5
nsIPluginStreamListener,2.673,0.0,0.944,0,0
gfx/thebes/woff,6.952,58326.213,3.44,4,7
security/nss/lib/libpkix/include/pkix_checker,4.859,0.0,3.439,5,1
security/nss/lib/freebl/dh,2.673,0.0,3.441,0,14
gfx/src/gfxCore,50.709,15069.374,3.441,52,1
modules/freetype2/src/sfnt/sfobjs,3.115,748.836,3.44,3,18
xpcom/typelib/xpt/src/xpt_xdr,4.883,1510.845,3.441,6,6
usr/include/linux/stat,2.673,0.0,0.944,0,0
xpcom/base/pure_api,2.673,0.0,0.944,0,0
security/nss/lib/ckfw/token,7.668,961.759,3.44,9,16
toolkit/crashreporter/google-breakpad/src/common/linux/linux_libc_support,6.8,0.0,3.44,8,0
jpeg/simd/jsimd,3.964,0.0,3.44,3,2
security/nss/lib/libpkix/pkix_pl_nss/module/pkix_pl_pk11certstore,3.448,1705.894,3.441,5,46
content/base/src/nsTextNode,3.778,1706.445,3.441,22,31
widget/src/windows/nsNativeDragTarget,2.889,62870.332,3.441,3,24
intl/uconv/ucvlatin/nsISO885910ToUnicode,3.077,0.033,3.441,2,7
nsprpub/pr/tests/io_timeoutu,2.929,0.0,3.441,2,15
nsprpub/pr/include/md/_darwin,2.673,0.0,3.441,0,3
netwerk/test/TestCommon,6.565,8824.922,3.441,23,11
dom/plugins/ipc/PluginInstanceParent,4.32,48334.522,3.441,9,43
nsIPrintOptions,2.673,0.0,0.944,0,0
editor/libeditor/html/nsHTMLEditUtils,3.861,72.347,3.441,12,15
toolkit/crashreporter/google-breakpad/src/google_breakpad/processor/basic_source_line_resolver,4.408,11.934,3.439,11,5
security/nss/lib/freebl/mpi/mpcpucache,5.268,1208.278,3.44,2,1
nsIProtocolProxyService2,2.673,0.0,0.944,0,0
security/nss/lib/ssl/ssl,8.519,5877.752,3.441,43,12
content/base/public/nsIAttribute,3.975,143.011,3.441,11,5
net/base/net_util,2.673,0.0,0.944,0,0
js/src/xpconnect/src/xpcprivate,10.721,148165.102,3.441,55,88
security/nss/lib/zlib/infback,11.046,8962.61,3.44,1,9
jpeg/jcmarker,3.172,4.876,3.44,2,7
parser/expat/lib/expat_external,7.228,0.0,3.44,6,0
nsIXULAppInstall,2.673,0.0,0.944,0,0
toolkit/crashreporter/google-breakpad/src/processor/minidump,5.624,20155.504,3.44,12,17
xpcom/tests/TestCOMPtr,2.673,0.0,3.441,0,7
modules/freetype2/include/freetype/ftoutln,7.034,2456.805,3.44,20,8
gfx/cairo/cairo/src/cairo-hash,15.481,155.296,3.44,7,6
ATLCTL,2.673,0.0,0.944,0,0
nsIXULAppInfo,2.673,0.0,0.944,0,0
gfx/cairo/cairo/src/cairo-hull,2.874,0.65,3.44,1,12
intl/uconv/tests/nsconv,2.673,0.0,3.441,0,13
nsIThreadPool,2.673,0.0,0.944,0,0
nsICryptoHMAC,2.673,0.0,0.944,0,0
security/nss/lib/libpkix/pkix_pl_nss/module/pkix_pl_aiamgr,6.322,973.841,3.441,6,29
gfx/cairo/cairo/src/cairo-qt-surface,2.673,0.0,3.44,0,22
xpcom/ds/nsTimelineService,3.115,191.752,3.44,2,9
ipc/chromium/src/base/gfx/native_theme_unittest,2.673,0.0,3.44,0,3
netwerk/protocol/about/nsAboutBlank,2.871,28.751,3.441,2,15
tools/reorder/histogram,3.241,0.0,3.439,1,3
widget/src/qt/nsQtKeyUtils,4.582,476.814,3.44,3,5
dom/plugins/ipc/PluginScriptableObjectUtils,3.269,685.891,3.441,3,15
nsIDOMMediaList,2.673,0.0,0.944,0,0
content/svg/content/src/nsSVGValue,4.08,29.834,3.441,8,11
xpcom/string/public/nsTPromiseFlatString,14.621,8378.718,3.441,15,4
modules/freetype2/src/psaux/psconv,4.392,86.972,3.44,4,7
netwerk/base/src/nsAuthInformationHolder,3.179,0.0,3.441,3,7
security/nss/lib/zlib/uncompr,2.901,0.0,3.44,1,4
browser/components/dirprovider/nsBrowserDirectoryServiceDefs,2.77,0.0,3.44,1,0
gfx/thebes/gfxFT2Fonts,3.002,53638.164,3.441,5,45
jpeg/jfdctflt,2.673,0.0,3.44,0,4
mozilla/jetpack/PJetpackParent,2.673,0.0,0.944,0,0
security/nss/cmd/libpkix/pkix_pl/pki/test_generalname,2.705,2.01,3.44,1,8
content/events/src/nsEventListenerService,2.802,75.735,3.441,3,32
js/src/assembler/TestMain,2.673,0.0,3.439,0,11
db/mork/src/morkThumb,3.211,45.06,3.441,3,15
gfx/cairo/cairo/src/cairo-svg-surface-private,2.748,0.0,3.44,1,6
js/src/nanojit/LIRopcode,2.673,0.0,0.944,0,0
toolkit/crashreporter/google-breakpad/src/processor/simple_symbol_supplier,3.692,2508.51,3.44,4,7
gfx/cairo/cairo/test/leaky_polygon,2.673,0.0,3.44,0,3
content/svg/content/src/SVGAnimatedLengthList,4.419,1476.998,3.441,9,11
parser/htmlparser/public/nsIParser,13.126,1436.437,3.441,69,10
nsprpub/pr/src/io/prmapopt,3.1,9.934,3.441,1,9
mozilla/Omnijar,2.673,0.0,0.944,0,0
js/src/jsdtoa,10.467,75269.865,3.44,5,15
xpcom/tests/static-checker/TestStackTemplate,2.673,0.0,3.441,0,2
intl/uconv/ucvlatin/8859-11,2.673,0.0,0.944,0,0
jpeg/jdatadst,2.673,0.0,3.44,0,5
gfx/angle/src/compiler/OutputHLSL,4.515,16.683,3.439,4,13
nsIDocumentLoaderFactory,2.673,0.0,0.944,0,0
gelf,2.673,0.0,0.944,0,0
gfx/src/nsSystemFontsWin,2.922,0.0,3.441,1,10
gfx/cairo/cairo/src/cairo-region,11.172,533.51,3.44,18,10
widget/src/windows/JumpListItem,3.009,260.619,3.441,3,23
modules/freetype2/src/sfnt/sfntpic,4.101,0.996,3.44,4,4
unicode/plurfmt,2.673,0.0,0.944,0,0
js/src/xpconnect/tests/idispatch/COM/nsXPCDispSimple,6.462,0.0,0.945,3,2
shlguid,2.673,0.0,0.944,0,0
embedding/browser/activex/tests/IEPatcher/ScanForFilesDlg,4.866,0.0,3.44,2,4
ipc/chromium/src/base/sys_string_conversions,30.643,1443.988,3.44,13,5
dom/indexedDB/Key,2.764,0.0,3.441,1,5
layout/svg/base/src/nsSVGFilterInstance,2.845,61.886,3.441,3,36
toolkit/crashreporter/google-breakpad/src/client/mac/handler/protected_memory_allocator,17.822,0.0,0.944,1,1
gfx/angle/src/compiler/osinclude,58.096,26497.5,3.439,6,1
intl/uconv/ucvlatin/nsUnicodeToCP866,3.077,0.033,3.441,2,7
security/nss/lib/util/dersubr,4.028,1796.183,3.441,8,12
sys/mpctl,2.673,0.0,0.944,0,0
media/libvpx/vp8/decoder/decoderthreading,2.834,0.111,3.439,2,3
toolkit/crashreporter/client/crashreporter_unix_common,4.557,562.238,3.44,1,3
AccessibleApplication,2.673,0.0,0.944,0,0
nsICharRepresentable,2.673,0.0,0.944,0,0
nsIProgrammingLanguage,2.673,0.0,0.944,0,0
toolkit/crashreporter/google-breakpad/src/processor/linked_ptr,4.538,0.0,3.44,7,0
xpctest_domstring,2.673,0.0,0.944,0,0
nsIDOMSVGPoint,2.673,0.0,0.944,0,0
nsIAccessibleHyperLink,2.673,0.0,0.944,0,0
security/nss/lib/ckfw/capi/cobject,3.394,1108.55,3.441,3,16
parser/htmlparser/public/nsIContentSink,9.125,480.539,3.441,40,8
nsIXPIInstallInfo,2.673,0.0,0.944,0,0
unknwn,2.673,0.0,0.944,0,0
dom/ipc/TabMessageUtils,3.056,41.447,3.441,2,8
js/src/analysis-tests/green-toredptr,6.461,6.0,3.44,4,2
ipc/ipdl/test/cxx/TestShmem,3.73,0.0,3.44,1,3
layout/xul/base/src/nsIScrollbarFrame,2.994,0.0,3.44,6,1
xpcom/string/src/nsStringComparator,2.673,0.0,3.441,0,9
security/manager/pki/src/nsNSSDialogHelper,3.308,0.0,3.441,3,8
xpcom/build/nsXPCOM,213.053,6925.778,3.441,135,7
mach/notify,2.673,0.0,0.944,0,0
xpcom/tests/TestPipes,2.673,0.0,3.441,0,20
gfx/thebes/nsCoreAnimationSupport,2.935,0.0,3.44,1,0
modules/libpr0n/decoders/nsIconDecoder,6.431,730.504,3.441,2,12
nsIMenuBoxObject,2.673,0.0,0.944,0,0
js/src/analysis-tests/misdeclared-red-funcptr,2.673,0.0,3.44,0,1
security/nss/lib/freebl/mpi/tests/mptest-9,2.673,0.0,3.44,0,2
netwerk/protocol/about/nsAboutCache,2.764,0.0,3.441,1,26
toolkit/crashreporter/google-breakpad/src/google_breakpad/common/minidump_exception_mac,6.364,0.0,3.439,1,1
widget/src/gtk2/gtkdrawing,3.535,0.0,3.44,3,0
mozilla/ipc/PDocumentRendererShmemChild,2.673,0.0,0.944,0,0
mozilla/_ipdltest/PTestRPCRacesParent,2.673,0.0,0.944,0,0
nsIXMLHttpRequest,2.673,0.0,0.944,0,0
widget/src/gtk2/nsScreenManagerGtk,2.894,97.076,3.441,2,18
nsIPluginTag,2.673,0.0,0.944,0,0
xpcom/components/ModuleLoader,2.673,0.0,3.44,0,1
gfx/thebes/gfxD2DSurface,3.165,50.861,3.441,3,10
xpcom/reflect/xptcall/src/md/unix/xptcstubs_x86_64_linux,2.673,0.0,3.441,0,9
ipc/chromium/src/chrome/common/ipc_sync_message_unittest,2.673,0.0,3.44,0,7
parser/expat/lib/nametab,3.568,0.0,3.439,1,0
gfx/src/mozilla-decoder,2.834,0.0,3.441,1,15
nsprpub/pr/include/md/_os2_errors,2.673,0.0,3.441,0,2
layout/style/nsStyleCoord,7.788,1508.395,3.441,40,15
nsIQueryContentEventResult,2.673,0.0,0.944,0,0
gfx/angle/src/compiler/localintermediate,13.389,11060.257,3.44,6,8
nsprpub/pr/tests/exit,2.673,0.0,3.441,0,15
mozilla/Preferences,2.673,0.0,0.944,0,0
content/base/src/nsAtomListUtils,7.385,0.0,3.441,4,3
nsIDOMXULDescriptionElement,2.673,0.0,0.944,0,0
nsIStreamCipher,2.673,0.0,0.944,0,0
layout/style/nsICSSPseudoComparator,2.957,0.0,3.44,3,0
modules/libimg/png/mozpngconf,18.287,1726.553,3.44,8,1
other-licenses/atk-1.0/atk/atkimage,3.75,861.471,3.44,3,2
intl/locale/src/nsLocaleService,2.673,0.0,3.441,0,25
mozilla/ModuleLoader,2.673,0.0,0.944,0,0
mozilla/ipc/PDocumentRendererParent,2.673,0.0,0.944,0,0
mozilla/plugins/AStream,2.673,0.0,0.944,0,0
xpcom/glue/arm,4.649,0.0,3.441,1,2
extensions/universalchardet/src/base/JISFreq,2.673,0.0,0.944,0,0
other-licenses/atk-1.0/atk/atknoopobjectfactory,2.957,0.0,3.439,1,1
widget/src/os2/nsClipboard,3.294,220.363,3.441,5,14
media/libtheora/lib/huffdec,4.003,1846.886,3.44,4,10
media/libtremor/lib/mdct_lookup,2.972,0.0,3.439,1,2
intl/uconv/ucvlatin/nsUnicodeToZapfDingbat,3.077,0.033,3.441,2,7
ipc/chromium/src/base/process_win,2.673,0.0,3.44,0,4
layout/style/nsComputedDOMStyle,3.279,28008.345,3.441,10,78
nsIDOMClientRectList,2.673,0.0,0.944,0,0
chrome/src/nsChromeRegistry,3.497,25641.8,3.441,8,40
d3d10,2.673,0.0,0.944,0,0
nsIExtensionManager,2.673,0.0,0.944,0,0
gfx/thebes/gfxXlibSurface,3.557,62881.386,3.441,7,18
security/nss/lib/freebl/mpi/test-info,3.343,0.0,3.439,1,1
security/nss/lib/base/hashops,3.378,0.0,3.441,2,5
ipc/chromium/src/third_party/libevent/kqueue,4.49,30.551,3.44,1,8
accessible/src/atk/nsAccessNodeWrap,3.601,463.985,3.441,3,7
ipc/chromium/src/third_party/libevent/sample/time-test,2.673,0.0,3.44,0,4
xpcom/tests/static-checker/OverrideOK1,2.673,0.0,3.441,0,1
nsIPhoneSupport,2.673,0.0,0.944,0,0
netwerk/test/TestCacheService,2.673,0.0,3.441,0,13
nsIAccessibleRelation,2.673,0.0,0.944,0,0
content/xul/document/src/nsXULCommandDispatcher,2.759,5.973,3.441,2,36
accessible/src/msaa/nsTextAccessibleWrap,2.764,0.0,3.441,1,26
nsIOfflineCacheUpdate,2.673,0.0,0.944,0,0
CoreFoundation/CFTimeZone,2.673,0.0,0.944,0,0
nsISocketProvider,2.673,0.0,0.944,0,0
toolkit/crashreporter/google-breakpad/src/client/windows/common/auto_critical_section,6.401,0.0,3.439,2,0
content/smil/nsSMILInterval,3.48,2.101,3.441,4,8
mozilla/plugins/PPluginModuleParent,2.673,0.0,0.944,0,0
mozilla/jetpack/PHandleChild,2.673,0.0,0.944,0,0
AccessibleAction_i,2.673,0.0,0.944,0,0
ipc/chromium/src/third_party/libevent/evdns,3.819,163.294,3.44,2,6
js/src/jsiter,12.543,359.13,3.44,28,43
netwerk/protocol/websocket/nsWebSocketHandler,2.722,0.0,3.441,1,48
gfx/angle/src/compiler/ossource_win,2.673,0.0,3.438,0,1
other-licenses/7zstub/src/7zip/Compress/LZMA/LZMADecoder,2.814,0.0,3.44,1,17
sys/ioccom,2.673,0.0,0.944,0,0
widget/src/windows/WidgetTraceEvent,2.673,0.0,3.441,0,12
layout/inspector/src/inLayoutUtils,3.313,1083.837,3.441,5,13
content/html/content/public/nsIFrameSetElement,2.801,0.506,3.441,2,4
ipc/chromium/src/base/trace_event,2.806,0.0,3.44,1,18
xpcom/base/nsMemoryImpl,172.161,290002.603,3.441,108,23
usr/include/linux/kernel,2.673,0.0,0.944,0,0
gfx/angle/include/EGL/egl,9.242,6.933,3.439,9,1
security/nss/lib/crmf/crmf,5.184,1130.172,3.441,15,12
nsIIOService,2.673,0.0,0.944,0,0
content/xslt/src/xslt/txTextOutput,3.095,0.0,3.441,2,8
nsIFormFillController,2.673,0.0,0.944,0,0
ipc/chromium/src/chrome/common/gears_api,2.673,0.0,3.44,0,2
js/src/ctypes/libffi/testsuite/libffi.call/promotion,2.673,0.0,3.439,0,1
security/nss/lib/crmf/servget,2.758,5616.253,3.441,2,22
security/nss/lib/freebl/ecl/ecl-exp,16.839,0.0,3.44,18,0
mobile/components/build/nsSSLCertErrorDialog,22.872,0.0,3.439,2,1
nsIException,2.673,0.0,0.944,0,0
intl/uconv/ucvlatin/nsUnicodeToISO885916,3.077,0.033,3.441,2,7
modules/libimg/png/pngwutil,8.762,21016.311,3.44,1,2
media/libvpx/vp8/vp8_dx_iface,5.984,50843.994,3.44,2,16
chrome/src/nsChromeRegistryChrome,2.882,22562.727,3.441,3,37
modules/freetype2/builds/amiga/include/freetype/config/ftmodule,2.673,0.0,0.944,0,0
nsIDOMGeoPositionCallback,2.673,0.0,0.944,0,0
gfx/cairo/cairo/src/cairo-path-in-fill,3.032,1.93,3.44,1,10
nsISocketTransport,2.673,0.0,0.944,0,0
security/nss/lib/certhigh/certreq,4.582,933.771,3.441,6,23
xpcom/reflect/xptcall/src/md/unix/xptcstubs_nto_arm,2.673,0.0,3.441,0,7
security/nss/cmd/libpkix/pkix/params/test_resourcelimits,2.705,2.345,3.44,1,9
js/src/jsobjinlines,21.966,4007.944,3.44,53,37
security/nss/lib/libpkix/pkix_pl_nss/pki/pkix_pl_x500name,9.872,1165.449,3.441,14,21
modules/libmar/src/mar_read,7.394,1832.371,3.441,4,4
js/src/yarr/pcre/chartables,6.577,0.0,3.439,2,0
security/nss/lib/freebl/genload,2.802,317.394,3.441,1,10
content/events/src/nsDOMCustomEvent,2.881,0.319,3.441,2,16
gfx/cairo/cairo/src/cairo-truetype-subset-private,2.673,0.0,3.44,0,2
content/xslt/src/xpath/txLocationStep,2.801,6954.766,3.441,1,17
mozilla/_ipdltest/PTestCrashCleanupParent,2.673,0.0,0.944,0,0
nsIPKCS11ModuleDB,2.673,0.0,0.944,0,0
xpcom/tests/component/TestComponent,2.673,0.0,3.44,0,2
modules/freetype2/src/gzip/zlib,6.738,1379.345,3.44,8,4
nsIScriptableInputStream,2.673,0.0,0.944,0,0
gfx/angle/samples/gles2_book/Common/esTransform,2.901,1.25,3.44,1,3
editor/libeditor/base/JoinElementTxn,2.905,36.891,3.441,2,16
objsafe,2.673,0.0,0.944,0,0
layout/generic/nsLineLayout,4.04,6276.659,3.441,14,47
js/src/xpconnect/src/XPCDispTearOff,2.673,0.0,3.441,0,25
embedding/browser/activex/tests/IEPatcher/StdAfx,2.673,0.0,0.944,0,0
parser/htmlparser/public/nsITokenizer,5.649,221.769,3.441,10,8
security/nss/lib/freebl/ecl/tests/ecp_test,2.673,0.0,3.44,0,11
intl/uconv/ucvlatin/nsMacHebrewToUnicode,3.077,0.033,3.441,2,7
xpcom/string/src/nsStringObsolete,3.012,2281.64,3.441,1,22
other-licenses/atk-1.0/atk/atk-enum-types,3.63,0.0,3.44,3,0
embedding/browser/activex/src/common/IOleCommandTargetImpl,3.449,0.0,3.44,3,0
nsIDOMDocumentType,2.673,0.0,0.944,0,0
nsICommandLine,2.673,0.0,0.944,0,0
intl/uconv/ucvibm/nsCP1131ToUnicode,3.115,0.0,3.441,1,6
intl/uconv/ucvlatin/nsUnicodeToISO88599,3.077,0.033,3.441,2,7
ipc/chromium/src/base/platform_file_win,2.673,0.0,3.44,0,2
AccessibleText,2.673,0.0,0.944,0,0
gfx/thebes/gfxPlatform,18.712,618446.566,3.441,72,55
js/src/jsapi-tests/testContexts,2.673,0.0,3.44,0,7
modules/freetype2/src/raster/ftmisc,2.673,0.0,3.439,0,2
nsICrashReporter,2.673,0.0,0.944,0,0
nsIScreenManager,2.673,0.0,0.944,0,0
X11/extensions/renderproto,2.673,0.0,0.944,0,0
layout/base/nsDocumentViewer,2.759,8257.154,3.441,2,83
nsprpub/pr/tests/cleanup,2.673,0.0,3.441,0,12
editor/libeditor/html/nsWSRunObject,2.945,1048.39,3.441,4,18
nsTraceRefCntImpl,2.673,0.0,0.944,0,0
content/svg/content/src/DOMSVGPoint,3.484,564.657,3.441,8,20
ipc/chromium/src/chrome/common/pref_member,3.17,582.95,3.441,2,10
nsIFaviconService,2.673,0.0,0.944,0,0
gfx/cairo/cairo/src/cairo-path-fixed,18.556,28485.916,3.44,29,14
modules/freetype2/src/gxvalid/gxvcommn,14.829,11493.581,3.44,23,14
nsIHTMLInlineTableEditor,2.673,0.0,0.944,0,0
modules/zlib/src/adler32,3.465,0.0,3.44,2,5
widget/src/os2/os2FrameWindow,2.866,8.88,3.441,2,19
toolkit/crashreporter/google-breakpad/src/processor/scoped_ptr,13.944,75985.534,3.44,24,1
modules/libpr0n/src/DiscardTracker,6.812,31.444,3.441,4,10
security/nss/lib/libpkix/pkix_pl_nss/system/pkix_pl_error,8.734,183.209,3.44,2,3
gfx/cairo/cairo/src/cairo-d2d-private,2.867,0.0,3.44,2,0
js/src/methodjit/FastArithmetic,2.673,0.0,3.44,0,13
js/src/jsdhash,9.954,24.741,3.44,11,5
gdk/gdkprivate,2.673,0.0,0.944,0,0
googleurl/src/gurl,2.673,0.0,0.944,0,0
nsprpub/pr/tests/atomic,2.673,0.0,3.441,0,7
ipc/ipdl/test/cxx/IPDLUnitTestTypes,2.673,0.0,3.44,0,1
parser/html/jArray,4.878,8.944,3.44,13,1
nsIDOMPaintRequestList,2.673,0.0,0.944,0,0
embedding/browser/activex/src/control/MozillaControl,2.673,0.0,3.44,0,2
toolkit/crashreporter/google-breakpad/src/client/windows/common/ipc_protocol,6.648,4621.5,3.439,6,2
toolkit/components/feeds/nsScriptableUnescapeHTML,2.736,0.0,3.441,1,37
content/svg/content/src/DOMSVGNumber,2.998,227.087,3.441,3,18
modules/freetype2/include/freetype/ftsystem,49.907,1574.904,3.44,105,2
content/base/src/nsDOMFile,2.823,4038.745,3.441,3,54
profile/dirserviceprovider/src/nsProfileLock,3.25,14619.711,3.441,4,23
nsprpub/pr/src/md/beos/bmmap,2.673,0.0,3.441,0,5
xpcom/io/nsLocalFileUnicode,2.8,0.0,3.441,1,1
js/src/jsclist,9.902,1.078,3.44,18,1
usr/include/libintl,2.673,0.0,0.944,0,0
content/base/src/nsScriptElement,2.904,92.673,3.441,3,26
media/libnestegg/src/halloc,6.14,20823.0,3.44,2,5
nsIRDFRemoteDataSource,2.673,0.0,0.944,0,0
modules/freetype2/src/gxvalid/gxvmorx2,3.28,0.0,3.44,2,5
ipc/chromium/src/third_party/libevent/event-config,9.874,0.0,3.44,3,0
js-config,2.673,0.0,0.944,0,0
dbm/src/h_func,3.001,0.0,3.44,1,5
xpcom/reflect/xptcall/src/md/unix/xptcinvoke_linux_s390,2.673,0.0,3.441,0,6
nsIDOMSVGAnimateTransformElement,2.673,0.0,0.944,0,0
intl/uconv/ucvlatin/nsUnicodeToISOIR111,3.077,0.033,3.441,2,7
security/nss/lib/libpkix/pkix/checker/pkix_signaturechecker,5.311,1.095,3.44,5,13
db/mork/src/morkRow,5.659,1346.966,3.441,14,18
Foundation/Foundation,2.673,0.0,0.944,0,0
content/base/src/nsCSPService,2.83,2145.293,3.441,3,23
nsprpub/pr/src/md/os2/os2io,66.175,674106.529,3.441,56,17
security/nss/lib/zlib/zlib,59.098,15001.664,3.44,13,6
js/src/jsapi-tests/testUTF8,2.673,0.0,3.44,0,3
nsprpub/pr/include/md/_nspr_pthread,2.673,0.0,3.44,0,1
js/src/v8-dtoa/double,3.586,3472.533,3.438,2,4
security/manager/boot/src/nsStrictTransportSecurityService,3.138,860.152,3.441,2,31
js/src/nanojit/nanojit,43.481,15594.421,3.44,20,1
nsprpub/pr/tests/servr_ku,2.673,0.0,3.441,0,20
mozilla/_ipdltest/PTestSyncHangChild,2.673,0.0,0.944,0,0
compat,2.673,0.0,0.944,0,0
nsIRDFInferDataSource,2.673,0.0,0.944,0,0
xpcom/glue/nsTHashtable,27.61,5299.433,3.441,82,9
xpcom/reflect/xptcall/src/md/unix/xptcstubs_mips,2.673,0.0,3.441,0,10
webkit/glue/window_open_disposition,2.673,0.0,0.944,0,0
nsIURIWithPrincipal,2.673,0.0,0.944,0,0
xpcom/base/nsCrashOnException,3.597,1.916,3.441,3,4
modules/zlib/src/gzlib,18.623,32873.367,3.44,5,8
modules/freetype2/include/freetype/internal/ftdriver,2.673,0.0,3.44,0,10
nsIDOMHTMLDataListElement,2.673,0.0,0.944,0,0
widget/src/android/AndroidJavaWrappers,3.823,1158.015,3.441,6,12
security/nss/cmd/libpkix/pkix/top/test_policychecker,2.705,3.149,3.44,1,15
nsIDocShellTreeOwner,2.673,0.0,0.944,0,0
content/svg/content/src/SVGPointList,3.646,1756.881,3.441,6,26
other-licenses/7zstub/src/Common/Buffer,5.153,2.033,3.439,7,1
toolkit/components/places/Helpers,3.412,722.39,3.441,10,26
usr/include/link,2.673,0.0,0.944,0,0
lockdep,2.673,0.0,0.944,0,0
usr/include/inttypes,2.673,0.0,0.944,0,0
toolkit/crashreporter/google-breakpad/src/common/dwarf/dwarf2enums,7.676,0.0,3.439,4,0
security/nss/lib/ckfw/dbm/token,2.956,10.625,3.44,1,10
gfx/angle/src/compiler/Compiler,5.866,34228.199,3.44,6,16
nsIUnicharInputStream,2.673,0.0,0.944,0,0
layout/style/nsIStyleRuleProcessor,3.533,5.369,3.44,10,4
modules/libreg/src/VerReg,3.749,5050.23,3.44,3,14
modules/freetype2/src/autofit/autofit,2.673,0.0,3.44,0,11
modules/freetype2/moz_ft_shim,2.673,0.0,0.944,0,0
modules/libreg/src/vr_stubs,3.449,880.851,3.441,4,16
IPC/IPCMessageUtils,2.673,0.0,0.944,0,0
toolkit/crashreporter/google-breakpad/src/client/linux/android_link,2.673,0.0,0.944,0,0
toolkit/crashreporter/google-breakpad/src/common/mac/macho_walker,5.411,4.0,3.439,2,3
Region,2.673,0.0,0.944,0,0
