node,page_rank,betweenness,closeness,indegree,outdegree
xpcom/reflect/xptcall/src/md/unix/xptcstubs_ppc_aix,1.565,0.0,2.086,0,2
layout/printing/nsPrintData,1.666,0.194,2.086,2,17
extensions/permissions/nsContentBlocker,1.978,4792.308,2.086,2,21
media/webrtc/signaling/src/sipcc/cpr/include/cpr_ipc,9.041,0.037,2.086,23,1
mozilla/layers/ThebesLayerComposite,1.565,0.0,0.547,0,0
security/nss/cmd/modutil/install-ds,2.423,186.255,2.086,4,9
dom/plugins/ipc/ScopedMethodFactory,1.565,0.0,2.085,0,3
mozilla/net/PRtspControllerParent,1.565,0.0,0.547,0,0
netwerk/srtp/src/crypto/replay/rdbx,1.784,35805.0,2.086,2,5
js/src/frontend/FoldConstants,1.894,302.87,2.086,3,24
modules/freetype2/src/psaux/psauxerr,2.674,19.571,2.085,5,3
dom/src/storage/DOMStorageCache,1.894,19877.066,2.086,6,30
layout/style/nsCSSPropList,11.298,34177.568,2.086,10,2
gfx/cairo/libpixman/src/pixman,35.091,138297.874,2.086,61,13
nsprpub/pr/tests/lock,1.629,4.683,2.086,1,23
mfbt/Util,1.565,0.0,2.085,0,1
js/src/vm/RegExpStaticsObject,3.401,0.0,2.086,2,3
media/webrtc/trunk/webrtc/voice_engine/test/win_test/stdafx,13.802,0.0,2.085,3,1
gfx/cairo/cairo/src/cairo-polygon,2.582,2042.404,2.086,8,9
gfx/skia/src/ports/SkOSFile_brew,1.565,0.0,2.085,0,1
editor/libeditor/base/nsEditProperty,6.292,8391.436,2.086,14,2
gfx/angle/src/compiler/timing/RestrictFragmentShaderTiming,1.867,0.0,2.085,2,8
content/base/src/nsDOMFile,1.96,7405.034,2.086,6,47
gfx/layers/BufferUnrotate,2.274,2.0,2.086,2,1
modules/zlib/src/crc32,3.396,4892.72,2.086,8,6
content/html/content/src/HTMLScriptElement,1.565,0.0,2.086,0,30
content/xbl/src/nsXBLEventHandler,1.754,66.303,2.086,4,17
nsprpub/pr/tests/semapong,1.565,0.0,2.086,0,8
netwerk/cache/nsDeleteDir,1.737,7.492,2.086,3,16
security/nss/lib/dbm/include/hash,4.464,1716.389,2.085,6,3
gfx/harfbuzz/src/test-buffer-serialize,1.565,0.0,2.086,0,10
xpcom/glue/nsHashKeys,31.039,304733.568,2.086,147,17
media/omx-plugin/include/froyo/utils/Vector,7.028,1334.007,2.086,35,7
media/webrtc/trunk/webrtc/system_wrappers/source/file_impl,2.804,3978.177,2.086,9,7
ipc/glue/IOThreadChild,1.565,0.0,2.086,0,7
dom/quota/AcquireListener,1.593,0.0,2.086,1,2
security/nss/lib/freebl/stubs,1.565,0.0,2.086,0,33
accessible/src/mac/XULTreeGridAccessibleWrap,1.669,0.0,2.086,1,1
mozilla/ipc/ProtocolUtils,1.565,0.0,0.547,0,0
js/src/jsinfer,17.676,36700.266,2.086,36,53
toolkit/crashreporter/google-breakpad/src/google_breakpad/processor/stack_frame_symbolizer,2.846,6787.259,2.085,14,10
nsICompositionStringSynthesizer,1.565,0.0,0.547,0,0
xpcom/base/CycleCollectedJSRuntime,1.802,1416.978,2.086,4,39
modules/freetype2/src/tools/ftrandom/ftrandom,1.565,0.0,2.086,0,15
intl/unicharutil/util/nsUnicodeScriptCodes,3.765,0.0,2.086,7,0
gfx/skia/src/core/SkBlitRow_D32,1.945,42.525,2.086,4,12
nsIDOMHTMLUListElement,1.565,0.0,0.547,0,0
intl/unicharutil/public/nsIUGenCategory,4.732,396.103,2.086,7,3
media/mtransport/third_party/nICEr/src/ice/ice_reg,2.11,0.0,2.085,4,0
gfx/2d/SourceSurfaceD2DTarget,1.803,0.0,2.086,2,10
xpcom/tests/TestPLDHash,1.565,0.0,2.086,0,2
mozilla/dom/SVGUseElementBinding,1.565,0.0,0.547,0,0
content/base/src/nsContentAreaDragDrop,1.659,22576.545,2.086,3,41
nsprpub/pr/src/cplus/tests/ranfile,1.565,0.0,2.086,0,15
build/stlport/stlport/stl/_string_operators,2.888,1078.398,2.086,1,8
mozilla/dom/CDATASection,1.565,0.0,0.547,0,0
intl/icu/source/i18n/selfmtimpl,1.607,9.193,2.086,1,9
nsprpub/lib/libc/src/strcpy,4.446,18.508,2.086,25,2
media/libvpx/vpx_config_x86-win32-vs8,1.565,0.0,0.547,0,0
media/webrtc/trunk/webrtc/voice_engine/output_mixer_internal,2.049,3.0,2.086,3,8
modules/freetype2/src/base/ftpatent,1.565,0.0,2.086,0,9
gfx/layers/d3d9/ThebesLayerD3D9,1.912,470.737,2.086,5,30
mach/thread_policy,1.565,0.0,0.547,0,0
layout/style/test/ListCSSProperties,1.565,0.0,2.085,0,2
gfx/skia/include/effects/SkLayerDrawLooper,1.717,754.259,2.086,3,21
intl/chardet/src/nsCyrillicClass,1.69,0.0,2.085,1,0
media/omx-plugin/include/ics/stagefright/MediaExtractor,1.624,1.0,2.086,1,1
security/nss/lib/pkcs12/p12tmpl,1.64,62.067,2.086,2,15
AudioToolbox/DefaultAudioOutput,1.565,0.0,0.547,0,0
mach/semaphore,1.565,0.0,0.547,0,0
accessible/src/generic/ARIAGridAccessible,6.487,23353.345,2.086,7,33
media/webrtc/trunk/webrtc/modules/audio_coding/main/source/acm_common_defs,5.125,2920.091,2.086,29,6
security/nss/lib/freebl/sysrand,1.691,387.511,2.086,1,4
ipc/ipdl/test/cxx/TestSyncError,1.987,0.0,2.086,1,4
media/webrtc/trunk/webrtc/modules/audio_coding/main/source/audio_coding_module,3.429,1274274.814,2.086,19,10
content/base/public/nsIContentInlines,11.947,0.419,2.086,7,3
intl/uconv/src/nsUTF8ConverterService,1.903,3176.488,2.086,4,20
js/src/vm/NumberObject-inl,3.99,0.647,2.086,3,4
media/libvpx/vpx_scale/yv12config,22.334,0.0,2.085,47,0
media/webrtc/trunk/webrtc/modules/media_file/interface/media_file_defines,2.713,3.788,2.086,10,3
content/html/content/src/HTMLHeadingElement,1.565,0.0,2.086,0,16
storage/public/mozStorageHelper,3.703,6732.45,2.086,27,4
media/webrtc/signaling/src/sipcc/cpr/darwin/cpr_darwin_rand,1.565,0.0,0.547,0,0
netwerk/srtp/src/crypto/test/auth_driver,1.565,0.0,2.086,0,6
gfx/2d/SourceSurfaceCairo,1.76,0.0,2.086,2,12
xpcom/reflect/xptcall/src/md/unix/xptcstubs_sparc64_openbsd,1.565,0.0,2.086,0,2
gfx/skia/src/gpu/gl/mac/SkNativeGLContext_mac,1.565,0.0,2.086,0,7
extensions/permissions/nsModuleFactory,1.565,0.0,2.086,0,4
xpcom/tests/TestPipes,1.565,0.0,2.086,0,19
mozilla/net/PRemoteOpenFileChild,1.565,0.0,0.547,0,0
nsIDOMMozVoicemailStatus,1.565,0.0,0.547,0,0
toolkit/crashreporter/google-breakpad/src/client/apple/Framework/BreakpadDefines,4.226,0.0,0.547,2,0
gfx/layers/DirectedGraph,1.678,0.0,2.086,1,3
js/public/CallArgs,1.565,0.0,2.086,0,6
intl/icu/source/i18n/udateintervalformat,1.704,460.266,2.086,1,22
accessible/src/base/AccCollector,2.026,0.0,2.086,2,6
media/libjpeg/simd/jsimd_arm,1.565,0.0,2.086,0,7
console,1.565,0.0,0.547,0,0
nsISSLSocketControl,1.565,0.0,0.547,0,0
mozilla/dom/UIEventBinding,1.565,0.0,0.547,0,0
netwerk/sctp/src/netinet/sctp_var,2.973,915.74,2.086,13,2
content/xul/templates/src/nsXULTemplateQueryProcessorRDF,2.664,98849.315,2.086,11,56
media/webrtc/trunk/webrtc/modules/audio_device/linux/audio_device_utility_linux,1.751,0.0,2.086,1,8
js/src/jit/shared/IonFrames-x86-shared,1.565,0.0,2.086,0,12
mozilla/dom/NodeFilterBinding,1.565,0.0,0.547,0,0
content/media/directshow/DirectShowReader,1.861,69.38,2.086,2,20
media/webrtc/trunk/tools/gyp/test/dependencies/b/b3,4.026,0.0,0.547,1,0
security/nss/lib/pkcs7/p7common,3.515,18049.317,2.086,24,24
xpcom/tests/TestStreamUtils,1.565,0.0,2.086,0,6
content/base/public/nsIDocument,69.081,1438590.14,2.086,427,47
security/nss/lib/ckfw/nssmkey/minst,2.009,1112.993,2.085,1,7
media/libtremor/include/tremor/ivorbiscodec,8.098,43916.449,2.085,15,3
gfx/skia/src/images/SkImageDecoder_libbmp,1.565,0.0,2.086,0,13
machine/inline,1.565,0.0,0.547,0,0
intl/icu/source/i18n/fpositer,1.923,1109.405,2.086,2,10
mozilla/net/PFTPChannelParent,1.565,0.0,0.547,0,0
Ntddndis,1.565,0.0,0.547,0,0
rdf/base/src/nsRDFXMLDataSource,1.623,559.719,2.086,1,35
security/nss/lib/ckfw/builtins/bfind,1.733,71.892,2.086,1,10
gfx/harfbuzz/src/hb-ot-shape-complex-thai,1.743,7.874,2.086,1,9
nsILocalFileOS2,1.565,0.0,0.547,0,0
widget/os2/nsLookAndFeel,1.744,177.473,2.086,2,12
nsITransportSecurityInfo,1.565,0.0,0.547,0,0
media/libopus/silk/fixed/burg_modified_FIX,1.665,41.1,2.085,1,11
media/webrtc/signaling/src/sipcc/core/common/logmsg,3.105,0.0,2.085,5,1
media/webrtc/trunk/webrtc/common_audio/signal_processing/filter_ar_fast_q12_mips,1.565,0.0,2.085,0,1
ucdn,1.565,0.0,0.547,0,0
gfx/thebes/gfxFT2FontList,19.488,864085.234,2.086,93,52
security/nss/lib/dbm/src/h_bigkey,1.926,0.2,2.086,2,8
security/nss/lib/util/utilparst,3.79,26296.287,2.085,11,3
toolkit/crashreporter/google-breakpad/src/common/linux/linux_libc_support_unittest,1.565,0.0,2.086,0,5
content/events/src/nsDOMAnimationEvent,1.653,0.0,2.086,1,16
nsprpub/pr/tests/fsync,1.565,0.0,2.086,0,15
media/webrtc/trunk/tools/gyp/test/win/rc-build/subdir/include,1.565,0.0,0.547,0,0
gfx/ycbcr/yuv_row_posix,1.565,0.0,2.085,0,3
dom/telephony/Telephony,1.875,1156.896,2.086,4,31
mozilla/dom/FileBinding,1.565,0.0,0.547,0,0
toolkit/crashreporter/google-breakpad/src/processor/address_map,3.196,0.0,2.086,7,0
content/canvas/src/WebGLExtensionElementIndexUint,1.652,1.948,2.086,1,4
toolkit/xre/nsCommandLineServiceMac,1.987,0.0,2.086,1,4
qabstracteventdispatcher,1.565,0.0,0.547,0,0
nsprpub/pr/tests/semaerr,1.565,0.0,2.086,0,10
media/libopus/celt/fixed_generic,1.565,0.0,0.547,0,0
toolkit/crashreporter/google-breakpad/src/third_party/linux/include/gflags/gflags,6.914,21214.626,2.086,22,3
security/nss/lib/dbm/src/snprintf,21.962,71123.909,2.086,50,5
intl/uconv/ucvtw/nsUnicodeToBIG5HKSCS,2.045,1385.768,2.086,3,9
AccessibleTableCell_i,1.565,0.0,0.547,0,0
media/webrtc/signaling/src/media/CSFAudioTermination,1.711,12.334,2.086,3,1
nsprpub/pr/src/threads/prcthr,22.817,46969.021,2.086,7,17
media/libcubeb/include/cubeb,1.565,0.0,2.085,0,1
js/src/gdb/tests/typedef-printers,1.565,0.0,2.086,0,2
content/base/public/mozFlushType,5.473,0.0,2.086,11,0
xpcom/io/nsStreamUtils,5.157,47884.66,2.086,55,19
dom/workers/WorkerMessagePort,1.668,0.929,2.086,2,20
UIABridge,1.565,0.0,0.547,0,0
other-licenses/android/assertions,3.867,0.0,2.085,3,0
security/nss/lib/ssl/sslcon,1.954,22919.367,2.086,5,48
layout/svg/nsISVGChildFrame,2.742,29424.864,2.086,21,7
content/html/content/src/HTMLElement,1.565,0.0,2.086,0,4
b2g/gaia/run-b2g,14.282,285964.086,2.086,64,1
media/webrtc/signaling/src/callcontrol/CC_CallTypes,1.565,0.0,2.085,0,2
intl/icu/source/common/unicode/uset,5.674,51951.094,2.086,34,10
media/webrtc/trunk/webrtc/modules/audio_coding/neteq4/time_stretch_unittest,1.565,0.0,2.086,0,6
content/base/src/FileIOObject,1.657,33.453,2.086,2,20
mozilla/_ipdltest/PTestShutdownSubChild,1.565,0.0,0.547,0,0
modules/freetype2/src/base/fttype1,1.565,0.0,2.085,0,1
media/webrtc/trunk/tools/gyp/test/win/compiler-flags/character-set-unicode,1.565,0.0,0.547,0,0
other-licenses/7zstub/src/Windows/Control/Dialog,1.904,1444.949,2.085,2,9
gfx/cairo/cairo/src/cairo-freelist-type-private,2.843,2.392,2.086,7,3
cutils/sockets,1.565,0.0,0.547,0,0
media/webrtc/trunk/testing/gtest/src/gtest,21.121,76316.138,2.086,24,24
accessible/src/mac/HTMLTableAccessibleWrap,1.622,0.0,2.086,1,1
media/webrtc/trunk/tools/gyp/test/module/src/program,1.565,0.0,0.547,0,0
netwerk/protocol/rtsp/rtsp/AMPEG4AudioAssembler,1.833,12.379,2.086,2,11
js/src/jit/IonCaches,3.222,42028.845,2.086,10,52
netinet/udp_var,1.565,0.0,0.547,0,0
toolkit/components/url-classifier/tests/TestUrlClassifierUtils,1.565,0.0,2.086,0,14
widget/gonk/HwcComposer2D,1.665,75.258,2.086,2,19
tools/jprof/stub/config,2.506,0.0,2.085,3,0
ipc/chromium/src/third_party/libevent/test/regress_http,1.627,35.094,2.086,1,32
gfx/graphite2/src/inc/Code,2.71,12.776,2.086,4,7
dom/wifi/WifiProxyService,1.623,0.0,2.086,1,24
toolkit/crashreporter/google-breakpad/src/client/linux/minidump_writer/directory_reader,1.894,5.443,2.086,2,3
mozilla/dom/PStorageChild,1.565,0.0,0.547,0,0
js/src/jsproxy,15.668,113764.141,2.086,31,39
modules/freetype2/include/freetype/ftcache,3.002,11221.437,2.086,9,10
nsprpub/pr/src/md/os2/os2cv,1.565,0.0,2.086,0,10
nsIDOMDesktopNotification,1.565,0.0,0.547,0,0
js/public/ProfilingStack,2.559,327.173,2.086,4,6
media/webrtc/trunk/webrtc/video_engine/vie_file_recorder,1.761,48446.7,2.086,3,18
media/mtransport/third_party/nICEr/src/stun/stun,3.91,8031.081,2.086,15,10
media/webrtc/trunk/webrtc/voice_engine/include/voe_neteq_stats,2.043,0.092,2.086,5,2
media/webrtc/signaling/src/media/CSFMediaTermination,3.794,0.0,2.086,3,0
build/stlport/stlport/stl/config/_hpux,1.565,0.0,0.547,0,0
media/webrtc/signaling/src/sipcc/core/sdp/sdp_base64,10.882,0.0,2.085,2,1
widget/gtk/nsPrintDialogGTK,1.679,194.086,2.086,2,22
gfx/cairo/cairo/src/cairo-win32-refptr,1.905,0.0,2.086,3,0
media/libvpx/vpx/src/vpx_decoder,3.61,1160.671,2.086,4,5
nsIXULSortService,1.565,0.0,0.547,0,0
gfx/skia/src/pipe/SkGPipePriv,1.632,0.17,2.086,2,7
security/nss/lib/util/secdig,3.642,538.536,2.086,12,14
intl/icu/source/i18n/unicode/numfmt,2.831,69046.447,2.086,24,23
media/webrtc/trunk/webrtc/video_engine/test/auto_test/source/vie_window_manager_factory_win,1.565,0.0,2.085,0,3
nsIDOMFormData,1.565,0.0,0.547,0,0
intl/locale/src/windows/nsWinCharset,1.948,48.404,2.086,4,20
gfx/skia/include/gpu/SkGrTexturePixelRef,2.912,6715.0,2.085,2,1
skia/SkGraphics,1.565,0.0,0.547,0,0
intl/icu/source/i18n/ztrans,1.744,0.75,2.086,2,14
toolkit/components/protobuf/google/protobuf/wire_format_lite_inl,1.968,2206.123,2.086,3,8
media/webrtc/trunk/webrtc/voice_engine/test/auto_test/voe_unit_test,1.68,20.761,2.086,2,23
nsprpub/pr/tests/formattm,1.565,0.0,2.085,0,2
content/media/webspeech/recognition/test/FakeSpeechRecognitionService,1.638,0.0,2.086,1,19
tools/reorder/garope,3.108,465.046,2.085,5,5
accessible/src/windows/msaa/ApplicationAccessibleWrap,1.787,134.677,2.086,2,14
view/src/nsViewManager,1.565,0.0,2.086,0,35
intl/icu/source/tools/ctestfw/unicode/ctest,1.648,1128.209,2.086,1,7
netwerk/test/TestStreamPump,1.565,0.0,2.086,0,20
mozilla/dom/indexedDB/IDBCursor,1.565,0.0,0.547,0,0
nsprpub/pr/tests/append,1.565,0.0,2.086,0,8
nsIResumableChannel,1.565,0.0,0.547,0,0
media/webrtc/signaling/src/sipcc/core/common/prot_cfgmgr_private,2.088,2502.239,2.085,3,9
testing/gtest/gtest/include/gtest/gtest-printers,23.391,6477.663,2.085,6,5
gfx/skia/src/ports/SkXMLPullParser_expat,1.565,0.0,2.086,0,10
layout/style/nsCSSKeywordList,2.057,2028.775,2.086,1,2
content/html/content/src/HTMLMeterElement,1.696,0.0,2.086,1,11
media/webrtc/trunk/webrtc/modules/video_capture/mac/qtkit/video_capture_qtkit_info_objc,1.565,0.0,2.086,0,3
js/src/jit/IonFrameIterator,2.366,0.0,2.085,2,0
dom/network/src/TCPServerSocketParent,1.723,60.945,2.086,2,17
intl/uconv/ucvibm/cp857,1.565,0.0,0.547,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/neteq/min_distortion,1.626,0.0,2.086,1,3
gfx/graphite2/src/gr_slot,1.666,10589.254,2.086,2,10
modules/libjar/nsJAR,1.857,1575.43,2.086,4,34
js/xpconnect/public/nsTArrayHelpers,1.91,314.345,2.086,7,11
media/libopus/celt/celt_lpc,3.812,2552.573,2.085,7,5
media/webrtc/trunk/testing/gtest/test/gtest_help_test_,1.565,0.0,2.085,0,3
build/stlport/stlport/stl/_cprolog,669.666,3572253.914,2.086,20,1
accessible/src/other/TextLeafAccessibleWrap,1.565,0.0,2.085,0,1
mozilla/plugins/PPluginIdentifierChild,1.565,0.0,0.547,0,0
hal/HalSandbox,2.288,0.0,2.086,1,2
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/rtp_rtcp_impl,3.363,396596.931,2.086,21,29
gfx/layers/composite/ContentHost,1.933,23344.629,2.086,5,31
intl/icu/source/common/unicode/resbund,2.522,479.175,2.086,12,13
security/nss/coreconf/mkdepend/def,5.843,6.679,2.085,6,1
gfx/layers/d3d9/ColorLayerD3D9,1.868,0.2,2.086,2,7
media/mtransport/third_party/nrappkit/src/port/android/include/sys/ttycom,1.565,0.0,0.547,0,0
media/omx-plugin/include/froyo/utils/Errors,12.521,0.0,2.085,12,0
nsprpub/pr/src/pthreads/ptthread,1.565,0.0,0.547,0,0
AccessibleTable,1.565,0.0,0.547,0,0
dsplib,1.565,0.0,0.547,0,0
media/libvorbis/lib/vorbis_block,1.565,0.0,2.085,0,22
gfx/skia/include/utils/win/SkIStream,2.22,0.0,2.085,3,2
js/src/vm/MatchPairs,2.827,7.585,2.086,4,2
layout/style/nsCSSDataBlock,1.874,2054.388,2.086,3,19
gfx/skia/src/core/SkRasterizer,2.088,650.53,2.086,6,14
content/svg/content/src/SVGPreserveAspectRatio,2.722,8107.566,2.086,4,17
extensions/spellcheck/hunspell/src/hunspell_alloc_hooks,1.565,0.0,2.086,0,1
gfx/skia/src/core/SkDraw,2.704,465724.928,2.086,13,76
gfx/angle/src/libGLESv2/renderer/generatemip,1.722,1.333,2.085,2,3
modules/freetype2/src/gxvalid/gxvmort1,1.946,1.392,2.085,2,6
widget/gonk/libui/android_keycodes,5.555,0.0,2.085,5,0
media/webrtc/trunk/third_party/libyuv/include/libyuv/scale,3.756,1.302,2.086,5,2
media/webrtc/signaling/src/sipcc/cpr/win32/cpr_win_time,1.565,0.0,2.085,0,1
mozilla/_ipdltest/PTestInterruptRacesParent,1.565,0.0,0.547,0,0
toolkit/components/protobuf/google/protobuf/stubs/map-util,1.66,0.0,2.086,1,1
security/nss/cmd/signver/signver,1.565,0.0,2.086,0,29
media/webrtc/signaling/src/sipcc/include/ccapi_line,2.225,0.25,2.085,5,3
security/nss/lib/smime/smimemessage,1.565,0.0,2.085,0,10
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/isac/main/util/utility,28.764,0.0,2.085,8,1
gfx/graphite2/src/inc/SegCacheStore,2.658,4464.417,2.086,6,8
gfx/thebes/gfxFailure,1.778,14.245,2.086,4,3
gui/Surface,1.565,0.0,0.547,0,0
accessible/src/atk/nsMaiInterfaceDocument,2.025,0.0,2.086,1,12
widget/windows/WinTaskbar,1.842,45277.983,2.086,5,31
_STLP_NATIVE_C_HEADER(stdarg,1.565,0.0,0.547,0,0
gfx/qcms/matrix,12.087,290191.888,2.086,35,4
js/src/jsexn,7.958,3736.438,2.086,9,33
mozilla/plugins/PPluginBackgroundDestroyerChild,1.565,0.0,0.547,0,0
security/nss/lib/softoken/legacydb/pcertt,3.187,708.029,2.085,14,11
gfx/skia/src/utils/SkParseColor,1.771,5.101,2.086,3,8
parser/html/nsHtml5ArrayCopy,2.688,827.173,2.086,10,5
modules/freetype2/src/pfr/pfrcmap,2.175,1.004,2.085,3,6
nestegg/nestegg,1.565,0.0,0.547,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/main/source/acm_g722,1.793,9785.285,2.086,2,14
ipc/chromium/src/third_party/libevent/test/bench_http,1.565,0.0,2.086,0,13
accessible/src/xpcom/xpcAccessibleTable,2.193,55.701,2.086,5,14
sys/param,1.565,0.0,0.547,0,0
gfx/layers/d3d11/CompositorD3D11,1.667,5741.755,2.086,2,30
mozilla/NumericLimits,1.565,0.0,0.547,0,0
rmsdef,1.565,0.0,0.547,0,0
mozilla/ipc/ScopedXREEmbed,1.565,0.0,0.547,0,0
gfx/skia/src/gpu/GrIndexBuffer,2.722,3630.579,2.086,12,3
js/src/ctypes/libffi/src/cris/ffitarget,1.565,0.0,0.547,0,0
embedding/browser/webBrowser/nsWebBrowserContentPolicy,1.869,470.879,2.086,2,14
content/html/content/src/HTMLSharedObjectElement,1.565,0.0,2.086,0,27
intl/icu/source/tools/ctestfw/datamap,2.035,630.869,2.086,3,16
TestMacros,1.565,0.0,0.547,0,0
modules/freetype2/include/freetype/ftbbox,1.92,138.126,2.085,2,4
parser/expat/expat_config,1.624,250.872,2.086,2,3
toolkit/mozapps/update/common/pathhash,5.74,6719.2,2.085,4,2
user_include/umem,1.565,0.0,0.547,0,0
media/webrtc/trunk/webrtc/modules/remote_bitrate_estimator/bitrate_estimator,3.11,3.0,2.086,4,3
dom/system/gonk/AutoMounterSetting,1.675,860.653,2.086,2,27
gfx/skia/src/core/SkString,22.369,344041.545,2.086,111,17
toolkit/crashreporter/google-breakpad/src/processor/simple_symbol_supplier,1.785,903.277,2.086,2,9
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/lsp_to_lsf,1.927,0.917,2.086,1,4
other-licenses/7zstub/src/7zip/Archive/7z/7zIn,2.149,1512.396,2.085,5,19
security/manager/ssl/src/nsCMSSecureMessage,1.637,44.723,2.086,2,38
mozilla/_ipdltest/PTestSyncHangChild,1.565,0.0,0.547,0,0
gfx/skia/src/animator/SkAnimatorScript,2.777,489.722,2.086,9,28
media/webrtc/trunk/webrtc/modules/video_capture/windows/sink_filter_ds,1.828,18.0,2.086,2,10
security/nss/lib/crmf/respcmn,2.024,1025.11,2.086,7,20
js/src/jit/shared/CodeGenerator-shared-inl,2.061,41.59,2.086,9,5
nsprpub/pr/include/prproces,5.385,1654.524,2.086,17,3
mfbt/GuardObjects,1.565,0.0,0.547,0,0
nsIFileChannel,1.565,0.0,0.547,0,0
dom/workers/WorkerInlines,1.85,0.0,2.086,4,3
xpcom/glue/nsRefPtrHashtable,8.234,1289.457,2.086,45,7
qpa/qplatformnativeinterface,1.565,0.0,0.547,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/neteq4/test/NETEQTEST_RTPpacket,9.418,80.117,2.086,19,5
content/svg/content/src/SVGFEDisplacementMapElement,1.639,156.038,2.086,1,18
dom/plugins/base/android/ANPKeyCodes,2.336,0.0,2.085,1,0
gst/gststructure,1.565,0.0,0.547,0,0
media/webrtc/trunk/webrtc/system_wrappers/interface/list_wrapper,5.816,34.046,2.086,18,2
ipc/chromium/src/third_party/libevent/win32select,1.565,0.0,2.086,0,20
accessible/src/other/Platform,1.565,0.0,2.085,0,1
accessible/src/base/TextAttrs,1.814,3407.604,2.086,2,30
IntlResources,1.565,0.0,0.547,0,0
gfx/skia/src/core/SkBitmap_scroll,1.565,0.0,2.086,0,5
security/nss/lib/ckfw/builtins/bobject,1.712,0.5,2.086,1,8
media/webrtc/signaling/src/sipcc/include/cc_device_feature,1.824,0.167,2.085,3,2
