node,page_rank,betweenness,closeness,indegree,outdegree
intl/chardet/src/nsCyrillicClass,1.774,0.0,2.369,1,0
media/omx-plugin/include/ics/stagefright/MediaExtractor,1.63,0.0,2.369,0,1
security/nss/lib/pkcs12/p12tmpl,1.707,45.429,2.37,2,15
AudioToolbox/DefaultAudioOutput,1.63,0.0,0.623,0,0
modules/freetype2/include/freetype/internal/services/svgldict,1.63,0.0,0.623,0,0
accessible/src/generic/ARIAGridAccessible,7.021,19720.754,2.37,7,32
media/webrtc/trunk/webrtc/modules/audio_coding/main/source/acm_common_defs,4.969,772.954,2.37,23,5
security/nss/lib/freebl/sysrand,1.77,504.535,2.37,1,3
ipc/chromium/src/chrome/common/file_descriptor_set_unittest,1.63,0.0,2.37,0,7
ipc/ipdl/test/cxx/TestSyncError,2.07,0.0,2.37,1,4
media/webrtc/trunk/webrtc/modules/audio_coding/main/source/audio_coding_module,3.39,1811157.544,2.37,14,7
gfx/cairo/cairo/src/cairo-xlib-xrender-private,2.491,0.333,2.369,5,1
intl/uconv/src/nsUTF8ConverterService,1.913,2429.453,2.37,3,15
media/libvpx/vpx_scale/yv12config,23.365,0.0,2.369,47,0
media/webrtc/trunk/webrtc/modules/media_file/interface/media_file_defines,2.99,3.233,2.37,10,3
storage/public/mozStorageHelper,4.157,5868.91,2.37,29,4
security/nss/tests/pkcs11/netscape/suites/security/pkcs11/pk11test,1.772,1320.449,2.37,3,34
nsIDOMDOMError,1.63,0.0,0.623,0,0
gfx/2d/SourceSurfaceCairo,1.825,0.0,2.37,2,12
xpcom/reflect/xptcall/src/md/unix/xptcstubs_sparc64_openbsd,1.63,0.0,2.369,0,2
security/nss/lib/libpkix/pkix/checker/pkix_namechainingchecker,2.633,0.167,2.369,3,10
xpcom/tests/TestPipes,1.63,0.0,2.37,0,19
mozilla/net/PRemoteOpenFileChild,1.63,0.0,0.623,0,0
nsIDOMMozVoicemailStatus,1.63,0.0,0.623,0,0
toolkit/crashreporter/google-breakpad/src/client/apple/Framework/BreakpadDefines,4.402,0.0,0.623,2,0
gfx/layers/DirectedGraph,1.755,0.0,2.37,1,3
gfx/skia/src/effects/SkBlurMask,1.891,138.696,2.37,3,16
media/webrtc/signaling/src/sipcc/cpr/darwin/cpr_darwin_rand,1.63,0.0,0.623,0,0
accessible/src/base/AccCollector,2.333,0.0,2.37,2,4
media/libjpeg/simd/jsimd_arm,1.63,0.0,2.369,0,7
console,1.63,0.0,0.623,0,0
nsISSLSocketControl,1.63,0.0,0.623,0,0
netwerk/sctp/src/netinet/sctp_var,3.087,0.111,2.37,13,2
content/xul/templates/src/nsXULTemplateQueryProcessorRDF,2.789,83631.391,2.37,11,52
media/webrtc/trunk/webrtc/modules/audio_device/linux/audio_device_utility_linux,1.824,0.0,2.369,1,8
mozilla/plugins/NPEventOSX,1.63,0.0,0.623,0,0
nsINavigatorMobileConnection,1.63,0.0,0.623,0,0
security/nss/lib/pkcs7/p7common,3.706,9048.848,2.37,25,25
xpcom/tests/TestStreamUtils,1.977,5589.656,2.37,1,6
content/base/public/nsIDocument,53.687,901644.457,2.37,402,38
media/libtheora/lib/internal,45.883,965440.267,2.37,20,8
gfx/skia/src/images/SkImageDecoder_libbmp,1.63,0.0,2.37,0,14
gfx/angle/src/libGLESv2/shaders/componentmaskps,1.74,0.0,2.369,1,0
mozilla/net/PFTPChannelParent,1.63,0.0,0.623,0,0
rdf/base/src/nsRDFXMLDataSource,1.691,387.719,2.37,1,32
security/nss/lib/ckfw/builtins/bfind,1.806,258.412,2.37,1,10
gfx/angle/src/compiler/preprocessor/Diagnostics,4.599,0.5,2.369,7,1
gfx/skia/src/core/SkTypeface,3.061,619104.804,2.37,20,10
widget/os2/nsLookAndFeel,1.829,43.294,2.37,2,11
nsITransportSecurityInfo,1.63,0.0,0.623,0,0
content/base/src/nsDOMAttribute,2.167,2300.417,2.37,9,42
media/libopus/silk/fixed/burg_modified_FIX,1.742,1.667,2.369,1,9
media/webrtc/signaling/src/sipcc/core/common/logmsg,3.806,0.0,2.369,5,1
ucdn,1.63,0.0,0.623,0,0
gfx/thebes/gfxFT2FontList,19.792,2570258.911,2.37,91,47
ipc/chromium/src/base/string_escape,2.551,0.0,2.369,2,3
security/nss/lib/util/utilparst,3.891,196052.794,2.37,11,3
toolkit/crashreporter/google-breakpad/src/common/linux/linux_libc_support_unittest,1.63,0.0,2.37,0,5
content/events/src/nsDOMAnimationEvent,1.744,0.0,2.37,1,13
nsprpub/pr/tests/fsync,1.63,0.0,2.37,0,15
media/webrtc/trunk/tools/gyp/test/win/rc-build/subdir/include,1.63,0.0,0.623,0,0
gfx/ycbcr/yuv_row_posix,1.63,0.0,2.369,0,3
dom/telephony/Telephony,1.731,166.903,2.37,2,35
mozilla/dom/FileBinding,1.63,0.0,0.623,0,0
toolkit/crashreporter/google-breakpad/src/processor/address_map,3.402,0.0,2.369,7,0
toolkit/xre/nsCommandLineServiceMac,2.07,0.0,2.37,1,4
qabstracteventdispatcher,1.63,0.0,0.623,0,0
nsprpub/pr/tests/semaerr,1.63,0.0,2.37,0,10
media/libopus/celt/fixed_generic,1.63,0.0,0.623,0,0
toolkit/crashreporter/google-breakpad/src/third_party/linux/include/gflags/gflags,6.036,84486.253,2.37,17,4
nsprpub/pr/src/md/os2/os2thred,6.405,5975.743,2.37,2,9
intl/uconv/ucvtw/nsUnicodeToBIG5HKSCS,1.846,0.041,2.37,2,8
toolkit/components/alerts/mac/growl/CFGrowlAdditions,2.288,1561.256,2.37,2,5
media/webrtc/signaling/src/media/CSFAudioTermination,1.801,12.372,2.37,3,1
nsprpub/pr/src/threads/prcthr,31.162,37509.611,2.37,7,17
media/libcubeb/include/cubeb,1.63,0.0,2.369,0,2
intl/uconv/ucvtw/nsUCvTWCID,1.65,0.0,2.369,1,0
content/base/public/mozFlushType,4.926,0.0,2.37,10,0
xpcom/io/nsStreamUtils,5.379,26405.33,2.37,49,16
gfx/gl/GLContextSymbols,1.792,0.0,2.37,1,4
nsISupportsPrimitives,1.63,0.0,0.623,0,0
other-licenses/android/assertions,3.827,0.0,2.369,3,0
security/nss/lib/ssl/sslcon,2.054,17844.091,2.37,5,48
layout/svg/nsISVGChildFrame,2.73,13946.741,2.37,21,8
content/html/content/src/HTMLElement,1.646,3.081,2.37,1,17
b2g/gaia/run-b2g,15.958,503273.297,2.37,56,2
gfx/angle/src/libGLESv2/D3DConstantTable,2.411,0.0,2.369,2,3
media/webrtc/signaling/src/callcontrol/CC_CallTypes,1.63,0.0,2.369,0,1
TelemetryHistogramEnums,1.63,0.0,0.623,0,0
security/nss/lib/libpkix/pkix/params/pkix_resourcelimits,4.923,1007.351,2.369,8,8
content/base/src/FileIOObject,1.722,1.583,2.37,2,22
mozilla/_ipdltest/PTestShutdownSubChild,1.63,0.0,0.623,0,0
modules/freetype2/src/base/fttype1,1.63,0.0,2.369,0,1
media/webrtc/trunk/tools/gyp/test/win/compiler-flags/character-set-unicode,1.63,0.0,0.623,0,0
other-licenses/7zstub/src/Windows/Control/Dialog,1.983,1467.823,2.369,2,9
gfx/cairo/cairo/src/cairo-freelist-type-private,2.962,2.392,2.37,7,3
cutils/sockets,1.63,0.0,0.623,0,0
media/webrtc/trunk/testing/gtest/src/gtest,243.986,981698.0,2.37,208,17
accessible/src/mac/HTMLTableAccessibleWrap,1.709,0.0,2.369,1,1
media/webrtc/trunk/tools/gyp/test/module/src/program,1.63,0.0,0.623,0,0
netinet/udp_var,1.63,0.0,0.623,0,0
toolkit/components/url-classifier/tests/TestUrlClassifierUtils,1.63,0.0,2.37,0,12
widget/gonk/HwcComposer2D,1.722,42.8,2.37,2,23
tools/jprof/stub/config,2.943,0.0,2.369,3,0
ipc/chromium/src/third_party/libevent/test/regress_http,1.712,186.806,2.37,1,16
gfx/graphite2/src/inc/Code,2.829,59.61,2.37,4,7
toolkit/crashreporter/google-breakpad/src/client/linux/minidump_writer/directory_reader,2.057,6.0,2.37,2,3
mozilla/dom/PStorageChild,1.63,0.0,0.623,0,0
js/src/jsproxy,13.068,11736.726,2.37,34,35
xpcom/ds/nsUnicharBuffer,2.113,21.367,2.37,3,6
dbus/dbus-protocol,1.63,0.0,0.623,0,0
modules/freetype2/include/freetype/ftcache,3.04,10071.136,2.37,9,11
nsprpub/pr/src/md/os2/os2cv,1.63,0.0,2.37,0,10
nsIDOMDesktopNotification,1.63,0.0,0.623,0,0
toolkit/crashreporter/google-breakpad/src/client/windows/unittests/minidump_test,1.63,0.0,2.37,0,5
media/webrtc/trunk/webrtc/video_engine/vie_file_recorder,1.846,39607.153,2.37,3,17
toolkit/crashreporter/google-breakpad/src/processor/logging,17.347,106953.638,2.37,43,6
media/webrtc/trunk/webrtc/voice_engine/include/voe_neteq_stats,2.209,0.04,2.369,5,2
media/webrtc/signaling/src/media/CSFMediaTermination,3.987,0.0,2.37,3,0
layout/mathml/nsMathMLmsubFrame,1.754,944.003,2.37,3,25
media/webrtc/signaling/src/sipcc/core/sdp/sdp_base64,11.368,0.0,2.369,2,1
gfx/angle/src/compiler/ExtensionBehavior,3.53,0.0,2.369,7,0
gfx/cairo/cairo/src/cairo-win32-refptr,1.63,0.0,0.623,0,0
media/libvpx/vpx/src/vpx_decoder,4.092,1255.364,2.37,4,6
nsIXULSortService,1.63,0.0,0.623,0,0
gfx/skia/src/pipe/SkGPipePriv,1.701,0.766,2.37,2,8
security/nss/lib/util/secdig,3.738,471.982,2.37,12,15
toolkit/components/startup/nsUserInfo,2.248,1131.783,2.37,4,1
media/webrtc/trunk/webrtc/video_engine/test/auto_test/source/vie_window_manager_factory_win,1.63,0.0,2.369,0,3
intl/locale/src/windows/nsWinCharset,2.021,142.764,2.37,4,19
gfx/skia/include/gpu/SkGrTexturePixelRef,3.034,5663.0,2.369,2,1
dom/base/nsWrapperCacheInlines,3.678,1401.767,2.37,33,8
toolkit/components/protobuf/google/protobuf/wire_format_lite_inl,1.94,2.0,2.37,2,7
media/webrtc/trunk/webrtc/voice_engine/test/auto_test/voe_unit_test,1.773,14.307,2.37,2,19
nsprpub/pr/tests/formattm,1.63,0.0,2.369,0,2
tools/reorder/garope,4.926,39.0,2.369,5,3
extensions/auth/gssapi,1.775,0.0,2.369,1,1
view/src/nsViewManager,1.63,0.0,2.37,0,31
netwerk/test/TestStreamPump,1.63,0.0,2.37,0,20
mozilla/dom/indexedDB/IDBCursor,1.63,0.0,0.623,0,0
resample_sse,1.63,0.0,0.623,0,0
nsprpub/pr/tests/append,1.63,0.0,2.37,0,8
nsIResumableChannel,1.63,0.0,0.623,0,0
media/webrtc/signaling/src/sipcc/core/common/prot_cfgmgr_private,2.222,2254.748,2.369,3,9
gfx/2d/PathRecording,2.777,1.833,2.369,4,7
gfx/skia/src/ports/SkXMLPullParser_expat,1.63,0.0,2.37,0,11
layout/style/nsCSSKeywordList,2.054,0.0,2.369,1,1
content/html/content/src/HTMLMeterElement,1.712,47.931,2.37,2,22
widget/android/nsFilePicker,1.753,90.698,2.37,2,21
intl/uconv/ucvibm/cp857,1.63,0.0,0.623,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/neteq/min_distortion,1.694,0.0,2.369,1,3
gfx/graphite2/src/gr_slot,1.715,4.72,2.37,2,10
modules/libjar/nsJAR,1.939,3009.991,2.37,4,35
js/xpconnect/public/nsTArrayHelpers,1.772,12.782,2.37,4,10
media/libopus/celt/celt_lpc,2.579,0.0,2.369,3,4
media/webrtc/trunk/testing/gtest/test/gtest_help_test_,1.63,0.0,2.369,0,1
accessible/src/other/TextLeafAccessibleWrap,1.63,0.0,2.369,0,1
mozilla/plugins/PPluginIdentifierChild,1.63,0.0,0.623,0,0
hal/HalSandbox,2.606,0.0,2.369,1,2
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/rtp_rtcp_impl,3.996,286278.233,2.37,21,26
media/omx-plugin/include/ics/binder/IInterface,2.131,72.49,2.369,2,6
widget/gtk2/compat/gtk/gtkselection,1.63,0.0,0.623,0,0
gfx/layers/d3d9/ColorLayerD3D9,1.863,1.786,2.37,2,10
media/mtransport/third_party/nrappkit/src/port/android/include/sys/ttycom,1.63,0.0,0.623,0,0
media/omx-plugin/include/froyo/utils/Errors,11.84,0.0,2.369,12,0
nsprpub/pr/src/pthreads/ptthread,1.63,0.0,0.623,0,0
AccessibleTable,1.63,0.0,0.623,0,0
dsplib,1.63,0.0,0.623,0,0
media/libvorbis/lib/vorbis_block,1.63,0.0,2.369,0,22
gfx/skia/include/utils/win/SkIStream,2.344,0.0,2.369,3,2
js/src/vm/MatchPairs,3.657,0.899,2.369,5,1
ipc/chromium/src/base/crypto/cssm_init,2.662,37.394,2.37,2,3
layout/style/nsCSSDataBlock,2.101,1708.62,2.37,4,17
gfx/skia/src/core/SkRasterizer,2.017,1101.668,2.369,5,12
content/svg/content/src/SVGPreserveAspectRatio,1.829,24.528,2.37,3,16
extensions/spellcheck/hunspell/src/hunspell_alloc_hooks,1.63,0.0,2.369,0,1
gfx/skia/src/core/SkDraw,2.94,659497.299,2.37,13,73
modules/freetype2/src/gxvalid/gxvmort1,2.027,1.392,2.369,2,6
widget/gonk/libui/android_keycodes,4.95,0.0,2.369,4,0
media/webrtc/trunk/third_party/libyuv/include/libyuv/scale,3.925,1.441,2.369,5,2
media/webrtc/signaling/src/sipcc/cpr/win32/cpr_win_time,1.63,0.0,2.369,0,1
ipc/chromium/src/base/atomicops_unittest,1.63,0.0,2.369,0,5
security/nss/cmd/signver/signver,1.63,0.0,2.37,0,29
widget/gtk2/nsToolkit,2.58,212.436,2.37,3,2
media/webrtc/signaling/src/sipcc/include/ccapi_line,2.373,0.25,2.369,5,3
security/nss/lib/smime/smimemessage,1.63,0.0,2.37,0,10
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/isac/main/util/utility,31.964,0.0,2.369,8,1
gfx/graphite2/src/inc/SegCacheStore,2.764,2668.758,2.37,6,8
gfx/angle/src/libGLESv2/VertexDataManager,2.162,12983.962,2.37,3,15
gfx/thebes/gfxFailure,1.799,9.702,2.37,3,3
nsIHTTPHeaderListener,1.63,0.0,0.623,0,0
accessible/src/atk/nsMaiInterfaceDocument,2.057,0.0,2.37,1,12
widget/windows/WinTaskbar,1.975,36137.37,2.37,5,29
gfx/qcms/matrix,31.592,3173.472,2.37,67,3
js/src/jsexn,9.153,1142734.252,2.37,12,36
security/nss/lib/softoken/legacydb/pcertt,3.271,748.676,2.37,14,12
gfx/skia/src/utils/SkParseColor,1.83,8.599,2.37,3,9
parser/html/nsHtml5ArrayCopy,2.879,593.685,2.37,10,5
modules/freetype2/src/pfr/pfrcmap,2.265,1.004,2.369,3,6
nestegg/nestegg,1.63,0.0,0.623,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/main/source/acm_g722,1.931,39789.631,2.37,2,15
accessible/src/xpcom/xpcAccessibleTable,2.341,46.314,2.37,5,12
sys/param,1.63,0.0,0.623,0,0
ipc/glue/AsyncChannel,2.079,11416.86,2.37,4,12
rmsdef,1.63,0.0,0.623,0,0
mozilla/ipc/ScopedXREEmbed,1.63,0.0,0.623,0,0
gfx/skia/src/gpu/GrIndexBuffer,2.925,3213.811,2.37,12,3
js/src/ctypes/libffi/src/cris/ffitarget,1.63,0.0,0.623,0,0
embedding/browser/webBrowser/nsWebBrowserContentPolicy,1.968,246.314,2.37,2,12
media/webrtc/signaling/src/sipcc/core/common/cfgfile_utils,3.653,494.989,2.37,14,12
nsIAccessibleCursorable,1.63,0.0,0.623,0,0
TestMacros,1.63,0.0,0.623,0,0
modules/freetype2/include/freetype/ftbbox,2.0,135.603,2.369,2,4
parser/expat/expat_config,1.697,135.919,2.37,2,2
toolkit/mozapps/update/common/pathhash,22.779,0.0,2.369,4,1
user_include/umem,1.63,0.0,0.623,0,0
media/webrtc/trunk/webrtc/modules/remote_bitrate_estimator/bitrate_estimator,3.087,2.0,2.37,4,3
dom/system/gonk/AutoMounterSetting,1.77,837.37,2.37,2,21
gfx/skia/src/core/SkString,21.01,509844.015,2.37,100,17
ipc/chromium/src/base/pe_image,15.65,0.0,2.369,3,1
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/lsp_to_lsf,1.932,0.25,2.369,1,4
other-licenses/7zstub/src/7zip/Archive/7z/7zIn,2.239,1084.149,2.369,5,19
security/manager/ssl/src/nsCMSSecureMessage,1.707,42.787,2.37,2,37
mozilla/_ipdltest/PTestSyncHangChild,1.63,0.0,0.623,0,0
gfx/skia/src/animator/SkAnimatorScript,2.793,429.465,2.37,9,29
media/webrtc/trunk/webrtc/modules/video_capture/windows/sink_filter_ds,1.904,303.5,2.37,2,10
security/nss/lib/crmf/respcmn,2.087,474.732,2.37,7,21
modules/freetype2/builds/vms/ftconfig,1.895,1338.375,2.369,2,4
security/nss/lib/pki/pkistore,2.545,5863.655,2.37,8,24
nsprpub/pr/include/prproces,6.239,1206.817,2.37,17,3
mfbt/GuardObjects,1.63,0.0,0.623,0,0
nsIFileChannel,1.63,0.0,0.623,0,0
dom/workers/WorkerInlines,2.063,0.0,2.37,5,3
xpcom/glue/nsRefPtrHashtable,7.261,1049.125,2.37,34,5
nsprpub/pr/src/md/windows/ntsec,3.787,268.219,2.37,5,7
sys/dir,1.63,0.0,0.623,0,0
media/webrtc/signaling/src/common/browser_logging/CSFLogStream,2.547,52.939,2.37,10,1
gfx/angle/src/libGLESv2/Shader,2.561,129967.514,2.37,6,12
accessible/src/other/Platform,1.709,0.0,2.369,1,1
accessible/src/base/TextAttrs,1.929,1307.707,2.37,2,28
netwerk/base/public/nsURIHashKey,2.226,43.633,2.37,13,7
gfx/skia/src/core/SkBitmap_scroll,1.63,0.0,2.369,0,5
unicode/numfmt,1.63,0.0,0.623,0,0
media/webrtc/signaling/src/sipcc/include/cc_device_feature,1.926,0.167,2.369,3,2
content/xbl/src/nsBindingManager,3.633,38050.617,2.37,28,61
sys/select,1.63,0.0,0.623,0,0
xpcom/tests/TestStrings,1.63,0.0,2.37,0,17
content/xbl/src/nsXBLContentSink,1.736,37272.718,2.37,3,37
media/webrtc/trunk/tools/gyp/test/configurations/target_platform/right,1.63,0.0,0.623,0,0
dom/bindings/BindingDeclarations,4.107,57470.54,2.37,23,16
unicode/locid,1.63,0.0,0.623,0,0
gfx/harfbuzz/src/hb-ot-maxp-table,2.103,0.0,2.37,1,4
content/svg/content/src/nsDOMSVGZoomEvent,1.707,0.0,2.37,1,19
js/src/frontend/NameFunctions,1.911,1.112,2.37,2,12
media/webrtc/trunk/webrtc/video_engine/test/libvietest/include/tb_I420_codec,1.821,28.457,2.37,2,6
media/libopus/celt/fixed_debug,1.63,0.0,0.623,0,0
layout/xul/base/src/nsTextBoxFrame,1.673,13869.046,2.37,2,58
media/webrtc/trunk/webrtc/modules/video_coding/main/source/internal_defines,4.68,23.113,2.37,15,2
wpcapi,1.63,0.0,0.623,0,0
security/nss/lib/freebl/drbg,1.66,433.247,2.37,1,22
gfx/angle/src/common/version,2.063,0.0,2.369,3,0
xpcexception,1.63,0.0,0.623,0,0
mozilla/a11y/Role,1.63,0.0,0.623,0,0
widget/gonk/libui/Tokenizer,2.267,11.2,2.37,5,9
mozilla/dom/AudioBufferSourceNodeBinding,1.63,0.0,0.623,0,0
nsprpub/pr/include/md/_scoos,2.008,0.0,2.369,1,0
security/nss/lib/smime/cmsmessage,1.935,101.055,2.37,7,19
intl/uconv/ucvlatin/nsARMSCII8ToUnicode,1.923,0.041,2.37,2,6
media/webrtc/signaling/src/sipcc/core/sipstack/ccsip_subsmanager,2.042,12846.559,2.37,7,66
dom/indexedDB/IDBTransaction,2.507,13321.058,2.37,13,54
mozilla/dom/ImageData,1.63,0.0,0.623,0,0
ReleaseTest,1.63,0.0,0.623,0,0
content/base/src/nsDOMCaretPosition,1.782,0.0,2.37,2,13
content/base/src/nsGenConImageContent,1.649,981.849,2.37,1,16
