node,page_rank,betweenness,closeness,indegree,outdegree
security/nss/lib/ssl/ssl,8.549,5839.183,3.488,43,12
content/base/public/nsIAttribute,3.987,111.922,3.488,11,5
net/base/net_util,2.685,0.0,0.954,0,0
js/src/xpconnect/src/xpcprivate,8.188,116486.168,3.488,47,88
security/nss/lib/zlib/infback,11.061,9609.281,3.486,1,9
jpeg/jcmarker,3.186,4.876,3.487,2,7
parser/expat/lib/expat_external,6.976,0.0,3.487,6,0
nsIXULAppInstall,2.685,0.0,0.954,0,0
toolkit/crashreporter/google-breakpad/src/processor/minidump,5.493,4253.83,3.487,12,19
xpcom/tests/TestCOMPtr,2.685,0.0,3.488,0,7
modules/freetype2/include/freetype/ftoutln,7.056,2571.12,3.487,20,8
gfx/cairo/cairo/src/cairo-hash,13.318,218.697,3.487,7,7
nsIXULAppInfo,2.685,0.0,0.954,0,0
gfx/cairo/cairo/src/cairo-hull,2.871,0.65,3.487,1,13
intl/uconv/tests/nsconv,2.685,0.0,3.488,0,13
nsIThreadPool,2.685,0.0,0.954,0,0
gfx/2d/HelpersD2D,6.355,7.6,3.486,4,8
nsICryptoHMAC,2.685,0.0,0.954,0,0
security/nss/lib/libpkix/pkix_pl_nss/module/pkix_pl_aiamgr,6.348,893.977,3.488,6,29
gfx/cairo/cairo/src/cairo-qt-surface,2.685,0.0,3.487,0,23
ipc/chromium/src/base/gfx/native_theme_unittest,2.685,0.0,3.487,0,3
netwerk/protocol/about/nsAboutBlank,2.883,30.412,3.488,2,15
tools/reorder/histogram,3.141,0.0,3.486,1,3
widget/src/qt/nsQtKeyUtils,4.598,467.3,3.487,3,5
gfx/cairo/cairo/src/cairo-device-private,20.615,3109.858,3.487,11,7
dom/plugins/ipc/PluginScriptableObjectUtils,3.504,357.68,3.488,4,14
nsIDOMMediaList,2.685,0.0,0.954,0,0
content/svg/content/src/nsSVGValue,4.011,30.798,3.488,8,11
xpcom/string/public/nsTPromiseFlatString,15.242,8260.154,3.488,13,4
modules/freetype2/src/psaux/psconv,4.411,85.711,3.486,4,7
netwerk/base/src/nsAuthInformationHolder,3.193,0.0,3.488,3,7
security/nss/lib/zlib/uncompr,2.913,0.0,3.486,1,4
browser/components/dirprovider/nsBrowserDirectoryServiceDefs,2.781,0.0,3.487,1,0
gfx/thebes/gfxFT2Fonts,3.018,33823.188,3.488,5,43
jpeg/jfdctflt,2.685,0.0,3.487,0,4
mozilla/jetpack/PJetpackParent,2.685,0.0,0.954,0,0
security/nss/cmd/libpkix/pkix_pl/pki/test_generalname,2.717,5.763,3.487,1,8
content/events/src/nsEventListenerService,2.875,54.874,3.488,3,32
js/src/assembler/TestMain,2.685,0.0,3.486,0,11
nsprpub/pr/tests/servr_uk,2.685,0.0,3.488,0,20
gfx/cairo/cairo/src/cairo-svg-surface-private,2.757,0.0,3.487,1,6
js/src/nanojit/LIRopcode,2.685,0.0,0.954,0,0
toolkit/crashreporter/google-breakpad/src/processor/simple_symbol_supplier,3.507,1367.028,3.487,4,9
gfx/cairo/cairo/test/leaky_polygon,2.685,0.0,3.487,0,3
content/svg/content/src/SVGAnimatedLengthList,4.473,4955.648,3.488,10,11
parser/htmlparser/public/nsIParser,10.382,654.597,3.488,64,10
nsprpub/pr/src/io/prmapopt,3.112,10.006,3.488,1,9
mozilla/Omnijar,2.685,0.0,0.954,0,0
js/src/jsdtoa,10.497,69382.68,3.487,4,15
nsICertOverrideService,2.685,0.0,0.954,0,0
xpcom/tests/static-checker/TestStackTemplate,2.685,0.0,3.487,0,2
intl/uconv/ucvlatin/8859-11,2.685,0.0,0.954,0,0
jpeg/jdatadst,2.685,0.0,3.487,0,5
gfx/angle/src/compiler/OutputHLSL,4.534,16.391,3.486,4,13
nsIDocumentLoaderFactory,2.685,0.0,0.954,0,0
gelf,2.685,0.0,0.954,0,0
gfx/src/nsSystemFontsWin,2.934,0.0,3.488,1,10
nsIHTMLMenu,2.685,0.0,0.954,0,0
widget/src/windows/JumpListItem,3.022,272.708,3.488,3,23
modules/freetype2/src/sfnt/sfntpic,4.119,0.996,3.486,4,4
unicode/plurfmt,2.685,0.0,0.954,0,0
shlguid,2.685,0.0,0.954,0,0
ipc/chromium/src/base/sys_string_conversions,30.693,1020.819,3.487,13,5
dom/indexedDB/Key,2.772,0.0,3.488,1,6
layout/svg/base/src/nsSVGFilterInstance,2.859,344.681,3.488,3,36
layout/generic/TextOverflow,2.809,107.992,3.488,2,39
gfx/angle/src/compiler/osinclude,58.797,27305.5,3.486,6,1
intl/uconv/ucvlatin/nsUnicodeToCP866,3.09,0.033,3.488,2,7
parser/htmlparser/public/nsParserConstants,4.842,0.0,3.488,10,1
sys/mpctl,2.685,0.0,0.954,0,0
media/libvpx/vp8/decoder/decoderthreading,2.846,0.111,3.486,2,3
toolkit/crashreporter/client/crashreporter_unix_common,3.582,551.797,3.487,1,5
nsICharRepresentable,2.685,0.0,0.954,0,0
intl/uconv/ucvibm/nsCP850ToUnicode,3.09,0.033,3.488,2,7
nsIProgrammingLanguage,2.685,0.0,0.954,0,0
toolkit/crashreporter/google-breakpad/src/processor/linked_ptr,4.522,0.0,3.486,7,0
xpctest_domstring,2.685,0.0,0.954,0,0
nsIDOMSVGPoint,2.685,0.0,0.954,0,0
nsIAccessibleHyperLink,2.685,0.0,0.954,0,0
security/nss/lib/ckfw/capi/cobject,3.408,1126.663,3.488,3,16
parser/htmlparser/public/nsIContentSink,8.873,523.167,3.488,38,9
nsIXPIInstallInfo,2.685,0.0,0.954,0,0
unknwn,2.685,0.0,0.954,0,0
dom/ipc/TabMessageUtils,3.079,76.379,3.488,2,8
js/src/analysis-tests/green-toredptr,6.488,6.0,3.486,4,2
ipc/ipdl/test/cxx/TestShmem,3.746,0.0,3.487,1,3
xpcom/string/src/nsStringComparator,2.685,0.0,3.488,0,9
security/manager/pki/src/nsNSSDialogHelper,3.38,0.0,3.488,3,7
xpcom/build/nsXPCOM,205.903,6925.241,3.488,137,7
mach/notify,2.685,0.0,0.954,0,0
xpcom/tests/TestPipes,2.685,0.0,3.488,0,21
gfx/thebes/nsCoreAnimationSupport,3.389,0.0,3.487,2,0
modules/libpr0n/decoders/nsIconDecoder,5.868,689.824,3.488,2,13
unicode/coll,2.685,0.0,0.954,0,0
js/src/analysis-tests/misdeclared-red-funcptr,2.685,0.0,3.486,0,1
security/nss/lib/freebl/mpi/tests/mptest-9,2.685,0.0,3.486,0,2
netwerk/protocol/about/nsAboutCache,2.775,0.0,3.488,1,26
mozilla/net/WebSocketChannelChild,2.685,0.0,0.954,0,0
toolkit/crashreporter/google-breakpad/src/google_breakpad/common/minidump_exception_mac,6.336,0.0,3.486,1,1
widget/src/gtk2/gtkdrawing,3.549,0.0,3.487,3,0
mozilla/ipc/PDocumentRendererShmemChild,2.685,0.0,0.954,0,0
mozilla/_ipdltest/PTestRPCRacesParent,2.685,0.0,0.954,0,0
nsIXMLHttpRequest,2.685,0.0,0.954,0,0
security/nss/lib/libpkix/pkix/certsel/pkix_certselector,9.697,1236.586,3.487,27,17
nsIPluginTag,2.685,0.0,0.954,0,0
xpcom/components/ModuleLoader,2.685,0.0,3.487,0,1
gfx/thebes/gfxD2DSurface,3.181,52.629,3.488,3,10
xpcom/reflect/xptcall/src/md/unix/xptcstubs_x86_64_linux,2.685,0.0,3.488,0,9
ipc/chromium/src/chrome/common/ipc_sync_message_unittest,2.685,0.0,3.487,0,7
parser/expat/lib/nametab,3.548,0.0,3.486,1,0
gfx/src/mozilla-decoder,2.846,0.0,3.488,1,15
nsprpub/pr/include/md/_os2_errors,2.685,0.0,3.488,0,2
layout/style/nsStyleCoord,7.837,1553.882,3.488,40,14
nsIQueryContentEventResult,2.685,0.0,0.954,0,0
gfx/angle/src/compiler/localintermediate,13.463,10994.268,3.487,6,8
nsprpub/pr/tests/exit,2.685,0.0,3.488,0,15
mozilla/Preferences,2.685,0.0,0.954,0,0
content/base/src/nsAtomListUtils,7.44,0.0,3.488,4,3
nsIDOMXULDescriptionElement,2.685,0.0,0.954,0,0
nsIStreamCipher,2.685,0.0,0.954,0,0
layout/style/nsICSSPseudoComparator,2.971,0.0,3.487,3,0
modules/libimg/png/mozpngconf,19.982,2538.957,3.487,8,1
other-licenses/atk-1.0/atk/atkimage,3.755,856.15,3.487,3,2
intl/locale/src/nsLocaleService,2.685,0.0,3.488,0,26
mozilla/ModuleLoader,2.685,0.0,0.954,0,0
mozilla/plugins/AStream,2.685,0.0,0.954,0,0
xpcom/glue/arm,4.669,0.0,3.487,1,2
extensions/universalchardet/src/base/JISFreq,2.685,0.0,0.954,0,0
other-licenses/atk-1.0/atk/atknoopobjectfactory,2.97,0.0,3.486,1,1
widget/src/os2/nsClipboard,3.307,224.108,3.488,5,14
media/libtheora/lib/huffdec,4.02,1911.148,3.487,4,10
media/libtremor/lib/mdct_lookup,2.984,0.0,3.486,1,2
intl/uconv/ucvlatin/nsUnicodeToZapfDingbat,3.09,0.033,3.488,2,7
ipc/chromium/src/base/process_win,2.685,0.0,3.487,0,4
layout/style/nsComputedDOMStyle,3.335,30250.46,3.488,11,78
nsIDOMClientRectList,2.685,0.0,0.954,0,0
chrome/src/nsChromeRegistry,3.503,25727.488,3.488,8,40
d3d10,2.685,0.0,0.954,0,0
nsIExtensionManager,2.685,0.0,0.954,0,0
gfx/thebes/gfxXlibSurface,3.623,64861.918,3.488,7,17
security/nss/lib/freebl/mpi/test-info,3.357,0.0,3.486,1,1
security/nss/lib/base/hashops,3.392,0.0,3.488,2,5
ipc/chromium/src/third_party/libevent/kqueue,4.509,31.156,3.487,1,8
accessible/src/atk/nsAccessNodeWrap,3.821,435.228,3.487,3,5
ipc/chromium/src/third_party/libevent/sample/time-test,2.685,0.0,3.487,0,4
xpcom/tests/static-checker/OverrideOK1,2.685,0.0,3.487,0,1
netwerk/test/TestCacheService,2.685,0.0,3.488,0,13
nsIAccessibleRelation,2.685,0.0,0.954,0,0
content/xul/document/src/nsXULCommandDispatcher,2.773,5.827,3.488,2,35
accessible/src/msaa/nsTextAccessibleWrap,2.775,0.0,3.488,1,26
nsIOfflineCacheUpdate,2.685,0.0,0.954,0,0
CoreFoundation/CFTimeZone,2.685,0.0,0.954,0,0
nsISocketProvider,2.685,0.0,0.954,0,0
toolkit/crashreporter/google-breakpad/src/client/windows/common/auto_critical_section,6.423,0.0,3.486,2,0
content/smil/nsSMILInterval,3.492,2.101,3.488,4,8
mozilla/plugins/PPluginModuleParent,2.685,0.0,0.954,0,0
mozilla/jetpack/PHandleChild,2.685,0.0,0.954,0,0
AccessibleAction_i,2.685,0.0,0.954,0,0
ipc/chromium/src/third_party/libevent/evdns,3.835,161.941,3.487,2,6
js/src/jsiter,14.075,1227.856,3.487,31,46
gfx/angle/src/compiler/ossource_win,2.685,0.0,3.485,0,1
other-licenses/7zstub/src/7zip/Compress/LZMA/LZMADecoder,2.826,0.0,3.486,1,17
sys/ioccom,2.685,0.0,0.954,0,0
widget/src/windows/WidgetTraceEvent,2.685,0.0,3.488,0,12
layout/inspector/src/inLayoutUtils,3.331,1133.036,3.487,5,13
ipc/chromium/src/base/trace_event,2.818,0.0,3.487,1,18
xpcom/base/nsMemoryImpl,165.33,291246.885,3.488,110,23
usr/include/linux/kernel,2.685,0.0,0.954,0,0
gfx/angle/include/EGL/egl,9.011,8.333,3.486,9,1
security/nss/lib/crmf/crmf,5.206,1153.61,3.488,15,12
nsIIOService,2.685,0.0,0.954,0,0
content/xslt/src/xslt/txTextOutput,3.108,0.0,3.488,2,8
ipc/chromium/src/chrome/common/gears_api,2.685,0.0,3.487,0,2
js/src/ctypes/libffi/testsuite/libffi.call/promotion,2.685,0.0,3.485,0,1
security/nss/lib/crmf/servget,2.77,5580.564,3.488,2,22
security/nss/lib/freebl/ecl/ecl-exp,16.936,0.0,3.487,18,0
mobile/components/build/nsSSLCertErrorDialog,22.969,0.0,3.486,2,1
nsIException,2.685,0.0,0.954,0,0
intl/uconv/ucvlatin/nsUnicodeToISO885916,3.09,0.033,3.488,2,7
modules/libimg/png/pngwutil,9.162,24993.851,3.486,2,2
media/libvpx/vp8/vp8_dx_iface,6.027,52217.285,3.487,2,15
chrome/src/nsChromeRegistryChrome,2.892,23679.373,3.488,3,37
modules/freetype2/builds/amiga/include/freetype/config/ftmodule,2.685,0.0,0.954,0,0
nsIDOMGeoPositionCallback,2.685,0.0,0.954,0,0
gfx/cairo/cairo/src/cairo-path-in-fill,3.105,2.625,3.487,1,10
nsISocketTransport,2.685,0.0,0.954,0,0
security/nss/lib/certhigh/certreq,4.601,930.858,3.488,6,23
xpcom/reflect/xptcall/src/md/unix/xptcstubs_nto_arm,2.685,0.0,3.488,0,7
security/nss/cmd/libpkix/pkix/params/test_resourcelimits,2.717,6.098,3.487,1,9
js/src/jsobjinlines,21.446,3343.176,3.487,55,37
security/nss/lib/libpkix/pkix_pl_nss/pki/pkix_pl_x500name,9.914,1043.1,3.488,14,21
modules/libmar/src/mar_read,7.425,1835.376,3.488,4,4
content/events/src/nsDOMCommandEvent,2.891,0.21,3.488,2,15
security/nss/lib/freebl/genload,2.814,365.821,3.488,1,10
content/events/src/nsDOMCustomEvent,2.88,0.273,3.488,2,16
gfx/cairo/cairo/src/cairo-truetype-subset-private,2.685,0.0,3.486,0,2
content/xslt/src/xpath/txLocationStep,2.813,6910.369,3.488,1,17
jpeg/jcprepct,2.858,0.243,3.487,1,6
nsIPKCS11ModuleDB,2.685,0.0,0.954,0,0
xpcom/tests/component/TestComponent,2.685,0.0,3.487,0,2
modules/freetype2/src/gzip/zlib,6.765,1973.945,3.486,8,4
nsIScriptableInputStream,2.685,0.0,0.954,0,0
mozilla/_ipdltest/PTestSyncErrorChild,2.685,0.0,0.954,0,0
editor/libeditor/base/JoinElementTxn,2.92,37.013,3.488,2,16
layout/generic/nsLineLayout,4.09,4293.742,3.488,14,47
gfx/layers/d3d10/ThebesLayerD3D10,2.995,170.344,3.488,3,30
parser/htmlparser/public/nsITokenizer,5.49,202.057,3.488,10,9
security/nss/lib/freebl/ecl/tests/ecp_test,2.685,0.0,3.486,0,11
intl/uconv/ucvlatin/nsMacHebrewToUnicode,3.09,0.033,3.488,2,7
xpcom/string/src/nsStringObsolete,3.024,2327.808,3.488,1,23
other-licenses/atk-1.0/atk/atk-enum-types,3.634,0.0,3.487,3,0
nsprpub/pr/src/md/windows/ntinrval,2.685,0.0,3.487,0,2
nsIDOMDocumentType,2.685,0.0,0.954,0,0
nsICommandLine,2.685,0.0,0.954,0,0
intl/uconv/ucvibm/nsCP1131ToUnicode,3.128,0.0,3.488,1,6
intl/uconv/ucvlatin/nsUnicodeToISO88599,3.09,0.033,3.488,2,7
ipc/chromium/src/base/platform_file_win,2.685,0.0,3.486,0,2
mozilla/net/WebSocketChannelParent,2.685,0.0,0.954,0,0
gfx/thebes/gfxPlatform,18.62,700113.697,3.488,74,58
js/src/jsapi-tests/testContexts,2.685,0.0,3.487,0,7
modules/freetype2/src/raster/ftmisc,2.685,0.0,3.486,0,2
nsICrashReporter,2.685,0.0,0.954,0,0
nsIScreenManager,2.685,0.0,0.954,0,0
X11/extensions/renderproto,2.685,0.0,0.954,0,0
layout/base/nsDocumentViewer,2.771,8067.117,3.488,2,83
nsprpub/pr/tests/cleanup,2.685,0.0,3.488,0,12
editor/libeditor/html/nsWSRunObject,2.957,1061.501,3.488,4,18
security/nss/lib/freebl/mpi/tests/mptest-1,2.685,0.0,3.486,0,1
content/svg/content/src/DOMSVGPoint,3.521,663.037,3.488,8,21
tools/reorder/garope,2.685,0.0,3.486,0,5
ipc/chromium/src/chrome/common/pref_member,3.183,612.733,3.487,2,10
nsIFaviconService,2.685,0.0,0.954,0,0
gfx/cairo/cairo/src/cairo-path-fixed,19.466,25181.131,3.487,30,17
modules/freetype2/src/gxvalid/gxvcommn,14.892,11812.875,3.487,23,14
nsIHTMLInlineTableEditor,2.685,0.0,0.954,0,0
modules/zlib/src/adler32,3.469,0.0,3.486,2,5
widget/src/os2/os2FrameWindow,2.878,9.084,3.488,2,19
toolkit/crashreporter/google-breakpad/src/processor/scoped_ptr,13.293,21803.288,3.487,24,1
modules/libpr0n/src/DiscardTracker,6.394,26.488,3.488,5,10
security/nss/lib/libpkix/pkix_pl_nss/system/pkix_pl_error,8.771,275.559,3.487,2,3
gfx/cairo/cairo/src/cairo-d2d-private,2.87,0.0,3.486,2,0
js/src/jsdhash,10.129,26.242,3.487,11,5
gdk/gdkprivate,2.685,0.0,0.954,0,0
googleurl/src/gurl,2.685,0.0,0.954,0,0
nsprpub/pr/tests/atomic,2.685,0.0,3.487,0,7
ipc/ipdl/test/cxx/IPDLUnitTestTypes,2.685,0.0,3.486,0,1
parser/html/jArray,4.905,8.944,3.487,13,1
mozilla/plugins/PluginModuleChild,2.685,0.0,0.954,0,0
nsIDOMPaintRequestList,2.685,0.0,0.954,0,0
toolkit/crashreporter/google-breakpad/src/client/windows/common/ipc_protocol,6.588,4588.833,3.486,6,2
toolkit/components/feeds/nsScriptableUnescapeHTML,2.736,0.0,3.488,1,45
content/svg/content/src/DOMSVGNumber,3.002,377.535,3.488,3,20
modules/freetype2/include/freetype/ftsystem,50.109,1572.421,3.487,105,2
content/base/src/nsDOMFile,2.931,3573.199,3.488,4,48
profile/dirserviceprovider/src/nsProfileLock,3.256,14930.019,3.488,4,23
nsprpub/pr/src/md/beos/bmmap,2.685,0.0,3.488,0,5
xpcom/io/nsLocalFileUnicode,2.805,0.0,3.487,1,1
js/src/jsclist,9.775,0.567,3.487,19,1
usr/include/libintl,2.685,0.0,0.954,0,0
content/base/src/nsScriptElement,2.923,128.379,3.488,3,26
media/libnestegg/src/halloc,6.162,20691.0,3.487,2,5
nsIRDFRemoteDataSource,2.685,0.0,0.954,0,0
modules/freetype2/src/gxvalid/gxvmorx2,3.294,0.0,3.486,2,5
ipc/chromium/src/third_party/libevent/event-config,9.915,0.0,3.486,3,0
js-config,2.685,0.0,0.954,0,0
dbm/src/h_func,3.013,0.0,3.487,1,5
xpcom/reflect/xptcall/src/md/unix/xptcinvoke_linux_s390,2.685,0.0,3.488,0,6
nsIDOMSVGAnimateTransformElement,2.685,0.0,0.954,0,0
intl/uconv/ucvlatin/nsUnicodeToISOIR111,3.09,0.033,3.488,2,7
security/nss/lib/libpkix/pkix/checker/pkix_signaturechecker,5.334,1.095,3.487,5,13
Foundation/Foundation,2.685,0.0,0.954,0,0
content/base/src/nsCSPService,2.859,1839.065,3.488,3,20
nsprpub/pr/src/md/os2/os2io,63.969,658486.906,3.488,56,17
security/nss/lib/zlib/zlib,59.127,15645.797,3.486,13,6
js/src/jsapi-tests/testUTF8,2.685,0.0,3.487,0,3
nsprpub/pr/include/md/_nspr_pthread,2.685,0.0,3.487,0,1
js/src/v8-dtoa/double,3.6,3450.533,3.485,2,4
security/manager/boot/src/nsStrictTransportSecurityService,3.151,848.995,3.488,2,31
mozilla/_ipdltest/PTestSyncHangChild,2.685,0.0,0.954,0,0
compat,2.685,0.0,0.954,0,0
nsIRDFInferDataSource,2.685,0.0,0.954,0,0
xpcom/glue/nsTHashtable,28.01,5743.123,3.488,82,9
xpcom/reflect/xptcall/src/md/unix/xptcstubs_mips,2.685,0.0,3.488,0,10
webkit/glue/window_open_disposition,2.685,0.0,0.954,0,0
nsIURIWithPrincipal,2.685,0.0,0.954,0,0
modules/zlib/src/gzlib,18.989,34240.081,3.487,5,8
modules/freetype2/include/freetype/internal/ftdriver,2.685,0.0,3.487,0,10
nsIDOMHTMLDataListElement,2.685,0.0,0.954,0,0
widget/src/android/AndroidJavaWrappers,3.779,774.285,3.488,5,11
security/nss/cmd/libpkix/pkix/top/test_policychecker,2.717,6.902,3.487,1,15
nsIDocShellTreeOwner,2.685,0.0,0.954,0,0
content/svg/content/src/SVGPointList,3.716,5938.942,3.488,7,27
other-licenses/7zstub/src/Common/Buffer,5.167,2.033,3.486,7,1
mozilla/gfx/BaseSize,2.685,0.0,0.954,0,0
toolkit/components/places/Helpers,3.414,711.999,3.488,10,26
usr/include/link,2.685,0.0,0.954,0,0
lockdep,2.685,0.0,0.954,0,0
usr/include/inttypes,2.685,0.0,0.954,0,0
toolkit/crashreporter/google-breakpad/src/common/dwarf/dwarf2enums,7.211,0.0,3.486,4,0
security/nss/lib/ckfw/dbm/token,2.969,10.625,3.487,1,10
gfx/angle/src/compiler/Compiler,5.888,41321.907,3.486,6,18
nsIUnicharInputStream,2.685,0.0,0.954,0,0
layout/style/nsIStyleRuleProcessor,3.552,5.97,3.487,10,4
modules/libreg/src/VerReg,3.765,5187.992,3.487,3,14
modules/freetype2/src/autofit/autofit,2.685,0.0,3.486,0,11
modules/freetype2/moz_ft_shim,2.685,0.0,0.954,0,0
modules/libreg/src/vr_stubs,3.464,901.572,3.488,4,16
IPC/IPCMessageUtils,2.685,0.0,0.954,0,0
toolkit/crashreporter/google-breakpad/src/client/linux/android_link,2.685,0.0,0.954,0,0
toolkit/crashreporter/google-breakpad/src/common/mac/macho_walker,5.43,4.0,3.485,2,3
Region,2.685,0.0,0.954,0,0
storage/public/StatementCache,2.685,0.0,3.488,0,11
content/xslt/src/xslt/txPatternOptimizer,3.047,16.582,3.488,2,10
security/manager/ssl/src/nsPSMBackgroundThread,3.29,1076.818,3.488,4,13
xpcom/io/nsLocalFileOS2,3.164,19855.722,3.488,4,41
nsIDOMStorageEventObsolete,2.685,0.0,0.954,0,0
media/libtheora/lib/x86/mmxidct,2.685,0.0,3.486,0,2
accessible/src/xul/nsXULTextAccessible,2.772,0.0,3.488,1,27
xpcom/base/nscore,2701.054,3099433.985,3.488,2619,6
nsIIOService2,2.685,0.0,0.954,0,0
ipc/chromium/src/third_party/libevent/evhttp,4.579,22.169,3.486,5,4
nsIDynamicContainer,2.685,0.0,0.954,0,0
media/libvpx/vpx_ports/config,62.839,6861.733,3.486,37,1
gfx/cairo/cairo/src/cairo-gl-surface,3.376,639.725,3.487,3,34
