node,page_rank,betweenness,closeness,indegree,outdegree
nsIDOMSVGTitleElement,2.393,0.0,0.851,0,0
security/nss/lib/freebl/stubs,2.393,0.0,3.286,0,34
mozilla/ipc/ProtocolUtils,2.393,0.0,0.851,0,0
modules/freetype2/src/type1/t1tokens,2.54,0.0,3.285,1,2
ipc/chromium/src/base/debug_util_unittest,2.393,0.0,3.285,0,3
modules/freetype2/src/tools/ftrandom/ftrandom,2.393,0.0,3.286,0,13
gfx/skia/src/core/SkBlitRow_D32,2.694,35.728,3.285,3,11
nsIDOMHTMLUListElement,2.393,0.0,0.851,0,0
dom/src/storage/nsDOMStorage,3.714,59506.506,3.286,13,54
other-licenses/7zstub/src/7zip/Common/LSBFEncoder,2.677,0.0,3.285,1,8
gfx/2d/SourceSurfaceD2DTarget,2.96,0.0,3.285,2,6
mozilla/_ipdltest/PTestRPCErrorCleanupChild,2.393,0.0,0.851,0,0
content/base/src/nsContentAreaDragDrop,2.547,6415.006,3.286,3,38
nsprpub/pr/src/cplus/tests/ranfile,2.393,0.0,3.286,0,16
nsprpub/lib/libc/src/strcpy,6.733,22.667,3.286,27,2
media/libvpx/vpx_config_x86-win32-vs8,2.393,0.0,0.851,0,0
gfx/layers/d3d9/ThebesLayerD3D9,2.901,8698.248,3.286,5,32
gfx/angle/src/compiler/intermOut,9.427,15.018,3.284,4,6
gfx/skia/src/core/SkCubicClipper,2.724,0.0,3.285,1,7
gfx/skia/include/effects/SkLayerDrawLooper,2.684,36.584,3.285,2,13
intl/chardet/src/nsCyrillicClass,2.554,0.0,3.286,1,1
gfx/cairo/cairo/src/cairo-rectangle,17.917,6668.588,3.285,29,8
security/nss/lib/pkcs12/p12tmpl,2.501,17.341,3.286,2,15
modules/freetype2/include/freetype/internal/services/svgldict,2.393,0.0,0.851,0,0
sys/user,2.393,0.0,0.851,0,0
security/nss/lib/freebl/sysrand,3.078,364.079,3.285,1,4
ipc/chromium/src/chrome/common/file_descriptor_set_unittest,2.393,0.0,3.285,0,6
gfx/cairo/cairo/src/cairo-xlib-xrender-private,3.372,0.333,3.285,5,1
intl/uconv/src/nsUTF8ConverterService,2.547,453.22,3.286,2,17
accessible/src/mac/nsHTMLImageAccessibleWrap,2.464,0.0,3.285,1,1
media/libvpx/vpx_scale/yv12config,33.794,0.0,3.285,46,0
storage/public/mozStorageHelper,6.212,10565.627,3.286,30,7
nsIDOMDOMError,2.393,0.0,0.851,0,0
gfx/2d/SourceSurfaceCairo,2.7,0.0,3.285,2,12
nsICookie,2.393,0.0,0.851,0,0
security/nss/lib/libpkix/pkix/checker/pkix_namechainingchecker,3.888,0.539,3.285,3,10
xpcom/tests/TestPipes,2.393,0.0,3.286,0,22
gfx/layers/DirectedGraph,2.552,0.0,3.286,1,3
chrome/browser/chrome_plugin_host,2.393,0.0,0.851,0,0
gfx/skia/src/effects/SkBlurMask,2.76,43.492,3.285,3,16
accessible/src/base/AccCollector,3.452,3.091,3.286,3,7
media/libjpeg/simd/jsimd_arm,2.393,0.0,3.285,0,9
console,2.393,0.0,0.851,0,0
security/nss/lib/ckfw/nssckepv,2.767,1.2,3.284,1,1
modules/libbz2/src/huffman,5.015,0.0,3.285,2,2
content/xul/templates/src/nsXULTemplateQueryProcessorRDF,3.993,7656.033,3.286,11,54
mozilla/plugins/NPEventOSX,2.393,0.0,0.851,0,0
nsIDOMSVGAnimationElement,2.393,0.0,0.851,0,0
content/base/public/nsIDocument,74.365,510632.915,3.286,422,38
media/libtheora/lib/internal,27.579,64265.742,3.285,20,9
gfx/skia/src/images/SkImageDecoder_libbmp,2.393,0.0,3.285,0,14
machine/inline,2.393,0.0,0.851,0,0
mozilla/net/PFTPChannelParent,2.393,0.0,0.851,0,0
rdf/base/src/nsRDFXMLDataSource,2.474,309.272,3.286,1,34
security/nss/lib/ckfw/builtins/bfind,2.65,159.292,3.286,1,11
dom/ipc/AudioChild,2.393,0.0,3.285,0,1
nsITransportSecurityInfo,2.393,0.0,0.851,0,0
content/base/src/nsDOMAttribute,2.841,129.007,3.286,7,48
unknwn,2.393,0.0,0.851,0,0
media/libvpx/vpx_config_c,2.393,0.0,3.284,0,1
sys/procfs,2.393,0.0,0.851,0,0
gfx/thebes/gfxFT2FontList,2.57,310.305,3.286,3,47
toolkit/crashreporter/google-breakpad/src/common/linux/linux_libc_support_unittest,2.393,0.0,3.285,0,4
content/events/src/nsDOMAnimationEvent,2.583,1.511,3.286,2,14
nsprpub/pr/tests/fsync,2.393,0.0,3.286,0,15
content/html/document/src/VideoDocument,2.393,0.0,3.286,0,24
gfx/ycbcr/yuv_row_posix,2.393,0.0,3.285,0,3
chrome/browser/meta_table_helper,2.393,0.0,0.851,0,0
dom/telephony/Telephony,2.667,391.306,3.286,3,39
toolkit/crashreporter/google-breakpad/src/processor/address_map,3.721,0.0,3.285,3,0
toolkit/xre/nsCommandLineServiceMac,3.039,0.0,3.286,1,4
qabstracteventdispatcher,2.393,0.0,0.851,0,0
nsprpub/pr/include/md/_nextstep,2.393,0.0,3.286,0,3
toolkit/crashreporter/google-breakpad/src/third_party/linux/include/gflags/gflags,3.41,2.0,3.285,1,2
content/svg/content/src/nsSVGScriptElement,2.435,7991.517,3.286,1,31
intl/uconv/ucvtw/nsUnicodeToBIG5HKSCS,2.672,0.034,3.286,2,9
nsIDOMSVGPathSeg,2.393,0.0,0.851,0,0
nsprpub/pr/src/threads/prcthr,32.313,22119.014,3.286,7,20
media/libcubeb/include/cubeb,2.393,0.0,3.284,0,1
content/base/public/mozFlushType,6.116,0.0,3.285,6,0
xpcom/io/nsStreamUtils,8.249,22864.186,3.286,46,18
gfx/gl/GLContextSymbols,2.556,0.0,3.285,1,4
other-licenses/android/assertions,5.663,0.0,3.284,3,0
security/nss/lib/ssl/sslcon,3.541,16050.746,3.286,8,51
js/src/vm/MethodGuard-inl,7.553,1086.884,3.285,9,17
content/html/content/src/nsHTMLObjectElement,2.393,0.0,3.286,0,44
security/nss/lib/libpkix/pkix/params/pkix_resourcelimits,7.19,295.183,3.285,8,8
content/base/src/FileIOObject,2.517,4.376,3.286,2,23
mozilla/_ipdltest/PTestShutdownSubChild,2.393,0.0,0.851,0,0
toolkit/crashreporter/google-breakpad/src/client/linux/android_link,2.393,0.0,0.851,0,0
other-licenses/7zstub/src/Windows/Control/Dialog,2.949,1098.215,3.285,2,8
gfx/skia/src/svg/SkSVGSymbol,2.933,0.0,3.284,2,6
cutils/sockets,2.393,0.0,0.851,0,0
accessible/src/msaa/nsAccessibleWrap,2.433,0.0,3.286,1,52
tools/jprof/stub/config,4.483,0.0,3.285,3,0
nsprpub/pr/tests/io_timeout,2.393,0.0,3.286,0,20
gfx/graphite2/src/inc/Code,4.559,12.664,3.285,4,7
toolkit/crashreporter/google-breakpad/src/client/linux/minidump_writer/directory_reader,3.026,1.0,3.285,2,2
mozilla/dom/PStorageChild,2.393,0.0,0.851,0,0
js/src/jsproxy,16.726,1026.813,3.285,30,33
dbus/dbus-protocol,2.393,0.0,0.851,0,0
modules/freetype2/include/freetype/ftcache,4.437,6997.265,3.285,9,10
nsprpub/pr/src/md/os2/os2cv,2.393,0.0,3.286,0,11
nsIDOMDesktopNotification,2.393,0.0,0.851,0,0
toolkit/crashreporter/google-breakpad/src/processor/logging,20.137,61.937,3.285,32,3
content/svg/content/src/nsSVGClipPathElement,2.634,1637.48,3.286,3,21
layout/svg/base/src/nsSVGFilterInstance,2.549,350.491,3.286,3,39
widget/qt/nsIdleServiceQt,2.648,22.801,3.286,2,12
xpfe/appshell/src/nsAppShellService,2.719,966.639,3.286,2,32
nsIXULSortService,2.393,0.0,0.851,0,0
gfx/skia/src/pipe/SkGPipePriv,2.512,0.0,3.285,2,3
security/nss/lib/util/secdig,6.064,469.395,3.286,12,15
toolkit/components/startup/nsUserInfo,3.228,817.949,3.285,4,1
intl/locale/src/windows/nsWinCharset,2.393,0.0,3.286,0,24
gfx/skia/include/gpu/SkGrTexturePixelRef,2.525,5.784,3.285,2,9
dom/base/nsWrapperCacheInlines,4.107,1732.303,3.286,21,7
js/src/ctypes/libffi/testsuite/libffi.call/closure_fn4,2.393,0.0,3.284,0,2
nsprpub/pr/tests/formattm,2.393,0.0,3.285,0,3
tools/reorder/garope,2.393,0.0,3.285,0,5
accessible/src/base/nsARIAMap,7.082,17.332,3.286,9,8
view/src/nsViewManager,3.351,10114.527,3.286,6,46
netwerk/test/TestStreamPump,2.393,0.0,3.286,0,24
mozilla/dom/indexedDB/IDBCursor,2.393,0.0,0.851,0,0
nsIResumableChannel,2.393,0.0,0.851,0,0
gfx/skia/src/ports/SkXMLPullParser_expat,2.393,0.0,3.285,0,10
layout/style/nsCSSKeywordList,2.916,0.0,3.285,1,1
intl/uconv/ucvibm/cp857,2.393,0.0,0.851,0,0
nsIDOMToString,2.393,0.0,0.851,0,0
modules/libjar/nsJAR,2.74,1737.603,3.286,4,40
media/libvpx/vp8/common/g_common,3.553,0.0,3.284,9,0
mozilla/plugins/PPluginIdentifierChild,2.393,0.0,0.851,0,0
gfx/layers/d3d9/ColorLayerD3D9,2.721,5.497,3.285,2,10
initguid,2.393,0.0,0.851,0,0
nsprpub/pr/src/pthreads/ptthread,2.393,0.0,0.851,0,0
AccessibleTable,2.393,0.0,0.851,0,0
media/libvorbis/lib/vorbis_block,2.393,0.0,3.285,0,22
gfx/skia/include/utils/win/SkIStream,3.398,0.0,3.285,2,2
js/src/vm/MatchPairs,4.573,0.0,3.284,4,0
ipc/chromium/src/base/crypto/cssm_init,4.017,377.042,3.285,2,3
layout/style/nsCSSDataBlock,2.999,1886.064,3.286,4,18
gfx/skia/src/core/SkRasterizer,2.775,131.592,3.285,4,12
layout/base/nsCounterManager,2.524,118.374,3.286,2,21
gfx/skia/src/core/SkDraw,6.909,444514.323,3.285,11,71
sys/cfgodm,2.393,0.0,0.851,0,0
widget/qt/nsScreenQt,2.988,107.032,3.286,2,6
layout/forms/nsISelectControlFrame,2.557,0.167,3.286,5,2
layout/xul/base/src/nsBoxLayout,5.176,9233.465,3.286,18,20
widget/gtk2/nsToolkit,3.26,0.0,3.286,3,2
synch,2.393,0.0,0.851,0,0
security/nss/lib/smime/smimemessage,2.393,0.0,3.285,0,10
gfx/graphite2/src/inc/SegCacheStore,4.17,2852.192,3.285,6,8
gfx/angle/src/libGLESv2/VertexDataManager,3.23,9154.062,3.285,3,14
gfx/thebes/gfxFailure,2.646,12.894,3.285,3,3
rdf/base/src/nsInMemoryDataSource,2.474,355.888,3.286,1,31
accessible/src/atk/nsMaiInterfaceDocument,3.058,0.0,3.286,2,15
widget/windows/WinTaskbar,2.868,29668.488,3.286,5,35
gfx/qcms/matrix,55.609,755.084,3.285,63,3
js/src/jsexn,13.911,51518.347,3.285,11,37
layout/svg/base/src/nsSVGTextFrame,2.773,5911.23,3.286,6,33
security/nss/lib/softoken/legacydb/pcertt,4.702,314.049,3.285,14,12
gfx/skia/src/utils/SkParseColor,2.695,3.321,3.285,3,8
parser/html/nsHtml5ArrayCopy,3.927,309.36,3.286,10,5
modules/freetype2/src/pfr/pfrcmap,3.324,1.004,3.285,3,6
nestegg/nestegg,2.393,0.0,0.851,0,0
sys/param,2.393,0.0,0.851,0,0
ipc/chromium/src/base/json_writer_unittest,2.393,0.0,3.285,0,4
content/base/src/nsGenericElement,25.475,656319.143,3.286,201,134
mozilla/ipc/ScopedXREEmbed,2.393,0.0,0.851,0,0
gfx/skia/src/gpu/GrIndexBuffer,3.875,630.303,3.284,10,2
embedding/browser/webBrowser/nsWebBrowserContentPolicy,2.845,477.749,3.286,2,15
nsIAccessibleCursorable,2.393,0.0,0.851,0,0
layout/style/nsROCSSPrimitiveValue,2.529,1.708,3.286,2,21
netwerk/protocol/ftp/FTPChannelChild,2.393,0.0,3.286,0,25
parser/expat/expat_config,3.181,3789.78,3.286,3,3
toolkit/mozapps/update/common/pathhash,26.528,0.0,3.284,3,1
other-licenses/7zstub/src/7zip/Bundles/SFXSetup-moz/ExtractCallback,2.611,762.582,3.285,2,25
gfx/skia/src/core/SkString,36.021,34399.202,3.285,88,13
ipc/chromium/src/base/pe_image,23.648,0.0,3.284,3,1
other-licenses/7zstub/src/7zip/Archive/7z/7zIn,3.206,665.643,3.285,5,20
security/manager/ssl/src/nsCMSSecureMessage,2.494,65.472,3.286,2,43
mozilla/_ipdltest/PTestSyncHangChild,2.393,0.0,0.851,0,0
gfx/skia/src/animator/SkAnimatorScript,4.181,326.716,3.285,9,28
media/libvpx/vp8/decoder/x86/idct_blk_mmx,2.393,0.0,3.284,0,3
security/nss/lib/crmf/respcmn,3.037,1405.714,3.286,7,22
security/nss/lib/pki/pkistore,3.838,534.671,3.286,8,24
nsprpub/pr/include/prproces,7.34,349.782,3.286,17,4
mfbt/GuardObjects,2.393,0.0,0.851,0,0
nsIFileChannel,2.393,0.0,0.851,0,0
dom/workers/WorkerInlines,3.716,0.0,3.285,9,2
xpcom/glue/nsRefPtrHashtable,6.238,482.345,3.286,25,6
nsprpub/pr/src/md/windows/ntsec,6.814,226.911,3.286,5,9
sys/dir,2.393,0.0,0.851,0,0
widget/shared/x11/keysym2ucs,17.422,0.0,3.285,2,1
content/xslt/src/xpath/txNameTest,2.756,22.417,3.286,4,10
nsIDOMXPathException,2.393,0.0,0.851,0,0
netwerk/base/public/nsURIHashKey,3.101,26.109,3.286,12,7
gfx/skia/src/core/SkBitmap_scroll,2.393,0.0,3.285,0,5
unicode/numfmt,2.393,0.0,0.851,0,0
content/xbl/src/nsBindingManager,6.915,44496.941,3.286,34,68
xpcom/tests/TestStrings,2.393,0.0,3.286,0,18
content/xbl/src/nsXBLContentSink,2.529,5747.09,3.286,3,37
gfx/harfbuzz/src/hb-ot-maxp-table,2.656,0.0,3.285,1,4
content/svg/content/src/nsDOMSVGZoomEvent,2.519,201.957,3.286,2,23
content/html/content/src/nsHTMLUnknownElement,2.427,15.925,3.286,1,13
nsIDOMSVGStyleElement,2.393,0.0,0.851,0,0
layout/xul/base/src/nsTextBoxFrame,2.428,0.0,3.286,1,59
wpcapi,2.393,0.0,0.851,0,0
security/nss/lib/freebl/drbg,2.576,4787.389,3.286,1,23
gfx/angle/src/common/version,3.253,0.0,3.285,2,0
xpcexception,2.393,0.0,0.851,0,0
mozilla/a11y/Role,2.393,0.0,0.851,0,0
nsprpub/lib/libc/src/strlen,29.59,11211.375,3.286,67,4
nsprpub/pr/include/md/_scoos,2.638,0.0,3.285,1,0
libnotify/notify,2.393,0.0,0.851,0,0
security/nss/lib/smime/cmsmessage,2.819,7083.999,3.286,7,19
dom/indexedDB/IDBTransaction,3.085,46502.58,3.286,10,51
accessible/src/html/nsHTMLFormControlAccessible,2.823,1761.375,3.286,5,42
content/base/src/nsGenConImageContent,2.422,531.886,3.286,1,16
toolkit/crashreporter/google-breakpad/src/processor/linked_ptr,4.046,0.0,3.285,7,0
ipc/chromium/src/third_party/libevent/select,3.865,55290.687,3.285,1,9
widget/android/AndroidBridge,11.011,258200.139,3.286,38,39
nsICycleCollectorListener,2.393,0.0,0.851,0,0
nsIPhonetic,2.393,0.0,0.851,0,0
nsprpub/pr/tests/freeif,2.393,0.0,3.285,0,3
gfx/skia/src/svg/SkSVGPolygon,2.866,0.0,3.284,2,7
editor/libeditor/base/DeleteRangeTxn,2.552,23.159,3.286,2,22
gfx/skia/src/animator/SkCondensedDebug,2.393,0.0,3.285,0,2
widget/windows/KeyboardLayout,2.685,5.891,3.286,2,9
netwerk/base/src/nsURLHelper,5.41,3020.52,3.286,28,23
security/nss/lib/freebl/loader,3.473,10002.826,3.286,6,24
dom/power/Types,3.567,0.0,3.285,3,1
intl/uconv/ucvlatin/nsISO88593ToUnicode,2.754,0.034,3.286,2,7
nsIIDNService,2.393,0.0,0.851,0,0
intl/lwbrk/src/nsRuleBreaker,2.393,0.0,3.286,0,4
gfx/angle/src/libGLESv2/utilities,6.642,5.917,3.285,11,7
asm/cputable,2.393,0.0,0.851,0,0
content/events/src/nsDOMSimpleGestureEvent,2.562,0.621,3.286,2,16
gfx/skia/src/gpu/GrBufferAllocPool,3.346,41.175,3.285,5,15
parser/htmlparser/public/nsIParserNode,4.152,379.984,3.286,8,4
nsIRefreshURI,2.393,0.0,0.851,0,0
tools/reorder/mcount,2.393,0.0,0.851,0,0
gfx/skia/include/core/SkPathEffect,8.054,8304.186,3.285,24,8
gfx/skia/src/images/SkImageDecoder_libpng,2.393,0.0,3.285,0,30
Guiddef,2.393,0.0,0.851,0,0
jis0208ext,2.393,0.0,0.851,0,0
ipc/chromium/src/base/string16,32.824,9389.727,3.285,25,6
gfx/skia/src/ports/SkOSFile_brew,2.393,0.0,3.284,0,1
netwerk/test/TestBlockingSocket,2.393,0.0,3.286,0,19
dom/plugins/ipc/PluginModuleParent,2.701,48148.737,3.286,3,42
media/libvpx/vp8/decoder/decodframe,2.57,53.597,3.285,2,41
editor/libeditor/base/nsEditProperty,9.956,4733.237,3.285,11,2
nsIDOMXPathNSResolver,2.393,0.0,0.851,0,0
security/nss/lib/libpkix/pkix_pl_nss/pki/pkix_pl_certpolicymap,6.482,41.15,3.285,7,9
widget/xpwidgets/nsClipboardPrivacyHandler,2.841,166.614,3.286,4,20
editor/libeditor/html/nsHTMLEditUtils,3.412,36.134,3.286,12,16
nsICookieManager,2.393,0.0,0.851,0,0
js/src/jsapi-tests/testDefineGetterSetterNonEnumerable,2.393,0.0,3.285,0,7
js/src/shell/jsworkers,2.433,0.0,3.285,1,0
js/src/builtin/RegExp,6.631,1959.159,3.285,6,30
content/xslt/src/xpath/txExprParser,2.774,89230.479,3.286,6,30
nsprpub/pr/src/md/unix/symbian,2.393,0.0,3.286,0,2
security/nss/lib/freebl/ecl/ecl_gf,4.143,114.326,3.285,3,6
media/libsydneyaudio/src/sydney_audio_waveapi,2.393,0.0,3.285,0,3
security/nss/lib/freebl/shvfy,2.393,0.0,3.286,0,13
js/src/jsatominlines,17.734,40.299,3.285,25,12
gfx/cairo/libpixman/src/pixman-gradient-walker,3.384,0.5,3.285,3,4
gfx/skia/include/effects/SkArithmeticMode,2.578,0.0,3.285,1,2
gfx/skia/include/gpu/GrGLConfig,10.259,19579.023,3.284,18,6
dom/base/nsDOMError,22.698,0.444,3.286,174,1
mswsock,2.393,0.0,0.851,0,0
dbm/include/mcom_db,12.483,9112.675,3.286,21,5
accessible/src/base/nsAccUtils,14.579,107493.731,3.286,46,37
layout/mathml/nsMathMLmstyleFrame,2.542,752.81,3.286,2,18
nsIDOMAnimationEvent,2.393,0.0,0.851,0,0
netwerk/protocol/viewsource/nsViewSourceHandler,2.606,347.866,3.286,2,19
media/libvpx/vp8/common/subpixel,9.895,2.0,3.284,10,1
gfx/thebes/gfxAtoms,9.796,13827.617,3.286,11,5
gfx/cairo/cairo/src/cairo-xlib-private,3.483,45.144,3.285,5,12
nsprpub/pr/tests/append,2.393,0.0,3.286,0,9
js/src/ctypes/libffi/testsuite/libffi.call/cls_1_1byte,2.393,0.0,3.284,0,2
security/nss/lib/softoken/legacydb/lgdb,3.578,2548.866,3.286,10,13
content/events/src/nsDOMTextEvent,2.534,11874.918,3.286,2,20
xpcom/tests/TestPriorityQueue,2.393,0.0,3.286,0,3
nsIDOMMutationEvent,2.393,0.0,0.851,0,0
js/ductwork/debugger/JSDebugger,2.499,0.0,3.286,1,20
mozilla/dom/Element,2.393,0.0,0.851,0,0
security/nss/lib/pki/trustdomain,2.962,151.778,3.286,6,28
ipc/glue/SharedMemory_posix,2.393,0.0,3.285,0,1
widget/windows/nsAppShell,3.554,1146.366,3.286,8,14
xpcom/tests/static-checker/o14,3571.718,0.0,3.286,2852,0
layout/inspector/src/nsFontFace,2.59,3958.741,3.286,2,24
toolkit/library/nsDllMain,2.393,0.0,3.285,0,1
security/nss/lib/smime/cmsarray,3.336,31.519,3.286,9,7
gfx/cairo/cairo/src/cairo-gstate-private,17.914,642.254,3.285,8,6
nsIScrollable,2.393,0.0,0.851,0,0
js/src/assembler/wtf/Assertions,85.334,4010.636,3.285,21,2
ipc/chromium/src/base/thread_unittest,2.393,0.0,3.285,0,8
nsIWebBrowserChrome,2.393,0.0,0.851,0,0
content/base/src/nsXMLHttpRequest,2.506,4965.694,3.286,4,91
gfx/skia/include/images/SkImageDecoder,6.871,2786.99,3.285,23,5
xpcom/ds/nsHashtable,8.474,9711.77,3.286,45,22
intl/uconv/ucvlatin/tcvn5712,2.393,0.0,0.851,0,0
layout/style/nsCSSAnonBoxList,3.854,0.0,3.285,1,1
storage/test/storage_test_harness,6.842,16735.463,3.286,13,21
modules/freetype2/include/freetype/ftrender,4.162,9.517,3.285,5,9
xpcom/io/nsAppDirectoryServiceDefs,7.988,0.0,3.286,53,0
js/src/methodjit/FrameState-inl,3.296,0.0,3.284,7,0
js/jsd/jsdstubs,2.393,0.0,0.851,0,0
security/manager/ssl/src/nsNSSErrors,2.533,0.0,3.286,2,10
intl/uconv/ucvlatin/nsUnicodeToMacCE,2.754,0.034,3.286,2,7
other-licenses/7zstub/src/7zip/FileManager/Resource/ProgressDialog/ProgressDialog,2.853,137.292,3.284,3,10
ipc/chromium/src/base/string_util_icu,30.318,20028.272,3.286,38,9
mozilla/_ipdltest/PTestBridgeMainParent,2.393,0.0,0.851,0,0
nsprpub/pr/src/misc/prolock,2.393,0.0,3.286,0,7
netwerk/test/TestOverlappedIO,2.393,0.0,3.286,0,17
security/nss/lib/ckfw/builtins/builtins,5.238,3591.405,3.286,8,8
security/nss/lib/crmf/crmfget,3.191,4874.722,3.286,8,15
modules/libmar/tool/mar,2.393,0.0,3.285,0,8
security/nss/lib/util/nssilckt,24.021,4212.826,3.286,32,6
gfx/cairo/cairo/src/cairo-slope-private,5.265,114.154,3.285,8,8
js/src/jsiter,19.276,3003.036,3.285,25,43
security/nss/lib/freebl/mpi/tests/mptest-4b,2.393,0.0,3.285,0,5
gfx/skia/src/utils/unix/keysym2ucs,2.495,0.0,3.284,1,1
ipc/chromium/src/chrome/common/plugin_messages_internal,2.393,0.0,3.285,0,7
intl/uconv/tests/TestUConv,2.393,0.0,3.286,0,12
webkit/glue/webkit_glue,2.393,0.0,0.851,0,0
media/libjpeg/jpegcomp,6.545,1.95,3.285,10,1
gfx/skia/include/config/SkUserConfig,89.257,0.0,3.285,2,1
js/src/assembler/assembler/LinkBuffer,4.163,2342.148,3.284,7,8
extensions/pref/autoconfig/src/nsReadConfig,2.872,1295.959,3.286,2,34
nsprpub/pr/tests/accept,2.393,0.0,3.286,0,21
gfx/thebes/gfxHarfBuzzShaper,3.491,82393.708,3.286,6,40
gfx/skia/src/ports/SkGlobals_global,2.812,0.0,3.284,1,2
gfx/skia/src/animator/SkBuildCondensedInfo,2.393,0.0,3.285,0,4
accessible/src/base/nsCoreUtils,10.257,106300.153,3.286,31,48
mozilla/_ipdltest/PTestNestedLoopsChild,2.393,0.0,0.851,0,0
nsIRequestObserverProxy,2.393,0.0,0.851,0,0
media/libvpx/vp8/common/reconintra,4.635,36.138,3.285,10,6
media/libtremor/lib/backends,12.988,73.23,3.285,18,4
mozilla/_ipdltest/PTestMultiMgrsRightChild,2.393,0.0,0.851,0,0
layout/base/nsCSSRenderingBorders,3.804,222783.747,3.286,3,39
parser/htmlparser/src/nsElementTable,3.132,163.287,3.286,5,8
ipc/chromium/src/third_party/libevent/test/regress,2.87,18.136,3.285,3,17
xpcom/string/src/nsTDependentString,2.732,84.13,3.286,1,2
