node,page_rank,betweenness,closeness,indegree,outdegree
media/libtremor/lib/tremor_window,1.969,2.0,2.785,1,4
content/xslt/src/xslt/txTextHandler,2.134,0.0,2.786,2,8
netwerk/test/ReadNTLM,1.851,0.0,2.786,0,5
gfx/skia/include/core/SkRefDict,2.247,4.252,2.786,1,4
toolkit/crashreporter/google-breakpad/src/common/mac/macho_walker,3.464,4.0,2.786,2,3
media/libopus/silk/fixed/vector_ops_FIX,3.046,1.0,2.786,6,4
ipc/chromium/src/base/message_pump_default,3.016,7506.323,2.786,3,8
modules/freetype2/include/freetype/ftoutln,4.919,3590.473,2.786,21,8
mozilla/_ipdltest/PTestLatencyParent,1.851,0.0,0.695,0,0
toolkit/crashreporter/google-breakpad/src/processor/address_map_unittest,1.851,0.0,2.786,0,6
dom/base/nsLocation,1.93,17.091,2.787,3,42
tools/profiler/libunwind/src/src/x86/Ginit_remote,3.425,4147.0,2.785,1,3
security/nss/lib/ssl/sslerrstrs,2.089,8188.698,2.786,1,10
media/libopus/silk/float/find_LTP_FLP,1.968,46.167,2.786,1,13
media/webrtc/trunk/tools/gyp/test/msvs/list_excluded/hello,1.851,0.0,0.695,0,0
gfx/graphite2/src/gr_slot,1.982,2.386,2.786,2,8
media/webrtc/trunk/src/video_engine/main/test/WindowsTest/videosize,1.907,0.0,2.785,1,1
modules/freetype2/src/base/ftgasp,1.851,0.0,2.786,0,7
content/svg/content/src/SVGIntegerPairSMILType,2.171,529.428,2.786,2,8
gfx/skia/include/core/SkTSearch,6.29,0.77,2.786,23,3
extensions/spellcheck/hunspell/src/hunspell_alloc_hooks,1.851,0.0,2.786,0,1
nsIX509Cert2,1.851,0.0,0.695,0,0
layout/printing/nsPrintData,1.962,3.128,2.787,2,19
sys/socket,1.851,0.0,0.695,0,0
security/nss/cmd/modutil/install-ds,3.173,254.962,2.786,4,9
netwerk/cookie/CookieServiceParent,1.851,0.0,2.786,0,9
media/webrtc/trunk/src/modules/audio_coding/neteq/test/PayloadTypes,2.114,0.0,2.785,1,0
xpcom/tests/SizeTest01,1.851,0.0,2.786,0,3
gfx/skia/include/gpu/GrInstanceCounter,14.64,0.0,2.786,1,3
js/src/frontend/FoldConstants,2.35,8.516,2.786,3,18
layout/style/nsCSSPropList,10.436,16662.951,2.786,8,3
netwerk/cache/nsCache,2.703,2637.692,2.787,11,18
gfx/cairo/libpixman/src/pixman,46.811,118529.025,2.787,56,12
nsprpub/pr/tests/lock,1.926,4.35,2.786,1,23
mfbt/Util,2.967,0.0,2.786,9,0
media/webrtc/trunk/src/video_engine/vie_channel_manager,3.371,2535.094,2.786,12,23
xpcom/reflect/xptcall/src/md/win32/xptcinvoke,1.851,0.0,2.787,0,7
content/xslt/src/xpath/txMozillaXPathTreeWalker,4.852,102856.276,2.786,25,30
media/webrtc/trunk/testing/gtest/include/gtest/internal/gtest-param-util,36.775,212989.905,2.786,9,8
content/base/src/nsDOMFile,2.169,9877.941,2.787,6,48
media/webrtc/trunk/src/video_engine/vie_capture_impl,2.909,1007.628,2.786,11,20
content/xbl/src/nsXBLEventHandler,2.06,21.59,2.787,4,17
nsprpub/pr/tests/semapong,1.851,0.0,2.786,0,8
netwerk/cache/nsDeleteDir,5.736,1532.166,2.786,4,12
nsprpub/pr/tests/multiacc,1.851,0.0,2.786,0,14
xpcom/glue/nsHashKeys,28.214,30785.897,2.787,125,14
gfx/skia/include/gpu/GrClipIterator,2.794,36.044,2.786,5,3
nsIDOMSVGTitleElement,1.851,0.0,0.695,0,0
security/nss/lib/freebl/stubs,1.851,0.0,2.786,0,33
accessible/src/mac/XULTreeGridAccessibleWrap,1.974,0.0,2.786,1,1
mozilla/ipc/ProtocolUtils,1.851,0.0,0.695,0,0
modules/freetype2/src/type1/t1tokens,1.965,0.0,2.786,1,2
media/webrtc/trunk/testing/gtest/test/gtest-typed-test_test,2.896,4881.235,2.786,3,7
ipc/chromium/src/base/debug_util_unittest,1.851,0.0,2.786,0,4
modules/freetype2/src/tools/ftrandom/ftrandom,1.851,0.0,2.786,0,11
intl/unicharutil/util/nsUnicodeScriptCodes,5.456,0.0,2.786,5,0
gfx/skia/src/core/SkBlitRow_D32,2.319,59.214,2.786,4,11
nsIDOMHTMLUListElement,1.851,0.0,0.695,0,0
dom/src/storage/nsDOMStorage,2.981,67811.918,2.787,13,52
other-licenses/7zstub/src/7zip/Common/LSBFEncoder,2.072,0.0,2.786,1,8
security/manager/ssl/src/nsSmartCardMonitor,1.968,23.432,2.787,2,26
gfx/2d/SourceSurfaceD2DTarget,2.226,0.0,2.786,2,8
mozilla/_ipdltest/PTestRPCErrorCleanupChild,1.851,0.0,0.695,0,0
content/base/src/nsContentAreaDragDrop,1.951,10158.467,2.787,3,40
nsprpub/pr/src/cplus/tests/ranfile,1.851,0.0,2.786,0,15
nsprpub/lib/libc/src/strcpy,5.259,28.312,2.787,26,2
media/libvpx/vpx_config_x86-win32-vs8,1.851,0.0,0.695,0,0
audio_device_iphone,1.851,0.0,0.695,0,0
gfx/layers/d3d9/ThebesLayerD3D9,2.233,8452.971,2.787,5,33
mach/thread_policy,1.851,0.0,0.695,0,0
layout/generic/nsSubDocumentFrame,2.34,16715.266,2.787,12,61
tools/profiler/libunwind/src/include/tdep-ppc64/jmpbuf,1.851,0.0,0.695,0,0
gfx/skia/include/effects/SkLayerDrawLooper,2.056,30.884,2.786,2,13
intl/chardet/src/nsCyrillicClass,1.984,0.0,2.786,1,0
gfx/cairo/cairo/src/cairo-rectangle,15.746,6954.435,2.786,29,8
content/html/content/src/nsHTMLSpanElement,1.851,0.0,2.787,0,15
security/nss/lib/pkcs12/p12tmpl,1.941,23.389,2.786,2,15
AudioToolbox/DefaultAudioOutput,1.851,0.0,0.695,0,0
modules/freetype2/include/freetype/internal/services/svgldict,1.851,0.0,0.695,0,0
media/webrtc/trunk/src/modules/rtp_rtcp/source/dtmf_queue,2.428,0.0,2.786,2,5
media/webrtc/trunk/src/video_engine/test/auto_test/source/vie_autotest_android,2.245,2595.817,2.786,1,15
security/nss/lib/freebl/sysrand,2.413,2874.441,2.786,1,3
ipc/chromium/src/chrome/common/file_descriptor_set_unittest,1.851,0.0,2.786,0,6
ipc/ipdl/test/cxx/TestSyncError,2.351,0.0,2.786,1,4
gfx/cairo/cairo/src/cairo-xlib-xrender-private,2.635,0.333,2.786,5,1
intl/uconv/src/nsUTF8ConverterService,1.973,495.957,2.787,2,17
media/libvpx/vpx_scale/yv12config,25.735,0.0,2.786,47,0
gfx/skia/src/gpu/SkGrFontScaler,1.875,1.675,2.786,1,17
storage/public/mozStorageHelper,5.044,10363.433,2.786,30,6
nsIDOMDOMError,1.851,0.0,0.695,0,0
nsIDOMNodeIterator,1.851,0.0,0.695,0,0
nsINetUtil,1.851,0.0,0.695,0,0
security/nss/lib/libpkix/pkix/checker/pkix_namechainingchecker,3.009,0.54,2.786,3,10
xpcom/tests/TestPipes,1.851,0.0,2.787,0,21
media/webrtc/trunk/src/modules/video_coding/main/source/video_coding_robustness_unittest,1.851,0.0,2.786,0,18
tools/profiler/libunwind/src/src/elf32,13.349,4920.832,2.786,6,2
media/webrtc/trunk/src/modules/rtp_rtcp/source/bandwidth_management,2.279,21.571,2.786,2,7
gfx/skia/src/effects/SkBlurMask,2.158,24.784,2.786,3,16
tools/profiler/libunwind/src/src/mi/Ldestroy_addr_space,1.851,0.0,2.785,0,1
media/webrtc/trunk/src/voice_engine/main/source/dtmf_inband,2.317,0.0,2.786,3,7
accessible/src/base/AccCollector,2.72,2.6,2.786,3,5
media/libjpeg/simd/jsimd_arm,1.851,0.0,2.786,0,8
console,1.851,0.0,0.695,0,0
security/nss/lib/ckfw/nssckepv,2.143,1.2,2.786,1,1
media/webrtc/trunk/src/modules/interface/module_common_types,58.353,76.68,2.786,154,2
content/xul/templates/src/nsXULTemplateQueryProcessorRDF,10.86,497346.594,2.787,11,50
media/webrtc/trunk/third_party/libyuv/source/row_posix,3.311,2.75,2.786,5,4
mozilla/plugins/NPEventOSX,1.851,0.0,0.695,0,0
nsIDOMSVGAnimationElement,1.851,0.0,0.695,0,0
content/base/public/nsIDocument,53.706,666266.79,2.787,365,37
media/libtremor/include/tremor/ivorbiscodec,9.481,21.061,2.786,15,3
gfx/skia/src/images/SkImageDecoder_libbmp,1.851,0.0,2.786,0,14
machine/inline,1.851,0.0,0.695,0,0
tools/profiler/libunwind/src/src/ia64/Gcreate_addr_space,3.425,4145.0,2.786,1,2
tools/profiler/libunwind/src/include/tdep-arm/dwarf-config,1.851,0.0,0.695,0,0
mozilla/net/PFTPChannelParent,1.851,0.0,0.695,0,0
rdf/base/src/nsRDFXMLDataSource,1.914,285.597,2.787,1,32
security/nss/lib/ckfw/builtins/bfind,2.05,10.643,2.786,1,11
dom/ipc/AudioChild,1.851,0.0,2.786,0,1
nsITransportSecurityInfo,1.851,0.0,0.695,0,0
content/base/src/nsDOMAttribute,2.276,233.564,2.787,8,45
media/libopus/silk/fixed/burg_modified_FIX,1.978,1.667,2.786,1,9
unknwn,1.851,0.0,0.695,0,0
media/libvpx/vpx_config_c,1.851,0.0,2.786,0,1
sys/procfs,1.851,0.0,0.695,0,0
gfx/thebes/gfxFT2FontList,1.992,229.362,2.787,3,45
tools/profiler/libunwind/src/src/mips/Linit_local,1.851,0.0,2.785,0,1
toolkit/crashreporter/google-breakpad/src/common/linux/linux_libc_support_unittest,1.851,0.0,2.786,0,4
content/events/src/nsDOMAnimationEvent,1.971,0.0,2.786,1,14
nsprpub/pr/tests/fsync,1.851,0.0,2.786,0,15
content/html/document/src/VideoDocument,1.851,0.0,2.786,0,23
gfx/ycbcr/yuv_row_posix,1.851,0.0,2.786,0,3
chrome/browser/meta_table_helper,1.851,0.0,0.695,0,0
dom/telephony/Telephony,2.072,363.768,2.787,3,37
toolkit/crashreporter/google-breakpad/src/processor/address_map,2.888,0.0,2.786,3,0
toolkit/xre/nsCommandLineServiceMac,2.157,0.0,2.787,1,6
qabstracteventdispatcher,1.851,0.0,0.695,0,0
nsprpub/pr/include/md/_nextstep,1.851,0.0,2.786,0,2
media/libopus/celt/fixed_generic,1.851,0.0,0.695,0,0
toolkit/crashreporter/google-breakpad/src/third_party/linux/include/gflags/gflags,3.275,14.184,2.786,6,2
content/svg/content/src/nsSVGScriptElement,1.884,8235.483,2.787,1,31
intl/uconv/ucvtw/nsUnicodeToBIG5HKSCS,2.097,0.034,2.786,2,8
nsIDOMSVGPathSeg,1.851,0.0,0.695,0,0
nsprpub/pr/src/threads/prcthr,29.112,52663.685,2.786,7,17
media/libcubeb/include/cubeb,1.851,0.0,2.785,0,2
content/base/public/mozFlushType,4.654,0.0,2.786,9,0
xpcom/io/nsStreamUtils,5.481,5049.729,2.787,47,17
gfx/gl/GLContextSymbols,2.032,0.0,2.786,1,4
media/webrtc/trunk/src/video_engine/vie_impl,4.128,80445.02,2.786,21,26
security/nss/lib/ssl/sslcon,2.742,15089.364,2.786,8,49
content/html/content/src/nsHTMLObjectElement,1.851,0.0,2.787,0,42
security/nss/lib/libpkix/pkix/params/pkix_resourcelimits,5.566,1073.727,2.786,8,8
intl/uconv/ucvlatin/adobezingbat,1.851,0.0,0.695,0,0
content/base/src/FileIOObject,1.956,2.35,2.787,2,21
media/webrtc/trunk/src/modules/media_file/source/avi_file,2.316,10.0,2.786,2,7
mozilla/_ipdltest/PTestShutdownSubChild,1.851,0.0,0.695,0,0
dom/power/PowerManager,2.082,8561.783,2.786,3,20
media/webrtc/trunk/tools/gyp/test/mac/non-strs-flattened-to-env/main,1.851,0.0,0.695,0,0
other-licenses/7zstub/src/Windows/Control/Dialog,2.282,1130.824,2.786,2,8
gfx/cairo/cairo/src/cairo-freelist-type-private,3.486,2.643,2.786,7,3
cutils/sockets,1.851,0.0,0.695,0,0
media/webrtc/trunk/testing/gtest/src/gtest,215.098,460794.618,2.786,217,20
accessible/src/mac/HTMLTableAccessibleWrap,1.926,0.0,2.786,1,1
media/webrtc/trunk/tools/gyp/test/module/src/program,1.851,0.0,0.695,0,0
tools/jprof/stub/config,3.996,0.0,2.786,4,0
nsprpub/pr/tests/io_timeout,1.851,0.0,2.786,0,19
gfx/graphite2/src/inc/Code,3.542,1409.519,2.786,4,7
toolkit/crashreporter/google-breakpad/src/client/linux/minidump_writer/directory_reader,2.373,1.0,2.786,2,2
mozilla/dom/PStorageChild,1.851,0.0,0.695,0,0
js/src/jsproxy,15.103,1170.856,2.786,32,34
dbus/dbus-protocol,1.851,0.0,0.695,0,0
modules/freetype2/include/freetype/ftcache,3.433,7302.731,2.786,9,10
nsprpub/pr/src/md/os2/os2cv,1.851,0.0,2.786,0,10
nsIDOMDesktopNotification,1.851,0.0,0.695,0,0
toolkit/crashreporter/google-breakpad/src/processor/logging,15.644,61.937,2.786,32,3
content/svg/content/src/nsSVGClipPathElement,2.044,1082.428,2.787,3,20
media/webrtc/trunk/src/modules/audio_coding/main/source/acm_neteq_unittest,1.851,0.0,2.786,0,13
layout/svg/base/src/nsSVGFilterInstance,1.968,122.687,2.786,3,37
widget/qt/nsIdleServiceQt,2.081,3.433,2.786,2,10
xpfe/appshell/src/nsAppShellService,2.104,1224.674,2.787,2,32
nsIXULSortService,1.851,0.0,0.695,0,0
media/webrtc/trunk/src/video_engine/main/test/WindowsTest/StdAfx,5.492,0.0,2.786,5,0
security/nss/lib/util/secdig,4.268,902.352,2.786,12,15
toolkit/components/startup/nsUserInfo,2.497,431.508,2.786,4,1
media/webrtc/trunk/src/voice_engine/main/source/voe_hardware_impl,2.931,163.192,2.786,11,16
nsIScriptSecurityManager,1.851,0.0,0.695,0,0
media/webrtc/trunk/testing/gmock/test/gmock_leak_test_,1.851,0.0,2.786,0,6
intl/locale/src/windows/nsWinCharset,1.851,0.0,2.787,0,23
gfx/skia/include/gpu/SkGrTexturePixelRef,1.953,5.945,2.786,2,11
dom/base/nsWrapperCacheInlines,3.64,81.634,2.786,26,3
media/webrtc/trunk/src/voice_engine/main/test/auto_test/standard/hardware_test,1.851,0.0,2.786,0,3
js/src/ctypes/libffi/testsuite/libffi.call/closure_fn4,1.851,0.0,2.785,0,2
nsprpub/pr/tests/formattm,1.851,0.0,2.786,0,2
tools/reorder/garope,1.851,0.0,2.786,0,5
accessible/src/base/nsARIAMap,10.686,2907.172,2.787,46,13
tools/profiler/libunwind/src/tests/test-ptrace-misc,1.851,0.0,2.786,0,2
netwerk/test/TestStreamPump,1.851,0.0,2.787,0,23
mozilla/dom/indexedDB/IDBCursor,1.851,0.0,0.695,0,0
content/svg/content/src/SVGPathSegUtils,2.443,559.095,2.787,5,13
resample_sse,1.851,0.0,0.695,0,0
nsIResumableChannel,1.851,0.0,0.695,0,0
modules/freetype2/src/base/ftinit,2.468,12446.464,2.786,8,11
gfx/skia/src/ports/SkXMLPullParser_expat,1.851,0.0,2.786,0,10
layout/style/nsCSSKeywordList,2.264,0.0,2.786,1,1
intl/uconv/ucvibm/cp857,1.851,0.0,0.695,0,0
nsIDOMToString,1.851,0.0,0.695,0,0
modules/libjar/nsJAR,2.131,1506.941,2.787,4,37
js/xpconnect/public/nsTArrayHelpers,1.871,0.0,2.787,1,11
media/libopus/celt/celt_lpc,2.772,0.0,2.785,3,5
media/webrtc/trunk/testing/gtest/test/gtest_help_test_,1.851,0.0,2.786,0,1
mozilla/plugins/PPluginIdentifierChild,1.851,0.0,0.695,0,0
SrtpModule,1.851,0.0,0.695,0,0
gfx/layers/d3d9/ColorLayerD3D9,2.11,1.882,2.786,2,10
initguid,1.851,0.0,0.695,0,0
nsprpub/pr/src/pthreads/ptthread,1.851,0.0,0.695,0,0
AccessibleTable,1.851,0.0,0.695,0,0
dsplib,1.851,0.0,0.695,0,0
media/libvorbis/lib/vorbis_block,1.851,0.0,2.786,0,22
gfx/skia/include/utils/win/SkIStream,2.629,0.0,2.786,2,2
js/src/vm/MatchPairs,3.788,0.0,2.786,4,0
ipc/chromium/src/base/crypto/cssm_init,3.213,576.574,2.786,2,3
layout/style/nsCSSDataBlock,2.319,1025.526,2.787,4,18
gfx/skia/src/core/SkRasterizer,2.154,64.349,2.786,4,11
layout/base/nsCounterManager,1.957,391.606,2.787,2,20
gfx/skia/src/core/SkDraw,6.259,578871.086,2.786,12,70
sys/cfgodm,1.851,0.0,0.695,0,0
nsIDOMGeoPositionCallback,1.851,0.0,0.695,0,0
widget/gonk/libui/android_keycodes,6.156,0.0,2.786,4,0
media/webrtc/trunk/third_party/libyuv/include/libyuv/scale,2.672,0.958,2.786,3,2
ipc/chromium/src/base/atomicops_unittest,1.851,0.0,2.786,0,4
widget/gtk2/nsToolkit,2.688,0.0,2.786,3,2
synch,1.851,0.0,0.695,0,0
security/nss/lib/smime/smimemessage,1.851,0.0,2.786,0,10
gfx/graphite2/src/inc/SegCacheStore,3.261,206.247,2.786,6,8
gfx/angle/src/libGLESv2/VertexDataManager,2.504,9299.939,2.786,3,14
gfx/thebes/gfxFailure,2.057,12.011,2.786,3,3
accessible/src/atk/nsMaiInterfaceDocument,2.172,0.0,2.786,1,15
widget/windows/WinTaskbar,2.204,29845.999,2.787,5,33
gfx/qcms/matrix,45.066,8029.811,2.786,66,3
js/src/jsexn,11.431,231.637,2.786,11,36
media/webrtc/trunk/src/system_wrappers/source/thread_win,2.023,0.0,2.786,1,10
security/nss/lib/softoken/legacydb/pcertt,3.695,276.204,2.786,14,12
gfx/skia/src/utils/SkParseColor,2.085,3.355,2.786,3,8
parser/html/nsHtml5ArrayCopy,3.2,414.814,2.786,10,4
modules/freetype2/src/pfr/pfrcmap,2.572,1.004,2.786,3,6
nestegg/nestegg,1.851,0.0,0.695,0,0
accessible/src/xpcom/xpcAccessibleTable,2.591,19.477,2.786,5,13
sys/param,1.851,0.0,0.695,0,0
ipc/chromium/src/base/json_writer_unittest,1.851,0.0,2.786,0,5
content/base/src/nsGenericElement,17.37,749169.943,2.787,196,125
nsISystemProxySettings,1.851,0.0,0.695,0,0
gfx/skia/src/gpu/GrIndexBuffer,3.229,29.741,2.786,11,2
embedding/browser/webBrowser/nsWebBrowserContentPolicy,2.21,243.521,2.787,2,14
nsIAccessibleCursorable,1.851,0.0,0.695,0,0
layout/style/nsROCSSPrimitiveValue,1.949,2.016,2.787,2,23
netwerk/protocol/ftp/FTPChannelChild,1.851,0.0,2.787,0,26
parser/expat/expat_config,1.922,107.252,2.786,2,3
toolkit/mozapps/update/common/pathhash,20.935,0.0,2.786,3,1
other-licenses/7zstub/src/7zip/Bundles/SFXSetup-moz/ExtractCallback,2.02,903.405,2.786,2,25
dom/system/gonk/AutoMounterSetting,2.024,1264.901,2.787,2,24
gfx/skia/src/core/SkString,27.764,79009.601,2.786,90,13
ipc/chromium/src/base/pe_image,16.97,0.0,2.786,3,1
media/webrtc/trunk/src/modules/audio_coding/codecs/iSAC/fix/source/bandwidth_estimator,3.156,0.833,2.786,6,6
nsIInputStreamTee,1.851,0.0,0.695,0,0
media/webrtc/trunk/src/modules/video_processing/main/source/video_processing_impl,3.253,2319.254,2.786,9,16
security/manager/ssl/src/nsCMSSecureMessage,1.933,22.927,2.787,2,40
mozilla/_ipdltest/PTestSyncHangChild,1.851,0.0,0.695,0,0
js/src/jsapi-tests/testConservativeGC,1.851,0.0,2.786,0,6
gfx/skia/src/animator/SkAnimatorScript,3.218,326.263,2.786,9,28
tools/profiler/libunwind/src/src/x86/Linit_local,1.851,0.0,2.785,0,1
security/nss/lib/crmf/respcmn,2.364,872.949,2.787,7,21
dom/base/DOMRequest,2.154,2308.451,2.787,5,28
security/nss/lib/pki/pkistore,2.896,1031.376,2.786,8,24
nsprpub/pr/include/prproces,6.144,693.128,2.786,17,3
mfbt/GuardObjects,1.851,0.0,0.695,0,0
nsIFileChannel,1.851,0.0,0.695,0,0
dom/workers/WorkerInlines,2.449,0.0,2.786,6,2
xpcom/glue/nsRefPtrHashtable,4.803,603.218,2.787,29,6
nsprpub/pr/src/md/windows/ntsec,4.799,75.491,2.786,5,7
sys/dir,1.851,0.0,0.695,0,0
nsITypeAheadFind,1.851,0.0,0.695,0,0
dom/plugins/base/android/ANPKeyCodes,2.795,0.0,2.786,1,0
gfx/skia/src/effects/SkRectShape,2.007,40.579,2.786,1,11
content/xslt/src/xpath/txNameTest,2.143,26.039,2.786,4,8
tools/profiler/libunwind/src/src/arm/Lget_proc_info,1.851,0.0,2.785,0,1
gfx/skia/src/core/SkBitmap_scroll,1.851,0.0,2.786,0,5
unicode/numfmt,1.851,0.0,0.695,0,0
media/webrtc/trunk/src/voice_engine/main/source/transmit_mixer,3.053,894.448,2.786,10,33
content/xbl/src/nsBindingManager,5.637,90309.239,2.787,36,65
media/webrtc/trunk/src/system_wrappers/interface/map_wrapper,10.1,153.991,2.786,24,1
xpcom/tests/TestStrings,1.851,0.0,2.787,0,18
content/xbl/src/nsXBLContentSink,1.963,17602.962,2.787,3,38
media/webrtc/trunk/src/modules/video_render/main/source/mac/video_render_agl,1.851,0.0,2.786,0,1
gfx/harfbuzz/src/hb-ot-maxp-table,2.068,0.0,2.786,1,4
content/svg/content/src/nsDOMSVGZoomEvent,1.926,0.0,2.786,1,22
content/html/content/src/nsHTMLUnknownElement,1.879,3.837,2.787,1,12
nsIDOMSVGStyleElement,1.851,0.0,0.695,0,0
media/libopus/celt/fixed_debug,1.851,0.0,0.695,0,0
media/webrtc/trunk/src/modules/audio_coding/neteq/test/RTPjitter,1.851,0.0,2.786,0,2
layout/xul/base/src/nsTextBoxFrame,1.879,0.0,2.787,1,59
uriloader/exthandler/unix/nsMeegoExternalSharingAppService,1.851,0.0,2.786,0,7
media/webrtc/trunk/src/modules/video_coding/codecs/test/packet_manipulator_unittest,1.851,0.0,2.786,0,10
security/nss/lib/freebl/drbg,1.939,4212.537,2.786,1,22
gfx/angle/src/common/version,2.557,0.0,2.786,2,0
xpcexception,1.851,0.0,0.695,0,0
mozilla/a11y/Role,1.851,0.0,0.695,0,0
widget/gonk/libui/Tokenizer,3.513,0.5,2.786,5,5
nsprpub/pr/include/md/_scoos,2.251,0.0,2.786,1,0
libnotify/notify,1.851,0.0,0.695,0,0
security/nss/lib/smime/cmsmessage,2.188,7369.96,2.786,7,19
dom/indexedDB/IDBTransaction,2.785,12940.69,2.787,13,57
mozilla/dom/ImageData,1.851,0.0,0.695,0,0
ReleaseTest,1.851,0.0,0.695,0,0
media/webrtc/trunk/src/modules/video_render/main/interface/video_render_defines,7.503,54.827,2.786,21,3
content/base/src/nsGenConImageContent,1.874,108.806,2.787,1,16
widget/os2/nsOS2Uni,2.934,2771.504,2.787,9,14
toolkit/crashreporter/google-breakpad/src/processor/linked_ptr,3.145,0.0,2.786,7,0
ipc/chromium/src/third_party/libevent/select,3.227,103354.866,2.786,1,8
widget/android/AndroidBridge,9.19,378101.072,2.787,39,44
os2im,1.851,0.0,0.695,0,0
nsICycleCollectorListener,1.851,0.0,0.695,0,0
nsIPhonetic,1.851,0.0,0.695,0,0
nsprpub/pr/tests/freeif,1.851,0.0,2.786,0,3
gfx/layers/ipc/ImageBridgeParent,2.216,127.438,2.786,2,4
media/webrtc/trunk/src/modules/audio_coding/codecs/ilbc/smooth_out_data,2.016,0.0,2.786,1,4
media/webrtc/trunk/testing/gtest/samples/sample8_unittest,1.851,0.0,2.786,0,2
editor/libeditor/base/DeleteRangeTxn,1.96,12.677,2.787,2,27
gfx/skia/src/animator/SkCondensedDebug,1.851,0.0,2.786,0,2
js/xpconnect/src/XPCWrapper,3.786,15659.656,2.787,21,15
widget/windows/KeyboardLayout,2.196,65.565,2.787,5,19
sys/timeb,1.851,0.0,0.695,0,0
RateControlDetector,1.851,0.0,0.695,0,0
security/nss/lib/freebl/loader,2.674,12240.718,2.786,6,24
dom/power/Types,2.865,0.0,2.786,3,1
intl/uconv/ucvlatin/nsISO88593ToUnicode,2.183,0.034,2.786,2,6
nsIIDNService,1.851,0.0,0.695,0,0
intl/lwbrk/src/nsRuleBreaker,1.851,0.0,2.786,0,4
tools/profiler/libunwind/src/src/mips/Linit_remote,1.851,0.0,2.785,0,1
gfx/angle/src/libGLESv2/utilities,5.136,5.783,2.786,11,7
asm/cputable,1.851,0.0,0.695,0,0
content/events/src/nsDOMSimpleGestureEvent,1.955,0.0,2.787,1,16
media/webrtc/trunk/src/video_engine/vie_file_player,2.075,698.468,2.786,3,27
mozilla/dom/XMLHttpRequestUploadBinding,1.851,0.0,0.695,0,0
parser/htmlparser/public/nsIParserNode,2.835,413.804,2.787,6,4
nsIRefreshURI,1.851,0.0,0.695,0,0
tools/reorder/mcount,1.851,0.0,0.695,0,0
gfx/skia/include/core/SkPathEffect,6.653,870.195,2.786,25,9
gfx/skia/src/images/SkImageDecoder_libpng,1.851,0.0,2.786,0,29
Guiddef,1.851,0.0,0.695,0,0
jis0208ext,1.851,0.0,0.695,0,0
media/libopus/silk/LP_variable_cutoff,1.99,12.266,2.786,2,9
ipc/chromium/src/base/string16,21.218,29836.655,2.786,25,7
gfx/skia/src/ports/SkOSFile_brew,1.851,0.0,2.785,0,1
netwerk/test/TestBlockingSocket,1.851,0.0,2.787,0,18
dom/plugins/ipc/PluginModuleParent,2.111,49061.403,2.787,3,39
media/libvpx/vp8/decoder/decodframe,1.988,51.75,2.786,2,40
editor/libeditor/base/nsEditProperty,7.542,5109.289,2.786,15,2
nsIDOMXPathNSResolver,1.851,0.0,0.695,0,0
security/nss/lib/libpkix/pkix_pl_nss/pki/pkix_pl_certpolicymap,5.024,468.136,2.786,7,9
widget/xpwidgets/nsClipboardPrivacyHandler,2.221,277.748,2.787,4,19
editor/libeditor/html/nsHTMLEditUtils,2.433,22.883,2.787,10,18
media/libopus/silk/float/LTP_scale_ctrl_FLP,1.968,0.667,2.786,1,8
