node,page_rank,betweenness,closeness,indegree,outdegree
toolkit/crashreporter/google-breakpad/src/common/mac/macho_walker,3.106,4.083,2.393,2,3
media/libopus/silk/fixed/vector_ops_FIX,2.677,0.667,2.393,6,4
ipc/chromium/src/base/message_pump_default,2.768,8196.193,2.394,3,8
modules/freetype2/include/freetype/ftoutln,4.453,4771.618,2.394,22,8
mozilla/_ipdltest/PTestLatencyParent,1.627,0.0,0.626,0,0
toolkit/crashreporter/google-breakpad/src/processor/address_map_unittest,1.627,0.0,2.393,0,6
dom/base/nsLocation,1.712,119.581,2.394,3,35
security/nss/lib/ssl/sslerrstrs,1.837,10571.121,2.393,1,10
media/libopus/silk/float/find_LTP_FLP,1.73,58.167,2.393,1,13
media/webrtc/trunk/tools/gyp/test/msvs/list_excluded/hello,1.627,0.0,0.626,0,0
gfx/skia/src/gpu/gl/GrGLStencilBuffer,1.926,679.136,2.393,3,13
security/nss/lib/libpkix/pkix/checker/pkix_ekuchecker,2.37,7.355,2.393,3,16
media/webrtc/trunk/src/video_engine/main/test/WindowsTest/videosize,1.691,0.0,2.393,1,1
modules/freetype2/src/base/ftgasp,1.627,0.0,2.393,0,7
content/svg/content/src/SVGIntegerPairSMILType,1.96,1052.496,2.394,2,7
gfx/skia/include/core/SkTSearch,10.279,0.799,2.393,27,3
layout/base/nsCounterManager,1.723,310.065,2.394,2,19
xpcom/reflect/xptcall/src/md/unix/xptcstubs_ppc_aix,1.627,0.0,2.393,0,2
layout/printing/nsPrintData,1.733,0.958,2.394,2,17
extensions/permissions/nsContentBlocker,2.077,4676.593,2.394,2,17
media/webrtc/signaling/src/sipcc/cpr/include/cpr_ipc,9.874,0.036,2.393,23,1
security/nss/cmd/modutil/install-ds,2.556,630.201,2.394,4,9
netwerk/cookie/CookieServiceParent,1.627,0.0,2.394,0,14
media/webrtc/trunk/src/modules/audio_coding/neteq/test/PayloadTypes,1.857,0.0,2.393,1,0
netwerk/srtp/src/crypto/replay/rdbx,1.854,29064.0,2.393,2,5
gfx/skia/include/gpu/GrInstanceCounter,5.4,0.0,2.393,1,3
js/src/frontend/FoldConstants,2.024,86.994,2.393,3,19
modules/freetype2/src/psaux/psauxerr,2.781,19.571,2.393,5,3
layout/style/nsCSSPropList,19.514,218.392,2.393,9,1
gfx/cairo/libpixman/src/pixman,36.861,122802.176,2.394,56,13
nsprpub/pr/tests/lock,1.693,4.35,2.394,1,23
mfbt/Util,8.425,0.0,2.394,33,0
media/webrtc/trunk/src/video_engine/vie_channel_manager,2.857,230600.681,2.393,11,24
gfx/skia/src/ports/SkOSFile_brew,1.627,0.0,2.393,0,1
editor/libeditor/base/nsEditProperty,6.649,8543.733,2.394,15,2
media/webrtc/trunk/src/modules/audio_device/main/interface/audio_device_defines,5.291,0.0,2.393,18,1
content/base/src/nsDOMFile,2.038,6754.008,2.394,6,44
media/webrtc/trunk/src/video_engine/vie_capture_impl,2.352,6365.43,2.394,9,20
content/html/content/src/HTMLScriptElement,1.627,0.0,2.394,0,32
content/xbl/src/nsXBLEventHandler,1.827,27.323,2.394,4,15
nsprpub/pr/tests/semapong,1.627,0.0,2.394,0,8
netwerk/cache/nsDeleteDir,1.858,2.48,2.394,3,11
gfx/graphite2/src/SegCacheStore,1.627,0.0,2.393,0,4
xpcom/glue/nsHashKeys,71.91,1288191.165,2.394,136,13
media/omx-plugin/include/froyo/utils/Vector,6.036,50360.231,2.394,23,7
nsIDOMSVGTitleElement,1.627,0.0,0.626,0,0
security/nss/lib/freebl/stubs,1.627,0.0,2.394,0,33
accessible/src/mac/XULTreeGridAccessibleWrap,1.74,0.0,2.393,1,1
mozilla/ipc/ProtocolUtils,1.627,0.0,0.626,0,0
modules/freetype2/src/type1/t1tokens,1.727,0.0,2.393,1,2
media/webrtc/trunk/testing/gtest/test/gtest-typed-test_test,2.545,1184.528,2.393,3,7
ipc/chromium/src/base/debug_util_unittest,1.627,0.0,2.394,0,5
modules/freetype2/src/tools/ftrandom/ftrandom,1.627,0.0,2.394,0,14
intl/unicharutil/util/nsUnicodeScriptCodes,4.372,0.0,2.393,5,0
gfx/skia/src/core/SkBlitRow_D32,1.993,40.202,2.394,4,13
parser/htmlparser/src/nsElementTable,2.202,31.195,2.393,5,6
dom/src/storage/nsDOMStorage,2.846,95091.897,2.394,14,49
intl/unicharutil/public/nsIUGenCategory,2.7,12.603,2.394,7,3
gfx/2d/SourceSurfaceD2DTarget,1.917,0.0,2.393,2,8
mozilla/_ipdltest/PTestRPCErrorCleanupChild,1.627,0.0,0.626,0,0
content/base/src/nsContentAreaDragDrop,1.718,9623.35,2.394,3,39
nsprpub/pr/src/cplus/tests/ranfile,1.627,0.0,2.394,0,15
gfx/skia/include/gpu/gl/SkGLContext,5.286,5548.373,2.393,6,5
mozilla/dom/CDATASection,1.627,0.0,0.626,0,0
nsprpub/lib/libc/src/strcpy,4.418,614.39,2.394,24,2
media/libvpx/vpx_config_x86-win32-vs8,1.627,0.0,0.626,0,0
audio_device_iphone,1.627,0.0,0.626,0,0
gfx/layers/d3d9/ThebesLayerD3D9,1.967,10429.423,2.394,5,29
mach/thread_policy,1.627,0.0,0.626,0,0
layout/style/test/ListCSSProperties,1.627,0.0,2.393,0,2
gfx/skia/include/effects/SkLayerDrawLooper,1.788,394.847,2.394,2,16
intl/chardet/src/nsCyrillicClass,1.76,0.0,2.393,1,0
media/omx-plugin/include/ics/stagefright/MediaExtractor,1.627,0.0,2.393,0,1
media/omx-plugin/gb/OmxPlugin236,1.627,0.0,2.393,0,1
security/nss/lib/pkcs12/p12tmpl,1.703,151.392,2.393,2,15
AudioToolbox/DefaultAudioOutput,1.627,0.0,0.626,0,0
modules/freetype2/include/freetype/internal/services/svgldict,1.627,0.0,0.626,0,0
media/webrtc/trunk/src/modules/rtp_rtcp/source/dtmf_queue,2.133,0.0,2.393,2,5
media/webrtc/trunk/src/video_engine/test/auto_test/source/vie_autotest_android,2.104,9244.725,2.393,1,15
security/nss/lib/freebl/sysrand,1.766,474.883,2.393,1,3
ipc/chromium/src/chrome/common/file_descriptor_set_unittest,1.627,0.0,2.394,0,7
ipc/ipdl/test/cxx/TestSyncError,2.066,0.0,2.393,1,4
gfx/cairo/cairo/src/cairo-xlib-xrender-private,2.477,0.333,2.393,5,1
intl/uconv/src/nsUTF8ConverterService,1.909,2234.934,2.394,3,15
media/libvpx/vpx_scale/yv12config,23.323,0.0,2.393,47,0
storage/public/mozStorageHelper,4.14,5656.529,2.394,29,4
nsIDOMDOMError,1.627,0.0,0.626,0,0
gfx/2d/SourceSurfaceCairo,1.821,0.0,2.393,2,12
xpcom/reflect/xptcall/src/md/unix/xptcstubs_sparc64_openbsd,1.627,0.0,2.393,0,2
extensions/permissions/nsModuleFactory,1.627,0.0,2.393,0,4
xpcom/tests/TestPipes,1.627,0.0,2.394,0,19
mozilla/net/PRemoteOpenFileChild,1.627,0.0,0.626,0,0
toolkit/crashreporter/google-breakpad/src/client/apple/Framework/BreakpadDefines,4.393,0.0,0.626,2,0
gfx/layers/DirectedGraph,1.751,0.0,2.394,1,3
chrome/browser/chrome_plugin_host,1.627,0.0,0.626,0,0
gfx/skia/src/effects/SkBlurMask,1.887,138.696,2.394,3,16
security/manager/ssl/src/SharedSSLState,1.874,19570.358,2.394,8,25
accessible/src/base/AccCollector,2.324,0.0,2.393,2,4
media/libjpeg/simd/jsimd_arm,1.627,0.0,2.393,0,7
console,1.627,0.0,0.626,0,0
nsISSLSocketControl,1.627,0.0,0.626,0,0
media/webrtc/trunk/src/modules/interface/module_common_types,56.989,563.502,2.394,168,4
media/webrtc/trunk/src/voice_engine/voe_base_impl,2.607,357413.814,2.394,10,28
mozilla/dom/AudioBufferSourceNodeBinding,1.627,0.0,0.626,0,0
content/xul/templates/src/nsXULTemplateQueryProcessorRDF,2.785,79600.903,2.394,11,51
mozilla/plugins/NPEventOSX,1.627,0.0,0.626,0,0
nsIDOMSVGAnimationElement,1.627,0.0,0.626,0,0
media/webrtc/trunk/tools/gyp/test/dependencies/b/b3,4.185,0.0,0.626,1,0
ipc/chromium/src/chrome/common/temp_scaffolding_stubs,1.708,0.0,2.394,1,18
content/base/public/nsIDocument,55.695,1455421.292,2.394,419,36
media/libtheora/lib/internal,45.791,939469.049,2.393,20,8
gfx/skia/src/images/SkImageDecoder_libbmp,1.627,0.0,2.394,0,14
gfx/angle/src/libGLESv2/shaders/componentmaskps,1.748,0.0,2.393,1,0
mozilla/net/PFTPChannelParent,1.627,0.0,0.626,0,0
rdf/base/src/nsRDFXMLDataSource,1.687,394.165,2.394,1,32
security/nss/lib/ckfw/builtins/bfind,1.802,276.32,2.393,1,10
gfx/skia/src/core/SkTypeface,3.056,546265.917,2.394,20,10
widget/os2/nsLookAndFeel,1.826,46.296,2.394,2,11
nsITransportSecurityInfo,1.627,0.0,0.626,0,0
content/base/src/nsDOMAttribute,2.051,386.766,2.394,9,41
media/libopus/silk/fixed/burg_modified_FIX,1.739,1.667,2.393,1,9
media/webrtc/signaling/src/sipcc/core/common/logmsg,3.916,0.0,2.393,5,1
ucdn,1.627,0.0,0.626,0,0
gfx/thebes/gfxFT2FontList,19.763,1679581.825,2.394,91,45
security/nss/lib/util/utilparst,3.883,196564.398,2.393,11,3
toolkit/crashreporter/google-breakpad/src/common/linux/linux_libc_support_unittest,1.627,0.0,2.393,0,5
content/events/src/nsDOMAnimationEvent,1.741,0.0,2.394,1,13
nsprpub/pr/tests/fsync,1.627,0.0,2.394,0,15
media/webrtc/trunk/tools/gyp/test/win/rc-build/subdir/include,1.627,0.0,0.626,0,0
gfx/ycbcr/yuv_row_posix,1.627,0.0,2.393,0,3
chrome/browser/meta_table_helper,1.627,0.0,0.626,0,0
dom/telephony/Telephony,1.814,491.025,2.394,3,37
mozilla/dom/FileBinding,1.627,0.0,0.626,0,0
toolkit/crashreporter/google-breakpad/src/processor/address_map,3.396,0.0,2.393,7,0
toolkit/xre/nsCommandLineServiceMac,2.066,0.0,2.394,1,4
qabstracteventdispatcher,1.627,0.0,0.626,0,0
nsprpub/pr/tests/semaerr,1.627,0.0,2.394,0,10
media/libopus/celt/fixed_generic,1.627,0.0,0.626,0,0
toolkit/crashreporter/google-breakpad/src/third_party/linux/include/gflags/gflags,4.795,70167.51,2.394,13,3
nsprpub/pr/src/md/os2/os2thred,6.42,5737.698,2.394,2,9
net/url_request/url_request,1.627,0.0,0.626,0,0
intl/uconv/ucvtw/nsUnicodeToBIG5HKSCS,1.842,0.041,2.394,2,8
toolkit/components/alerts/mac/growl/CFGrowlAdditions,2.284,1597.596,2.393,2,5
media/webrtc/signaling/src/media/CSFAudioTermination,1.793,12.372,2.393,3,1
nsprpub/pr/src/threads/prcthr,31.022,36305.435,2.394,7,17
media/libcubeb/include/cubeb,1.627,0.0,2.393,0,2
js/src/gdb/tests/typedef-printers,1.627,0.0,2.393,0,2
content/base/public/mozFlushType,5.076,0.0,2.393,10,0
xpcom/io/nsStreamUtils,5.313,24782.038,2.394,49,16
gfx/gl/GLContextSymbols,1.792,0.0,2.393,1,4
media/webrtc/trunk/src/video_engine/vie_impl,3.719,293320.981,2.394,22,24
security/nss/lib/ssl/sslcon,2.05,17968.843,2.394,5,48
layout/svg/nsISVGChildFrame,2.691,13303.745,2.394,20,8
content/html/content/src/HTMLElement,1.645,5.144,2.394,1,17
b2g/gaia/run-b2g,16.106,497685.393,2.394,56,2
content/html/content/src/nsHTMLObjectElement,1.627,0.0,2.394,0,40
media/webrtc/signaling/src/callcontrol/CC_CallTypes,1.627,0.0,2.393,0,1
TelemetryHistogramEnums,1.627,0.0,0.626,0,0
security/nss/lib/libpkix/pkix/params/pkix_resourcelimits,4.914,971.019,2.393,8,8
content/base/src/FileIOObject,1.719,1.583,2.394,2,22
media/webrtc/trunk/src/modules/media_file/source/avi_file,2.035,10.0,2.393,2,7
mozilla/_ipdltest/PTestShutdownSubChild,1.627,0.0,0.626,0,0
modules/freetype2/src/base/fttype1,1.627,0.0,2.393,0,1
media/webrtc/trunk/tools/gyp/test/win/compiler-flags/character-set-unicode,1.627,0.0,0.626,0,0
other-licenses/7zstub/src/Windows/Control/Dialog,1.979,1431.111,2.393,2,9
gfx/cairo/cairo/src/cairo-freelist-type-private,2.956,2.392,2.393,7,3
media/webrtc/trunk/src/system_wrappers/source/sleep,2.503,10.0,2.393,8,2
media/webrtc/trunk/testing/gtest/src/gtest,246.571,1270336.285,2.394,243,17
accessible/src/mac/HTMLTableAccessibleWrap,1.705,0.0,2.393,1,1
media/webrtc/trunk/tools/gyp/test/module/src/program,1.627,0.0,0.626,0,0
netinet/udp_var,1.627,0.0,0.626,0,0
widget/gonk/HwcComposer2D,1.713,51.437,2.394,2,25
tools/jprof/stub/config,2.937,0.0,2.393,3,0
ipc/chromium/src/third_party/libevent/test/regress_http,1.708,176.161,2.394,1,16
gfx/graphite2/src/inc/Code,2.824,60.093,2.393,4,7
toolkit/crashreporter/google-breakpad/src/client/linux/minidump_writer/directory_reader,2.052,6.0,2.393,2,3
mozilla/dom/PStorageChild,1.627,0.0,0.626,0,0
js/src/jsproxy,13.002,9968.054,2.394,35,36
xpcom/ds/nsUnicharBuffer,2.103,21.372,2.394,3,6
dbus/dbus-protocol,1.627,0.0,0.626,0,0
modules/freetype2/include/freetype/ftcache,3.034,9301.959,2.393,9,11
nsprpub/pr/src/md/os2/os2cv,1.627,0.0,2.394,0,10
nsIDOMDesktopNotification,1.627,0.0,0.626,0,0
toolkit/crashreporter/google-breakpad/src/processor/logging,17.854,103751.189,2.393,42,6
media/webrtc/trunk/src/voice_engine/include/voe_volume_control,2.821,0.224,2.394,12,2
content/svg/content/src/nsSVGClipPathElement,1.915,79.284,2.394,3,10
media/webrtc/trunk/src/modules/audio_coding/main/source/acm_neteq_unittest,1.627,0.0,2.394,0,13
layout/mathml/nsMathMLmsubFrame,1.747,946.805,2.394,3,26
media/webrtc/signaling/src/sipcc/core/sdp/sdp_base64,11.344,0.0,2.393,2,1
gfx/angle/src/compiler/ExtensionBehavior,3.872,0.0,2.393,7,0
media/libvpx/vpx/src/vpx_decoder,4.149,1198.953,2.394,4,6
nsIXULSortService,1.627,0.0,0.626,0,0
media/webrtc/trunk/src/video_engine/main/test/WindowsTest/StdAfx,4.903,0.0,2.393,5,0
security/nss/lib/util/secdig,3.731,452.108,2.393,12,15
toolkit/components/startup/nsUserInfo,2.243,783.434,2.393,4,1
media/webrtc/trunk/src/modules/rtp_rtcp/test/testAPI/test_api_nack,1.627,0.0,2.394,0,11
media/webrtc/trunk/src/voice_engine/test/auto_test/standard/file_before_streaming_test,1.627,0.0,2.393,0,4
intl/locale/src/windows/nsWinCharset,2.016,143.216,2.394,4,19
gfx/skia/include/gpu/SkGrTexturePixelRef,3.028,5516.0,2.393,2,1
dom/base/nsWrapperCacheInlines,3.621,655.961,2.394,32,8
toolkit/components/protobuf/google/protobuf/wire_format_lite_inl,1.936,2.0,2.393,2,7
js/src/ctypes/libffi/testsuite/libffi.call/closure_fn4,1.627,0.0,2.393,0,2
nsprpub/pr/tests/formattm,1.627,0.0,2.393,0,2
tools/reorder/garope,4.916,39.0,2.393,5,3
extensions/auth/gssapi,1.772,0.0,2.393,1,1
view/src/nsViewManager,1.627,0.0,2.394,0,31
netwerk/test/TestStreamPump,1.627,0.0,2.394,0,21
mozilla/dom/indexedDB/IDBCursor,1.627,0.0,0.626,0,0
resample_sse,1.627,0.0,0.626,0,0
nsprpub/pr/tests/append,1.627,0.0,2.394,0,8
nsIResumableChannel,1.627,0.0,0.626,0,0
media/webrtc/signaling/src/sipcc/core/common/prot_cfgmgr_private,2.219,2270.963,2.393,3,9
gfx/2d/PathRecording,2.772,1.833,2.393,4,7
gfx/skia/src/ports/SkXMLPullParser_expat,1.627,0.0,2.393,0,11
media/libopus/silk/tables_NLSF_CB_WB,1.818,0.45,2.393,2,4
layout/style/nsCSSKeywordList,2.049,0.0,2.393,1,1
modules/freetype2/src/otvalid/otvjstf,1.997,0.0,2.393,2,6
widget/android/nsFilePicker,1.749,92.834,2.394,2,21
media/webrtc/trunk/tools/gyp/test/mac/postbuild-multiple-configurations/main,1.627,0.0,0.626,0,0
intl/uconv/ucvibm/cp857,1.627,0.0,0.626,0,0
ip/sctp/sctp_os_iox,1.627,0.0,0.626,0,0
gfx/graphite2/src/gr_slot,1.714,4.72,2.393,2,10
modules/libjar/nsJAR,1.93,3081.996,2.394,4,35
js/xpconnect/public/nsTArrayHelpers,1.767,1.251,2.394,4,10
media/libopus/celt/celt_lpc,2.582,0.0,2.393,3,4
media/webrtc/trunk/testing/gtest/test/gtest_help_test_,1.627,0.0,2.393,0,1
mozilla/plugins/PPluginIdentifierChild,1.627,0.0,0.626,0,0
hal/HalSandbox,2.601,0.0,2.393,1,2
media/omx-plugin/include/ics/binder/IInterface,2.127,72.49,2.393,2,6
gfx/layers/d3d9/ColorLayerD3D9,1.859,1.786,2.393,2,10
media/mtransport/third_party/nrappkit/src/port/android/include/sys/ttycom,1.627,0.0,0.626,0,0
media/omx-plugin/include/froyo/utils/Errors,11.824,0.0,2.393,12,0
nsprpub/pr/src/pthreads/ptthread,1.627,0.0,0.626,0,0
AccessibleTable,1.627,0.0,0.626,0,0
dsplib,1.627,0.0,0.626,0,0
media/libvorbis/lib/vorbis_block,1.627,0.0,2.393,0,22
gfx/skia/include/utils/win/SkIStream,2.34,0.0,2.393,3,2
js/src/vm/MatchPairs,3.953,0.998,2.393,5,1
ipc/chromium/src/base/crypto/cssm_init,2.656,37.084,2.393,2,3
layout/style/nsCSSDataBlock,2.086,2299.212,2.394,4,17
gfx/skia/src/core/SkRasterizer,2.013,1025.169,2.393,5,12
content/svg/content/src/SVGPreserveAspectRatio,1.841,80.678,2.394,3,16
extensions/spellcheck/hunspell/src/hunspell_alloc_hooks,1.627,0.0,2.393,0,1
gfx/skia/src/core/SkDraw,2.938,647057.697,2.394,13,73
modules/freetype2/src/gxvalid/gxvmort1,2.023,7.884,2.393,2,6
widget/gonk/libui/android_keycodes,4.94,0.0,2.393,4,0
media/webrtc/trunk/third_party/libyuv/include/libyuv/scale,3.207,1.167,2.393,5,2
media/webrtc/signaling/src/sipcc/cpr/win32/cpr_win_time,1.627,0.0,2.393,0,1
ipc/chromium/src/base/atomicops_unittest,1.627,0.0,2.393,0,5
security/nss/cmd/signver/signver,1.627,0.0,2.394,0,29
widget/gtk2/nsToolkit,2.574,219.127,2.394,3,2
media/webrtc/signaling/src/sipcc/include/ccapi_line,2.369,0.25,2.393,5,3
ipc/chromium/src/base/image_util,2.27,0.0,2.393,1,3
security/nss/lib/smime/smimemessage,1.627,0.0,2.393,0,10
toolkit/crashreporter/google-breakpad/src/third_party/libdisasm/x86_insn,2.251,2.5,2.394,2,3
gfx/graphite2/src/inc/SegCacheStore,2.758,2719.562,2.393,6,8
gfx/angle/src/libGLESv2/VertexDataManager,2.198,11707.628,2.393,3,15
gfx/thebes/gfxFailure,1.793,9.735,2.394,3,3
nsIHTTPHeaderListener,1.627,0.0,0.626,0,0
accessible/src/atk/nsMaiInterfaceDocument,2.034,0.0,2.394,1,12
media/libcubeb/src/cubeb_audiounit,1.627,0.0,2.393,0,1
widget/windows/WinTaskbar,1.97,36526.498,2.394,5,29
gfx/qcms/matrix,32.449,3269.933,2.394,67,3
js/src/jsexn,9.061,1116006.389,2.393,12,37
media/webrtc/trunk/src/system_wrappers/source/thread_win,1.797,0.0,2.393,1,9
security/nss/lib/softoken/legacydb/pcertt,3.264,735.175,2.393,14,12
gfx/skia/src/utils/SkParseColor,1.826,9.351,2.394,3,9
parser/html/nsHtml5ArrayCopy,2.873,577.104,2.394,10,5
modules/freetype2/src/pfr/pfrcmap,2.26,1.004,2.393,3,6
nestegg/nestegg,1.627,0.0,0.626,0,0
accessible/src/xpcom/xpcAccessibleTable,2.348,46.863,2.394,5,12
sys/param,1.627,0.0,0.626,0,0
ipc/glue/AsyncChannel,2.093,10419.131,2.394,5,12
mozilla/ProcessedStack,1.627,0.0,0.626,0,0
mozilla/ipc/ScopedXREEmbed,1.627,0.0,0.626,0,0
gfx/skia/src/gpu/GrIndexBuffer,2.919,3229.478,2.393,12,3
js/src/ctypes/libffi/src/cris/ffitarget,1.627,0.0,0.626,0,0
embedding/browser/webBrowser/nsWebBrowserContentPolicy,1.964,280.113,2.394,2,12
media/webrtc/signaling/src/sipcc/core/common/cfgfile_utils,3.649,319.716,2.393,14,12
nsIAccessibleCursorable,1.627,0.0,0.626,0,0
TestMacros,1.627,0.0,0.626,0,0
modules/freetype2/include/freetype/ftbbox,1.996,137.952,2.393,2,4
parser/expat/expat_config,1.693,140.213,2.394,2,2
toolkit/mozapps/update/common/pathhash,22.732,0.0,2.393,4,1
user_include/umem,1.627,0.0,0.626,0,0
other-licenses/7zstub/src/7zip/Bundles/SFXSetup-moz/ExtractCallback,1.778,1243.134,2.393,2,24
dom/system/gonk/AutoMounterSetting,1.771,631.635,2.394,2,20
gfx/skia/src/core/SkString,20.975,665497.329,2.394,100,17
ipc/chromium/src/base/pe_image,15.618,0.0,2.393,3,1
other-licenses/7zstub/src/7zip/Archive/7z/7zIn,2.234,1107.833,2.393,5,19
media/webrtc/trunk/src/modules/video_processing/main/source/video_processing_impl,2.844,200765.479,2.393,9,16
security/manager/ssl/src/nsCMSSecureMessage,1.703,34.409,2.394,2,37
mozilla/_ipdltest/PTestSyncHangChild,1.627,0.0,0.626,0,0
js/src/jsapi-tests/testConservativeGC,1.627,0.0,2.393,0,9
gfx/skia/src/animator/SkAnimatorScript,2.787,429.465,2.394,9,29
security/nss/lib/crmf/respcmn,2.081,483.486,2.394,7,21
modules/freetype2/builds/vms/ftconfig,1.891,1511.401,2.393,2,4
security/nss/lib/pki/pkistore,2.539,5900.937,2.394,8,24
nsprpub/pr/include/prproces,6.215,1133.628,2.394,17,3
mfbt/GuardObjects,1.627,0.0,0.626,0,0
nsIFileChannel,1.627,0.0,0.626,0,0
dom/workers/WorkerInlines,2.06,0.0,2.393,5,3
xpcom/glue/nsRefPtrHashtable,7.274,1040.939,2.394,34,5
nsprpub/pr/src/md/windows/ntsec,3.751,241.652,2.394,5,7
sys/dir,1.627,0.0,0.626,0,0
media/webrtc/signaling/src/common/browser_logging/CSFLogStream,2.546,119.823,2.394,10,1
media/webrtc/trunk/src/common_types,233.657,712.799,2.394,254,1
accessible/src/other/Platform,1.705,0.0,2.393,1,1
gfx/skia/src/core/SkBitmap_scroll,1.627,0.0,2.393,0,5
unicode/numfmt,1.627,0.0,0.626,0,0
media/webrtc/signaling/src/sipcc/include/cc_device_feature,1.922,0.167,2.393,3,2
media/webrtc/trunk/src/modules/audio_coding/codecs/ilbc/interface/ilbc,3.011,0.0,2.393,4,1
content/xbl/src/nsBindingManager,3.539,40627.046,2.394,28,61
media/webrtc/trunk/src/system_wrappers/interface/map_wrapper,8.969,68.249,2.393,24,1
xpcom/tests/TestStrings,1.627,0.0,2.394,0,17
content/xbl/src/nsXBLContentSink,1.731,24690.336,2.394,3,37
media/webrtc/trunk/src/modules/video_render/main/source/mac/video_render_agl,1.627,0.0,2.393,0,1
dom/bindings/BindingDeclarations,1.627,0.0,2.393,0,2
unicode/locid,1.627,0.0,0.626,0,0
gfx/harfbuzz/src/hb-ot-maxp-table,2.267,0.0,2.393,2,4
content/svg/content/src/nsDOMSVGZoomEvent,1.692,0.0,2.394,1,22
media/webrtc/trunk/third_party/libyuv/unit_test/rotate_argb_test,1.627,0.0,2.393,0,7
js/src/frontend/NameFunctions,1.909,1.16,2.393,2,12
nsIDOMSVGStyleElement,1.627,0.0,0.626,0,0
media/libopus/celt/fixed_debug,1.627,0.0,0.626,0,0
media/webrtc/trunk/src/modules/audio_coding/neteq/test/RTPjitter,1.627,0.0,2.393,0,2
layout/xul/base/src/nsTextBoxFrame,1.67,14104.891,2.394,2,57
wpcapi,1.627,0.0,0.626,0,0
media/webrtc/trunk/src/modules/video_coding/codecs/test/packet_manipulator_unittest,1.627,0.0,2.393,0,10
security/nss/lib/freebl/drbg,1.656,419.513,2.394,1,22
gfx/angle/src/common/version,2.401,0.0,2.393,3,0
xpcexception,1.627,0.0,0.626,0,0
mozilla/a11y/Role,1.627,0.0,0.626,0,0
widget/gonk/libui/Tokenizer,2.262,11.2,2.394,5,9
media/webrtc/trunk/src/modules/audio_coding/codecs/opus/interface/opus_interface,1.869,5575.7,2.394,2,5
nsprpub/pr/include/md/_scoos,1.996,0.0,2.393,1,0
security/nss/lib/smime/cmsmessage,1.932,105.924,2.394,7,19
intl/uconv/ucvlatin/nsARMSCII8ToUnicode,1.918,0.041,2.394,2,6
media/webrtc/signaling/src/sipcc/core/sipstack/ccsip_subsmanager,2.038,12857.664,2.393,7,66
dom/indexedDB/IDBTransaction,2.517,13375.802,2.394,13,55
media/webrtc/trunk/third_party/libyuv/source/row_neon,7.967,0.0,2.393,13,1
mozilla/dom/ImageData,1.627,0.0,0.626,0,0
ReleaseTest,1.627,0.0,0.626,0,0
media/webrtc/trunk/src/modules/video_render/main/interface/video_render_defines,6.759,1014.137,2.393,21,3
